date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,home,Coffeyville,W,9-4,9,4,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 8,home,Coffeyville,W,12-5,12,5,7,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 8,home,Coffeyville,L,9-3,9,3,6,win,20150208_lzwo,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 13,home,Rose State,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 14,home,Rose State,W,10-4,10,4,6,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 14,home,Rose State,L,3-2,3,2,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 20,home,Fort Scott,W,10-6,10,6,4,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 20,home,Fort Scott,W,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 20,home,Northeast Texas,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 21,home,Northeast Texas,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 22,home,Northeast Texas,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 25,home,Brown Mackie,W,6-1,6,1,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Feb 25,home,Brown Mackie,W,6-1,6,1,5,win,20150225_2fa6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 7,home,Pratt,W,5-1,5,1,4,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 7,home,Pratt,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 8,home,Pratt,W,7-0,7,0,7,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 8,home,Pratt,W,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 10,home,Northern Oklahoma Enid,W,18-7,18,7,11,win,20150310_z6cu,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 14,home,Seward County,L,7-3,7,3,4,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 14,home,Seward County,L,11-3,11,3,8,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 15,home,Seward County,L,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 15,home,Seward County,W,19-6,19,6,13,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 18,home,Pratt,W,9-4,9,4,5,win,20150318_w48c,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
Mar 18,home,Pratt,W,10-7,10,7,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Hutchinson,hutchinsoncommunitycollege,alexruxlow28zn,Alex Ruxlow
