date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 15,away,Meridian,L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Feb 15,home,vs. Jefferson (MO),L,10-3,10,10,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Feb 16,home,vs. Jefferson (MO),L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Feb 16,away,Meridian,W,5-3,5,5,4,1,3,,,,1,,,,,,,,3,0,,,,,4,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Feb 22,away,Southwest Mississippi,L,2-1,2,2,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Feb 22,away,Southwest Mississippi,L,5-1,5,5,2,0,1,,,,0,1,,,,,,,1,0,,,,,3,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Feb 23,away,Copiah-Lincoln,W,5-1,5,5,3,0,2,,,,0,,,,,,,,2,0,,,,,3,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Feb 23,away,Copiah-Lincoln,L,5-4,5,5,3,0,0,,,,1,,1,,,,,,0,0,,,,,3,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 4,home,McKendree University,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 4,home,McKendree University,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 4,home,McKendree University,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 4,home,McKendree University,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 9,home,Lincoln Trail,W,8-7,8,8,4,1,1,1,,,2,,,,,,,,2,1,,,,,4,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 11,away,Lincoln Trail,L,11-1,11,11,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 11,away,Lincoln Trail,W,9-8,9,9,3,1,0,,,,0,1,1,,,,,,0,0,,,,,4,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 12,home,Lindenwood-Belleville University,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 12,home,Lindenwood-Belleville University,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 12,home,Lindenwood-Belleville University,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 12,home,Lindenwood-Belleville University,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 14,away,Lake Land,L,5-3,5,5,3,0,1,,,,0,,2,,,,,,1,0,,,,,3,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 15,home,Lake Land,W,9-2,9,9,3,0,0,,,,0,,,,,,,1,0,0,,,,,4,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 15,home,Lake Land,W,17-4,17,17,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 18,home,Greenville College,W,21-2,21,21,3,1,1,,,,1,,,,,,,,1,0,,,,,3,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 20,away,John A. Logan,L,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 22,home,John A. Logan,L,12-1,12,12,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 22,home,John A. Logan,W,7-1,7,7,1,1,1,1,,,1,2,,,,,,,2,1,,,,,3,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 26,home,Southwestern Illinois,L,10-9,10,10,3,2,0,,,,0,2,1,,,,,,0,0,,,,,5,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 27,away,Shawnee,W,11-2,11,11,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 29,home,Shawnee,W,16-12,16,16,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Mar 29,home,Shawnee,W,12-2,12,12,3,1,2,,,,1,1,1,,,,,,2,0,,,,,4,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 1,home,St. Charles,W,12-2,12,12,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 1,home,St. Charles,W,11-3,11,11,4,2,1,,,,0,,,,,,,,1,0,,,,,4,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 5,home,Wabash Valley,W,2-1,2,2,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 6,away,Wabash Valley,L,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 6,away,Wabash Valley,L,8-0,8,8,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 8,away,Southwestern Illinois,W,7-6,7,7,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 8,away,Southwestern Illinois,L,20-3,20,20,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 10,home,Rend Lake,W,4-0,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 12,away,Rend Lake,W,11-1,11,11,4,1,1,,,,1,,1,,,,,,1,0,,,,,4,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 12,away,Rend Lake,W,6-0,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 14,away,Greenville College,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 16,away,Lindenwood-Belleville University,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 16,away,Lindenwood-Belleville University,W,9-8,9,9,4,0,0,,,,0,,3,,,,,,0,0,,,,,4,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 17,home,Southeastern Illinois,W,7-1,7,7,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 18,away,Southeastern Illinois,W,6-1,6,6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 18,away,Southeastern Illinois,W,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 22,away,McKendree University,W,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 22,away,McKendree University,W,15-1,15,15,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 24,away,Olney Central,L,4-2,4,4,2,0,0,,,,0,,,,,,,,0,0,,,,,2,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 25,home,Olney Central,W,13-3,13,13,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
Apr 25,home,Olney Central,W,12-5,12,12,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
May 3,home,Lincoln Trail,W,12-2,12,12,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
May 3,home,Lincoln Trail,W,11-4,11,11,0,0,0,,,,0,,,1,,,,,0,0,,,,,0,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
May 10,home,vs. Southwestern Illinois,W,11-0,11,11,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
May 11,home,vs. Wabash Valley,L,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
May 11,home,John A. Logan,W,6-2,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
May 12,home,vs. Wabash Valley,L,9-5,9,9,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Kaskaskia,kaskaskiacollege,chasekleintsv4,Chase Klein
