date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,home,Independence,W,15-7,15,7,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Feb 22,home,Southeast,L,3-2,3,2,1.0,win,20140222_e2p8,0,0,0,,,,0,,,,,1.0,win,20140222_e2p8,,,,0,0,,,,,0,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Feb 22,home,Southeast,W,5-1,5,1,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Feb 23,home,Southeast,W,11-1,11,1,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Feb 24,home,Northern Oklahoma Enid,L,11-10,11,10,1.0,win,20140224_jb55,0,0,0,,,,0,,,,,1.0,win,20140224_jb55,,,,0,0,,,,,0,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Feb 24,home,Northern Oklahoma Enid,L,9-7,9,7,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 6,home,Cloud County,W,5-3,5,3,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 6,home,Cloud County,L,11-7,11,7,4.0,win,20140306_95cj,0,0,0,,,,0,,,,,4.0,win,20140306_95cj,,,,0,0,,,,,0,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 9,home,Cloud County,W,8-6,8,6,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 9,home,Cloud County,W,10-9,10,9,1.0,win,20140309_jz82,0,0,0,,,,0,,,,,1.0,win,20140309_jz82,,,,0,0,,,,,0,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 13,home,Brown Mackie,W,12-0,12,0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 15,home,MCC-Longview,W,10-7,10,7,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 15,home,MCC-Longview,W,8-4,8,4,4.0,win,20140315_tpf4,0,0,0,,,,0,,,,,4.0,win,20140315_tpf4,,,,0,0,,,,,0,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 19,home,Allen County,W,7-5,7,5,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 29,home,Dodge City,W,5-1,5,1,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 29,home,Dodge City,L,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 30,home,Dodge City,L,9-5,9,5,4.0,win,20140330_mkzg,0,0,0,,,,0,,,,,4.0,win,20140330_mkzg,,,,0,0,,,,,0,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Mar 30,home,Dodge City,W,12-2,12,2,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Apr 9,home,Central Christian JV,W,19-1,19,1,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Apr 11,home,Hutchinson,L,6-0,6,0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Apr 12,home,Hutchinson,W,8-7,8,7,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Apr 12,home,Hutchinson,W,10-5,10,5,5.0,win,20140412_21d4,0,0,0,,,,0,,,,,5.0,win,20140412_21d4,,,,0,0,,,,,0,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Apr 13,home,Hutchinson,W,15-14,15,14,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Apr 16,home,Tabor College JV,W,12-3,12,3,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Apr 16,home,Tabor College JV,W,14-4,14,4,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
Apr 22,home,Cowley,W,5-4,5,4,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,granthamiltonl55f,Grant Hamilton
