date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Southwestern,W,3-0,3,0,3,win,20240209_ku1e,1,0,0,,,,0,2,,1,,,,,0,0,,,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Feb 10,home,Southwestern,W,3-2,3,2,1,win,20240210_t571,1,0,1,,,,1,,,,,,,,1,0,,,,,1,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Feb 14,home,Butler,W,16-2,16,2,14,win,20240214_4qro,2,1,1,,,,0,1,,,,,,1,1,0,,2,,,4,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Feb 21,home,Oklahoma Wesleyan JV,W,14-0,14,0,14,win,20240221_q0ge,3,3,2,,,2,6,1,,,,,,,8,2,,,,,4,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Feb 21,home,Oklahoma Wesleyan JV,W,16-2,16,2,14,win,20240221_cu7l,3,1,1,1,,,2,,2,,,,1,,2,1,,,,,4,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Mar 9,home,Cowley,W,6-4,6,4,2,win,20240309_qb0c,4,0,0,,,,0,1,4,,,,,,0,0,,,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Mar 14,home,Kansas City Kansas,W,10-2,10,2,8,win,20240314_8b78,1,1,0,,,,0,1,1,,,,,,0,0,,,,,2,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Mar 25,home,Central Christian JV,W,19-7,19,7,12,win,20240325_02ek,5,3,3,,1,1,5,,,1,,,,,8,2,,,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Apr 3,home,Baker JV,W,23-2,23,2,21,win,20240403_j2os,5,1,2,1,,,1,,1,,,,,,3,1,,,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Apr 3,home,Baker JV,W,22-1,22,1,21,win,20240403_53to,3,3,1,,,1,3,1,1,,,,1,,4,1,,,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Apr 8,home,Oklahoma Wesleyan JV,W,10-0,10,0,10,win,20240408_bvhd,1,1,1,,,,1,1,,,,,1,,1,0,,,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Apr 11,home,Highland (KS),W,29-5,29,5,24,win,20240411_ackr,2,1,1,,,1,3,,,,,,,,4,1,,,,,2,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Apr 13,home,Highland (KS),W,9-7,9,7,2,win,20240413_kira,1,0,0,,,,0,1,1,,1,1,,,0,0,,,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Apr 24,home,Allen County,W,12-9,12,9,3,win,20240424_7phb,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
Apr 26,home,Allen County,W,15-6,15,6,9,win,20240426_dpbi,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
May 1,home,Labette,W,6-3,6,3,3,win,20240501_657v,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,tatemoodye4za,Tate Moody
