date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Ottawa University JV,W,20-1,20,1,19,win,20230209_od4q,1,1,0,,,,0,1,1,,,,,,0,0,,,,,2,2023,2022-23,div2,Scottsdale,scottsdalecommunitycollege,joelandersonjgwv,Joel Anderson
Feb 28,home,Mesa,W,8-4,8,4,4,win,20230228_dtn6,5,1,1,,,,1,,,,,,,,1,0,,,,,5,2023,2022-23,div2,Scottsdale,scottsdalecommunitycollege,joelandersonjgwv,Joel Anderson
