date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 1,home,vs. Delta,W,17-0,17,17,3,2,1,,,,0,1,1,,,1,,,1,0,,1,,,5,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 1,home,vs. Jackson,L,4-2,4,4,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 2,home,vs. Jackson,W,10-4,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 2,home,vs. Delta,W,4-1,4,4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 3,home,vs. Delta,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 4,home,vs. Jackson,L,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 5,home,vs. Delgado,L,2-1,2,2,3,0,0,,,,0,,1,,,,,,0,0,1,2,,,3,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 5,home,vs. Delgado,L,3-2,3,3,3,1,1,,,,0,,1,,,,,,1,0,,,1,,3,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 7,home,vs. Jackson,W,8-3,8,8,4,0,1,1,,,1,,1,,,,,,2,1,,1,1,1.00,4,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 14,home,Ulster County,W,8-0,8,8,2,0,1,,,,0,,,,,,,,1,0,,,1,,2,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 14,home,Ulster County,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 16,home,Bronx,W,12-3,12,12,1,1,1,,,,2,,,,,,,,1,0,,,,,1,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 16,home,Bronx,W,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 21,away,Nassau,W,9-2,9,9,5,1,1,,,,0,,,,,,,,1,0,,2,2,1.00,5,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 22,home,Queensborough,W,12-0,12,12,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 22,home,Queensborough,W,10-0,10,10,2,0,0,,,,1,,,,,,,,0,0,,,,,2,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 23,away,Bergen,W,4-3,4,4,4,0,1,1,,,1,,1,,,,,,2,1,,,2,,4,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 23,away,Bergen,L,10-8,10,10,3,0,3,,,,3,1,,2,,,,,3,0,,,,,4,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Mar 27,away,RCSJ Cumberland,L,13-5,13,13,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Apr 1,away,Ulster County,L,5-3,5,5,4,1,1,1,,,0,,,,,,,1,2,1,,3,1,3.00,5,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Apr 2,home,Globe Tech,W,5-0,5,5,3,0,0,,,,0,1,1,,1,,,,0,0,,1,1,1.00,4,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
Apr 3,away,Globe Tech,L,4-3,4,4,3,0,0,,,,0,,1,,,1,,,0,0,,2,,,4,2014,2013-14,div1,ASA New York,asabrooklynavengers,edwardmaderanxx5,Edward Madera
