date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 22,home,Columbia-Greene,W,7-4,7,4,3,win,20160322_1exb,3,1,2,2,,,2,,1,,,1,,,4,2,,,,,4,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Mar 22,home,Columbia-Greene,W,6-3,6,3,3,win,20160322_blob,4,0,1,1,0,0,2,0,1,0,0,0,0,0,2,1,,0,,,4,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Mar 23,home,Columbia-Greene,W,8-0,8,0,8,win,20160323_hyqt,4,0,2,,,,0,,,1,,,,,2,0,,,,,4,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Mar 23,home,Columbia-Greene,W,3-0,3,0,3,win,20160323_qu9e,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Mar 30,home,Hagerstown,L,5-4,5,4,1,win,20160330_8mu1,3,0,0,,,,1,,1,,,1,,,0,0,,,,,4,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Mar 30,home,Hagerstown,L,11-4,11,4,7,win,20160330_c9dx,3,1,0,,,,1,,,,,1,,,0,0,,,,,4,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Mar 31,home,Potomac State,L,6-1,6,1,5,win,20160331_y3q2,3,1,1,,,,0,1,1,,,,,,1,0,,,,,4,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Mar 31,home,Potomac State,L,13-3,13,3,10,win,20160331_qmsq,3,0,2,,,1,1,,1,,,,,,5,1,,,,,3,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Apr 7,home,SUNY Broome,L,8-7,8,7,1,win,20160407_n9lz,5,1,2,,,,0,,1,,,,,,2,0,,,,,5,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Apr 7,home,SUNY Broome,W,8-4,8,4,4,win,20160407_mhvj,4,2,2,,,1,3,,,,,1,,,5,1,,,,,5,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Apr 10,home,Finger Lakes,W,5-4,5,4,1,win,20160410_672l,3,1,2,,,,1,,,,,,,,2,0,,,,,3,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Apr 10,home,Finger Lakes,L,7-4,7,4,3,win,20160410_3mnz,3,0,0,,,,0,2,1,,,,,,0,0,,,,,5,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Apr 12,home,Tompkins Cortland,L,8-2,8,2,6,win,20160412_sc6i,3,0,0,,,,0,,,1,,1,,,0,0,,,,,4,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
Apr 12,home,Tompkins Cortland,L,8-6,8,6,2,win,20160412_fq2w,2,1,2,1,,,4,2,,,,,,,3,1,,,,,4,2016,2015-16,div3,Corning,corningcommunitycollege,justinjudson4uko,Justin Judson
