date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 23,home,Triton,W,6-1,6,1,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Feb 24,home,Triton,W,6-2,6,2,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Feb 24,home,Triton,W,8-3,8,3,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Feb 26,home,MId-Continent,W,9-4,9,4,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Feb 28,home,South Suburban,L,6-5,6,5,1.0,win,20130228_xphg,0,0,0,,,,0,,,,,1.0,win,20130228_xphg,,,,0,0,,,,,0,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 2,home,DuPage,L,5-4,5,4,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 3,home,South Suburban,W,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 3,home,Illinois Central,L,5-2,5,2,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 9,home,Wabash Valley,L,5-3,5,3,2.0,win,20130309_8fdv,0,0,0,,,,0,,,,,2.0,win,20130309_8fdv,,,,0,0,,,,,0,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 9,home,Wabash Valley,W,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 13,home,Dyersburg State,L,7-5,7,5,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 13,home,Dyersburg State,W,3-0,3,0,3.0,win,20130313_t3el,0,0,0,,,,0,,,,,3.0,win,20130313_t3el,,,,0,0,,,,,0,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 16,home,Kaskaskia,W,8-0,8,0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 16,home,Kaskaskia,L,1-0,1,0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 19,home,Three Rivers,L,5-1,5,1,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 19,home,Three Rivers,W,2-1,2,1,1.0,win,20130319_ztt4,0,0,0,,,,0,,,,,1.0,win,20130319_ztt4,,,,0,0,,,,,0,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 22,home,Shawnee,W,5-0,5,0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Mar 28,home,Southeastern Illinois,W,5-2,5,2,3.0,win,20130328_axwx,0,0,0,,,,0,,,,,3.0,win,20130328_axwx,,,,0,0,,,,,0,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Apr 5,home,Olney Central,L,12-8,12,8,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Apr 9,home,Jefferson (MO),L,7-5,7,5,2.0,win,20130409_a0na,0,0,0,,,,0,,,,,2.0,win,20130409_a0na,,,,0,0,,,,,0,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Apr 9,home,Jefferson (MO),L,11-3,11,3,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
Apr 13,home,Lake Land,W,8-3,8,3,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2013,2012-13,div1,John A. Logan,johnalogancollege,anthonyspangler58jh,Anthony Spangler
