date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,New Mexico,W,11-7,11,7,4,win,20240209_ar2z,1,2,0,,,,0,,,,,,,,0,0,,,,,1,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Feb 10,home,New Mexico,W,11-5,11,5,6,win,20240210_rdku,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Feb 23,home,Luna,W,8-5,8,5,3,win,20240223_ncj6,3,2,1,,,,1,,,,,,,,1,0,,,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Feb 25,home,Highland (KS),W,18-0,18,0,18,win,20240225_ljc4,2,2,1,,,,0,1,,,,,,,1,0,,,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Mar 2,home,Otero,W,13-3,13,3,10,win,20240302_apkq,3,1,0,,,,1,2,2,,,,,,0,0,,,,,5,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Mar 18,home,Northwestern Oklahoma State JV,W,13-2,13,2,11,win,20240318_jcj5,2,0,1,1,,,1,,,,,,,,2,1,,,,,2,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Apr 16,home,Otero,W,8-7,8,7,1,win,20240416_2bbp,3,1,1,1,,,0,,,1,,,,,2,1,,,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Apr 18,home,Garden City,W,1-0,1,0,1,win,20240418_7dp8,3,0,1,,,,0,,,,,,,,1,0,,2,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Apr 18,home,Garden City,W,9-5,9,5,4,win,20240418_cgbd,0,1,0,,,,0,,,1,,,,,0,0,,,,,0,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
Apr 19,home,Garden City,W,8-3,8,3,5,win,20240419_x0rd,2,1,1,,,,1,1,,1,,,,,1,0,,1,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,bradyhenkeoful,Brady Henke
