date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,Eastern Florida State,L,9-1,9,1,8.0,win,20190125_ww17,3,0,0,,,,1,1,,1,,,,,0,0,1,,,,4,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Jan 26,home,Chipola,L,14-4,14,4,10.0,win,20190126_tmql,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Jan 29,home,Webber Internationl University (B),W,3-1,3,1,2.0,win,20190129_wlzz,5,0,0,,,,1,,,1,,,,,0,0,,,,,5,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Jan 30,home,Lake-Sumter State,L,15-8,15,8,7.0,win,20190130_qqm1,6,0,2,,,,1,,,,,,,,2,0,,1,3,0.33,6,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 1,home,Central Florida,L,4-1,4,1,3.0,win,20190201_3a5r,4,0,1,,,,0,,2,,,,,,1,0,,,,,4,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 2,home,Santa Fe,L,9-0,9,0,9.0,win,20190202_a3go,3,0,0,,,,0,,1,,,,,,0,0,1,,,,3,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 2,home,Santa Fe,L,1-0,1,0,1.0,win,20190202_sdvq,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 3,home,Lake-Sumter State,W,7-5,7,5,2.0,win,20190203_equh,3,1,1,,,,1,2,,,1,,,,1,0,,,2,,5,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 6,home,Webber International University (B),W,5-3,5,3,2.0,win,20190206_34ce,4,2,2,,,1,2,,,1,,,,,5,1,,,,,4,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 8,home,Central Florida,L,8-3,8,3,5.0,win,20190208_5sy7,3,1,2,1,,1,1,2,1,,,,,,6,2,,,,,5,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 9,home,Santa Fe,L,14-0,14,0,14.0,win,20190209_14f3,3,0,1,,,,0,,,,,,,,1,0,,,,,3,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 9,home,Santa Fe,L,4-0,4,0,4.0,win,20190209_xukh,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
Feb 11,home,Seminole State (FL),L,3-0,3,0,3.0,win,20190211_85zu,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2019,2018-19,div1,South Florida State,southfloridastatecollege,pjcimoota4,P.J. Cimo
