date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 4,home,Navarro,W,19-1,19,1,18,win,20240304_a3j3,1,1,1,1,,,2,1,,,,,,,2,1,,,,,2,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 9,home,Vernon,W,14-4,14,4,10,win,20240309_om2j,5,0,1,,,,0,,1,,,,,,1,0,,,,,5,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 11,home,San Jacinto,W,11-10,11,10,1,win,20240311_7e4d,3,1,1,,,,0,2,1,1,1,,,,1,0,,,,,5,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 13,home,North Central Texas,W,12-0,12,0,12,win,20240313_4gs3,1,1,1,1,,,4,3,,,,,,,2,1,,,,,4,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 13,home,North Central Texas,W,12-0,12,0,12,win,20240313_jkmq,2,0,0,,,,1,,,,,,1,,0,0,,,,,3,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 17,home,North Central Texas,W,6-0,6,0,6,win,20240317_47p0,2,0,0,,,,0,2,,1,,,,,0,0,,,,,4,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 20,home,Temple,W,10-3,10,3,7,win,20240320_qphs,1,1,0,,,,4,4,1,,,,,,0,0,,,,,5,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 23,home,Temple,W,10-5,10,5,5,win,20240323_eu60,3,1,0,,,,0,,,,,1,,,0,0,,,,,4,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 23,home,Temple,W,8-5,8,5,3,win,20240323_q2ie,4,0,3,1,,,2,,1,,,1,,,4,1,,,,,5,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 27,home,Cisco,W,9-4,9,4,5,win,20240327_rroz,5,0,0,,,,1,,1,,,,1,,0,0,,,,,6,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Mar 29,home,Cisco,W,11-2,11,2,9,win,20240329_le8a,2,2,0,,,,0,2,,,,,,,0,0,,,,,4,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Apr 3,home,Grayson,W,7-5,7,5,2,win,20240403_wd06,3,0,0,,,,1,1,1,,,,,,0,0,,,,,4,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Apr 6,home,Grayson,W,1-0,1,0,1,win,20240406_0s7d,3,0,1,,,,0,,2,,,,,,1,0,,,,,3,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
Apr 6,home,Grayson,W,6-5,6,5,1,win,20240406_s0ey,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div1,McLennan,mclennancommunitycollege,brodeywilliamswga1,Brodey Williams
