date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 20,away,Northeastern Oklahoma A&M,W,8-7,8,8,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Feb 20,away,Northeastern Oklahoma A&M,L,15-6,15,15,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Feb 21,home,vs. Seminole State (OK),L,22-9,22,22,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Feb 21,home,vs. Seminole State (OK),L,14-9,14,14,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Feb 23,away,Kansas City Kansas,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Feb 27,away,Connors State,L,12-0,12,12,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Feb 27,away,Connors State,L,16-5,16,16,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 1,home,Johnson County,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 3,home,MCC-Longview,L,9-7,9,9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 5,home,Wentworth Military,W,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 5,home,Wentworth Military,W,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 9,home,Des Moines Area,L,10-8,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 9,home,Des Moines Area,L,14-6,14,14,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 10,home,MCC-Longview,W,14-3,14,14,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 13,home,Northeastern Oklahoma A&M,L,15-8,15,15,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 13,home,Northeastern Oklahoma A&M,W,13-12,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 17,home,Southeastern,W,15-9,15,15,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 17,home,Southeastern,L,17-7,17,17,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 19,home,Mineral Area,W,10-0,10,10,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 19,home,Mineral Area,W,11-10,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 20,home,Mineral Area,L,13-3,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 20,home,Mineral Area,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 25,home,North Central Missouri,W,13-3,13,13,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 25,home,North Central Missouri,L,16-15,16,16,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 29,away,North Central Missouri,W,10-2,10,10,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Mar 29,away,North Central Missouri,W,11-6,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Apr 2,home,St. Louis,L,10-7,10,10,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Apr 2,home,St. Louis,W,11-5,11,11,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Apr 3,home,St. Louis,L,15-11,15,15,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Apr 3,home,St. Louis,W,13-9,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Apr 5,home,Kansas City Kansas,W,19-6,19,19,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Apr 7,away,St. Charles,W,10-5,10,10,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Apr 7,away,St. Charles,W,12-1,12,12,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
Apr 9,home,St. Charles,W,13-8,13,13,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,MCC-Maple Woods,mccmaplewoods,jacobmillerp35g,Jacob MIller
