date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,vs. Dallas College - Mountain View,W,6-1,6,6,2,0,1,,,,0,1,,1,1,,,,1,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Jan 27,home,vs. Dallas College - Mountain View,L,5-4,5,5,4,1,1,,,,0,,,,,,,,1,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Jan 28,home,vs. Dallas College - Mountain View,L,8-6,8,8,4,1,2,,,,0,,,,,,,,2,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Jan 28,home,vs. Dallas College - Mountain View,W,10-0,10,10,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 4,home,Dallas College - Eastfield,W,7-3,7,7,2,1,1,,,1,3,,,,,,1,,4,1,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 4,home,Dallas College - Eastfield,W,13-3,13,13,3,0,0,,,,1,,1,,,,,,0,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 10,home,TCS Post Grad Academy,W,5-2,5,5,3,2,2,,1,,0,,,,,,,,4,1,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 10,home,TCS Post Grad Academy,W,17-11,17,17,3,3,1,,,,1,,1,,,2,,,1,0,,,,,5,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 16,away,Western Texas,L,10-5,10,10,4,1,0,,,,0,,3,,,,,,0,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 16,away,Western Texas,L,6-0,6,6,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 17,home,Northeast Texas,W,7-6,7,7,4,2,2,,,2,2,,1,,,,,,8,2,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 18,home,Northeast Texas,L,8-2,8,8,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 18,home,Northeast Texas,W,7-5,7,7,4,1,2,1,,,0,,,,,,,,3,1,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 21,away,Howard (TX),L,8-2,8,8,4,1,0,,,,0,,3,,,,,,0,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 24,home,Clarendon,W,9-3,9,9,3,0,1,1,,,1,,,,,1,,,2,1,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 24,home,Clarendon,L,10-4,10,10,5,0,1,,,,0,,2,,,,,,1,0,,,,,5,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 25,home,Clarendon,L,6-4,6,6,3,1,2,1,,1,2,1,,,,,,,6,2,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Feb 25,home,Clarendon,L,18-6,18,18,3,2,2,,,,0,,,,,,,,2,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 1,home,Western Texas,L,7-2,7,7,3,1,1,,1,,1,,1,,,,,,3,1,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 1,home,Western Texas,W,8-4,8,8,2,1,0,,,,0,,2,1,,3,,,0,0,,,,,5,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 8,home,Hill,L,8-0,8,8,3,0,1,,,,0,,1,1,,,,,1,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 8,home,Hill,L,15-3,15,15,4,0,1,,,,0,,1,,,,,,1,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 11,away,Hill,W,10-6,10,10,4,1,1,,,,1,,1,,,,,,1,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 11,away,Hill,L,6-2,6,6,4,0,1,1,,,0,,2,,,,,,2,1,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 15,home,McLennan,L,14-3,14,14,2,0,0,,,,0,,1,,,1,,,0,0,1,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 15,home,McLennan,L,16-0,16,16,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 18,away,McLennan,L,1-0,1,1,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 18,away,McLennan,L,4-3,4,4,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 22,home,Weatherford,L,4-1,4,4,3,1,1,,,,0,,1,,,,,,1,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 22,home,Weatherford,L,6-5,6,6,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 25,away,Weatherford,L,6-2,6,6,3,0,0,,,,0,,2,,,,,,0,0,1,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 25,away,Weatherford,L,7-2,7,7,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 27,away,Dallas College - Eastfield,W,7-6,7,7,3,0,1,1,,,1,1,,,,,,,2,1,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 29,away,Vernon,L,9-4,9,9,2,0,0,,,,0,,1,,,1,,,0,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Mar 29,away,Vernon,L,7-4,7,7,4,1,1,1,,,0,,,,,,,,2,1,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 1,home,Vernon,L,13-2,13,13,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 1,home,Vernon,L,10-0,10,10,1,0,1,1,,,0,,,,,,,,2,1,,,,,1,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 5,away,North Central Texas,W,10-7,10,10,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 5,away,North Central Texas,L,17-13,17,17,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 8,home,North Central Texas,W,10-7,10,10,3,1,2,,,1,3,,1,1,,1,,,5,1,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 8,home,North Central Texas,W,10-9,10,10,5,1,3,1,,,1,,1,1,,,,,4,1,,,,,5,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 12,home,Temple,L,6-4,6,6,3,0,1,,,,2,,1,,,,,,1,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 12,home,Temple,L,7-2,7,7,4,1,2,,,,1,,,1,1,,,,2,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 14,away,Temple,L,4-3,4,4,3,0,0,,,,0,,1,,,1,,,0,0,,,,,4,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
Apr 14,away,Temple,L,9-2,9,9,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2017,2016-17,div1,Ranger,rangercollege,luisvargas6s6g,Luis Vargas
