date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 5,home,Freed Hardeman,L,7-3,7,3,4.0,win,20190205_0shy,5,0,0,,,,0,,1,,,4.0,win,20190205_0shy,,,,0,0,,,4,,5,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 5,home,Freed Hardeman,W,11-0,11,0,11.0,win,20190205_mxw7,3,2,2,,,2,6,,1,,,11.0,win,20190205_mxw7,,,,8,2,,,,,3,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 9,home,Wabash Valley,L,3-0,3,0,3.0,win,20190209_x1wu,3,0,0,,,,0,,2,,,3.0,win,20190209_x1wu,,,,0,0,,,,,3,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 9,home,Wabash Valley,L,15-0,15,0,15.0,win,20190209_a8sq,3,0,0,,,,0,,3,,,15.0,win,20190209_a8sq,,,,0,0,,,,,3,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 13,home,Mississippi Delta,W,8-6,8,6,2.0,win,20190213_5010,2,0,0,,,,2,,1,,1,2.0,win,20190213_5010,,1,,0,0,,,1,,3,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 13,home,Mississippi Delta,W,8-7,8,7,1.0,win,20190213_f2qh,4,0,1,,,,1,,2,,,1.0,win,20190213_f2qh,,,,1,0,,1,,,4,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 19,home,Columbia State,,,,,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 24,home,McHenry County,W,14-10,14,10,4.0,win,20190224_mza8,4,1,1,,,,0,,3,,,4.0,win,20190224_mza8,,,,1,0,,,,,4,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 24,home,McHenry County,W,11-7,11,7,4.0,win,20190224_q0mm,3,1,0,,,,1,1,1,,,4.0,win,20190224_q0mm,,,,0,0,,,,,4,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
Feb 25,home,McHenry County,L,11-8,11,8,3.0,win,20190225_zuyj,3,2,2,1,,1,3,,1,,,3.0,win,20190225_zuyj,,,,6,2,,,,,3,2019,2018-19,div1,Jackson State,jacksonstatecommunitycollege,alexderiggik2vu,Alex DeRiggi
