date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Catawba Valley,W,7-6,7,6,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 6,home,Catawba Valley,W,8-2,8,2,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 7,home,Catawba Valley,W,12-11,12,11,1.0,win,20160207_kdmt,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 7,home,Catawba Valley,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 12,home,Patrick & Henry,W,9-5,9,5,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 12,home,Patrick & Henry,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 13,home,Patrick & Henry,W,20-13,20,13,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 13,home,Patrick & Henry,W,5-4,5,4,1.0,win,20160213_efu0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 16,home,Limestone College JV,L,15-10,15,10,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 16,home,Limestone College JV,W,15-5,15,5,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 20,home,East Georgia State,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 20,home,East Georgia State,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 21,home,East Georgia State,W,5-1,5,1,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 26,home,Heartland,L,12-1,12,1,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 26,home,Cecil,L,9-5,9,5,4.0,win,20160226_38lx,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 28,home,Potomac State,W,11-0,11,0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Feb 28,home,Wake Tech,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 1,home,Belmont Abbey JV,W,15-2,15,2,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 1,home,Belmont Abbey JV,W,8-5,8,5,3.0,win,20160301_hrpb,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 3,home,Monroe College,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 4,home,Monroe College,L,6-3,6,3,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 4,home,Monroe College,L,9-3,9,3,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 12,home,Pitt,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 12,home,Pitt,W,10-6,10,6,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 13,home,Pitt,L,9-6,9,6,3.0,win,20160313_rkem,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 13,home,Pitt,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 15,home,Limestone College JV,W,21-1,21,1,20.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 19,home,Guilford Tech,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 19,home,Guilford Tech,L,12-8,12,8,4.0,win,20160319_u6pa,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 20,home,Guilford Tech,L,7-3,7,3,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 20,home,Guilford Tech,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 25,home,Spartanburg Methodist,L,6-4,6,4,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 25,home,Spartanburg Methodist,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 26,home,Spartanburg Methodist,W,11-8,11,8,3.0,win,20160326_34or,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Mar 26,home,Spartanburg Methodist,L,12-8,12,8,4.0,win,20160326_c3sv,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 2,home,USC Sumter,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 2,home,USC Sumter,W,8-6,8,6,2.0,win,20160402_1jgf,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 3,home,USC Sumter,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 3,home,USC Sumter,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 7,home,Belmont Abbey JV,W,8-0,8,0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 7,home,Belmont Abbey JV,W,11-2,11,2,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 9,home,USC Salkehatchie,W,13-1,13,1,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 9,home,USC Salkehatchie,W,13-1,13,1,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 9,home,USC Salkehatchie,W,13-1,13,1,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 9,home,USC Salkehatchie,W,13-1,13,1,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 10,home,USC Salkehatchie,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 10,home,USC Salkehatchie,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 16,home,Louisburg,W,7-3,7,3,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 16,home,Louisburg,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 17,home,Louisburg,W,7-6,7,6,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 17,home,Louisburg,W,17-7,17,7,10.0,win,20160417_8fdk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
Apr 23,home,Florence-Darlington Tech,L,10-1,10,1,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,USC Lancaster,usclancaster,brandonjusticemk82,Brandon Justice
