date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 18  #,home,Webber International University,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Jan 21  #,home,Warner University,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Jan 25,away,Lake-Sumter State,W,10-2,10,10,3,2,2,,,,0,,,,,1,,,2,0,,,,,4,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Jan 26,away,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Jan 28,home,Eastern Florida State,W,6-2,6,6,5,1,2,,,,0,,,,,,,,2,0,,,,,5,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Jan 29,home,Warner University JV,W,12-5,12,12,3,0,1,1,,,1,,1,,,,,,2,1,,,,,3,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Jan 30,home,Broward,W,3-1,3,3,4,0,1,,,,0,,,,,,,,1,0,,,,,4,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 1,away,Daytona State,W,6-1,6,6,5,0,1,,,,2,,1,,,,,,1,0,,,,,5,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 2,home,Daytona State,L,3-2,3,3,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 4,away,Seminole State (FL),L,11-1,11,11,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 5,away,St. Johns River State,L,9-5,9,9,5,1,2,,,1,3,,2,,,,,,5,1,,,,,5,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 6,home,Seminole State (FL),L,9-4,9,9,3,0,0,,,,1,,,,,,1,,0,0,,,,,4,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 8,away,Palm Beach State,L,6-5,6,6,4,0,1,1,,,0,,,,,,,,2,1,,,,,4,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 11,away,Santa Fe,L,13-0,13,13,4,0,0,,,,0,,1,,,,,,0,0,,,,,4,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 12,home,Palm Beach State,W,12-5,12,12,5,1,1,1,,,3,,1,,,,,,2,1,,,,,5,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 13,home,St. Johns River State,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
Feb 16,away,Eastern Florida State,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Polk State,polkstatecollege,trentsinkfieldhxdl,Trent Sinkfield
