date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,home,Mississippi Delta,L,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Feb 18,home,Mississippi Delta,L,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Feb 18,home,Mississippi Delta,L,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Feb 18,home,Mississippi Delta,L,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Feb 28,home,Southwestern Illinois,W,2-1,2,1,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Mar 4,home,Roane State,L,5-4,5,4,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Mar 18,home,Cleveland State,L,11-3,11,3,8.0,win,20160318_nvac,2,0,0,,,,0,,,,,8.0,win,20160318_nvac,,,1,0,0,1,3,,,3,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Mar 19,home,Cleveland State,W,6-4,6,4,2.0,win,20160319_cyis,2,0,0,,,,0,1,1,,,2.0,win,20160319_cyis,,,,0,0,,,1,,3,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Mar 19,home,Cleveland State,L,3-0,3,0,3.0,win,20160319_kgs9,3,0,0,,,,0,,,,,3.0,win,20160319_kgs9,,,,0,0,,2,,,3,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Mar 22,home,RHODES COLLEGE JV,W,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Mar 24,home,Jackson State,L,7-4,7,4,3.0,win,20160324_9cg8,3,0,0,,,,0,1,,,,3.0,win,20160324_9cg8,,,,0,0,,2,1,2.00,4,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Mar 25,home,Jackson State,L,17-2,17,2,15.0,win,20160325_ufsv,3,0,1,,,,0,,,,,15.0,win,20160325_ufsv,,,,1,0,,1,1,1.00,3,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Mar 25,home,Jackson State,W,5-2,5,2,3.0,win,20160325_vpxx,2,1,1,,,,0,,1,,,3.0,win,20160325_vpxx,,,1,1,0,,1,,,3,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Apr 8,home,Walters State,L,5-4,5,4,1.0,win,20160408_9dzm,4,0,0,,,,1,1,1,,,1.0,win,20160408_9dzm,,,,0,0,,2,1,2.00,5,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Apr 9,home,Walters State,L,10-1,10,1,9.0,win,20160409_udjt,4,0,0,,,,0,,3,,,9.0,win,20160409_udjt,,,,0,0,,1,,,4,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Apr 9,home,Walters State,L,6-0,6,0,6.0,win,20160409_9k1k,3,0,0,,,,0,,,,,6.0,win,20160409_9k1k,,,,0,0,,2,1,2.00,3,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Apr 22,home,Columbia State,L,9-3,9,3,6.0,win,20160422_fy68,3,1,0,,,,0,1,3,,,6.0,win,20160422_fy68,,,,0,0,,,,,4,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Apr 23,home,Columbia State,W,8-1,8,1,7.0,win,20160423_mdzy,0,2,0,,,,1,3,,,,7.0,win,20160423_mdzy,,,,0,0,,,,,3,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
Apr 23,home,Columbia State,L,4-3,4,3,1.0,win,20160423_ooyg,3,1,1,,,,0,,1,,1,1.0,win,20160423_ooyg,,,,1,0,,,,,3,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
May 11,home,Columbia State,L,15-2,15,2,13.0,win,20160511_05t6,3,0,0,,,,0,1,2,,,13.0,win,20160511_05t6,,,,0,0,,,,,4,2016,2015-16,div1,Southwest Tennessee,southwesttennesseecommunitycollege,bryangarren19yu,Bryan Garren
