date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 21,home,Greenville College JV,,,,,0.0,tie,,,,,,,,,,,,,0.0,tie,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Feb 28,home,Williams Baptist College JV,,,,,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Feb 28,home,Williams Baptist College JV,,,,,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Feb 28,home,Williams Baptist College JV,,,,,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Feb 28,home,Williams Baptist College JV,,,,,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Mar 3,home,Morton,W,5-4,5,4,1.0,win,20180303_lfwf,3,0,0,,,,0,,1,,1,1.0,win,20180303_lfwf,,,,0,0,,,,,3,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Mar 3,home,Morton,W,9-6,9,6,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Mar 9,home,Olney Central,L,7-3,7,3,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Mar 12,home,Illinois Central,L,6-4,6,4,2.0,win,20180312_md30,1,0,0,,,,0,,1,,,2.0,win,20180312_md30,,,,0,0,,,,,1,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Mar 12,home,Illinois Central,W,15-14,15,14,1.0,win,20180312_nsxi,3,1,1,,,,2,,,,,1.0,win,20180312_nsxi,,,,1,0,,,,,3,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Mar 15,home,Rend Lake,W,11-7,11,7,4.0,win,20180315_p0py,1,1,1,,,,1,,,1,,4.0,win,20180315_p0py,,,,1,0,,,,,1,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
Mar 15,home,Rend Lake,L,6-3,6,3,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,Frontier,frontiercommunitycollege,matthewlawsonkt0e,Matthew Lawson
