date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,South Florida State,W,7-2,7,2,5.0,win,20140201_sxlm,4,0,2,,,,2,,1,,1,,,,2,0,,,,,4,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 1,home,Palm Beach State,L,9-8,9,8,1.0,win,20140201_d358,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 2,home,Miami Dade,W,6-5,6,5,1.0,win,20140202_0u38,4,1,0,,,,0,1,1,,,,,,0,0,,,,,5,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 5,home,Wallace-Dothan,W,10-8,10,8,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 7,home,Shelton State,W,8-2,8,2,6.0,win,20140207_ekbz,2,2,0,,,,0,1,,1,,,,,0,0,,,,,3,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 7,home,Walters State,W,7-3,7,3,4.0,win,20140207_fyl6,3,1,0,,,,0,1,1,,,,,,0,0,,,2,,4,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 8,home,Walters State,W,8-7,8,7,1.0,win,20140208_bui9,4,2,0,,,,0,,1,,,1,,,0,0,,,2,,5,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 9,home,Shelton State,W,6-3,6,3,3.0,win,20140209_cgna,3,0,0,,,,0,1,,,,,,,0,0,,,,,4,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 13,home,Southern Nevada,W,9-4,9,4,5.0,win,20140213_18og,4,2,1,,,,1,,,,,1,,,1,0,,2,,,5,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
Feb 14,home,Salt Lake,W,8-0,8,0,8.0,win,20140214_r9ua,5,2,2,,1,,3,,,,,,,,4,1,,1,1,1.00,5,2014,2013-14,div1,Chipola,chipolacollege,codylanfordn0op,Cody Lanford
