date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 3,home,Chesapeake,W,5-4,5,4,1,win,20230303_djew,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
Mar 7,home,Pennslyvania State Beaver,W,11-0,11,0,11,win,20230307_pkxo,1,1,1,,,,1,,,2,1,,,1,1,0,,,,,2,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
Apr 4,home,Western Tech,W,4-2,4,2,2,win,20230404_qow9,3,0,2,,,,0,,,,1,,,,2,0,,,,,3,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
Apr 19,home,Anoka-Ramsey,W,3-0,3,0,3,win,20230419_xhr4,1,0,0,,,,0,,,,,1,,,0,0,,,,,2,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
Apr 19,home,Anoka-Ramsey,W,5-4,5,4,1,win,20230419_bicq,3,0,0,,,,0,,,1,,,,,0,0,,,,,3,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
Apr 25,home,Minnesota State,W,6-4,6,4,2,win,20230425_z732,0,0,0,,,,0,1,,,1,,,,0,0,,,,,1,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
Apr 26,home,Anoka-Ramsey,W,7-0,7,0,7,win,20230426_xyd2,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
Apr 29,home,Ridgewater,W,8-5,8,5,3,win,20230429_xl58,5,2,4,1,,,0,,1,,,,,,5,1,,,,,5,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
Apr 30,home,Alexandria Technical & Community College,W,4-1,4,1,3,win,20230430_opz0,3,0,1,,,,0,,,,,,,,1,0,,2,,,3,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
May 3,home,Central Lakes,W,4-2,4,2,2,win,20230503_ktmd,1,0,0,,,,0,2,,,,,,,0,0,,,1,,3,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
May 5,home,Minnesota State,W,6-4,6,4,2,win,20230505_oab4,3,1,1,,,,0,,,,,,,,1,0,,,,,3,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
May 5,home,Minnesota State,W,5-3,5,3,2,win,20230505_cwh2,2,1,1,,,,0,,,2,,1,,,1,0,,,,,3,2023,2022-23,div3,St. Cloud Tech,stcloudtechnicalcommunitycollege,joeltorresriveranzwb,Joel Torres Rivera
