date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Walters State,W,6-5,6,5,1.0,win,20170203_ekw3,4,1,1,,,,0,,1,,,1.0,win,20170203_ekw3,,,,1,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 3,home,San Jacinto,L,6-0,6,0,6.0,win,20170203_0swu,2,0,0,,,,0,,,,,6.0,win,20170203_0swu,,,,0,0,,,,,2,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 4,home,San Jacinto,W,8-0,8,0,8.0,win,20170204_e4y4,3,1,2,,,,1,1,,,1,8.0,win,20170204_e4y4,,,,2,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 16,home,Gordon State,W,14-7,14,7,7.0,win,20170216_lf72,2,1,1,,,,1,1,,,,7.0,win,20170216_lf72,,,,1,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 17,home,Gordon State,W,4-3,4,3,1.0,win,20170217_vd5e,2,0,0,,,,1,1,1,,,1.0,win,20170217_vd5e,1,,,0,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 18,home,Columbia State,W,6-1,6,1,5.0,win,20170218_yvmf,3,0,0,,,,0,,1,,,5.0,win,20170218_yvmf,,,,0,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 18,home,Columbia State,W,13-3,13,3,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 19,home,Columbia State,W,9-3,9,3,6.0,win,20170219_cs9n,3,0,1,1,,,0,1,1,,,6.0,win,20170219_cs9n,,,,2,1,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 24,home,Shelton State,W,7-1,7,1,6.0,win,20170224_8ywx,2,0,0,,,,0,1,,,,6.0,win,20170224_8ywx,,,,0,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
Feb 24,home,State College of Florida,W,7-3,7,3,4.0,win,20170224_7vsj,2,1,0,,,,0,1,1,,,4.0,win,20170224_7vsj,,,1,0,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,treydawsony01s,Trey Dawson
