date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 9,home,Cisco,L,4-3,4,3,1.0,win,20220309_nh61,3,1,1,,,1,2,,1,,,1.0,win,20220309_nh61,,,,4,1,,,,,3,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 9,home,Cisco,W,5-2,5,2,3.0,win,20220309_v65l,3,1,1,,,1,1,,1,,,3.0,win,20220309_v65l,,,,4,1,,,,,3,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 16,home,Grayson,L,16-4,16,4,12.0,win,20220316_lyqn,2,0,1,,,,1,1,1,,,12.0,win,20220316_lyqn,,,,1,0,,,,,3,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 16,home,Grayson,L,16-4,16,4,12.0,win,20220316_lyqn,2,0,1,,,,1,1,1,,,12.0,win,20220316_nhb5,,,,0,0,,,,,2,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 16,home,Grayson,L,16-4,16,4,12.0,win,20220316_nhb5,2,0,0,,,,0,,1,,,12.0,win,20220316_lyqn,,,,1,0,,,,,3,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 16,home,Grayson,L,16-4,16,4,12.0,win,20220316_nhb5,2,0,0,,,,0,,1,,,12.0,win,20220316_nhb5,,,,0,0,,,,,2,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 26,home,Ranger,L,9-8,9,8,1.0,win,20220326_yiaf,3,0,1,1,,,0,,1,,,1.0,win,20220326_yiaf,1,,,2,1,,,,,4,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 26,home,Ranger,L,11-8,11,8,3.0,win,20220326_k587,3,1,1,,,1,2,,2,,,3.0,win,20220326_k587,1,1,,4,1,,,,,5,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 30,home,Hill,W,8-3,8,3,5.0,win,20220330_xv1j,3,0,1,1,,,0,,1,,,5.0,win,20220330_xv1j,1,,,2,1,,,,,4,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Mar 30,home,Hill,L,7-0,7,0,7.0,win,20220330_jq92,4,0,2,,,,0,,2,,,7.0,win,20220330_jq92,,,,2,0,,,,,4,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 9,home,McLennan,L,25-0,25,0,25.0,win,20220409_djnz,2,0,0,,,,0,,2,,,25.0,win,20220409_djnz,,,,0,0,,,,,2,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 9,home,McLennan,L,34-9,34,9,25.0,win,20220409_4ifp,4,2,1,,,1,1,1,1,,,25.0,win,20220409_4ifp,,,,4,1,,,,,5,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 15,home,Weatherford,W,4-2,4,2,2.0,win,20220415_rz0y,2,0,0,,,,0,1,1,,,2.0,win,20220415_rz0y,,,,0,0,,,,,3,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 15,home,Weatherford,W,13-9,13,9,4.0,win,20220415_eemf,4,1,3,1,,1,4,,1,,,4.0,win,20220415_eemf,,1,,7,2,,,,,5,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 20,home,TCS,L,6-5,6,5,1.0,win,20220420_ilpt,2,0,1,,,1,4,1,1,,,1.0,win,20220420_ilpt,,1,,4,1,,,,,4,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 20,home,TCS,W,4-3,4,3,1.0,win,20220420_0ifr,2,0,1,,,,1,,,,,1.0,win,20220420_0ifr,,1,,1,0,,,,,3,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 25,home,Western Oklahoma State,L,7-6,7,6,1.0,win,20220425_b2uv,4,0,4,,,,1,1,,,,1.0,win,20220425_b2uv,,,,4,0,,,,,5,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 30,home,North Central Texas,L,16-3,16,3,13.0,win,20220430_74pb,3,0,0,,,,0,,1,,,13.0,win,20220430_74pb,,,,0,0,1,,,,3,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
Apr 30,home,North Central Texas,L,7-6,7,6,1.0,win,20220430_n3o8,5,1,2,1,,,1,,,,,1.0,win,20220430_n3o8,,,,3,1,,,,,5,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
May 7,home,Temple,L,10-3,10,3,7.0,win,20220507_45f8,2,1,0,,,,0,1,2,,,7.0,win,20220507_45f8,1,,,0,0,,,,,4,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
May 7,home,Temple,L,13-3,13,3,10.0,win,20220507_g6sa,3,0,0,,,,0,,,,,10.0,win,20220507_g6sa,,,,0,0,,,,,3,2022,2021-22,div1,Vernon,vernoncollege,dillonfloresgxxn,Dillon Flores
