date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 3,home,Dodge City,L,6-4,6,4,2.0,win,20130303_jf2j,3,1,1,,,,0,,1,,,2.0,win,20130303_jf2j,,,,1,0,,1,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 3,home,Dodge City,W,9-1,9,1,8.0,win,20130303_ljf7,3,1,0,,,,0,2,1,,,8.0,win,20130303_ljf7,,,,0,0,,1,1,1.00,5,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 4,home,Dodge City,W,2-1,2,1,1.0,win,20130304_peac,0,1,0,,,,0,,,,,1.0,win,20130304_peac,,,,0,0,,,,,0,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 4,home,Dodge City,L,2-1,2,1,1.0,win,20130304_s7ny,3,1,2,,,,0,,1,,,1.0,win,20130304_s7ny,,,,2,0,,,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 7,home,Rose State,W,4-3,4,3,1.0,win,20130307_7srd,3,0,1,1,,,0,,,,,1.0,win,20130307_7srd,,,,2,1,,,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 7,home,Rose State,W,7-0,7,0,7.0,win,20130307_2u6g,1,0,1,1,,,2,,,,,7.0,win,20130307_2u6g,,,,2,1,,,,,1,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 13,home,Crowder,L,13-5,13,5,8.0,win,20130313_1gyk,3,1,2,1,,,0,1,1,,,8.0,win,20130313_1gyk,,,,3,1,,,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 19,home,Hesston,L,2-1,2,1,1.0,win,20130319_79pr,4,0,0,,,,0,,1,,,1.0,win,20130319_79pr,1,,,0,0,1,1,2,0.50,5,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 20,home,Iowa Western,L,6-0,6,0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 20,home,Iowa Western,L,5-3,5,3,2.0,win,20130320_7umw,1,1,0,,,,0,1,,,,2.0,win,20130320_7umw,,,1,0,0,,,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 22,home,Pratt,L,9-0,9,0,9.0,win,20130322_v02m,3,0,1,,,,0,,,,,9.0,win,20130322_v02m,,,,1,0,,,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 22,home,Pratt,W,3-2,3,2,1.0,win,20130322_ggwp,4,0,1,,,,0,,1,,,1.0,win,20130322_ggwp,,,,1,0,,1,1,1.00,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 26,home,Pratt,L,3-1,3,1,2.0,win,20130326_arm8,3,0,0,,,,0,,1,,,2.0,win,20130326_arm8,,,,0,0,,2,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Mar 26,home,Pratt,L,2-1,2,1,1.0,win,20130326_qxe4,3,0,1,,,,0,1,,,,1.0,win,20130326_qxe4,,,,1,0,,1,1,1.00,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 6,home,Colby,L,6-2,6,2,4.0,win,20130406_k2g7,3,0,1,,,,1,,2,,,4.0,win,20130406_k2g7,,,,1,0,,,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 6,home,Colby,L,8-5,8,5,3.0,win,20130406_j596,3,0,1,,,,1,1,1,,1,3.0,win,20130406_j596,,,,1,0,,,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 7,home,Colby,L,4-3,4,3,1.0,win,20130407_o82v,2,0,0,,,,1,1,,,,1.0,win,20130407_o82v,,,,0,0,,1,,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 7,home,Colby,W,8-7,8,7,1.0,win,20130407_q1yn,7,0,1,,,,1,,2,,,1.0,win,20130407_q1yn,1,,1,1,0,1,1,3,0.33,9,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 9,home,MCC-Longview,L,7-5,7,5,2.0,win,20130409_0w0r,2,1,0,,,,0,1,1,,,2.0,win,20130409_0w0r,1,,,0,0,,,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 9,home,MCC-Longview,L,9-8,9,8,1.0,win,20130409_ci8u,3,1,1,,,,0,,1,,,1.0,win,20130409_ci8u,1,,,1,0,,,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 20,home,Butler,W,9-6,9,6,3.0,win,20130420_9zna,3,2,1,1,,,0,1,,1,,3.0,win,20130420_9zna,,,,2,1,,2,,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 20,home,Butler,L,9-6,9,6,3.0,win,20130420_gg9j,4,1,2,1,,,2,,,,,3.0,win,20130420_gg9j,,,,3,1,1,,2,,4,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 21,home,Butler,W,11-0,11,0,11.0,win,20130421_um0d,3,1,1,1,,,1,,,,,11.0,win,20130421_um0d,,,,2,1,,,1,,3,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
Apr 21,home,Butler,L,15-11,15,11,4.0,win,20130421_s2y3,5,2,4,,1,,3,,,,,4.0,win,20130421_s2y3,,,,6,1,,1,,,5,2013,2012-13,div1,Hutchinson,hutchinsoncommunitycollege,quintincrandalrc2m,Quintin Crandal
