date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Paris,W,8-4,8,4,4,win,20240202_lmlm,3,0,0,,,,0,1,1,,,,,,0,0,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Feb 9,home,New Mexico,W,11-7,11,7,4,win,20240209_ar2z,4,0,1,,,,0,,1,,,,,,1,0,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Feb 10,home,New Mexico,W,11-5,11,5,6,win,20240210_rdku,3,1,0,,,,0,1,,,,,,,0,0,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Feb 15,home,Seminole State (OK),W,1-0,1,0,1,win,20240215_6d7p,2,1,1,,,,0,,,,,,,,1,0,,,,,2,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Feb 23,home,Luna,W,12-3,12,3,9,win,20240223_1hj2,3,1,1,,,,0,,,,,1,,,1,0,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Feb 23,home,Luna,W,8-5,8,5,3,win,20240223_ncj6,3,0,1,1,,,0,1,1,1,,,,,2,1,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Mar 1,home,Otero,W,12-8,12,8,4,win,20240301_7cd9,4,1,1,,,1,3,,2,,,,,,4,1,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Mar 6,home,Pratt,W,23-13,23,13,10,win,20240306_eh7t,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Mar 9,home,Pratt,W,13-9,13,9,4,win,20240309_b0is,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Mar 9,home,Pratt,W,7-1,7,1,6,win,20240309_u122,3,0,1,,,,1,,1,,,,1,,1,0,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Mar 16,home,Seward County,W,2-1,2,1,1,win,20240316_tahh,3,1,1,,,,0,,,,,,,,1,0,,,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Mar 18,home,Northwestern Oklahoma State JV,W,13-2,13,2,11,win,20240318_jcj5,3,2,2,,,2,3,,,,,,,,8,2,,,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Mar 28,home,Cloud County,W,9-5,9,5,4,win,20240328_svo2,3,1,2,1,,1,2,,,,,1,,,6,2,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Mar 30,home,Cloud County,W,11-1,11,1,10,win,20240330_coag,4,3,4,,,1,3,,,,,,,,7,1,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Apr 7,home,Barton,W,12-2,12,2,10,win,20240407_9ia0,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Apr 19,home,Garden City,W,8-3,8,3,5,win,20240419_x0rd,3,2,2,2,,,1,,,,,,,,4,2,,,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Apr 26,home,Butler,W,6-2,6,2,4,win,20240426_gb6l,3,0,1,,,,2,,2,,,,,,1,0,,,,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Apr 26,home,Butler,W,12-9,12,9,3,win,20240426_xau2,5,1,1,,,1,3,,1,,,,,,4,1,,,,,5,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
Apr 28,home,Butler,W,6-5,6,5,1,win,20240428_9n76,3,0,2,,,,0,,,1,,,,,2,0,,,1,,3,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
May 2,home,Colby,W,13-5,13,5,8,win,20240502_e2m7,4,2,2,,,1,1,,1,,,,,,5,1,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
May 2,home,Colby,W,20-6,20,6,14,win,20240502_orzc,2,3,1,,,1,2,2,,,,,,,4,1,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
May 4,home,Colby,W,7-6,7,6,1,win,20240504_f7ki,1,2,0,,,,1,2,,,,,1,,0,0,,,,,4,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
May 9,home,Coffeyville,W,6-5,6,5,1,win,20240509_xldb,5,1,1,,,,0,,1,,,,,,1,0,,,,,5,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
May 11,home,Coffeyville,W,12-11,12,11,1,win,20240511_z454,4,1,1,,1,,0,2,,,,,,,3,1,,,,,6,2024,2023-24,div1,Dodge City,dodgecitycommunitycollege,andrewdetlefsenh564,Andrew Detlefsen
