date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 25,home,North Iowa Area,L,18-6,18,6,12.0,win,20180225_6awl,5,1,3,,,,2,,1,,,12.0,win,20180225_6awl,,,,3,0,,1,,,5,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Feb 26,home,North Iowa Area,L,19-4,19,4,15.0,win,20180226_esub,2,2,1,,,,1,2,,,,15.0,win,20180226_esub,,,,1,0,,1,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Feb 26,home,North Iowa Area,L,7-0,7,0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Feb 27,home,Kansas City Kansas,L,30-4,30,4,26.0,win,20180227_nz5u,0,0,0,,,,0,,,,,26.0,win,20180227_nz5u,,,,0,0,,,,,0,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 1,home,State Fair,L,20-0,20,0,20.0,win,20180301_mmln,3,0,0,,,,0,,1,,,20.0,win,20180301_mmln,,,,0,0,,1,1,1.00,3,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 1,home,State Fair,L,18-9,18,9,9.0,win,20180301_mepf,2,1,1,1,,,0,1,,,,9.0,win,20180301_mepf,,,,2,1,,,,,3,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 8,home,MCC-Longview,L,24-7,24,7,17.0,win,,,,,,,,,,,,,17.0,win,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 14,home,Northeastern Oklahoma A&M,L,18-7,18,7,11.0,win,20180314_i7an,3,1,2,1,,,1,1,,,,11.0,win,20180314_i7an,,,,3,1,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 14,home,Northeastern Oklahoma A&M,L,16-7,16,7,9.0,win,20180314_j28z,3,1,0,,,,1,1,2,,,9.0,win,20180314_j28z,,,,0,0,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 17,home,Crowder,L,19-5,19,5,14.0,win,20180317_8ccl,3,0,1,,,,1,,,,,14.0,win,20180317_8ccl,,,,1,0,,,,,3,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 17,home,Crowder,L,15-9,15,9,6.0,win,20180317_dvo2,6,0,0,,,,0,,,,,6.0,win,20180317_dvo2,,,,0,0,,,,,6,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 18,home,Indian Hills,L,18-9,18,9,9.0,win,20180318_1mdc,4,2,2,1,,,2,,,,,9.0,win,20180318_1mdc,,,,3,1,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 18,home,Indian Hills,L,11-6,11,6,5.0,win,20180318_ijq2,2,0,0,,,,0,2,,,,5.0,win,20180318_ijq2,,,,0,0,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 20,home,Johnson County,L,21-14,21,14,7.0,win,20180320_8frl,5,2,4,,,,0,1,1,1,,7.0,win,20180320_8frl,,,,4,0,,,,,6,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 24,home,Jefferson (MO),L,10-3,10,3,7.0,win,20180324_1p85,3,1,0,,,,0,1,2,,,7.0,win,20180324_1p85,,,,0,0,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 24,home,Jefferson (MO),L,11-1,11,1,10.0,win,20180324_fkly,2,1,2,,,,0,1,,,,10.0,win,20180324_fkly,,,,2,0,,,,,3,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 31,home,St. Louis,L,6-5,6,5,1.0,win,20180331_cdmj,2,1,0,,,,0,2,2,,,1.0,win,20180331_cdmj,,,,0,0,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Mar 31,home,St. Louis,W,8-2,8,2,6.0,win,20180331_rmnc,2,2,0,,,,0,2,,,,6.0,win,20180331_rmnc,,,,0,0,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 7,home,Mineral Area,W,7-6,7,6,1.0,win,20180407_eral,5,0,1,,,,0,,2,,,1.0,win,20180407_eral,,,,1,0,,,,,5,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 7,home,Mineral Area,L,6-3,6,3,3.0,win,20180407_jg5f,4,0,0,,,,0,,1,,,3.0,win,20180407_jg5f,,,,0,0,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 8,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 8,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 8,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 8,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 19,home,North Central Missouri,L,7-6,7,6,1.0,win,20180419_tr7s,3,1,0,,,,0,1,,,,1.0,win,20180419_tr7s,,,,0,0,,,,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 19,home,North Central Missouri,L,11-10,11,10,1.0,win,20180419_nwvk,5,1,1,1,,,4,,3,,,1.0,win,20180419_nwvk,,,,2,1,,,,,5,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 24,home,Neosho County,L,20-15,20,15,5.0,win,20180424_q3kg,4,2,2,,,1,2,1,,,,5.0,win,20180424_q3kg,,,,5,1,,1,1,1.00,5,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 24,home,Neosho County,L,12-8,12,8,4.0,win,20180424_uoq6,2,3,0,,,,0,1,1,,,4.0,win,20180424_uoq6,1,,,0,0,,,1,,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 28,home,St. Charles,W,10-8,10,8,2.0,win,20180428_a9k1,2,1,0,,,,0,1,2,,,2.0,win,20180428_a9k1,,,,0,0,,,,,3,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
Apr 28,home,St. Charles,W,15-10,15,10,5.0,win,20180428_xxs7,2,1,0,,,,0,3,,,,5.0,win,20180428_xxs7,,,,0,0,,,,,5,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
May 5,home,Mineral Area,L,18-4,18,4,14.0,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,chandlerdunnfrh7,Chandler Dunn
