date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,Marshalltown,L,6-5,6,5,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 10,home,Marshalltown,L,13-0,13,0,13.0,win,20170210_h0qo,2,0,0,,,,0,,1,,,13.0,win,20170210_h0qo,,,,0,0,,,,,2,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 11,home,Marshalltown,W,11-1,11,1,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 11,home,Marshalltown,L,7-6,7,6,1.0,win,20170211_p0c6,4,0,1,1,,,1,,,,,1.0,win,20170211_p0c6,,,,2,1,,,,,4,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 14,home,Wallace State,L,12-11,12,11,1.0,win,20170214_fh08,1,0,0,,,,0,,,,,1.0,win,20170214_fh08,,,,0,0,,,,,1,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 14,home,Wallace State,L,7-0,7,0,7.0,win,20170214_dsia,2,0,1,,,,0,,,,,7.0,win,20170214_dsia,,,,1,0,,,,,2,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 24,home,Morton,W,5-1,5,1,4.0,win,20170224_156g,3,1,2,,1,,1,,1,1,,4.0,win,20170224_156g,,,,4,1,,,,,3,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 24,home,Morton,W,16-6,16,6,10.0,win,20170224_b5dv,3,1,1,,,1,3,1,,,,10.0,win,20170224_b5dv,,,,4,1,,,,,4,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 25,home,Morton,W,8-2,8,2,6.0,win,20170225_jggb,3,0,1,,,,0,,1,,,6.0,win,20170225_jggb,,1,,1,0,,,,,4,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Feb 25,home,Morton,W,5-2,5,2,3.0,win,20170225_bcay,4,1,0,,,,0,,1,,,3.0,win,20170225_bcay,,,,0,0,,,,,4,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Mar 3,home,Chattanooga State,W,4-2,4,2,2.0,win,20170303_vrkq,4,0,0,,,,0,,3,,,2.0,win,20170303_vrkq,,,,0,0,,,,,4,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Mar 4,home,Chattanooga State,L,4-1,4,1,3.0,win,20170304_9x3w,2,1,0,,,,0,,1,,,3.0,win,20170304_9x3w,,,,0,0,,,,,2,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
Mar 4,home,Chattanooga State,W,5-4,5,4,1.0,win,20170304_nrgk,2,0,0,,,,0,1,1,,,1.0,win,20170304_nrgk,,,,0,0,,,,,3,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,kirbysmithq2fa,Kirby Smith
