date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 17,home,Dallas College - Richland,W,4-0,4,0,4,win,20240217_ztgj,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 1,home,Colby,W,8-1,8,1,7,win,20240301_tlbn,2,0,1,,,,0,,,,1,,,,1,0,,,,,2,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 1,home,Colby,W,12-6,12,6,6,win,20240301_97qr,2,0,0,,,,1,,1,,,,,,0,0,,,,,2,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 2,home,Colby,W,8-7,8,7,1,win,20240302_402r,2,1,2,1,,,0,1,,,,,,,3,1,,,,,3,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 2,home,Colby,W,6-5,6,5,1,win,20240302_hziq,2,1,0,,,,0,1,1,,,,,,0,0,,,,,3,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 9,home,Midland,W,12-2,12,2,10,win,20240309_613x,2,1,1,,,,1,,1,,,2,,,1,0,,,,,4,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 9,home,Midland,W,10-9,10,9,1,win,20240309_ls0n,5,2,4,,,,1,,,1,,,,,4,0,,,,,5,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 16,home,New Mexico Military,W,5-3,5,3,2,win,20240316_7j0o,2,0,0,,,,0,1,,,,,,,0,0,,,,,3,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 22,home,Clarendon,W,4-0,4,0,4,win,20240322_nnia,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 23,home,Clarendon,W,13-2,13,2,11,win,20240323_b4oy,4,3,3,2,,,2,,,,,,,,5,2,,,,,4,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
Mar 23,home,Clarendon,W,13-9,13,9,4,win,20240323_8zyp,4,1,1,,,,1,,,,,,,1,1,0,,,,,5,2024,2023-24,div1,Odessa,odessacollege,alexbustamantez51a,Alex Bustamante
