date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Florida SouthWestern State,W,6-3,6,3,3,win,20240203_q2ko,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 4,home,Miami Dade,W,14-0,14,0,14,win,20240204_b1ao,0,1,0,,,,1,1,,,,,,,0,0,,,,,1,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 9,home,Baton Rouge,W,10-0,10,0,10,win,20240209_kej4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 9,home,Baton Rouge,W,3-0,3,0,3,win,20240209_exms,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,,3,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 11,home,Baton Rouge,W,16-4,16,4,12,win,20240211_mcyh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 16,home,Murray State,W,10-5,10,5,5,win,20240216_orfg,3,1,2,1,,,0,,1,,,1,,,3,1,,,,,4,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 18,home,Murray State,W,10-3,10,3,7,win,20240218_hm0y,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 20,home,Itawamba,W,6-1,6,1,5,win,20240220_ikmg,4,1,1,,,,0,,1,,,,,,1,0,,,,,4,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 20,home,Holmes,W,8-2,8,2,6,win,20240220_6kcg,4,1,2,,,,1,,,,,,,,2,0,,,,,4,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 23,home,South Arkansas,W,15-5,15,5,10,win,20240223_hnxx,2,3,1,,,,0,2,,,,,,,1,0,,,,,4,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 25,home,Parkland,W,14-1,14,1,13,win,20240225_mb6f,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 28,home,Mississippi Gulf Coast,W,6-5,6,5,1,win,20240228_0cvk,4,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0.00,5,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Feb 28,home,Jones,W,5-4,5,4,1,win,20240228_5mrc,2,0,0,,,,0,1,2,,1,,,,0,0,,,,,3,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Mar 3,home,Illinois Central,W,9-1,9,1,8,win,20240303_hp0j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Mar 6,home,Southwest Mississippi,W,10-3,10,3,7,win,20240306_stp4,1,1,1,,,,0,,,1,,,,,1,0,,,,,1,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Mar 6,home,Mississippi Delta,W,14-0,14,0,14,win,20240306_otxh,1,1,1,,,1,1,,,,,,,,4,1,,,,,1,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
Mar 9,home,Northeast Mississippi,W,4-3,4,3,1,win,20240309_f7h4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Pearl River,pearlrivercommunitycollege,jprobertsonesxp,JP Robertson
