date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,home,Northeast Mississippi,W,12-8,12,8,4,win,20220207_jq6q,4,1,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,,5,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 7,home,Northeast Mississippi,W,2-1,2,1,1,win,20220207_94ar,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.00,3,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 11,home,Mississippi Delta,W,11-5,11,5,6,win,20220211_gsix,3,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,,0,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 11,home,Mississippi Delta,W,7-3,7,3,4,win,20220211_3pka,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,,0,,,3,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 16,home,Nunez,W,19-7,19,7,12,win,20220216_wtlu,3,4,2,1,0,0,1,2,0,2,0,0,0,0,3,1,,0,,,5,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 16,home,Nunez,W,11-7,11,7,4,win,20220216_4v8w,2,2,1,1,0,0,1,1,0,0,1,1,0,0,2,1,,0,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 19,home,Wallace State,L,18-6,18,6,12,win,20220219_vtpr,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,,0,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 19,home,Southeastern,L,2-0,2,0,2,win,20220219_0tr3,4,0,2,1,0,0,0,0,1,0,0,0,0,0,3,1,,0,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 23,home,Bevill State,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 23,home,Bevill State,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 23,home,Bevill State,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 23,home,Bevill State,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 26,home,Lake Land,W,11-1,11,1,10,win,20220226_q8sx,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,,0,,,3,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Feb 26,home,Baton Rouge,W,8-2,8,2,6,win,20220226_2haa,3,0,2,0,0,0,2,1,0,3,0,0,0,0,2,0,,0,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Mar 2,home,Southwest Mississippi,W,9-6,9,6,3,win,20220302_r0yh,3,1,2,,,,1,1,1,1,,,1,,2,0,,,,,5,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Mar 2,home,Southwest Mississippi,W,15-5,15,5,10,win,20220302_ah2z,3,1,1,,,,3,1,,3,,,,,1,0,,,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Mar 5,home,Tyler,W,9-1,9,1,8,win,20220305_kb9e,4,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,,0,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Mar 5,home,Tyler,W,12-5,12,5,7,win,20220305_rod7,2,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,,0,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
Mar 9,home,Hinds,W,4-2,4,2,2,win,20220309_0rui,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,,0,,,4,2022,2021-22,div2,East Central (MS),eastcentralcommunitycollege,jtvancecsui,J.T. Vance
