date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,Spartanburg Methodist,W,6-5,6,5,1,win,20230208_fxve,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Feb 8,home,Spartanburg Methodist,W,6-5,6,5,1,win,20230208_e8za,2,0,0,,,,0,1,1,,,,,,0,0,,,1,,3,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Feb 19,home,USC Sumter,W,5-1,5,1,4,win,20230219_zd66,7,0,1,1,0,0,3,0,2,0,0,0,0,0,2,1,,0,,,7,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Feb 24,home,Wake Tech,W,14-6,14,6,8,win,20230224_jzwb,3,0,0,,,,0,2,2,,1,,,,0,0,,1,,,5,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Feb 26,home,Wake Tech,W,12-4,12,4,8,win,20230226_gzt9,1,1,0,,,,0,3,,,1,,,,0,0,,,1,,4,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Mar 1,home,Spartanburg Methodist,W,9-4,9,4,5,win,20230301_gh7d,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Mar 8,home,MontreJV,W,12-3,12,3,9,win,20230308_t4tp,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,,0,,,2,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Mar 28,home,USC Lancaster,W,18-14,18,14,4,win,20230328_9mc1,5,1,2,1,0,0,0,0,2,0,0,1,0,0,3,1,,0,,,6,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Apr 1,home,Wake Tech,W,15-9,15,9,6,win,20230401_pafc,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,0,,,5,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Apr 2,home,Wake Tech,W,10-7,10,7,3,win,20230402_8gih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
Apr 5,home,Surry,W,10-9,10,9,1,win,20230405_e49r,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,2,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,johnnickhannahi9e8,John Nick Hannah
