date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 5,home,Ulster County,W,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 11,home,Sullivan County,W,4-3,4,4,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 14,home,Lackawanna,W,3-0,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 14,home,vs. Genesee,L,8-6,8,8,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 15,home,vs. Lackawanna,W,9-5,9,9,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 16,home,vs. Mercer County,W,13-2,13,13,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 16,home,vs. Garrett,L,5-4,5,5,2,0,0,,,,0,1,,,,,,,0,0,,1,1,1.00,3,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 17,home,vs. Mercer County,L,4-3,4,4,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 21,away,Queensborough,W,14-2,14,14,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 23,home,Lackawanna,W,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 26,home,Dutchess,W,13-7,13,13,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 27,home,Lackawanna,L,5-1,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 30,home,UConn Avery Point,L,10-5,10,10,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Mar 30,home,UConn Avery Point,W,16-1,16,16,1,1,0,,,,0,,,,,,,,0,0,,,,,1,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 2,away,Dutchess,W,14-4,14,14,5,1,1,1,,,0,,2,,,,,,2,1,,,1,,5,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 3,home,Globe Tech,W,11-6,11,11,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 4,home,Globe Tech,W,5-1,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 6,home,Globe Tech,W,11-7,11,11,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 6,home,Globe Tech,W,5-2,5,5,2,0,0,,,,0,1,1,,,,,,0,0,,1,,,3,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 7,away,Brookdale,L,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 7,away,Brookdale,W,6-1,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 10,home,ASA New York,L,6-0,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 11,home,vs. ASA New York,L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
Apr 13,home,ASA New York,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div1,Monroe College,monroecollege,yoandelarosarq6y,Yoan De La Rosa
