date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Chipola,L,1-0,1,0,1,win,20150130_mu9d,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 1,home,Hillsborough,L,13-0,13,0,13,win,20150201_kcfo,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 6,home,Calhoun,W,4-2,4,2,2,win,20150206_8l3e,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 9,home,Northwest Mississippi,L,13-5,13,5,8,win,20150209_ju2f,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 9,home,Northwest Mississippi,W,4-3,4,3,1,win,20150209_b30d,3,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 10,home,Mississippi Delta,L,13-10,13,10,3,win,20150210_ta6p,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 12,home,Coahoma,W,7-1,7,1,6,win,20150212_uitl,2,1,1,,,,1,,1,,,,,,1,0,,,,,2,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 20,home,Pearl River,W,6-2,6,2,4,win,20150220_tl2h,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 20,home,Mineral Area,L,6-3,6,3,3,win,20150220_4t24,0,1,0,,,,0,,,1,,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 21,home,Pearl River,W,10-7,10,7,3,win,20150221_oeum,4,1,1,,,,0,1,1,,,,,,1,0,,,,,5,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Feb 21,home,Pearl River,L,4-1,4,1,3,win,20150221_j2lo,3,0,1,,,,0,1,1,,,,,,1,0,,,,,4,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Mar 1,home,Roane State,L,3-2,3,2,1,win,20150301_lugu,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
Mar 11,home,Northeastern Oklahoma A&M,L,9-6,9,6,3,win,20150311_c256,4,0,0,,,,1,,2,,,,,,0,0,,,,,4,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,ryanbellqeai,Ryan Bell
