date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,Utah State University Club,W,12-2,12,2,10,win,20230130_gy7b,2,1,1,,,,1,,1,,,,,1,1,0,,1,,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Jan 30,home,Utah State University Club,W,16-3,16,3,13,win,20230130_g6dc,1,0,0,,,,1,,,,,,1,,0,0,,,1,,2,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Jan 31,home,Utah State University Club,W,14-4,14,4,10,win,20230131_lzrf,3,1,2,,,1,3,,,,,,,,5,1,,,1,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Jan 31,home,Utah State University Club,W,18-1,18,1,17,win,20230131_o8vg,4,2,2,,,,2,,1,,,1,,,2,0,,1,,,5,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Feb 2,home,Scottsdale,W,6-4,6,4,2,win,20230202_vbld,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Feb 3,home,Scottsdale,W,3-1,3,1,2,win,20230203_xaq5,2,0,0,,,,1,,1,,,,,,0,0,,,,,2,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Feb 4,home,Scottsdale,W,15-7,15,7,8,win,20230204_abk2,1,0,1,1,,,0,,,,,,,,2,1,,,,,1,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Feb 24,home,Treasure Valley,W,10-0,10,0,10,win,20230224_ynh3,3,0,1,1,,,1,,,,,,,,2,1,,2,,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Feb 24,home,Treasure Valley,W,3-0,3,0,3,win,20230224_7vpy,3,1,1,,,,0,,,1,,,,,1,0,,,2,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Feb 25,home,Treasure Valley,W,4-3,4,3,1,win,20230225_4vtn,3,0,0,,,,0,,1,,,,,,0,0,,,1,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Feb 25,home,Treasure Valley,W,21-1,21,1,20,win,20230225_tlro,1,1,0,,,,1,,,,,,,,0,0,,1,,,1,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Mar 18,home,Salt Lake,W,3-2,3,2,1,win,20230318_xh5p,3,0,1,,,,0,1,1,1,,,,,1,0,,,1,,4,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Mar 24,home,Community Christian (CA),W,9-0,9,0,9,win,20230324_x75v,1,2,1,,,,1,3,,1,,,,,1,0,,,,,4,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Mar 24,home,Community Christian (CA),W,19-3,19,3,16,win,20230324_51ru,1,2,1,,1,,1,,,,,1,,,3,1,,,,,2,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Mar 25,home,Community Christian (CA),W,2-0,2,0,2,win,20230325_uk5x,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Mar 25,home,Community Christian (CA),W,12-2,12,2,10,win,20230325_4q7m,3,1,1,1,,,2,1,,,,,,,2,1,,,,,4,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Mar 31,home,Colorado Northwestern,W,5-0,5,0,5,win,20230331_pxk7,2,0,0,,,,0,,1,,,,,1,0,0,,2,,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Mar 31,home,Colorado Northwestern,W,4-3,4,3,1,win,20230331_xrmr,4,0,1,,,,0,,1,,,,,,1,0,,,1,,4,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Apr 1,home,Colorado Northwestern,W,4-1,4,1,3,win,20230401_we5m,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Apr 10,home,Utah State Eastern,W,13-12,13,12,1,win,20230410_30gp,4,1,2,,,,0,,2,,,,,,2,0,,,,,4,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Apr 11,home,Utah State Eastern,W,1-0,1,0,1,win,20230411_ntxn,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Apr 11,home,Utah State Eastern,W,4-3,4,3,1,win,20230411_8luy,2,1,0,,,,0,1,1,1,,,,,0,0,,,,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Apr 14,home,Southern Nevada,W,4-3,4,3,1,win,20230414_crnf,1,0,0,,,,1,,,,,,,1,0,0,,1,,,2,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Apr 15,home,Southern Nevada,W,6-4,6,4,2,win,20230415_4s4k,1,1,1,,,,1,1,,,,,1,,1,0,,,1,,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
Apr 22,home,Salt Lake,W,5-1,5,1,4,win,20230422_qh6h,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2023,2022-23,div1,Southern Idaho,collegeofsouthernidaho,tylervance1dk6,Tyler Vance
