date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Caldwell Tech,W,6-4,6,4,2,win,20240202_u7lj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Feb 4,home,Caldwell Tech,W,6-5,6,5,1,win,20240204_kxfa,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Feb 11,home,Gaston College,W,6-5,6,5,1,win,20240211_u05s,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Feb 24,home,Southwest Virginia,W,8-0,8,0,8,win,20240224_rdd9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Feb 28,home,Spartanburg Methodist,W,8-3,8,3,5,win,20240228_l7nm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Mar 8,home,Guilford Tech,W,9-8,9,8,1,win,20240308_7vsr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Mar 23,home,Wake Tech,W,10-9,10,9,1,win,20240323_cej1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Apr 3,home,Catawba Valley,W,12-8,12,8,4,win,20240403_k356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Apr 7,home,Southwest Virginia,W,22-0,22,0,22,win,20240407_fw8h,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,,,1,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
Apr 27,home,Patrick & Henry,W,4-1,4,1,3,win,20240427_rn5s,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Cleveland,clevelandcommunitycollege,ianhawkhn84,Ian Hawk
