date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 27,home,Westmoreland,L,8-2,8,2,6,win,20190327_n69t,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Mar 27,home,Westmoreland,W,4-2,4,2,2,win,20190327_h34r,4,1,1,,,,0,,2,,,,,,1,0,,,,,4,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Mar 31,home,Erie,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Mar 31,home,Erie,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Mar 31,home,Erie,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Mar 31,home,Erie,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Apr 2,home,Tompkins Cortland,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Apr 2,home,Tompkins Cortland,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Apr 2,home,Tompkins Cortland,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
Apr 2,home,Tompkins Cortland,,,,,2,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div3,Jamestown,jamestowncommunitycollege,carlorodriguez6jtu,Carlo Rodriguez
