date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,South Mountain,W,9-7,9,7,2.0,win,20150131_og21,3,1,1,,,,0,,1,,,,,,1,0,,,1,,3,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Jan 31,home,South Mountain,W,3-0,3,0,3.0,win,20150131_edqh,3,0,0,,,,0,,2,,,,,,0,0,,1,,,3,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 1,home,South Mountain,L,15-10,15,10,5.0,win,20150201_mmbo,4,1,1,,,1,3,,1,,,,,,4,1,,1,1,1.00,4,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 1,home,South Mountain,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 6,home,Cochise,W,7-4,7,4,3.0,win,20150206_epex,3,0,0,,,,0,2,2,1,,,,,0,0,,,,,5,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 7,home,Cochise,W,4-2,4,2,2.0,win,20150207_gmzc,3,0,1,,,,1,,1,,,,,,1,0,,1,,,3,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 7,home,Cochise,W,6-5,6,5,1.0,win,20150207_gnmy,2,0,0,,,,0,,1,,,,,,0,0,,,1,,2,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 8,home,Cochise,L,7-3,7,3,4.0,win,20150208_a8gn,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 13,home,Riverside Community College,L,8-1,8,1,7.0,win,20150213_5wwc,4,1,2,,,,0,,1,1,,,,,2,0,,1,,,4,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 14,home,Riverside Community College,L,7-1,7,1,6.0,win,20150214_l4jt,3,0,0,,,,0,,1,,,,,,0,0,,1,1,1.00,3,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
Feb 15,home,Riverside Community College,L,8-5,8,5,3.0,win,20150215_1slx,4,2,2,1,,1,1,1,,,,,,,6,2,1,2,,,5,2015,2014-15,div1,Western Nevada,westernnevadacollege,cpoolbnlr,C. Pool
