date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 13,home,Arkansas State Mid-South,W,13-1,13,1,12,win,20240213_1j41,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Feb 16,home,Bevill State,W,7-3,7,3,4,win,20240216_4lk9,3,1,3,,,,2,1,,,,,,,3,0,,,,,4,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Feb 21,home,Mississippi Delta,W,6-5,6,5,1,win,20240221_lgst,2,0,0,,,,0,1,,,,,,,0,0,,1,1,1.00,3,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Feb 24,home,Illinois Central,W,8-1,8,1,7,win,20240224_fpzd,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Feb 26,home,Freed-Hardeman University JV,W,10-8,10,8,2,win,20240226_fzsv,5,0,1,,,,1,,,,,,,,1,0,,1,2,0.50,5,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Feb 27,home,Itawamba,W,9-5,9,5,4,win,20240227_i218,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Mar 1,home,Heartland,W,3-0,3,0,3,win,20240301_nhvc,2,0,1,,,,0,,1,,,,,,1,0,,,,,2,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Mar 16,home,Copiah-Lincoln,W,7-6,7,6,1,win,20240316_xuhq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Mar 23,home,East Central (MS),W,8-7,8,7,1,win,20240323_bj38,4,0,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Mar 25,home,Rhodes College JV,W,9-8,9,8,1,win,20240325_mtxu,2,2,1,,,,1,1,,,,,,,1,0,,1,,,3,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Mar 26,home,Holmes,W,10-5,10,5,5,win,20240326_v2ml,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Mar 26,home,Holmes,W,3-0,3,0,3,win,20240326_pvwk,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
Mar 29,home,Hinds,W,6-5,6,5,1,win,20240329_mhw5,2,1,0,,,,0,2,1,,,,,,0,0,,,1,,4,2024,2023-24,div2,Northwest Mississippi,northwestmississippicommunitycollege,jacksonjenkinsulky,Jackson Jenkins
