date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 13,home,Ontario Blue Jays,W,8-1,8,1,7,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 13,home,Ontario Blue Jays,W,5-0,5,0,5,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 14,home,GreLakes Canadians,W,6-5,6,5,1,win,20140314_pa9b,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 14,home,Kirkwood,L,12-5,12,5,7,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 15,home,Inside Pitch Acadmey Saskatchewan,W,11-1,11,1,10,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 15,home,Kirkwood,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 16,home,Westchester,W,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 17,home,Riverland,L,9-2,9,2,7,win,20140317_dfsy,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 17,home,"Inside Pitch Academy, Saskatchewan",W,25-0,25,0,25,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 18,home,Riverland,W,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 18,home,Westchester,W,16-1,16,1,15,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 19,home,Kirkwood,W,2-0,2,0,2,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 22,home,Dean,W,1-0,1,0,1,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 22,home,Dean,W,13-0,13,0,13,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 23,home,Northern Essex,W,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 23,home,Northern Essex,W,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 28,home,Massasoit,W,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 29,home,Monroe College,W,2-0,2,0,2,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 29,home,Monroe College,W,10-1,10,1,9,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Mar 30,home,Post University JV,,,,,9,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 1,home,MassBay,W,16-0,16,0,16,win,20140401_hnpk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 2,home,Mitchell College JV,W,16-0,16,0,16,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 4,home,Springfield College JV,W,8-5,8,5,3,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 5,home,Rhode Island,L,6-2,6,2,4,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 5,home,Rhode Island,W,12-2,12,2,10,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 6,home,Holyoke,L,6-2,6,2,4,win,20140406_aynp,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 6,home,Holyoke,W,5-0,5,0,5,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 8,home,Bunker Hill,,,,,5,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 10,home,Massasoit,L,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 11,home,Springfield College JV,W,6-2,6,2,4,win,20140411_veil,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
Apr 12,home,Dean,W,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,UConn Avery Point,universityofconnecticutataverypoint,mikeschettino4zl1,Mike Schettino
