date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Oklahoma Wesleyan,W,19-0,19,0,19,win,20230206_rd09,3,1,1,1,0,0,1,0,1,0,0,1,0,0,2,1,,0,,,4,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Feb 11,home,Murray State,W,3-2,3,2,1,win,20230211_u2b5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Feb 18,home,TCS Postgrad,W,15-7,15,7,8,win,20230218_5xox,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,,,4,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Feb 21,home,Ozarks University,W,10-1,10,1,9,win,20230221_hza3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,0,,,3,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Feb 27,home,Ozarks University,W,17-0,17,0,17,win,20230227_kbql,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Feb 27,home,Ozarks University,W,17-1,17,1,16,win,20230227_wue5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,1,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Mar 6,home,Oklahoma Christian,W,15-1,15,1,14,win,20230306_pvgk,1,1,1,1,0,0,2,0,0,0,0,0,0,0,2,1,,0,,,1,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Mar 11,home,Rose State,W,6-2,6,2,4,win,20230311_6j85,1,0,1,,,,2,,,,,,,,1,0,,,,,1,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Mar 18,home,Northeastern Oklahoma A&M,W,11-8,11,8,3,win,20230318_65sx,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
Apr 1,home,Oklahoma Christian,W,25-0,25,0,25,win,20230401_ot2i,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2023,2022-23,div1,Connors State,connorsstatecollege,tymchenrygpfe,Ty McHenry
