season,njcaa_division,team,team_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2022,div1,Bishop State,bishopstatecommunitycollege,1482,1693.0,1410.0,303.0,434.0,72.0,14.0,26.0,260.0,92.0,19.0,201.0,350.0,612.0,53.0,6.0,23.0,112.0,0.0,0.0,0.0,,0.308,0.406,0.513,0.919,94.0,0.386,0.418,0.015,0.207,0.119,0.088,0.574
2022,div1,Blinn,blinncollege,2262,1645.0,1376.0,216.0,326.0,59.0,6.0,24.0,184.0,39.0,12.0,194.0,402.0,469.0,46.0,23.0,6.0,89.0,2.0,28.0,29.0,0.966,0.237,0.344,0.406,0.75,77.0,0.316,0.354,0.015,0.244,0.118,0.126,0.483
2022,div1,Bossier Parish,bossierparishcommunitycollege,1998,2098.0,1707.0,451.0,577.0,124.0,11.0,53.0,398.0,87.0,18.0,294.0,361.0,882.0,54.0,18.0,25.0,188.0,2.0,20.0,4.0,5.0,0.338,0.441,0.627,1.068,110.0,0.398,0.456,0.025,0.172,0.14,0.032,0.814
2022,div1,Butler,butlercommunitycollegeks,1920,2228.0,1825.0,474.0,554.0,114.0,13.0,71.0,422.0,104.0,20.0,261.0,418.0,907.0,99.0,19.0,24.0,198.0,20.0,354.0,314.0,1.127,0.304,0.41,0.605,1.015,104.0,0.355,0.478,0.032,0.188,0.117,0.071,0.624
2022,div1,Calhoun,calhouncommunitycollege,1829,1625.0,1358.0,262.0,418.0,85.0,10.0,43.0,237.0,139.0,5.0,173.0,332.0,652.0,50.0,20.0,24.0,138.0,1.0,120.0,141.0,0.851,0.308,0.394,0.582,0.976,100.0,0.372,0.366,0.026,0.204,0.106,0.098,0.521
2022,div1,Central Alabama,centralalabamacommunitycollege,2560,1820.0,1482.0,327.0,427.0,76.0,7.0,15.0,282.0,74.0,10.0,222.0,294.0,562.0,85.0,9.0,22.0,98.0,0.0,0.0,0.0,,0.288,0.403,0.445,0.848,87.0,0.345,0.434,0.008,0.162,0.122,0.04,0.755
2022,div1,Central Arizona,centralarizonacollege,2232,2862.0,2313.0,622.0,692.0,157.0,22.0,90.0,540.0,105.0,29.0,388.0,596.0,1163.0,111.0,12.0,38.0,269.0,22.0,431.0,543.0,0.794,0.299,0.416,0.619,1.035,106.0,0.362,0.483,0.031,0.208,0.136,0.072,0.651
2022,div1,Central Florida,collegeofcentralflorida,1690,2607.0,2128.0,596.0,701.0,137.0,24.0,96.0,554.0,51.0,10.0,338.0,446.0,1174.0,102.0,2.0,37.0,257.0,12.0,120.0,156.0,0.769,0.329,0.438,0.672,1.11,114.0,0.373,0.478,0.037,0.171,0.13,0.041,0.758
2022,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,1458,1601.0,1370.0,284.0,407.0,94.0,7.0,27.0,259.0,27.0,6.0,156.0,253.0,596.0,49.0,12.0,14.0,128.0,23.0,5.0,22.0,0.227,0.297,0.382,0.528,0.91,93.0,0.344,0.439,0.017,0.158,0.097,0.061,0.617
2022,div1,Chattanooga State,chattanoogastatecommunitycollege,1856,2088.0,1674.0,560.0,597.0,120.0,16.0,53.0,480.0,130.0,12.0,289.0,300.0,908.0,80.0,11.0,34.0,189.0,9.0,110.0,114.0,0.965,0.357,0.463,0.655,1.118,115.0,0.401,0.555,0.025,0.144,0.138,0.006,0.963
2022,div1,Chipola,chipolacollege,1508,2008.0,1671.0,361.0,479.0,97.0,3.0,77.0,322.0,57.0,21.0,233.0,474.0,813.0,76.0,6.0,22.0,177.0,24.0,16.0,33.0,0.485,0.287,0.392,0.592,0.984,101.0,0.352,0.399,0.038,0.236,0.116,0.12,0.492
2022,div1,Cisco,ciscocollege,2565,1883.0,1582.0,355.0,523.0,106.0,21.0,34.0,323.0,56.0,8.0,196.0,350.0,773.0,69.0,14.0,22.0,161.0,0.0,0.0,0.0,,0.331,0.418,0.59,1.008,103.0,0.401,0.426,0.018,0.186,0.104,0.082,0.56
2022,div1,Clarendon,clarendoncollege,2240,1929.0,1562.0,348.0,430.0,104.0,25.0,37.0,295.0,37.0,11.0,281.0,497.0,695.0,58.0,28.0,0.0,166.0,0.0,0.0,0.0,,0.275,0.399,0.551,0.95,98.0,0.382,0.425,0.019,0.258,0.146,0.112,0.565
2022,div1,Cleveland State,clevelandstatecommunitycollege,2494,1775.0,1449.0,315.0,387.0,80.0,6.0,40.0,257.0,93.0,23.0,224.0,427.0,599.0,61.0,16.0,25.0,126.0,16.0,311.0,308.0,1.01,0.267,0.379,0.5,0.879,90.0,0.345,0.435,0.023,0.241,0.126,0.115,0.525
2022,div1,Cloud County,cloudcountycommunitycollege,2575,2246.0,1772.0,501.0,540.0,116.0,27.0,82.0,433.0,102.0,24.0,272.0,442.0,956.0,156.0,17.0,29.0,225.0,25.0,236.0,295.0,0.8,0.305,0.431,0.666,1.097,113.0,0.359,0.473,0.037,0.197,0.121,0.076,0.615
2022,div1,Coastal Alabama - Bay Minette,coastalalabamasouth,1570,2037.0,1611.0,446.0,490.0,107.0,10.0,31.0,385.0,154.0,36.0,314.0,351.0,710.0,73.0,1.0,38.0,148.0,0.0,0.0,0.0,,0.304,0.431,0.533,0.964,99.0,0.362,0.491,0.015,0.172,0.154,0.018,0.895
2022,div1,Coastal Alabama - Brewton,coastalalabamaeast,1752,1650.0,1366.0,270.0,384.0,71.0,4.0,18.0,234.0,40.0,7.0,207.0,315.0,517.0,57.0,6.0,14.0,93.0,8.0,14.0,10.0,1.4,0.281,0.393,0.447,0.84,86.0,0.35,0.4,0.011,0.191,0.125,0.066,0.657
2022,div1,Coastal Alabama - Monroeville,coastalalabamanorth,1794,1785.0,1442.0,377.0,474.0,71.0,18.0,38.0,326.0,169.0,33.0,208.0,280.0,695.0,88.0,29.0,18.0,127.0,0.0,0.0,0.0,,0.329,0.431,0.57,1.001,103.0,0.382,0.463,0.021,0.157,0.117,0.04,0.743
2022,div1,Coastal Bend,coastalbendcollege,1700,1773.0,1431.0,338.0,421.0,104.0,11.0,55.0,303.0,104.0,27.0,265.0,409.0,712.0,45.0,22.0,10.0,170.0,28.0,291.0,274.0,1.062,0.294,0.412,0.616,1.028,106.0,0.375,0.419,0.031,0.231,0.149,0.082,0.648
2022,div1,Cochise,cochisecollege,826,2231.0,1870.0,421.0,565.0,112.0,31.0,35.0,346.0,113.0,36.0,261.0,479.0,844.0,70.0,10.0,20.0,178.0,3.0,19.0,11.0,1.727,0.302,0.402,0.547,0.949,97.0,0.385,0.448,0.016,0.215,0.117,0.098,0.545
2022,div1,Coffeyville,coffeyvillecommunitycollege,3072,1893.0,1533.0,365.0,450.0,83.0,26.0,30.0,312.0,111.0,28.0,192.0,387.0,675.0,88.0,62.0,18.0,139.0,2.0,209.0,180.0,1.161,0.294,0.386,0.531,0.917,94.0,0.37,0.479,0.016,0.204,0.101,0.103,0.496
2022,div1,Colby,colbycommunitycollege,2016,2143.0,1780.0,480.0,552.0,123.0,8.0,113.0,432.0,28.0,10.0,252.0,447.0,1030.0,88.0,0.0,23.0,244.0,29.0,249.0,350.0,0.711,0.31,0.416,0.716,1.132,116.0,0.353,0.471,0.053,0.209,0.118,0.091,0.564
2022,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,1860,1917.0,1540.0,249.0,366.0,72.0,7.0,11.0,205.0,75.0,25.0,252.0,431.0,485.0,69.0,34.0,22.0,90.0,14.0,242.0,154.0,1.571,0.238,0.358,0.373,0.731,75.0,0.317,0.352,0.006,0.225,0.131,0.094,0.585
2022,div1,Columbia State,columbiastatecommunitycollege,1782,1763.0,1446.0,349.0,404.0,77.0,14.0,43.0,291.0,136.0,30.0,189.0,388.0,638.0,93.0,14.0,21.0,134.0,22.0,256.0,261.0,0.981,0.279,0.389,0.534,0.923,95.0,0.348,0.476,0.024,0.22,0.107,0.113,0.487
2022,div1,Community Christian (CA),communitychristiancollege,1586,1191.0,994.0,103.0,192.0,35.0,1.0,13.0,80.0,55.0,24.0,138.0,374.0,268.0,45.0,8.0,6.0,49.0,14.0,158.0,120.0,1.317,0.193,0.315,0.319,0.634,65.0,0.292,0.249,0.011,0.314,0.116,0.198,0.369
2022,div1,Connors State,connorsstatecollege,2900,2245.0,1805.0,535.0,631.0,123.0,19.0,61.0,474.0,42.0,5.0,293.0,289.0,975.0,89.0,25.0,33.0,203.0,36.0,0.0,0.0,,0.35,0.451,0.653,1.104,113.0,0.383,0.498,0.027,0.129,0.131,-0.002,1.014
2022,div1,Cowley,cowleycountycommunitycollege,2244,2568.0,2059.0,558.0,667.0,147.0,12.0,64.0,504.0,73.0,17.0,388.0,467.0,1030.0,82.0,17.0,22.0,223.0,41.0,501.0,381.0,1.315,0.324,0.443,0.609,1.052,108.0,0.389,0.46,0.025,0.182,0.151,0.031,0.831
2022,div1,Crowder,crowdercollege,2412,2603.0,2079.0,614.0,689.0,155.0,25.0,81.0,575.0,107.0,14.0,398.0,503.0,1137.0,87.0,3.0,36.0,261.0,3.0,37.0,42.0,0.881,0.331,0.451,0.672,1.123,115.0,0.397,0.488,0.031,0.193,0.153,0.04,0.791
2022,div1,Daytona State,daytonastatecollege,1457,1584.0,1317.0,289.0,388.0,73.0,9.0,32.0,265.0,23.0,10.0,203.0,321.0,575.0,42.0,7.0,15.0,114.0,22.0,201.0,213.0,0.944,0.295,0.4,0.523,0.923,95.0,0.364,0.428,0.02,0.203,0.128,0.075,0.632
2022,div1,Delgado,delgadocommunitycollege,2166,1803.0,1469.0,322.0,431.0,80.0,9.0,34.0,289.0,47.0,16.0,240.0,374.0,631.0,66.0,12.0,16.0,123.0,0.0,0.0,0.0,,0.293,0.409,0.513,0.922,95.0,0.369,0.41,0.019,0.207,0.133,0.074,0.642
2022,div1,Dodge City,dodgecitycommunitycollege,2035,2014.0,1666.0,450.0,521.0,114.0,22.0,79.0,400.0,134.0,34.0,246.0,402.0,916.0,74.0,4.0,24.0,215.0,19.0,65.0,74.0,0.878,0.313,0.418,0.679,1.097,113.0,0.366,0.487,0.039,0.2,0.122,0.078,0.612
2022,div1,Dyersburg State,dyersburgstatecommunitycollege,1430,1919.0,1558.0,380.0,467.0,72.0,14.0,57.0,342.0,66.0,15.0,255.0,385.0,738.0,66.0,11.0,29.0,143.0,21.0,89.0,88.0,1.011,0.3,0.411,0.565,0.976,100.0,0.358,0.442,0.03,0.201,0.133,0.068,0.662
2022,div1,East Georgia State,eastgeorgiacollege,2296,2082.0,1651.0,437.0,516.0,110.0,24.0,33.0,387.0,116.0,22.0,273.0,333.0,773.0,118.0,2.0,38.0,167.0,44.0,282.0,439.0,0.642,0.313,0.436,0.569,1.005,103.0,0.365,0.462,0.016,0.16,0.131,0.029,0.82
2022,div1,Eastern Arizona,easternarizonacollege,1674,1764.0,1545.0,214.0,393.0,71.0,20.0,11.0,190.0,52.0,19.0,145.0,374.0,537.0,40.0,20.0,14.0,102.0,1.0,18.0,14.0,1.286,0.254,0.328,0.414,0.742,76.0,0.325,0.358,0.006,0.212,0.082,0.13,0.388
2022,div1,Eastern Florida State,easternfloridastatecollege,2288,1905.0,1574.0,285.0,422.0,57.0,9.0,36.0,263.0,133.0,26.0,195.0,413.0,605.0,87.0,24.0,25.0,102.0,1.0,0.0,0.0,,0.268,0.37,0.449,0.819,84.0,0.336,0.373,0.019,0.217,0.102,0.115,0.472
2022,div1,Eastern Oklahoma State,easternoklahomastatecollege,2337,2165.0,1763.0,572.0,651.0,126.0,23.0,57.0,516.0,153.0,31.0,251.0,270.0,994.0,84.0,39.0,28.0,206.0,28.0,334.0,259.0,1.29,0.369,0.455,0.681,1.136,117.0,0.406,0.554,0.026,0.125,0.116,0.009,0.93
2022,div1,El Paso,elpasocommunitycollege,2042,1915.0,1641.0,353.0,502.0,117.0,15.0,37.0,309.0,43.0,14.0,215.0,423.0,760.0,39.0,8.0,12.0,169.0,30.0,0.0,0.0,,0.306,0.395,0.566,0.961,99.0,0.39,0.439,0.019,0.221,0.112,0.109,0.508
2022,div1,Enterprise State,enterprisestatecommunitycollege,1472,1563.0,1324.0,289.0,415.0,64.0,26.0,22.0,226.0,81.0,29.0,178.0,257.0,597.0,22.0,20.0,19.0,112.0,0.0,0.0,0.0,,0.313,0.393,0.535,0.928,95.0,0.369,0.45,0.014,0.164,0.114,0.05,0.693
2022,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,2211,2218.0,1802.0,562.0,585.0,112.0,17.0,70.0,484.0,128.0,16.0,272.0,373.0,941.0,102.0,20.0,22.0,199.0,9.0,68.0,90.0,0.756,0.325,0.432,0.633,1.065,109.0,0.373,0.553,0.032,0.168,0.123,0.045,0.729
2022,div1,Florida SouthWestern State,floridasouthwesternstatecollege,1520,2293.0,1878.0,479.0,571.0,156.0,15.0,64.0,419.0,154.0,45.0,325.0,415.0,949.0,64.0,1.0,25.0,235.0,35.0,174.0,280.0,0.621,0.304,0.419,0.63,1.049,108.0,0.356,0.463,0.028,0.181,0.142,0.039,0.783
2022,div1,Fort Scott,fortscottcommunitycollege,2432,2114.0,1701.0,510.0,598.0,137.0,14.0,107.0,481.0,47.0,7.0,314.0,465.0,1084.0,53.0,24.0,22.0,258.0,5.0,22.0,16.0,1.375,0.352,0.456,0.789,1.245,128.0,0.427,0.47,0.051,0.22,0.149,0.071,0.675
2022,div1,Frank Phillips,frankphillipscollege,3380,1975.0,1608.0,369.0,508.0,120.0,30.0,32.0,324.0,53.0,13.0,244.0,423.0,784.0,78.0,11.0,34.0,182.0,34.0,249.0,276.0,0.902,0.316,0.42,0.601,1.021,105.0,0.401,0.422,0.016,0.214,0.124,0.09,0.577
2022,div1,Frontier,frontiercommunitycollege,2430,1938.0,1667.0,325.0,506.0,92.0,13.0,29.0,287.0,98.0,24.0,180.0,359.0,711.0,73.0,2.0,16.0,134.0,0.0,0.0,0.0,,0.304,0.392,0.507,0.899,92.0,0.368,0.405,0.015,0.185,0.093,0.092,0.501
2022,div1,Galveston,galvestoncollege,1728,1780.0,1564.0,272.0,466.0,86.0,11.0,22.0,233.0,68.0,22.0,149.0,308.0,640.0,33.0,21.0,13.0,119.0,38.0,67.0,37.0,1.811,0.298,0.364,0.485,0.849,87.0,0.356,0.399,0.012,0.173,0.084,0.089,0.484
2022,div1,Garden City,gardencitycommunitycollege,2016,1950.0,1621.0,351.0,452.0,103.0,9.0,40.0,295.0,78.0,16.0,208.0,504.0,693.0,84.0,20.0,17.0,152.0,10.0,85.0,76.0,1.118,0.279,0.382,0.521,0.903,93.0,0.377,0.442,0.021,0.258,0.107,0.151,0.413
2022,div1,Georgia Highlands,georgiahighlandscollege,2394,2141.0,1667.0,522.0,542.0,114.0,16.0,101.0,490.0,106.0,10.0,308.0,366.0,991.0,126.0,10.0,30.0,231.0,22.0,317.0,399.0,0.794,0.325,0.456,0.733,1.189,122.0,0.359,0.481,0.047,0.171,0.144,0.027,0.842
2022,div1,Gordon State,gordonstatecollege,2214,1822.0,1443.0,363.0,405.0,66.0,5.0,43.0,322.0,130.0,15.0,275.0,382.0,610.0,73.0,14.0,17.0,114.0,0.0,0.0,0.0,,0.281,0.413,0.502,0.915,94.0,0.35,0.451,0.024,0.21,0.151,0.059,0.72
2022,div1,Grayson,graysoncollege,2352,2014.0,1601.0,457.0,511.0,119.0,16.0,86.0,409.0,121.0,17.0,299.0,395.0,920.0,75.0,5.0,34.0,221.0,17.0,3.0,3.0,1.0,0.319,0.439,0.713,1.152,118.0,0.368,0.464,0.043,0.196,0.148,0.048,0.757
2022,div1,Gulf Coast State,gulfcoaststatecollege,1050,1793.0,1523.0,326.0,439.0,70.0,7.0,33.0,280.0,71.0,12.0,190.0,338.0,622.0,54.0,4.0,22.0,110.0,17.0,7.0,9.0,0.778,0.288,0.381,0.481,0.862,89.0,0.346,0.451,0.018,0.189,0.106,0.083,0.562
2022,div1,Hagerstown,hagerstowncommunitycollege,1546,1764.0,1398.0,411.0,446.0,103.0,26.0,28.0,334.0,125.0,21.0,259.0,279.0,685.0,56.0,19.0,32.0,157.0,1.0,86.0,96.0,0.896,0.319,0.431,0.602,1.033,106.0,0.372,0.523,0.016,0.158,0.147,0.011,0.928
2022,div1,Harford,harfordcommunitycollege,2886,2171.0,1621.0,601.0,559.0,134.0,8.0,97.0,530.0,159.0,10.0,437.0,393.0,1000.0,71.0,2.0,40.0,239.0,19.0,236.0,370.0,0.638,0.345,0.491,0.764,1.255,129.0,0.395,0.52,0.045,0.181,0.201,-0.02,1.112
2022,div1,Highland (KS),highlandcommunitycollegekansas,2226,1664.0,1415.0,256.0,393.0,74.0,11.0,44.0,232.0,54.0,36.0,176.0,403.0,621.0,54.0,6.0,13.0,129.0,4.0,56.0,75.0,0.747,0.278,0.374,0.53,0.904,93.0,0.356,0.366,0.026,0.242,0.106,0.136,0.437
2022,div1,Hill,hillcollege,2080,1855.0,1495.0,406.0,505.0,114.0,8.0,73.0,382.0,80.0,7.0,262.0,367.0,854.0,66.0,4.0,28.0,195.0,4.0,0.0,0.0,,0.338,0.449,0.702,1.151,118.0,0.399,0.438,0.039,0.198,0.141,0.057,0.714
2022,div1,Hillsborough,hillsboroughcommunitycollege,1829,1801.0,1548.0,268.0,420.0,82.0,13.0,26.0,224.0,54.0,26.0,163.0,382.0,606.0,85.0,4.0,1.0,121.0,2.0,22.0,30.0,0.733,0.271,0.371,0.47,0.841,86.0,0.345,0.377,0.014,0.212,0.091,0.121,0.427
2022,div1,Howard (TX),howardcollege,1815,1947.0,1643.0,416.0,553.0,109.0,10.0,68.0,373.0,100.0,29.0,222.0,398.0,886.0,70.0,0.0,12.0,187.0,0.0,0.0,0.0,,0.337,0.434,0.653,1.087,112.0,0.408,0.448,0.035,0.204,0.114,0.09,0.558
2022,div1,Hutchinson,hutchinsoncommunitycollege,2840,2326.0,1883.0,513.0,597.0,128.0,18.0,75.0,460.0,92.0,25.0,249.0,456.0,986.0,127.0,37.0,30.0,221.0,29.0,343.0,407.0,0.843,0.317,0.418,0.641,1.059,109.0,0.378,0.488,0.032,0.196,0.107,0.089,0.546
2022,div1,Indian Hills,indianhillscommunitycollege,1998,2027.0,1625.0,432.0,492.0,117.0,16.0,36.0,368.0,123.0,31.0,249.0,314.0,749.0,110.0,19.0,24.0,169.0,39.0,357.0,321.0,1.112,0.303,0.42,0.565,0.985,101.0,0.351,0.486,0.018,0.155,0.123,0.032,0.793
2022,div1,Indian River State,indianriverstatecollege,1424,2092.0,1789.0,385.0,568.0,106.0,13.0,32.0,355.0,48.0,17.0,211.0,349.0,796.0,59.0,8.0,25.0,151.0,6.0,62.0,69.0,0.899,0.317,0.401,0.529,0.93,95.0,0.374,0.438,0.015,0.167,0.101,0.066,0.605
2022,div1,Iowa Western,iowawesterncommunitycollege,3402,2438.0,1964.0,563.0,628.0,118.0,33.0,54.0,484.0,139.0,15.0,291.0,361.0,974.0,118.0,33.0,32.0,205.0,23.0,450.0,410.0,1.098,0.32,0.425,0.6,1.025,105.0,0.363,0.518,0.022,0.148,0.119,0.029,0.806
2022,div1,Jackson State,jacksonstatecommunitycollege,1274,1451.0,1194.0,234.0,312.0,64.0,6.0,30.0,194.0,52.0,23.0,173.0,382.0,478.0,57.0,12.0,15.0,100.0,13.0,96.0,83.0,1.157,0.261,0.374,0.484,0.858,88.0,0.354,0.398,0.021,0.263,0.119,0.144,0.453
2022,div1,Jefferson (MO),jeffersoncollege,2640,2055.0,1720.0,437.0,517.0,115.0,14.0,80.0,388.0,91.0,9.0,270.0,543.0,900.0,44.0,5.0,16.0,209.0,6.0,24.0,48.0,0.5,0.301,0.404,0.645,1.049,108.0,0.393,0.475,0.039,0.264,0.131,0.133,0.497
2022,div1,John A. Logan,johnalogancollege,2134,2202.0,1833.0,464.0,552.0,140.0,20.0,82.0,402.0,83.0,21.0,245.0,480.0,978.0,87.0,9.0,28.0,242.0,21.0,7.0,31.0,0.226,0.301,0.401,0.666,1.067,110.0,0.362,0.476,0.037,0.218,0.111,0.107,0.51
2022,div1,Johnson County,johnsoncountycommunitycollege,2520,2336.0,1923.0,579.0,684.0,146.0,24.0,80.0,526.0,154.0,10.0,287.0,351.0,1118.0,73.0,19.0,34.0,250.0,7.0,70.0,59.0,1.186,0.356,0.447,0.711,1.158,119.0,0.396,0.518,0.034,0.15,0.123,0.027,0.818
2022,div1,Kansas City Kansas,kansascitykansascommunitycollege,2457,2376.0,1885.0,551.0,616.0,141.0,32.0,62.0,479.0,104.0,18.0,316.0,307.0,1007.0,106.0,31.0,38.0,235.0,19.0,100.0,113.0,0.885,0.327,0.437,0.659,1.096,113.0,0.356,0.501,0.026,0.129,0.133,-0.004,1.029
2022,div1,Kaskaskia,kaskaskiacollege,2337,1484.0,1245.0,268.0,350.0,75.0,13.0,27.0,234.0,95.0,27.0,170.0,340.0,532.0,50.0,2.0,17.0,115.0,0.0,9.0,13.0,0.692,0.281,0.384,0.52,0.904,93.0,0.361,0.444,0.018,0.229,0.115,0.114,0.5
2022,div1,Kishwaukee,kishwaukeecollege,1152,71.0,51.0,24.0,20.0,4.0,0.0,0.0,16.0,3.0,4.0,14.0,9.0,24.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,,0.392,0.535,0.549,1.084,111.0,0.465,0.632,0.0,0.127,0.197,-0.07,1.556
2022,div1,Labette,labettecommunitycollege,2052,1625.0,1346.0,258.0,358.0,70.0,7.0,43.0,222.0,32.0,7.0,183.0,379.0,571.0,56.0,24.0,16.0,120.0,18.0,52.0,48.0,1.083,0.266,0.367,0.513,0.88,90.0,0.335,0.388,0.026,0.233,0.113,0.12,0.483
2022,div1,Lake Land,lakelandcollege,2537,1963.0,1641.0,323.0,469.0,82.0,9.0,31.0,275.0,54.0,16.0,212.0,435.0,662.0,71.0,29.0,10.0,122.0,12.0,42.0,40.0,1.05,0.286,0.383,0.478,0.861,88.0,0.37,0.405,0.016,0.222,0.108,0.114,0.487
2022,div1,Lake-Sumter State,lakesumterstatecollege,1352,1953.0,1652.0,288.0,455.0,76.0,6.0,22.0,250.0,74.0,20.0,218.0,441.0,609.0,51.0,13.0,19.0,104.0,38.0,277.0,231.0,1.199,0.275,0.371,0.432,0.803,82.0,0.358,0.379,0.011,0.226,0.112,0.114,0.494
2022,div1,Lamar,lamarcommunitycollege,2196,2179.0,1812.0,439.0,551.0,127.0,20.0,97.0,394.0,117.0,25.0,233.0,525.0,1009.0,115.0,6.0,13.0,244.0,15.0,8.0,8.0,1.0,0.304,0.413,0.692,1.105,113.0,0.377,0.426,0.045,0.241,0.107,0.134,0.444
2022,div1,Lawson State,lawsonstatecommunitycollege,2016,1907.0,1576.0,330.0,442.0,86.0,15.0,21.0,286.0,94.0,29.0,192.0,285.0,621.0,87.0,17.0,35.0,122.0,3.0,19.0,34.0,0.559,0.28,0.378,0.471,0.849,87.0,0.323,0.441,0.011,0.149,0.101,0.048,0.674
2022,div1,Lincoln Trail,lincolntrailcollege,2016,1819.0,1491.0,339.0,412.0,74.0,18.0,47.0,299.0,75.0,16.0,206.0,368.0,663.0,76.0,27.0,19.0,139.0,14.0,0.0,0.0,,0.276,0.382,0.538,0.92,94.0,0.333,0.451,0.026,0.202,0.113,0.089,0.56
2022,div1,Louisburg,louisburgcollege,2773,1815.0,1509.0,363.0,435.0,79.0,6.0,53.0,300.0,130.0,29.0,216.0,356.0,685.0,68.0,4.0,18.0,138.0,2.0,24.0,28.0,0.857,0.288,0.396,0.545,0.941,97.0,0.342,0.465,0.029,0.196,0.119,0.077,0.607
2022,div1,Luna,lunacommunitycollege,1855,1668.0,1446.0,222.0,324.0,66.0,8.0,24.0,183.0,35.0,11.0,153.0,466.0,478.0,51.0,7.0,11.0,98.0,24.0,0.0,0.0,,0.224,0.317,0.398,0.715,73.0,0.31,0.393,0.014,0.279,0.092,0.187,0.328
2022,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,1860,1661.0,1358.0,261.0,361.0,67.0,9.0,24.0,235.0,88.0,8.0,203.0,331.0,518.0,78.0,4.0,18.0,100.0,0.0,0.0,0.0,,0.266,0.387,0.455,0.842,86.0,0.33,0.383,0.014,0.199,0.122,0.077,0.613
