season,njcaa_division,team,team_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,div1,Bishop State,bishopstatecommunitycollege,2352,550.0,478.0,80.0,129.0,34.0,0.0,2.0,71.0,33.0,7.0,51.0,107.0,169.0,15.0,0.0,6.0,36.0,0.0,0.0,0.0,,0.27,0.355,0.429,0.784,85.0,0.339,0.404,0.004,0.195,0.093,0.102,0.477
2020,div1,Blinn,blinncollege,2736,784.0,653.0,91.0,153.0,24.0,4.0,8.0,73.0,39.0,11.0,94.0,166.0,209.0,15.0,16.0,6.0,36.0,10.0,27.0,18.0,1.5,0.234,0.334,0.375,0.709,77.0,0.299,0.327,0.01,0.212,0.12,0.092,0.566
2020,div1,Bossier Parish,bossierparishcommunitycollege,3290,640.0,540.0,102.0,149.0,36.0,3.0,15.0,90.0,10.0,5.0,64.0,131.0,236.0,27.0,2.0,7.0,54.0,7.0,0.0,0.0,,0.276,0.375,0.537,0.912,99.0,0.334,0.387,0.023,0.205,0.1,0.105,0.489
2020,div1,Broward,browardcollege,984,714.0,603.0,89.0,158.0,24.0,5.0,5.0,78.0,43.0,14.0,73.0,150.0,207.0,24.0,9.0,5.0,34.0,2.0,24.0,31.0,0.774,0.262,0.357,0.4,0.757,83.0,0.338,0.336,0.007,0.21,0.102,0.108,0.487
2020,div1,Butler,butlercommunitycollegeks,2782,674.0,533.0,162.0,172.0,30.0,5.0,17.0,140.0,57.0,11.0,93.0,128.0,263.0,35.0,8.0,5.0,52.0,4.0,106.0,93.0,1.14,0.323,0.445,0.591,1.036,113.0,0.394,0.512,0.025,0.19,0.138,0.052,0.727
2020,div1,Calhoun,calhouncommunitycollege,2720,639.0,529.0,110.0,142.0,37.0,3.0,8.0,89.0,28.0,7.0,70.0,142.0,209.0,29.0,2.0,9.0,48.0,2.0,37.0,51.0,0.725,0.268,0.377,0.486,0.863,94.0,0.345,0.438,0.013,0.222,0.11,0.112,0.493
2020,div1,Central Alabama,centralalabamacommunitycollege,3520,660.0,566.0,77.0,143.0,18.0,1.0,2.0,65.0,28.0,4.0,68.0,107.0,169.0,18.0,3.0,5.0,21.0,1.0,14.0,10.0,1.4,0.253,0.347,0.336,0.683,74.0,0.305,0.33,0.003,0.162,0.103,0.059,0.636
2020,div1,Central Arizona,centralarizonacollege,2262,1007.0,811.0,165.0,208.0,36.0,10.0,9.0,128.0,67.0,15.0,146.0,193.0,291.0,34.0,8.0,8.0,55.0,11.0,198.0,186.0,1.065,0.256,0.385,0.427,0.812,89.0,0.323,0.412,0.009,0.192,0.145,0.047,0.756
2020,div1,Central Florida,collegeofcentralflorida,1404,1162.0,938.0,230.0,286.0,59.0,9.0,26.0,198.0,45.0,8.0,157.0,195.0,441.0,58.0,2.0,7.0,94.0,13.0,0.0,0.0,,0.305,0.431,0.57,1.001,109.0,0.359,0.429,0.022,0.168,0.135,0.033,0.805
2020,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,2686,775.0,645.0,113.0,171.0,31.0,2.0,11.0,96.0,38.0,7.0,84.0,181.0,239.0,21.0,15.0,10.0,44.0,0.0,0.0,0.0,,0.265,0.356,0.439,0.795,87.0,0.346,0.385,0.014,0.234,0.108,0.126,0.464
2020,div1,Chattanooga State,chattanoogastatecommunitycollege,1647,548.0,450.0,124.0,149.0,28.0,6.0,6.0,109.0,30.0,3.0,84.0,93.0,207.0,11.0,1.0,2.0,40.0,5.0,11.0,20.0,0.55,0.331,0.445,0.549,0.994,108.0,0.405,0.496,0.011,0.17,0.153,0.017,0.903
2020,div1,Chipola,chipolacollege,1953,971.0,785.0,162.0,222.0,44.0,2.0,10.0,138.0,53.0,7.0,123.0,184.0,300.0,40.0,11.0,12.0,56.0,7.0,13.0,13.0,1.0,0.283,0.396,0.454,0.85,93.0,0.352,0.405,0.01,0.189,0.127,0.062,0.668
2020,div1,Cisco,ciscocollege,2640,839.0,695.0,232.0,279.0,48.0,14.0,19.0,206.0,32.0,7.0,109.0,127.0,412.0,23.0,1.0,11.0,81.0,0.0,0.0,0.0,,0.401,0.49,0.709,1.199,131.0,0.464,0.543,0.023,0.151,0.13,0.021,0.858
2020,div1,Clarendon,clarendoncollege,2640,720.0,618.0,157.0,186.0,43.0,15.0,20.0,131.0,32.0,9.0,71.0,164.0,319.0,25.0,0.0,6.0,78.0,9.0,0.0,0.0,,0.301,0.392,0.642,1.034,113.0,0.377,0.523,0.028,0.228,0.099,0.129,0.433
2020,div1,Cleveland State,clevelandstatecommunitycollege,2378,677.0,503.0,144.0,144.0,36.0,1.0,13.0,120.0,38.0,5.0,122.0,151.0,221.0,40.0,4.0,8.0,50.0,12.0,94.0,110.0,0.855,0.286,0.452,0.539,0.991,108.0,0.378,0.447,0.019,0.223,0.18,0.043,0.808
2020,div1,Cloud County,cloudcountycommunitycollege,3045,674.0,542.0,160.0,180.0,45.0,6.0,16.0,135.0,19.0,8.0,90.0,118.0,285.0,26.0,6.0,10.0,67.0,4.0,66.0,96.0,0.688,0.332,0.439,0.649,1.088,119.0,0.392,0.514,0.024,0.175,0.134,0.041,0.763
2020,div1,Coastal Alabama - Bay Minette,coastalalabamasouth,2759,611.0,540.0,87.0,131.0,16.0,3.0,7.0,67.0,22.0,1.0,54.0,135.0,174.0,14.0,2.0,1.0,26.0,0.0,0.0,0.0,,0.243,0.326,0.37,0.696,76.0,0.311,0.417,0.011,0.221,0.088,0.133,0.4
2020,div1,Coastal Alabama - Brewton,coastalalabamaeast,3096,731.0,610.0,150.0,198.0,28.0,4.0,16.0,128.0,33.0,3.0,67.0,124.0,282.0,38.0,6.0,10.0,48.0,0.0,0.0,0.0,,0.325,0.415,0.541,0.956,104.0,0.379,0.467,0.022,0.17,0.092,0.078,0.54
2020,div1,Coastal Alabama - Monroeville,coastalalabamanorth,2079,654.0,534.0,120.0,168.0,40.0,11.0,10.0,99.0,63.0,23.0,83.0,113.0,260.0,21.0,9.0,7.0,61.0,4.0,0.0,0.0,,0.315,0.416,0.601,1.017,111.0,0.378,0.42,0.015,0.173,0.127,0.046,0.735
2020,div1,Cochise,cochisecollege,1886,980.0,811.0,154.0,203.0,50.0,12.0,5.0,136.0,46.0,14.0,129.0,201.0,292.0,29.0,5.0,6.0,67.0,8.0,8.0,5.0,1.6,0.25,0.368,0.443,0.811,88.0,0.324,0.419,0.005,0.205,0.132,0.073,0.642
2020,div1,Coffeyville,coffeyvillecommunitycollege,4620,611.0,501.0,118.0,138.0,31.0,6.0,10.0,96.0,41.0,7.0,68.0,127.0,211.0,25.0,9.0,8.0,47.0,3.0,16.0,12.0,1.333,0.275,0.378,0.515,0.893,97.0,0.344,0.489,0.016,0.208,0.111,0.097,0.535
2020,div1,Colby,colbycommunitycollege,2976,805.0,669.0,196.0,221.0,47.0,6.0,44.0,170.0,25.0,7.0,98.0,170.0,412.0,30.0,0.0,8.0,97.0,9.0,93.0,80.0,1.162,0.33,0.434,0.761,1.195,130.0,0.382,0.498,0.055,0.211,0.122,0.089,0.576
2020,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,1050,745.0,614.0,79.0,134.0,26.0,4.0,3.0,63.0,26.0,11.0,89.0,164.0,177.0,25.0,13.0,4.0,33.0,3.0,39.0,25.0,1.56,0.218,0.333,0.342,0.675,74.0,0.29,0.31,0.004,0.22,0.119,0.101,0.543
2020,div1,Columbia State,columbiastatecommunitycollege,2376,777.0,644.0,138.0,182.0,32.0,13.0,12.0,116.0,60.0,16.0,96.0,194.0,276.0,22.0,7.0,8.0,57.0,3.0,130.0,115.0,1.13,0.283,0.386,0.517,0.903,98.0,0.381,0.438,0.015,0.25,0.124,0.126,0.495
2020,div1,Connors State,connorsstatecollege,3119,830.0,670.0,225.0,257.0,57.0,5.0,19.0,206.0,23.0,2.0,117.0,105.0,381.0,28.0,5.0,10.0,81.0,0.0,0.0,0.0,,0.384,0.484,0.69,1.174,128.0,0.428,0.538,0.023,0.127,0.141,-0.014,1.114
2020,div1,Cowley,cowleycountycommunitycollege,2592,801.0,664.0,200.0,239.0,38.0,11.0,11.0,173.0,46.0,10.0,97.0,120.0,332.0,23.0,11.0,6.0,60.0,0.0,11.0,6.0,1.833,0.36,0.448,0.59,1.038,113.0,0.423,0.543,0.014,0.15,0.121,0.029,0.808
2020,div1,Crowder,crowdercollege,3174,871.0,706.0,264.0,243.0,49.0,16.0,43.0,227.0,39.0,5.0,124.0,194.0,453.0,31.0,1.0,9.0,108.0,0.0,7.0,13.0,0.538,0.344,0.457,0.795,1.252,137.0,0.418,0.623,0.049,0.223,0.142,0.081,0.639
2020,div1,Daytona State,daytonastatecollege,900,462.0,358.0,75.0,103.0,19.0,3.0,7.0,70.0,15.0,7.0,74.0,78.0,149.0,20.0,4.0,6.0,29.0,9.0,14.0,17.0,0.824,0.288,0.426,0.497,0.923,101.0,0.344,0.358,0.015,0.169,0.16,0.009,0.949
2020,div1,Delgado,delgadocommunitycollege,2412,694.0,570.0,149.0,185.0,28.0,7.0,11.0,136.0,23.0,4.0,97.0,152.0,260.0,23.0,1.0,3.0,46.0,2.0,16.0,12.0,1.333,0.325,0.439,0.537,0.976,106.0,0.424,0.469,0.016,0.219,0.14,0.079,0.638
2020,div1,Dodge City,dodgecitycommunitycollege,3680,477.0,405.0,110.0,140.0,36.0,1.0,13.0,90.0,12.0,4.0,59.0,89.0,217.0,11.0,0.0,2.0,50.0,5.0,86.0,68.0,1.265,0.346,0.44,0.659,1.099,120.0,0.416,0.492,0.027,0.187,0.124,0.063,0.663
2020,div1,Dyersburg State,dyersburgstatecommunitycollege,2482,833.0,681.0,177.0,200.0,44.0,6.0,23.0,156.0,20.0,6.0,108.0,168.0,325.0,28.0,6.0,10.0,73.0,6.0,70.0,56.0,1.25,0.294,0.403,0.584,0.987,108.0,0.354,0.492,0.028,0.202,0.13,0.072,0.643
2020,div1,East Georgia State,eastgeorgiacollege,2100,583.0,495.0,89.0,118.0,27.0,2.0,10.0,70.0,18.0,6.0,74.0,123.0,179.0,8.0,1.0,5.0,39.0,7.0,70.0,88.0,0.795,0.238,0.343,0.44,0.783,85.0,0.294,0.416,0.017,0.211,0.127,0.084,0.602
2020,div1,Eastern Arizona,easternarizonacollege,2133,951.0,777.0,139.0,215.0,30.0,11.0,3.0,131.0,59.0,15.0,124.0,134.0,276.0,28.0,10.0,12.0,44.0,1.0,0.0,0.0,,0.277,0.386,0.412,0.798,87.0,0.325,0.374,0.003,0.141,0.13,0.011,0.925
2020,div1,Eastern Florida State,easternfloridastatecollege,1612,1021.0,872.0,125.0,215.0,27.0,6.0,7.0,106.0,43.0,13.0,104.0,249.0,275.0,27.0,9.0,9.0,40.0,9.0,221.0,182.0,1.214,0.247,0.339,0.361,0.7,76.0,0.333,0.348,0.007,0.244,0.102,0.142,0.418
2020,div1,Eastern Oklahoma State,easternoklahomastatecollege,2964,893.0,684.0,216.0,212.0,53.0,13.0,18.0,185.0,24.0,10.0,136.0,133.0,345.0,49.0,13.0,11.0,84.0,9.0,105.0,111.0,0.946,0.31,0.445,0.627,1.072,117.0,0.357,0.522,0.02,0.149,0.152,-0.003,1.023
2020,div1,El Paso,elpasocommunitycollege,3432,810.0,674.0,129.0,192.0,41.0,7.0,6.0,107.0,10.0,7.0,107.0,175.0,265.0,19.0,4.0,6.0,54.0,7.0,0.0,0.0,,0.285,0.393,0.473,0.866,94.0,0.373,0.394,0.007,0.216,0.132,0.084,0.611
2020,div1,Enterprise State,enterprisestatecommunitycollege,2201,531.0,431.0,86.0,109.0,19.0,3.0,3.0,71.0,21.0,9.0,65.0,102.0,143.0,27.0,5.0,3.0,25.0,0.0,0.0,0.0,,0.253,0.379,0.39,0.769,84.0,0.322,0.419,0.006,0.192,0.122,0.07,0.637
2020,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,3040,647.0,529.0,102.0,125.0,26.0,4.0,10.0,82.0,30.0,7.0,81.0,141.0,189.0,23.0,9.0,5.0,40.0,3.0,31.0,33.0,0.939,0.236,0.354,0.433,0.787,86.0,0.3,0.42,0.015,0.218,0.125,0.093,0.574
2020,div1,Florida SouthWestern State,floridasouthwesternstatecollege,1512,1053.0,850.0,172.0,236.0,35.0,4.0,9.0,136.0,89.0,21.0,160.0,219.0,306.0,28.0,3.0,12.0,48.0,11.0,74.0,126.0,0.587,0.278,0.403,0.416,0.819,89.0,0.358,0.393,0.009,0.208,0.152,0.056,0.731
2020,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,1300,736.0,617.0,88.0,142.0,18.0,3.0,4.0,69.0,43.0,17.0,90.0,201.0,178.0,21.0,0.0,8.0,25.0,5.0,18.0,17.0,1.059,0.23,0.344,0.329,0.673,73.0,0.329,0.337,0.005,0.273,0.122,0.151,0.448
2020,div1,Fort Scott,fortscottcommunitycollege,3399,751.0,607.0,211.0,215.0,41.0,2.0,35.0,177.0,51.0,2.0,102.0,138.0,365.0,36.0,1.0,5.0,78.0,1.0,11.0,11.0,1.0,0.354,0.47,0.73,1.2,131.0,0.41,0.553,0.047,0.184,0.136,0.048,0.739
2020,div1,Frank Phillips,frankphillipscollege,3026,730.0,616.0,120.0,172.0,44.0,9.0,16.0,102.0,22.0,3.0,72.0,156.0,282.0,25.0,8.0,9.0,69.0,21.0,11.0,21.0,0.524,0.279,0.368,0.57,0.938,102.0,0.344,0.411,0.022,0.214,0.099,0.115,0.462
2020,div1,Frontier,frontiercommunitycollege,3120,748.0,611.0,181.0,194.0,50.0,13.0,6.0,157.0,64.0,19.0,79.0,125.0,288.0,47.0,4.0,7.0,69.0,0.0,0.0,0.0,,0.318,0.428,0.584,1.012,110.0,0.386,0.557,0.008,0.167,0.106,0.061,0.632
2020,div1,Galveston,galvestoncollege,2059,853.0,726.0,95.0,187.0,32.0,4.0,2.0,79.0,58.0,14.0,93.0,206.0,233.0,17.0,9.0,8.0,38.0,8.0,17.0,11.0,1.545,0.258,0.348,0.373,0.721,79.0,0.352,0.315,0.002,0.242,0.109,0.133,0.451
2020,div1,Garden City,gardencitycommunitycollege,2871,815.0,648.0,116.0,172.0,30.0,5.0,11.0,97.0,32.0,18.0,113.0,196.0,245.0,39.0,11.0,4.0,46.0,7.0,34.0,31.0,1.097,0.265,0.398,0.449,0.847,92.0,0.362,0.335,0.013,0.24,0.139,0.101,0.577
2020,div1,Georgia Highlands,georgiahighlandscollege,1848,874.0,681.0,209.0,240.0,53.0,13.0,26.0,198.0,120.0,4.0,138.0,155.0,397.0,33.0,7.0,15.0,92.0,6.0,6.0,9.0,0.667,0.352,0.47,0.718,1.188,130.0,0.416,0.475,0.03,0.177,0.158,0.019,0.89
2020,div1,Gordon State,gordonstatecollege,2880,780.0,650.0,158.0,193.0,38.0,4.0,15.0,134.0,39.0,6.0,94.0,155.0,284.0,19.0,7.0,10.0,57.0,3.0,25.0,24.0,1.042,0.297,0.392,0.525,0.917,100.0,0.363,0.491,0.019,0.199,0.121,0.078,0.606
2020,div1,Grayson,graysoncollege,2720,726.0,593.0,190.0,211.0,49.0,3.0,20.0,172.0,15.0,2.0,87.0,147.0,326.0,30.0,8.0,8.0,72.0,5.0,10.0,4.0,2.5,0.356,0.452,0.671,1.123,122.0,0.44,0.552,0.028,0.202,0.12,0.082,0.592
2020,div1,Gulf Coast State,gulfcoaststatecollege,393,872.0,717.0,161.0,205.0,32.0,2.0,25.0,142.0,25.0,7.0,112.0,145.0,316.0,27.0,7.0,9.0,59.0,15.0,20.0,14.0,1.429,0.286,0.394,0.523,0.917,100.0,0.324,0.426,0.029,0.166,0.128,0.038,0.772
2020,div1,Hagerstown,hagerstowncommunitycollege,2376,508.0,428.0,113.0,147.0,31.0,9.0,3.0,98.0,32.0,10.0,61.0,79.0,205.0,15.0,4.0,0.0,43.0,0.0,0.0,0.0,,0.343,0.439,0.579,1.018,111.0,0.416,0.5,0.006,0.156,0.12,0.036,0.772
2020,div1,Harford,harfordcommunitycollege,3150,427.0,336.0,87.0,95.0,19.0,3.0,10.0,78.0,39.0,5.0,72.0,105.0,150.0,14.0,0.0,5.0,32.0,5.0,57.0,74.0,0.77,0.283,0.424,0.542,0.966,105.0,0.376,0.45,0.023,0.246,0.169,0.077,0.686
2020,div1,Harry S. Truman,harrystrumancollege,1323,29.0,26.0,4.0,6.0,1.0,0.0,0.0,3.0,6.0,1.0,2.0,11.0,7.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,0.8,0.231,0.31,0.308,0.618,67.0,0.4,0.444,0.0,0.379,0.069,0.31,0.182
2020,div1,Highland (KS),highlandcommunitycollegekansas,2858,724.0,600.0,105.0,142.0,26.0,2.0,13.0,96.0,26.0,6.0,72.0,184.0,211.0,37.0,9.0,6.0,41.0,6.0,34.0,39.0,0.872,0.237,0.347,0.42,0.767,84.0,0.315,0.387,0.018,0.254,0.099,0.155,0.391
2020,div1,Hill,hillcollege,3393,837.0,640.0,180.0,190.0,47.0,5.0,29.0,163.0,54.0,0.0,135.0,158.0,334.0,44.0,4.0,14.0,81.0,3.0,0.0,0.0,,0.297,0.441,0.648,1.089,119.0,0.345,0.444,0.035,0.189,0.161,0.028,0.854
2020,div1,Hillsborough,hillsboroughcommunitycollege,2482,1072.0,915.0,167.0,269.0,49.0,9.0,16.0,143.0,91.0,21.0,112.0,253.0,384.0,32.0,1.0,12.0,74.0,1.0,9.0,24.0,0.375,0.294,0.385,0.501,0.886,97.0,0.384,0.38,0.015,0.236,0.104,0.132,0.443
2020,div1,Howard (TX),howardcollege,3293,644.0,527.0,122.0,150.0,28.0,5.0,14.0,102.0,44.0,12.0,74.0,136.0,230.0,30.0,5.0,8.0,47.0,2.0,0.0,0.0,,0.285,0.394,0.526,0.92,100.0,0.353,0.45,0.022,0.211,0.115,0.096,0.544
2020,div1,Hutchinson,hutchinsoncommunitycollege,3003,672.0,566.0,139.0,165.0,41.0,3.0,23.0,118.0,33.0,9.0,71.0,156.0,281.0,22.0,8.0,5.0,67.0,3.0,108.0,130.0,0.831,0.292,0.384,0.615,0.999,109.0,0.362,0.494,0.034,0.232,0.106,0.126,0.455
2020,div1,Indian Hills,indianhillscommunitycollege,2730,525.0,441.0,80.0,124.0,20.0,3.0,9.0,69.0,20.0,12.0,57.0,111.0,177.0,23.0,1.0,3.0,32.0,7.0,83.0,97.0,0.856,0.281,0.389,0.474,0.863,94.0,0.355,0.364,0.017,0.211,0.109,0.102,0.514
2020,div1,Indian River State,indianriverstatecollege,960,868.0,751.0,123.0,207.0,19.0,4.0,6.0,106.0,46.0,14.0,89.0,172.0,252.0,18.0,3.0,7.0,29.0,5.0,15.0,23.0,0.652,0.276,0.362,0.374,0.736,80.0,0.347,0.38,0.007,0.198,0.103,0.095,0.517
2020,div1,Iowa Western,iowawesterncommunitycollege,4312,772.0,629.0,185.0,208.0,40.0,15.0,14.0,150.0,29.0,12.0,84.0,112.0,320.0,42.0,8.0,9.0,69.0,12.0,137.0,131.0,1.046,0.331,0.433,0.618,1.051,115.0,0.379,0.534,0.018,0.145,0.109,0.036,0.75
2020,div1,Jackson State,jacksonstatecommunitycollege,1872,520.0,456.0,58.0,104.0,19.0,1.0,11.0,48.0,16.0,2.0,53.0,143.0,158.0,10.0,1.0,0.0,31.0,6.0,64.0,43.0,1.488,0.228,0.321,0.414,0.735,80.0,0.308,0.301,0.021,0.275,0.102,0.173,0.371
2020,div1,Jefferson (MO),jeffersoncollege,2482,871.0,734.0,148.0,196.0,40.0,10.0,22.0,125.0,76.0,7.0,107.0,215.0,322.0,22.0,1.0,7.0,72.0,6.0,23.0,27.0,0.852,0.267,0.373,0.537,0.91,99.0,0.345,0.416,0.025,0.247,0.123,0.124,0.498
2020,div1,John A. Logan,johnalogancollege,2905,772.0,624.0,168.0,203.0,43.0,4.0,27.0,145.0,69.0,7.0,119.0,168.0,335.0,16.0,0.0,13.0,74.0,10.0,7.0,8.0,0.875,0.325,0.438,0.655,1.093,119.0,0.398,0.453,0.035,0.218,0.154,0.064,0.708
2020,div1,Johnson County,johnsoncountycommunitycollege,3198,865.0,728.0,256.0,290.0,62.0,19.0,47.0,228.0,51.0,12.0,107.0,157.0,531.0,15.0,8.0,7.0,128.0,0.0,0.0,0.0,,0.398,0.476,0.905,1.381,151.0,0.458,0.573,0.054,0.182,0.124,0.058,0.682
2020,div1,Kansas City Kansas,kansascitykansascommunitycollege,2706,773.0,616.0,200.0,212.0,33.0,11.0,28.0,178.0,41.0,6.0,112.0,139.0,351.0,37.0,2.0,6.0,72.0,2.0,0.0,0.0,,0.344,0.467,0.687,1.154,126.0,0.404,0.517,0.036,0.18,0.145,0.035,0.806
2020,div1,Kaskaskia,kaskaskiacollege,1725,434.0,364.0,53.0,78.0,13.0,2.0,1.0,43.0,8.0,2.0,49.0,114.0,98.0,10.0,7.0,4.0,16.0,3.0,30.0,19.0,1.579,0.214,0.316,0.313,0.629,69.0,0.304,0.382,0.002,0.263,0.113,0.15,0.43
2020,div1,Kennedy-King,kennedykingcollege,429,45.0,35.0,5.0,9.0,2.0,2.0,0.0,5.0,3.0,1.0,7.0,21.0,15.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,,0.257,0.422,0.543,0.965,105.0,0.643,0.263,0.0,0.467,0.156,0.311,0.333
2020,div1,Kishwaukee,kishwaukeecollege,2910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2020,div1,Labette,labettecommunitycollege,2790,431.0,376.0,52.0,79.0,22.0,0.0,9.0,47.0,12.0,3.0,40.0,138.0,128.0,13.0,2.0,0.0,31.0,5.0,0.0,0.0,,0.21,0.306,0.423,0.729,79.0,0.306,0.35,0.021,0.32,0.093,0.227,0.29
2020,div1,Lake Land,lakelandcollege,2574,539.0,454.0,57.0,101.0,25.0,1.0,7.0,55.0,8.0,6.0,66.0,125.0,149.0,11.0,5.0,3.0,33.0,12.0,0.0,0.0,,0.222,0.33,0.401,0.731,80.0,0.289,0.292,0.013,0.232,0.122,0.11,0.528
2020,div1,Lake-Sumter State,lakesumterstatecollege,1326,1175.0,945.0,195.0,250.0,48.0,5.0,10.0,166.0,75.0,12.0,151.0,234.0,338.0,43.0,21.0,15.0,63.0,15.0,145.0,172.0,0.843,0.265,0.378,0.424,0.802,87.0,0.335,0.426,0.009,0.199,0.129,0.07,0.645
2020,div1,Lamar,lamarcommunitycollege,2720,692.0,558.0,122.0,154.0,31.0,3.0,18.0,108.0,28.0,5.0,75.0,175.0,245.0,48.0,3.0,8.0,52.0,6.0,56.0,54.0,1.037,0.276,0.4,0.532,0.932,102.0,0.365,0.402,0.026,0.253,0.108,0.145,0.429
2020,div1,Laredo,laredocollege,2480,673.0,544.0,132.0,162.0,27.0,6.0,12.0,114.0,33.0,7.0,110.0,150.0,237.0,15.0,2.0,2.0,45.0,3.0,24.0,14.0,1.714,0.298,0.426,0.518,0.944,103.0,0.391,0.436,0.018,0.223,0.163,0.06,0.733
2020,div1,Lawson State,lawsonstatecommunitycollege,742,557.0,464.0,108.0,122.0,28.0,5.0,7.0,81.0,64.0,10.0,71.0,88.0,181.0,20.0,1.0,1.0,40.0,1.0,20.0,22.0,0.909,0.263,0.382,0.476,0.858,94.0,0.311,0.49,0.013,0.158,0.127,0.031,0.807
2020,div1,Lincoln Trail,lincolntrailcollege,2812,490.0,421.0,43.0,88.0,7.0,0.0,4.0,35.0,9.0,5.0,52.0,131.0,107.0,11.0,5.0,1.0,11.0,3.0,0.0,0.0,,0.209,0.308,0.28,0.588,64.0,0.293,0.265,0.008,0.267,0.106,0.161,0.397
2020,div1,Louisburg,louisburgcollege,3256,645.0,524.0,139.0,146.0,28.0,0.0,29.0,119.0,58.0,15.0,92.0,112.0,261.0,18.0,4.0,7.0,57.0,0.0,0.0,0.0,,0.279,0.397,0.607,1.004,109.0,0.3,0.485,0.045,0.174,0.143,0.031,0.821
2020,div1,Luna,lunacommunitycollege,2870,728.0,613.0,113.0,148.0,28.0,5.0,14.0,96.0,18.0,8.0,83.0,173.0,228.0,23.0,7.0,2.0,47.0,7.0,0.0,0.0,,0.241,0.349,0.449,0.798,87.0,0.313,0.412,0.019,0.238,0.114,0.124,0.48
