season,njcaa_division,team,team_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2021,div1,Butler,butlercommunitycollegeks,2046,2011.0,1640.0,473.0,526.0,103.0,20.0,86.0,400.0,132.0,21.0,242.0,345.0,927.0,97.0,9.0,23.0,209.0,22.0,362.0,304.0,1.191,0.321,0.43,0.693,1.123,113.0,0.357,0.497,0.043,0.172,0.12,0.052,0.701
2021,div1,Calhoun,calhouncommunitycollege,1968,1193.0,1021.0,159.0,263.0,48.0,7.0,24.0,148.0,71.0,3.0,122.0,286.0,397.0,24.0,11.0,15.0,79.0,0.0,17.0,39.0,0.436,0.258,0.343,0.466,0.809,81.0,0.329,0.351,0.02,0.24,0.102,0.138,0.427
2021,div1,Central Alabama,centralalabamacommunitycollege,2352,1827.0,1523.0,308.0,419.0,88.0,3.0,19.0,269.0,84.0,17.0,213.0,317.0,570.0,66.0,8.0,17.0,110.0,0.0,0.0,0.0,,0.275,0.382,0.446,0.828,83.0,0.332,0.426,0.01,0.174,0.117,0.057,0.672
2021,div1,Central Arizona,centralarizonacollege,1920,2320.0,1878.0,573.0,600.0,124.0,36.0,84.0,498.0,118.0,28.0,319.0,479.0,1048.0,83.0,10.0,30.0,244.0,27.0,351.0,377.0,0.931,0.319,0.432,0.688,1.12,113.0,0.384,0.533,0.036,0.206,0.138,0.068,0.666
2021,div1,Central Florida,collegeofcentralflorida,1568,2191.0,1799.0,415.0,569.0,96.0,12.0,43.0,357.0,51.0,14.0,269.0,351.0,818.0,84.0,7.0,32.0,151.0,24.0,6.0,8.0,0.75,0.316,0.421,0.539,0.96,97.0,0.366,0.423,0.02,0.16,0.123,0.037,0.766
2021,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,2184,1895.0,1556.0,430.0,535.0,90.0,13.0,44.0,379.0,35.0,2.0,233.0,227.0,783.0,100.0,4.0,2.0,147.0,0.0,6.0,11.0,0.545,0.344,0.458,0.598,1.056,106.0,0.382,0.468,0.023,0.12,0.123,-0.003,1.026
2021,div1,Chattanooga State,chattanoogastatecommunitycollege,1333,1551.0,1277.0,348.0,399.0,89.0,14.0,31.0,304.0,76.0,1.0,199.0,238.0,609.0,55.0,7.0,13.0,134.0,11.0,153.0,186.0,0.823,0.312,0.421,0.582,1.003,101.0,0.36,0.51,0.02,0.153,0.128,0.025,0.836
2021,div1,Chipola,chipolacollege,1560,1775.0,1488.0,319.0,439.0,82.0,7.0,46.0,271.0,76.0,9.0,219.0,342.0,673.0,43.0,10.0,15.0,135.0,8.0,0.0,0.0,,0.295,0.395,0.543,0.938,94.0,0.352,0.417,0.026,0.193,0.123,0.07,0.64
2021,div1,Cisco,ciscocollege,3080,2176.0,1826.0,538.0,679.0,133.0,24.0,80.0,477.0,52.0,16.0,266.0,383.0,1100.0,54.0,7.0,23.0,237.0,0.0,0.0,0.0,,0.372,0.459,0.732,1.191,120.0,0.432,0.498,0.037,0.176,0.122,0.054,0.695
2021,div1,Clarendon,clarendoncollege,2208,1973.0,1613.0,458.0,549.0,122.0,23.0,67.0,407.0,81.0,17.0,260.0,372.0,916.0,69.0,3.0,28.0,212.0,31.0,0.0,0.0,,0.34,0.445,0.701,1.146,115.0,0.401,0.482,0.034,0.189,0.132,0.057,0.699
2021,div1,Cleveland State,clevelandstatecommunitycollege,1612,1525.0,1235.0,274.0,326.0,53.0,12.0,45.0,250.0,53.0,4.0,224.0,365.0,538.0,56.0,5.0,5.0,110.0,25.0,244.0,270.0,0.904,0.264,0.397,0.525,0.922,93.0,0.339,0.408,0.03,0.239,0.147,0.092,0.614
2021,div1,Cloud County,cloudcountycommunitycollege,2014,1987.0,1609.0,411.0,507.0,124.0,19.0,51.0,365.0,51.0,21.0,221.0,332.0,822.0,124.0,11.0,22.0,194.0,16.0,200.0,253.0,0.791,0.315,0.429,0.631,1.06,107.0,0.365,0.449,0.026,0.167,0.111,0.056,0.666
2021,div1,Coastal Alabama - Bay Minette,coastalalabamasouth,2464,1718.0,1446.0,243.0,390.0,79.0,4.0,23.0,223.0,39.0,15.0,183.0,313.0,546.0,54.0,24.0,11.0,106.0,0.0,24.0,26.0,0.923,0.27,0.365,0.451,0.816,82.0,0.327,0.364,0.013,0.182,0.107,0.075,0.585
2021,div1,Coastal Alabama - Brewton,coastalalabamaeast,1997,1524.0,1250.0,262.0,365.0,66.0,10.0,25.0,215.0,63.0,24.0,171.0,225.0,526.0,72.0,17.0,14.0,101.0,21.0,0.0,0.0,,0.292,0.399,0.502,0.901,91.0,0.335,0.407,0.016,0.148,0.112,0.036,0.76
2021,div1,Coastal Alabama - Monroeville,coastalalabamanorth,1764,1668.0,1345.0,287.0,385.0,65.0,5.0,23.0,228.0,149.0,30.0,195.0,253.0,529.0,79.0,28.0,21.0,93.0,13.0,56.0,70.0,0.8,0.286,0.395,0.462,0.857,86.0,0.332,0.415,0.014,0.152,0.117,0.035,0.771
2021,div1,Cochise,cochisecollege,1296,1860.0,1502.0,397.0,469.0,71.0,32.0,26.0,346.0,57.0,21.0,251.0,298.0,682.0,80.0,2.0,25.0,129.0,25.0,0.0,0.0,,0.312,0.43,0.54,0.97,98.0,0.368,0.479,0.014,0.16,0.135,0.025,0.842
2021,div1,Coffeyville,coffeyvillecommunitycollege,2501,1633.0,1333.0,324.0,407.0,71.0,13.0,34.0,269.0,65.0,13.0,200.0,326.0,605.0,70.0,17.0,13.0,118.0,3.0,45.0,35.0,1.286,0.305,0.415,0.543,0.958,96.0,0.378,0.451,0.021,0.2,0.122,0.078,0.613
2021,div1,Colby,colbycommunitycollege,1870,2159.0,1777.0,464.0,551.0,104.0,12.0,113.0,420.0,39.0,12.0,276.0,511.0,1018.0,93.0,0.0,13.0,229.0,30.0,279.0,324.0,0.861,0.31,0.426,0.702,1.128,113.0,0.376,0.435,0.052,0.237,0.128,0.109,0.54
2021,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,1519,1624.0,1347.0,211.0,291.0,54.0,4.0,16.0,176.0,62.0,14.0,215.0,482.0,401.0,35.0,20.0,7.0,74.0,14.0,256.0,177.0,1.446,0.216,0.333,0.353,0.686,69.0,0.321,0.371,0.01,0.297,0.132,0.165,0.446
2021,div1,Columbia State,columbiastatecommunitycollege,2065,1584.0,1274.0,355.0,379.0,75.0,14.0,41.0,292.0,129.0,16.0,221.0,287.0,605.0,51.0,12.0,26.0,130.0,13.0,242.0,302.0,0.801,0.297,0.411,0.577,0.988,99.0,0.348,0.515,0.026,0.181,0.14,0.041,0.77
2021,div1,Connors State,connorsstatecollege,2310,2093.0,1695.0,477.0,558.0,119.0,13.0,53.0,436.0,57.0,8.0,267.0,310.0,862.0,89.0,18.0,24.0,185.0,21.0,0.0,0.0,,0.329,0.437,0.618,1.055,106.0,0.372,0.492,0.025,0.148,0.128,0.02,0.861
2021,div1,Cowley,cowleycountycommunitycollege,2262,2318.0,1799.0,639.0,658.0,147.0,29.0,72.0,586.0,100.0,17.0,377.0,324.0,1079.0,80.0,31.0,31.0,248.0,9.0,86.0,55.0,1.564,0.366,0.481,0.738,1.219,123.0,0.409,0.544,0.031,0.14,0.163,-0.023,1.164
2021,div1,Crowder,crowdercollege,2457,2405.0,1923.0,668.0,670.0,165.0,21.0,123.0,598.0,80.0,18.0,389.0,483.0,1246.0,69.0,2.0,22.0,309.0,3.0,47.0,61.0,0.77,0.348,0.469,0.809,1.278,129.0,0.409,0.542,0.051,0.201,0.162,0.039,0.805
2021,div1,Daytona State,daytonastatecollege,1170,1325.0,1069.0,238.0,328.0,56.0,3.0,23.0,214.0,46.0,15.0,166.0,281.0,459.0,63.0,8.0,19.0,82.0,17.0,0.0,0.0,,0.307,0.42,0.506,0.926,93.0,0.389,0.403,0.017,0.212,0.125,0.087,0.591
2021,div1,Delgado,delgadocommunitycollege,2018,1575.0,1282.0,336.0,418.0,92.0,16.0,53.0,311.0,35.0,10.0,198.0,272.0,701.0,70.0,4.0,21.0,161.0,0.0,0.0,0.0,,0.326,0.436,0.672,1.108,111.0,0.373,0.447,0.034,0.173,0.126,0.047,0.728
2021,div1,Dodge City,dodgecitycommunitycollege,1995,1905.0,1618.0,447.0,512.0,117.0,17.0,87.0,394.0,34.0,13.0,205.0,421.0,924.0,66.0,1.0,15.0,221.0,10.0,82.0,81.0,1.012,0.316,0.411,0.708,1.119,113.0,0.378,0.517,0.046,0.221,0.108,0.113,0.487
2021,div1,Dyersburg State,dyersburgstatecommunitycollege,1960,1630.0,1254.0,442.0,413.0,86.0,16.0,77.0,388.0,94.0,10.0,280.0,266.0,762.0,60.0,9.0,27.0,179.0,14.0,87.0,111.0,0.784,0.329,0.462,0.75,1.212,122.0,0.358,0.54,0.047,0.163,0.172,-0.009,1.053
2021,div1,East Georgia State,eastgeorgiacollege,2166,1924.0,1557.0,406.0,506.0,83.0,13.0,31.0,345.0,119.0,23.0,252.0,326.0,708.0,76.0,4.0,35.0,127.0,20.0,279.0,426.0,0.655,0.325,0.433,0.536,0.969,97.0,0.385,0.467,0.016,0.169,0.131,0.038,0.773
2021,div1,Eastern Arizona,easternarizonacollege,1372,946.0,828.0,143.0,231.0,38.0,11.0,14.0,117.0,37.0,9.0,84.0,177.0,333.0,19.0,8.0,7.0,63.0,0.0,0.0,0.0,,0.279,0.353,0.478,0.831,84.0,0.337,0.403,0.015,0.187,0.089,0.098,0.475
2021,div1,Eastern Florida State,easternfloridastatecollege,1872,1688.0,1428.0,230.0,350.0,68.0,10.0,35.0,201.0,50.0,16.0,180.0,395.0,543.0,54.0,15.0,11.0,113.0,16.0,303.0,359.0,0.844,0.245,0.346,0.459,0.805,81.0,0.312,0.355,0.021,0.234,0.107,0.127,0.456
2021,div1,Eastern Oklahoma State,easternoklahomastatecollege,2436,2054.0,1696.0,526.0,588.0,117.0,20.0,84.0,456.0,72.0,13.0,228.0,344.0,997.0,85.0,24.0,21.0,221.0,20.0,263.0,242.0,1.087,0.347,0.439,0.718,1.157,116.0,0.391,0.541,0.041,0.167,0.111,0.056,0.663
2021,div1,Enterprise State,enterprisestatecommunitycollege,1364,654.0,556.0,102.0,173.0,42.0,5.0,6.0,95.0,30.0,8.0,73.0,131.0,243.0,9.0,11.0,5.0,53.0,0.0,2.0,1.0,2.0,0.311,0.39,0.532,0.922,93.0,0.394,0.386,0.009,0.2,0.112,0.088,0.557
2021,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,3296,2002.0,1619.0,534.0,560.0,108.0,12.0,69.0,459.0,111.0,15.0,261.0,333.0,899.0,88.0,9.0,25.0,189.0,12.0,58.0,73.0,0.795,0.346,0.454,0.672,1.126,113.0,0.395,0.554,0.034,0.166,0.13,0.036,0.784
2021,div1,Florida SouthWestern State,floridasouthwesternstatecollege,1920,2466.0,1970.0,480.0,558.0,103.0,24.0,52.0,390.0,229.0,46.0,378.0,526.0,865.0,80.0,0.0,38.0,179.0,23.0,164.0,268.0,0.612,0.283,0.412,0.53,0.942,95.0,0.354,0.444,0.021,0.213,0.153,0.06,0.719
2021,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,1336,1060.0,926.0,126.0,236.0,48.0,5.0,12.0,113.0,28.0,13.0,103.0,223.0,330.0,23.0,2.0,6.0,65.0,3.0,9.0,18.0,0.5,0.255,0.342,0.427,0.769,77.0,0.321,0.326,0.011,0.21,0.097,0.113,0.462
2021,div1,Fort Scott,fortscottcommunitycollege,2204,2029.0,1655.0,459.0,541.0,118.0,17.0,89.0,425.0,91.0,6.0,264.0,428.0,960.0,72.0,20.0,18.0,224.0,1.0,5.0,4.0,1.25,0.327,0.432,0.715,1.147,115.0,0.391,0.47,0.044,0.211,0.13,0.081,0.617
2021,div1,Frank Phillips,frankphillipscollege,1890,2015.0,1651.0,448.0,512.0,97.0,19.0,71.0,396.0,49.0,11.0,256.0,422.0,860.0,84.0,7.0,17.0,187.0,38.0,0.0,0.0,,0.31,0.423,0.634,1.057,106.0,0.375,0.483,0.035,0.209,0.127,0.082,0.607
2021,div1,Frontier,frontiercommunitycollege,2537,2186.0,1811.0,511.0,607.0,131.0,15.0,46.0,431.0,167.0,26.0,246.0,365.0,906.0,97.0,2.0,30.0,192.0,0.0,7.0,4.0,1.75,0.335,0.435,0.606,1.041,105.0,0.392,0.514,0.021,0.167,0.113,0.054,0.674
2021,div1,Galveston,galvestoncollege,2976,1478.0,1275.0,208.0,324.0,62.0,11.0,21.0,165.0,73.0,17.0,147.0,399.0,471.0,39.0,10.0,7.0,94.0,19.0,56.0,51.0,1.098,0.254,0.345,0.443,0.788,79.0,0.352,0.382,0.014,0.27,0.099,0.171,0.368
2021,div1,Garden City,gardencitycommunitycollege,1887,1837.0,1520.0,367.0,449.0,80.0,20.0,35.0,314.0,75.0,17.0,215.0,374.0,674.0,69.0,15.0,18.0,135.0,22.0,79.0,57.0,1.386,0.295,0.399,0.532,0.931,94.0,0.367,0.476,0.019,0.204,0.117,0.087,0.575
2021,div1,Georgia Highlands,georgiahighlandscollege,2928,2050.0,1686.0,456.0,591.0,125.0,24.0,56.0,414.0,142.0,11.0,253.0,332.0,932.0,77.0,8.0,26.0,205.0,26.0,318.0,395.0,0.805,0.351,0.449,0.674,1.123,113.0,0.404,0.462,0.027,0.162,0.123,0.039,0.762
2021,div1,Gordon State,gordonstatecollege,2360,1890.0,1568.0,381.0,495.0,99.0,17.0,51.0,339.0,52.0,15.0,248.0,402.0,781.0,42.0,9.0,23.0,167.0,14.0,2.0,0.0,,0.316,0.415,0.605,1.02,103.0,0.39,0.45,0.027,0.213,0.131,0.082,0.617
2021,div1,Grayson,graysoncollege,1961,1712.0,1365.0,342.0,419.0,79.0,16.0,26.0,280.0,72.0,12.0,245.0,305.0,608.0,68.0,11.0,23.0,121.0,25.0,7.0,10.0,0.7,0.307,0.428,0.534,0.962,97.0,0.372,0.448,0.015,0.178,0.143,0.035,0.803
2021,div1,Gulf Coast State,gulfcoaststatecollege,1144,1720.0,1431.0,278.0,392.0,60.0,4.0,58.0,254.0,34.0,3.0,214.0,381.0,634.0,56.0,7.0,12.0,122.0,28.0,0.0,0.0,,0.274,0.385,0.528,0.913,92.0,0.333,0.364,0.034,0.222,0.124,0.098,0.562
2021,div1,Hagerstown,hagerstowncommunitycollege,1508,1775.0,1364.0,427.0,407.0,99.0,14.0,26.0,365.0,143.0,23.0,340.0,354.0,612.0,38.0,9.0,24.0,139.0,4.0,74.0,101.0,0.733,0.298,0.442,0.551,0.993,100.0,0.378,0.528,0.015,0.199,0.192,0.007,0.96
2021,div1,Harford,harfordcommunitycollege,2660,1353.0,1055.0,326.0,309.0,70.0,7.0,61.0,291.0,75.0,8.0,229.0,350.0,576.0,48.0,3.0,18.0,138.0,10.0,156.0,203.0,0.768,0.293,0.433,0.677,1.11,112.0,0.375,0.505,0.045,0.259,0.169,0.09,0.654
2021,div1,Highland (KS),highlandcommunitycollegekansas,2205,1492.0,1239.0,274.0,356.0,74.0,4.0,63.0,249.0,80.0,27.0,164.0,319.0,627.0,62.0,10.0,17.0,141.0,23.0,14.0,27.0,0.519,0.287,0.39,0.62,1.01,102.0,0.335,0.407,0.042,0.214,0.11,0.104,0.514
2021,div1,Hill,hillcollege,1872,1749.0,1379.0,358.0,391.0,89.0,7.0,93.0,324.0,62.0,11.0,264.0,450.0,773.0,86.0,10.0,10.0,189.0,1.0,0.0,0.0,,0.284,0.424,0.698,1.122,113.0,0.352,0.409,0.053,0.257,0.151,0.106,0.587
2021,div1,Hillsborough,hillsboroughcommunitycollege,1450,1668.0,1402.0,258.0,373.0,80.0,12.0,36.0,236.0,52.0,18.0,203.0,374.0,585.0,50.0,0.0,13.0,128.0,1.0,13.0,15.0,0.867,0.266,0.375,0.509,0.884,89.0,0.335,0.376,0.022,0.224,0.122,0.102,0.543
2021,div1,Howard (TX),howardcollege,2646,1954.0,1521.0,583.0,584.0,118.0,16.0,69.0,519.0,92.0,21.0,323.0,312.0,941.0,74.0,2.0,34.0,203.0,4.0,0.0,0.0,,0.384,0.502,0.752,1.254,126.0,0.439,0.564,0.035,0.16,0.165,-0.005,1.035
2021,div1,Hutchinson,hutchinsoncommunitycollege,2436,2074.0,1697.0,517.0,557.0,106.0,25.0,101.0,456.0,92.0,20.0,242.0,378.0,1016.0,103.0,16.0,16.0,232.0,25.0,338.0,347.0,0.974,0.328,0.435,0.735,1.17,118.0,0.37,0.519,0.049,0.182,0.117,0.065,0.64
2021,div1,Indian Hills,indianhillscommunitycollege,2074,2302.0,1839.0,499.0,566.0,112.0,22.0,34.0,403.0,144.0,35.0,308.0,335.0,824.0,116.0,18.0,21.0,168.0,26.0,352.0,412.0,0.854,0.308,0.43,0.539,0.969,97.0,0.357,0.486,0.015,0.146,0.134,0.012,0.919
2021,div1,Indian River State,indianriverstatecollege,1222,1618.0,1406.0,277.0,432.0,92.0,6.0,20.0,239.0,59.0,17.0,164.0,285.0,596.0,34.0,5.0,9.0,118.0,8.0,23.0,26.0,0.885,0.307,0.389,0.508,0.897,90.0,0.371,0.421,0.012,0.176,0.101,0.075,0.575
2021,div1,Iowa Western,iowawesterncommunitycollege,2992,2097.0,1668.0,463.0,566.0,131.0,26.0,27.0,435.0,67.0,14.0,247.0,260.0,830.0,117.0,35.0,30.0,184.0,19.0,417.0,434.0,0.961,0.339,0.443,0.608,1.051,106.0,0.382,0.483,0.013,0.124,0.118,0.006,0.95
2021,div1,Jackson State,jacksonstatecommunitycollege,1140,714.0,593.0,106.0,130.0,19.0,0.0,17.0,97.0,14.0,3.0,88.0,191.0,200.0,32.0,0.0,1.0,36.0,9.0,71.0,92.0,0.772,0.219,0.35,0.398,0.748,75.0,0.293,0.382,0.024,0.268,0.123,0.145,0.461
2021,div1,Jefferson (MO),jeffersoncollege,1216,1641.0,1371.0,324.0,402.0,90.0,10.0,53.0,281.0,111.0,25.0,217.0,387.0,671.0,42.0,3.0,8.0,153.0,10.0,0.0,0.0,,0.293,0.403,0.601,1.004,101.0,0.372,0.446,0.032,0.236,0.132,0.104,0.561
2021,div1,John A. Logan,johnalogancollege,2640,2172.0,1818.0,512.0,557.0,116.0,19.0,91.0,444.0,131.0,13.0,252.0,490.0,984.0,70.0,10.0,22.0,226.0,25.0,7.0,8.0,0.875,0.306,0.405,0.666,1.071,108.0,0.37,0.534,0.042,0.226,0.116,0.11,0.514
2021,div1,Johnson County,johnsoncountycommunitycollege,2332,2015.0,1675.0,584.0,656.0,129.0,33.0,93.0,535.0,113.0,15.0,267.0,301.0,1130.0,39.0,4.0,30.0,255.0,2.0,0.0,0.0,,0.392,0.477,0.827,1.304,131.0,0.429,0.565,0.046,0.149,0.133,0.016,0.887
2021,div1,Kansas City Kansas,kansascitykansascommunitycollege,2176,1913.0,1574.0,401.0,492.0,78.0,21.0,43.0,350.0,101.0,19.0,229.0,354.0,741.0,62.0,21.0,27.0,142.0,5.0,19.0,14.0,1.357,0.313,0.409,0.561,0.97,98.0,0.373,0.484,0.022,0.185,0.12,0.065,0.647
2021,div1,Kaskaskia,kaskaskiacollege,1836,1874.0,1592.0,331.0,455.0,78.0,17.0,33.0,283.0,70.0,18.0,198.0,446.0,666.0,64.0,0.0,20.0,128.0,0.0,0.0,0.0,,0.286,0.383,0.499,0.882,89.0,0.372,0.436,0.018,0.238,0.106,0.132,0.444
2021,div1,Kishwaukee,kishwaukeecollege,1447,729.0,629.0,106.0,168.0,29.0,4.0,11.0,88.0,34.0,10.0,71.0,193.0,238.0,17.0,3.0,9.0,44.0,11.0,0.0,0.0,,0.267,0.351,0.448,0.799,80.0,0.362,0.388,0.015,0.265,0.097,0.168,0.368
2021,div1,Labette,labettecommunitycollege,772,1389.0,1155.0,166.0,240.0,44.0,3.0,35.0,156.0,29.0,9.0,159.0,414.0,395.0,52.0,16.0,7.0,82.0,6.0,10.0,5.0,2.0,0.208,0.325,0.413,0.738,74.0,0.288,0.315,0.025,0.298,0.114,0.184,0.384
2021,div1,Lake Land,lakelandcollege,2480,2118.0,1729.0,430.0,532.0,103.0,7.0,42.0,388.0,36.0,17.0,277.0,429.0,775.0,79.0,19.0,14.0,152.0,23.0,0.0,0.0,,0.308,0.419,0.536,0.955,96.0,0.385,0.459,0.02,0.203,0.131,0.072,0.646
2021,div1,Lake-Sumter State,lakesumterstatecollege,1479,1562.0,1267.0,305.0,350.0,71.0,8.0,14.0,271.0,84.0,12.0,205.0,318.0,479.0,58.0,7.0,25.0,93.0,21.0,188.0,251.0,0.749,0.276,0.392,0.451,0.843,85.0,0.35,0.486,0.009,0.204,0.131,0.073,0.645
2021,div1,Lamar,lamarcommunitycollege,1798,2097.0,1676.0,501.0,552.0,108.0,13.0,78.0,449.0,108.0,33.0,285.0,473.0,920.0,101.0,8.0,27.0,199.0,17.0,106.0,92.0,1.152,0.329,0.447,0.668,1.115,112.0,0.411,0.492,0.037,0.226,0.136,0.09,0.603
2021,div1,Lawson State,lawsonstatecommunitycollege,2624,1674.0,1330.0,282.0,341.0,60.0,13.0,15.0,228.0,109.0,31.0,224.0,292.0,472.0,90.0,13.0,17.0,88.0,5.0,25.0,20.0,1.25,0.256,0.391,0.421,0.812,82.0,0.313,0.417,0.009,0.174,0.134,0.04,0.767
2021,div1,Lincoln Trail,lincolntrailcollege,2040,1903.0,1599.0,365.0,476.0,108.0,17.0,51.0,326.0,69.0,21.0,211.0,395.0,771.0,71.0,6.0,16.0,176.0,20.0,0.0,0.0,,0.298,0.398,0.592,0.99,100.0,0.364,0.444,0.027,0.208,0.111,0.097,0.534
2021,div1,Louisburg,louisburgcollege,3404,1598.0,1287.0,382.0,408.0,82.0,6.0,63.0,335.0,141.0,29.0,221.0,325.0,691.0,56.0,15.0,19.0,151.0,0.0,8.0,23.0,0.348,0.317,0.429,0.654,1.083,109.0,0.376,0.513,0.039,0.203,0.138,0.065,0.68
2021,div1,Luna,lunacommunitycollege,1564,1262.0,1080.0,236.0,318.0,64.0,6.0,39.0,203.0,16.0,4.0,133.0,278.0,511.0,38.0,3.0,8.0,109.0,20.0,14.0,8.0,1.75,0.294,0.387,0.574,0.961,97.0,0.362,0.438,0.031,0.22,0.105,0.115,0.478
2021,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,1421,1513.0,1243.0,240.0,321.0,49.0,4.0,32.0,216.0,52.0,1.0,180.0,250.0,474.0,69.0,3.0,18.0,85.0,0.0,0.0,0.0,,0.258,0.377,0.45,0.827,83.0,0.295,0.387,0.021,0.165,0.119,0.046,0.72
2021,div1,Marion Military,marionmilitaryinstitute,1848,1517.0,1288.0,282.0,402.0,79.0,12.0,29.0,237.0,16.0,3.0,158.0,278.0,592.0,50.0,0.0,21.0,120.0,0.0,24.0,25.0,0.96,0.312,0.402,0.553,0.955,96.0,0.372,0.435,0.019,0.183,0.104,0.079,0.568
2021,div1,Marshalltown,marshalltowncc,1458,1860.0,1557.0,288.0,400.0,75.0,11.0,39.0,234.0,32.0,17.0,200.0,456.0,614.0,67.0,20.0,16.0,125.0,3.0,79.0,49.0,1.612,0.257,0.359,0.475,0.834,84.0,0.335,0.396,0.021,0.245,0.108,0.137,0.439
2021,div1,McCook,mccookcommunitycollege,2613,2111.0,1769.0,473.0,565.0,111.0,14.0,85.0,429.0,48.0,12.0,258.0,472.0,959.0,72.0,2.0,10.0,210.0,0.0,3.0,9.0,0.333,0.319,0.424,0.661,1.085,109.0,0.393,0.479,0.04,0.224,0.122,0.102,0.547
2021,div1,McLennan,mclennancommunitycollege,2808,2410.0,2012.0,512.0,638.0,144.0,25.0,88.0,443.0,56.0,19.0,286.0,432.0,1096.0,76.0,8.0,28.0,257.0,7.0,35.0,31.0,1.129,0.317,0.415,0.672,1.087,109.0,0.362,0.465,0.037,0.179,0.119,0.06,0.662
2021,div1,Metropolitan,metropolitancommunitycollege,1320,1411.0,1173.0,206.0,321.0,54.0,14.0,40.0,168.0,34.0,2.0,166.0,338.0,522.0,53.0,3.0,16.0,108.0,13.0,0.0,0.0,,0.274,0.383,0.538,0.921,93.0,0.346,0.332,0.028,0.24,0.118,0.122,0.491
