season,njcaa_division,team,team_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,div1,Colby,colbycommunitycollege,1792,1797.0,1495.0,297.0,439.0,82.0,9.0,11.0,251.0,93.0,27.0,171.0,311.0,572.0,62.0,36.0,33.0,102.0,20.0,304.0,319.0,0.953,0.294,0.374,0.451,0.825,96.0,0.355,0.433,0.006,0.173,0.095,0.078,0.55
2014,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,1848,1859.0,1601.0,216.0,396.0,71.0,15.0,15.0,166.0,66.0,21.0,183.0,351.0,542.0,42.0,22.0,11.0,101.0,6.0,439.0,385.0,1.14,0.247,0.334,0.402,0.736,86.0,0.306,0.332,0.008,0.189,0.098,0.091,0.521
2014,div1,Columbia State,columbiastatecommunitycollege,2010,2265.0,1894.0,456.0,634.0,111.0,37.0,33.0,400.0,106.0,21.0,216.0,264.0,918.0,101.0,33.0,21.0,181.0,28.0,325.0,343.0,0.948,0.335,0.42,0.58,1.0,117.0,0.371,0.461,0.015,0.117,0.095,0.022,0.818
2014,div1,Connors State,connorsstatecollege,2183,2180.0,1848.0,420.0,631.0,101.0,11.0,44.0,399.0,49.0,0.0,223.0,258.0,886.0,46.0,39.0,24.0,156.0,0.0,0.0,0.0,,0.341,0.413,0.564,0.977,114.0,0.374,0.439,0.02,0.118,0.102,0.016,0.864
2014,div1,Cowley,cowleycountycommunitycollege,1568,2048.0,1727.0,412.0,568.0,93.0,25.0,12.0,353.0,126.0,22.0,221.0,265.0,747.0,33.0,40.0,27.0,130.0,3.0,52.0,40.0,1.3,0.329,0.401,0.508,0.909,106.0,0.376,0.494,0.006,0.129,0.108,0.021,0.834
2014,div1,Crowder,crowdercollege,2205,2190.0,1903.0,396.0,585.0,130.0,34.0,17.0,350.0,99.0,14.0,223.0,315.0,832.0,31.0,22.0,11.0,181.0,0.0,0.0,0.0,,0.307,0.383,0.533,0.916,107.0,0.359,0.461,0.008,0.144,0.102,0.042,0.708
2014,div1,Darton State,dartonstatecollege,1664,2291.0,1918.0,389.0,605.0,75.0,12.0,18.0,326.0,169.0,19.0,215.0,317.0,758.0,70.0,56.0,32.0,105.0,7.0,54.0,43.0,1.256,0.315,0.388,0.45,0.838,98.0,0.363,0.425,0.008,0.138,0.094,0.044,0.678
2014,div1,Daytona State,daytonastatecollege,975,1342.0,1157.0,167.0,294.0,47.0,7.0,2.0,152.0,36.0,13.0,113.0,242.0,361.0,42.0,20.0,10.0,56.0,0.0,22.0,7.0,3.143,0.254,0.335,0.36,0.695,81.0,0.316,0.369,0.001,0.18,0.084,0.096,0.467
2014,div1,Delgado,delgadocommunitycollege,834,2017.0,1654.0,414.0,522.0,110.0,20.0,32.0,372.0,63.0,14.0,248.0,267.0,768.0,77.0,20.0,18.0,162.0,8.0,280.0,331.0,0.846,0.316,0.42,0.562,0.982,115.0,0.357,0.469,0.016,0.132,0.123,0.009,0.929
2014,div1,Dodge City,dodgecitycommunitycollege,1798,2103.0,1822.0,383.0,557.0,132.0,21.0,42.0,341.0,29.0,8.0,177.0,341.0,857.0,56.0,18.0,30.0,195.0,34.0,479.0,437.0,1.096,0.306,0.376,0.577,0.953,111.0,0.351,0.456,0.02,0.162,0.084,0.078,0.519
2014,div1,Dyersburg State,dyersburgstatecommunitycollege,644,1358.0,1111.0,202.0,282.0,41.0,1.0,1.0,172.0,30.0,16.0,148.0,210.0,328.0,53.0,27.0,19.0,43.0,24.0,291.0,240.0,1.212,0.254,0.356,0.334,0.69,81.0,0.306,0.417,0.001,0.155,0.109,0.046,0.705
2014,div1,East Georgia State,eastgeorgiacollege,1377,1506.0,1274.0,183.0,343.0,42.0,5.0,4.0,154.0,28.0,1.0,176.0,238.0,407.0,20.0,20.0,16.0,51.0,10.0,358.0,273.0,1.311,0.269,0.358,0.359,0.717,84.0,0.323,0.335,0.003,0.158,0.117,0.041,0.739
2014,div1,Eastern Arizona,easternarizonacollege,1512,1686.0,1474.0,159.0,359.0,45.0,13.0,4.0,143.0,31.0,13.0,127.0,322.0,442.0,27.0,44.0,14.0,62.0,2.0,18.0,8.0,2.25,0.244,0.304,0.342,0.646,75.0,0.306,0.305,0.002,0.191,0.075,0.116,0.394
2014,div1,Eastern Florida State,easternfloridastatecollege,1300,1852.0,1557.0,303.0,475.0,88.0,22.0,21.0,269.0,60.0,35.0,191.0,278.0,670.0,59.0,23.0,22.0,131.0,0.0,0.0,0.0,,0.305,0.391,0.514,0.905,106.0,0.355,0.401,0.011,0.15,0.103,0.047,0.687
2014,div1,Eastern Oklahoma State,easternoklahomastatecollege,2040,2028.0,1719.0,384.0,534.0,102.0,14.0,49.0,327.0,45.0,13.0,194.0,329.0,811.0,65.0,29.0,21.0,165.0,0.0,14.0,10.0,1.4,0.311,0.391,0.568,0.959,112.0,0.356,0.45,0.024,0.162,0.096,0.066,0.59
2014,div1,El Paso,elpasocommunitycollege,1716,1798.0,1543.0,353.0,521.0,93.0,26.0,30.0,320.0,65.0,22.0,180.0,251.0,756.0,34.0,23.0,18.0,149.0,0.0,0.0,0.0,,0.338,0.409,0.587,0.996,116.0,0.384,0.458,0.017,0.14,0.1,0.04,0.717
2014,div1,Enterprise State,enterprisestatecommunitycollege,1247,1376.0,1194.0,154.0,313.0,41.0,6.0,7.0,149.0,48.0,20.0,112.0,236.0,387.0,35.0,17.0,18.0,54.0,0.0,0.0,0.0,,0.262,0.334,0.369,0.703,82.0,0.316,0.325,0.005,0.172,0.081,0.091,0.475
2014,div1,Florence-Darlington Tech,florencedarlingtontechnicalcollege,2304,1699.0,1432.0,282.0,406.0,54.0,9.0,17.0,231.0,88.0,25.0,171.0,206.0,529.0,44.0,29.0,23.0,80.0,5.0,105.0,87.0,1.207,0.284,0.366,0.425,0.791,92.0,0.316,0.439,0.01,0.121,0.101,0.02,0.83
2014,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,1269,1436.0,1261.0,166.0,303.0,57.0,6.0,10.0,147.0,36.0,12.0,116.0,304.0,400.0,33.0,15.0,11.0,73.0,0.0,10.0,17.0,0.588,0.24,0.315,0.377,0.692,81.0,0.306,0.353,0.007,0.212,0.081,0.131,0.382
2014,div1,Fort Scott,fortscottcommunitycollege,1466,2061.0,1716.0,344.0,554.0,89.0,11.0,32.0,310.0,88.0,15.0,200.0,271.0,761.0,64.0,61.0,20.0,132.0,0.0,18.0,20.0,0.9,0.323,0.397,0.52,0.917,107.0,0.364,0.397,0.016,0.131,0.097,0.034,0.738
2014,div1,Frank Phillips,frankphillipscollege,1539,1745.0,1516.0,330.0,504.0,103.0,13.0,29.0,293.0,54.0,14.0,162.0,236.0,720.0,42.0,15.0,10.0,145.0,0.0,22.0,14.0,1.571,0.332,0.406,0.571,0.977,114.0,0.377,0.443,0.017,0.135,0.093,0.042,0.686
2014,div1,Galveston,galvestoncollege,1652,1754.0,1487.0,247.0,402.0,40.0,11.0,3.0,189.0,77.0,22.0,147.0,253.0,473.0,66.0,37.0,17.0,54.0,5.0,79.0,40.0,1.975,0.27,0.351,0.354,0.705,82.0,0.32,0.399,0.002,0.144,0.084,0.06,0.581
2014,div1,Garden City,gardencitycommunitycollege,1919,2177.0,1791.0,404.0,547.0,85.0,33.0,37.0,356.0,118.0,32.0,236.0,356.0,809.0,71.0,51.0,28.0,155.0,8.0,115.0,143.0,0.804,0.305,0.392,0.538,0.93,109.0,0.358,0.449,0.017,0.164,0.108,0.056,0.663
2014,div1,Georgia Highlands,georgiahighlandscollege,1537,1920.0,1613.0,309.0,437.0,84.0,7.0,9.0,229.0,69.0,17.0,214.0,316.0,562.0,47.0,25.0,21.0,100.0,6.0,78.0,63.0,1.238,0.271,0.364,0.41,0.774,90.0,0.327,0.435,0.005,0.165,0.111,0.054,0.677
2014,div1,Georgia Perimeter,georgiaperimetercollege,1890,2039.0,1743.0,376.0,577.0,86.0,11.0,12.0,329.0,148.0,13.0,196.0,227.0,721.0,48.0,22.0,30.0,109.0,2.0,96.0,91.0,1.055,0.331,0.403,0.476,0.879,103.0,0.368,0.45,0.006,0.111,0.096,0.015,0.863
2014,div1,Globe Tech,globeinstituteoftechnology,728,512.0,450.0,45.0,86.0,13.0,2.0,1.0,29.0,18.0,16.0,41.0,123.0,106.0,14.0,5.0,2.0,16.0,6.0,57.0,30.0,1.9,0.191,0.275,0.271,0.546,64.0,0.259,0.314,0.002,0.24,0.08,0.16,0.333
2014,div1,Gordon State,gordonstatecollege,1653,2012.0,1682.0,340.0,507.0,72.0,18.0,8.0,287.0,115.0,30.0,197.0,272.0,639.0,61.0,37.0,35.0,98.0,0.0,38.0,44.0,0.864,0.301,0.38,0.438,0.818,96.0,0.347,0.439,0.004,0.135,0.098,0.037,0.724
2014,div1,Grayson,graysoncountycollege,1368,2159.0,1841.0,504.0,672.0,121.0,15.0,49.0,483.0,73.0,11.0,298.0,365.0,970.0,1.0,11.0,8.0,185.0,0.0,9.0,11.0,0.818,0.365,0.45,0.627,1.077,126.0,0.434,0.493,0.023,0.169,0.138,0.031,0.816
2014,div1,Guilford Tech,guilfordtechnicalcommunitycollege,1643,1164.0,1013.0,104.0,231.0,31.0,1.0,8.0,91.0,38.0,10.0,93.0,175.0,287.0,29.0,22.0,7.0,40.0,4.0,324.0,267.0,1.213,0.228,0.303,0.324,0.627,73.0,0.266,0.278,0.007,0.15,0.08,0.07,0.531
2014,div1,Gulf Coast State,gulfcoaststatecollege,1265,1960.0,1672.0,378.0,543.0,102.0,14.0,21.0,331.0,70.0,19.0,203.0,260.0,736.0,41.0,19.0,25.0,137.0,0.0,0.0,0.0,,0.325,0.402,0.522,0.924,108.0,0.369,0.466,0.011,0.133,0.104,0.029,0.781
2014,div1,Hagerstown,hagerstowncommunitycollege,1590,1867.0,1593.0,377.0,494.0,81.0,24.0,17.0,305.0,77.0,16.0,179.0,269.0,674.0,60.0,19.0,16.0,122.0,3.0,29.0,44.0,0.659,0.31,0.393,0.5,0.893,104.0,0.361,0.503,0.009,0.144,0.096,0.048,0.665
2014,div1,Harford,harfordcommunitycollege,1816,2114.0,1687.0,419.0,496.0,99.0,20.0,28.0,348.0,121.0,36.0,281.0,311.0,719.0,64.0,50.0,32.0,147.0,31.0,444.0,391.0,1.136,0.294,0.398,0.513,0.911,106.0,0.339,0.481,0.013,0.147,0.133,0.014,0.904
2014,div1,Highland (KS),highlandcommunitycollegekansas,1705,1865.0,1579.0,282.0,435.0,85.0,10.0,31.0,258.0,54.0,16.0,194.0,381.0,633.0,50.0,26.0,16.0,126.0,0.0,0.0,0.0,,0.275,0.364,0.481,0.845,99.0,0.342,0.387,0.017,0.204,0.104,0.1,0.509
2014,div1,Hill,hillcollege,1890,1867.0,1610.0,275.0,456.0,74.0,7.0,29.0,260.0,113.0,35.0,176.0,241.0,631.0,44.0,24.0,13.0,110.0,0.0,22.0,9.0,2.444,0.283,0.362,0.46,0.822,96.0,0.316,0.38,0.016,0.129,0.094,0.035,0.73
2014,div1,Hillsborough,hillsboroughcommunitycollege,1248,1776.0,1528.0,272.0,450.0,82.0,19.0,24.0,241.0,56.0,9.0,160.0,239.0,642.0,52.0,11.0,25.0,125.0,0.0,0.0,0.0,,0.295,0.373,0.502,0.875,102.0,0.33,0.389,0.014,0.135,0.09,0.045,0.669
2014,div1,Howard (TX),howardcollege,2388,2191.0,1806.0,470.0,608.0,125.0,29.0,30.0,420.0,111.0,50.0,254.0,334.0,881.0,60.0,52.0,19.0,184.0,0.0,5.0,4.0,1.25,0.337,0.421,0.59,1.011,118.0,0.396,0.493,0.014,0.152,0.116,0.036,0.76
2014,div1,Hutchinson,hutchinsoncommunitycollege,1922,2340.0,1884.0,488.0,592.0,133.0,18.0,49.0,432.0,87.0,31.0,234.0,346.0,908.0,134.0,52.0,36.0,200.0,16.0,455.0,499.0,0.912,0.314,0.41,0.588,0.998,117.0,0.356,0.482,0.021,0.148,0.1,0.048,0.676
2014,div1,Independence,independencecommunitycollege,1643,1856.0,1622.0,323.0,512.0,105.0,12.0,21.0,268.0,39.0,3.0,149.0,272.0,703.0,58.0,10.0,17.0,138.0,2.0,38.0,29.0,1.31,0.316,0.387,0.519,0.906,106.0,0.365,0.433,0.011,0.147,0.08,0.067,0.548
2014,div1,Indian Hills,indianhillscommunitycollege,1995,1855.0,1542.0,423.0,509.0,104.0,21.0,45.0,363.0,150.0,15.0,212.0,308.0,790.0,62.0,22.0,17.0,170.0,3.0,35.0,28.0,1.25,0.33,0.422,0.623,1.045,122.0,0.385,0.512,0.024,0.166,0.114,0.052,0.688
2014,div1,Indian River State,indianriverstatecollege,1100,1522.0,1348.0,194.0,395.0,69.0,4.0,13.0,178.0,49.0,2.0,105.0,245.0,511.0,41.0,12.0,16.0,86.0,0.0,0.0,0.0,,0.293,0.355,0.443,0.798,93.0,0.345,0.343,0.009,0.161,0.069,0.092,0.429
2014,div1,Iowa Western,iowawesterncommunitycollege,2584,2290.0,1943.0,546.0,684.0,113.0,35.0,44.0,490.0,146.0,26.0,169.0,225.0,999.0,112.0,27.0,39.0,192.0,5.0,99.0,103.0,0.961,0.352,0.421,0.613,1.034,121.0,0.374,0.545,0.019,0.098,0.074,0.024,0.751
2014,div1,Jackson State,jacksonstatecommunitycollege,1323,1770.0,1448.0,382.0,474.0,99.0,15.0,57.0,364.0,62.0,19.0,216.0,286.0,774.0,67.0,8.0,31.0,171.0,25.0,81.0,129.0,0.628,0.327,0.428,0.653,1.081,126.0,0.367,0.464,0.032,0.162,0.122,0.04,0.755
2014,div1,Jefferson (MO),jeffersoncollege,2100,1878.0,1594.0,319.0,492.0,126.0,17.0,33.0,292.0,97.0,24.0,215.0,367.0,751.0,34.0,16.0,19.0,176.0,0.0,150.0,184.0,0.815,0.309,0.395,0.582,0.977,114.0,0.378,0.404,0.018,0.195,0.114,0.081,0.586
2014,div1,John A. Logan,johnalogancollege,960,1700.0,1476.0,243.0,431.0,59.0,8.0,12.0,220.0,47.0,9.0,144.0,225.0,542.0,38.0,28.0,14.0,79.0,4.0,24.0,28.0,0.857,0.292,0.361,0.421,0.782,91.0,0.334,0.384,0.007,0.132,0.085,0.047,0.64
2014,div1,Johnson County,johnsoncountycommunitycollege,1984,2311.0,1897.0,499.0,598.0,128.0,38.0,39.0,431.0,70.0,34.0,277.0,318.0,919.0,58.0,50.0,29.0,205.0,0.0,23.0,22.0,1.045,0.315,0.404,0.593,0.997,116.0,0.356,0.515,0.017,0.138,0.12,0.018,0.871
2014,div1,Kansas City Kansas,kansascitykansascommunitycollege,2040,2293.0,1891.0,357.0,562.0,97.0,12.0,29.0,315.0,107.0,28.0,201.0,306.0,769.0,75.0,99.0,27.0,138.0,0.0,0.0,0.0,,0.297,0.365,0.48,0.845,99.0,0.337,0.405,0.013,0.133,0.088,0.045,0.657
2014,div1,Kaskaskia,kaskaskiacollege,1482,1585.0,1315.0,311.0,402.0,84.0,5.0,20.0,270.0,30.0,12.0,141.0,239.0,556.0,75.0,32.0,22.0,109.0,0.0,0.0,0.0,,0.306,0.39,0.506,0.896,105.0,0.354,0.487,0.013,0.151,0.089,0.062,0.59
2014,div1,Kishwaukee,kishwaukeecollege,1728,1676.0,1394.0,281.0,413.0,50.0,8.0,6.0,238.0,83.0,25.0,185.0,240.0,497.0,57.0,24.0,16.0,64.0,0.0,19.0,10.0,1.9,0.296,0.391,0.402,0.793,93.0,0.35,0.424,0.004,0.143,0.11,0.033,0.771
2014,div1,Labette,labettecommunitycollege,1551,1519.0,1335.0,222.0,366.0,42.0,6.0,21.0,203.0,44.0,8.0,127.0,242.0,483.0,25.0,22.0,10.0,69.0,0.0,0.0,0.0,,0.274,0.341,0.413,0.754,88.0,0.319,0.404,0.014,0.159,0.084,0.075,0.525
2014,div1,Lake Land,lakelandcollege,1272,1579.0,1345.0,252.0,405.0,76.0,3.0,10.0,220.0,69.0,21.0,139.0,267.0,517.0,54.0,27.0,14.0,89.0,0.0,46.0,30.0,1.533,0.301,0.379,0.451,0.83,97.0,0.365,0.412,0.006,0.169,0.088,0.081,0.521
2014,div1,Lake-Sumter State,lakesumterstatecollege,1032,1623.0,1422.0,197.0,351.0,59.0,9.0,15.0,175.0,53.0,16.0,105.0,261.0,473.0,51.0,27.0,18.0,83.0,8.0,98.0,97.0,1.01,0.247,0.312,0.391,0.703,82.0,0.289,0.37,0.009,0.161,0.065,0.096,0.402
2014,div1,Lamar,lamarcommunitycollege,1534,1930.0,1670.0,399.0,551.0,129.0,14.0,49.0,349.0,101.0,18.0,164.0,328.0,855.0,63.0,10.0,23.0,192.0,0.0,0.0,0.0,,0.33,0.403,0.627,1.03,120.0,0.381,0.48,0.025,0.17,0.085,0.085,0.5
2014,div1,Lawson State,lawsonstatecommunitycollege,1334,1677.0,1441.0,190.0,352.0,47.0,7.0,2.0,156.0,55.0,29.0,141.0,256.0,419.0,53.0,32.0,10.0,56.0,0.0,384.0,328.0,1.171,0.244,0.326,0.33,0.656,77.0,0.293,0.346,0.001,0.153,0.084,0.069,0.551
