season,njcaa_season,team,team_id,player_id,player_name,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2022,2021-22,ASA Miami,asacollegemiami,abiammedinac665,Abiam Medina,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,alexanderflores19bk,Alexander Flores,53,2.0,0.0,2.0,0.0,1.0,36.0,24.0,14.0,0.583,17.0,14.0
2022,2021-22,ASA Miami,asacollegemiami,bryanrivero1tps,Bryan Rivero,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,carlosescobosa0l5q,Carlos Escobosa,53,7.0,1.0,4.0,0.0,1.0,54.0,37.0,34.0,0.919,39.0,61.0
2022,2021-22,ASA Miami,asacollegemiami,christianrodriguezq047,Christian Rodriguez,53,6.0,0.0,3.0,0.0,1.0,67.0,53.0,47.0,0.887,28.0,51.0
2022,2021-22,ASA Miami,asacollegemiami,chriswilliamsss91,Chris Williams,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,davidmunozu16j,David Munoz,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,dillonwaltersirax,Dillon Walters,53,2.0,2.0,3.0,0.0,1.0,24.0,20.0,16.0,0.8,12.0,20.0
2022,2021-22,ASA Miami,asacollegemiami,edinsonrenteriapxya,Edinson Renteria,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,efrainisturizade9,Efrain Isturiz,53,2.0,1.0,3.0,0.0,1.0,58.0,47.0,35.0,0.745,14.0,25.0
2022,2021-22,ASA Miami,asacollegemiami,ernestomatoscc39,Ernesto Matos,53,5.0,1.0,2.0,0.0,1.0,36.0,23.0,23.0,1.0,11.0,24.0
2022,2021-22,ASA Miami,asacollegemiami,gabrielbenitez36o4,Gabriel Benitez,53,2.0,1.0,1.0,0.0,1.0,40.0,27.0,22.0,0.815,17.0,30.0
2022,2021-22,ASA Miami,asacollegemiami,gianluisrodriguezv37p,Gianluis Rodriguez,53,5.0,2.0,2.0,0.0,1.0,40.0,21.0,21.0,1.0,12.0,31.0
2022,2021-22,ASA Miami,asacollegemiami,harryvargas1vs2,Harry Vargas,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,johnurenaeclq,John Urena,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,jonathanramalloizzm,Jonathan Ramallo,53,0.0,0.0,0.0,0.0,,8.0,10.0,9.0,0.9,5.0,7.0
2022,2021-22,ASA Miami,asacollegemiami,jorgegarciahqsa,Jorge Garcia,53,2.0,0.0,1.0,0.0,1.0,39.0,31.0,27.0,0.871,14.0,33.0
2022,2021-22,ASA Miami,asacollegemiami,jorgeolivoh4f3,Jorge Olivo,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,juanaracenatz0h,Juan Aracena,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,justinchapman512j,Justin Chapman,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,kevinguevara51it,Kevin Guevara,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2022,2021-22,ASA Miami,asacollegemiami,mariomachadojops,Mario Machado,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
