season,njcaa_season,team,team_id,player_id,player_name,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2021,2020-21,ASA Miami,asacollegemiami,andreseduardohoyosferrera3nb,Andres Eduardo Hoyos Ferrer,42,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,angelmediavillagz8b,Angel Mediavilla,42,2.0,0.0,1.0,0.0,1.0,9.0,11.0,10.0,0.909,12.0,7.0
2021,2020-21,ASA Miami,asacollegemiami,angeloepilotonaxc,Angelo E Piloto,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,christhianchristhianemmanuelalbak03w,Christhian Christhian Emmanuel Alba,42,0.0,0.0,0.0,0.0,,7.0,8.0,8.0,1.0,5.0,4.0
2021,2020-21,ASA Miami,asacollegemiami,davidmunozdy72,David Munoz,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,erwinghernandezw5gy,Erwing Hernandez,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,gianluisrodriguezvntr,Gianluis Rodriguez,42,1.0,0.0,1.0,0.0,1.0,7.0,15.0,9.0,0.6,11.0,8.0
2021,2020-21,ASA Miami,asacollegemiami,gianthonydidomiziom7xl,Gianthony Di Domizio,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,giuseppeferrarot5gt,Giuseppe Ferraro,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,harryvargasyait,Harry Vargas,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,hernandohernandoalvarezpnjb,Hernando Hernando Alvarez,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,ivanquinonestmbr,Ivan Quinones,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,jacobstanleypydt,Jacob Stanley,42,0.0,0.0,0.0,0.0,,1.0,2.0,2.0,1.0,1.0,1.0
2021,2020-21,ASA Miami,asacollegemiami,javiermanganellydcib,Javier Manganelly,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0
2021,2020-21,ASA Miami,asacollegemiami,jesusgarciapl0j,Jesus Garcia,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,jonathannapolesreyhy9c,Jonathan Napoles Rey,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,jordannaranjosb9k,Jordan Naranjo,42,0.0,0.0,0.0,0.0,,6.0,8.0,8.0,1.0,6.0,2.0
2021,2020-21,ASA Miami,asacollegemiami,joselitojoselitobaez246y,Joselito Joselito Baez,42,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0
2021,2020-21,ASA Miami,asacollegemiami,josephfigueroakkxd,Joseph Figueroa,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,2020-21,ASA Miami,asacollegemiami,joserapien989b,Jose Rapien,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
