season,njcaa_season,team,team_id,player_id,player_name,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2020,2019-20,ASA Miami,asacollegemiami,andresmorenobltc,Andres Moreno,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,andymartinudvd,Andy Martin,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,angelopiloto9sno,Angelo Piloto,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,briangarciauc35,Brian Garcia,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,brianherrera376k,Brian Herrera,58,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,darianmunoz92hn,Darian Munoz,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,davidmunozoeli,David Munoz,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,eduardocastilloiuib,Eduardo Castillo,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,fabianortegak61h,Fabian Ortega,58,2.0,1.0,0.0,0.0,1.0,14.0,11.0,6.0,0.545,8.0,13.0
2020,2019-20,ASA Miami,asacollegemiami,hectorvazquezftvc,Hector Vazquez,58,4.0,1.0,2.0,1.0,0.75,28.0,16.0,12.0,0.75,12.0,17.0
2020,2019-20,ASA Miami,asacollegemiami,javiermanganellydf88,Javier Manganelly,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,jordannaranjoxvz2,Jordan Naranjo,58,0.0,0.0,0.0,0.0,,10.0,5.0,4.0,0.8,2.0,6.0
2020,2019-20,ASA Miami,asacollegemiami,josuepujols3ysw,Josue Pujols,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,juanmarulandalhl5,Juan Marulanda,58,1.0,2.0,1.0,1.0,0.75,19.0,13.0,12.0,0.923,12.0,25.0
2020,2019-20,ASA Miami,asacollegemiami,juanraulhernandezmn2b,Juan Raul Hernandez,58,3.0,1.0,2.0,0.0,1.0,18.0,10.0,8.0,0.8,13.0,26.0
2020,2019-20,ASA Miami,asacollegemiami,justinsantiagok3y7,Justin Santiago,58,1.0,1.0,0.0,0.0,1.0,15.0,15.0,12.0,0.8,5.0,8.0
2020,2019-20,ASA Miami,asacollegemiami,leonardorusso6v5k,Leonardo Russo,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,luisacevedou77r,Luis Acevedo,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,mariofernandez7d2c,Mario Fernandez,58,3.0,1.0,0.0,0.0,1.0,4.0,8.0,4.0,0.5,13.0,22.0
2020,2019-20,ASA Miami,asacollegemiami,penielsabinodjcj,Peniel Sabino,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,ramsesortegaqr2i,Ramses Ortega,58,1.0,1.0,1.0,0.0,1.0,14.0,7.0,7.0,1.0,2.0,7.0
2020,2019-20,ASA Miami,asacollegemiami,ronaldofernandezsms0,Ronaldo Fernandez,58,4.0,2.0,2.0,0.0,1.0,25.0,11.0,11.0,1.0,21.0,42.0
2020,2019-20,ASA Miami,asacollegemiami,ronaldzayasmceb,Ronald Zayas,58,1.0,1.0,1.0,1.0,0.667,5.0,8.0,7.0,0.875,9.0,15.0
2020,2019-20,ASA Miami,asacollegemiami,wilfredodelgado9gps,Wilfredo Delgado,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA Miami,asacollegemiami,yadielrolonnra2,Yadiel Rolon,58,6.0,3.0,2.0,1.0,0.833,43.0,18.0,9.0,0.5,9.0,22.0
2020,2019-20,ASA Miami,asacollegemiami,yosleyveitial7ex,Yosley Veitia,58,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,andresgarciammqh,Andres Garcia,41,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,0.667,1.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,anferneefernandeznlrr,Anfernee Fernandez,41,2.0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,0.5,2.0,4.0
2020,2019-20,ASA New York,asabrooklynavengers,angelestevezae1a,Angel Estevez,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,angeloritizreyeszvjg,Angel Oritiz-Reyes,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,4.0
2020,2019-20,ASA New York,asabrooklynavengers,anshelgenaowphr,Anshel Genao,41,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,3.0,5.0
2020,2019-20,ASA New York,asabrooklynavengers,antoniocandelariogq7q,Antonio Candelario,41,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,antoniocandelariov58u,Antonio Candelario,41,1.0,0.0,0.0,0.0,,3.0,4.0,2.0,0.5,6.0,7.0
2020,2019-20,ASA New York,asabrooklynavengers,darrellsotoesqz,Darrell Soto,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,davidpertuzi566,David Pertuz,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,dimitriramoslppx,Dimitri Ramos,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,emmanualmartinezfb0o,Emmanual Martinez,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,estebanperez9xkg,Esteban Perez,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,eusebiodilone8y4t,Eusebio Dilone,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,gregoryrosariohp5s,Gregory Rosario,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,henrybernardy14s,Henry Bernard,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,ivansantos5219,Ivan Santos,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,jasonseptimow7ts,jason Septimo,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,jesusbaezth0x,Jesus Baez,41,0.0,0.0,1.0,0.0,1.0,3.0,5.0,2.0,0.4,2.0,8.0
2020,2019-20,ASA New York,asabrooklynavengers,jorgemercedesk4nv,Jorge Mercedes,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,jorgemercedesl0e8,Jorge Mercedes,41,0.0,0.0,0.0,0.0,,6.0,2.0,2.0,1.0,1.0,4.0
2020,2019-20,ASA New York,asabrooklynavengers,joselojo3jol,Jose Lojo,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,keithhernandeza1y0,Keith Hernandez,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,kevinjavierh46p,Kevin Javier,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,louiswinterbsw5,Louis Winter,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,luisalvaradovd3n,Luis Alvarado,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,luiscorderoqspi,Luis Cordero,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,mauriciomendezrl7b,Mauricio Mendez,41,2.0,2.0,0.0,0.0,1.0,7.0,6.0,5.0,0.833,6.0,17.0
2020,2019-20,ASA New York,asabrooklynavengers,mauriciomendozaer2w,Mauricio Mendoza,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,maykerrodriquezvqu6,Mayker Rodriquez,41,1.0,0.0,1.0,0.0,1.0,2.0,9.0,9.0,1.0,7.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,michaelgerez5lpx,Michael Gerez,41,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,ASA New York,asabrooklynavengers,tommycorreabhwr,Tommy Correa,41,2.0,0.0,1.0,0.0,1.0,6.0,4.0,4.0,1.0,3.0,6.0
2020,2019-20,ASA New York,asabrooklynavengers,willisroberts9zyr,Willis Roberts,41,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.5,4.0,8.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,alexvanderstokfezi,Alex VanDerStok,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,andrewclarkd1lj,Andrew Clark,53,0.0,0.0,0.0,1.0,0.0,7.0,5.0,4.0,0.8,7.0,11.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,austincravenu33z,Austin Craven,53,2.0,1.0,1.0,0.0,1.0,11.0,10.0,7.0,0.7,4.0,10.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,austinwallsw5z8,Austin Walls,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,bentuten04t9,Ben Tuten,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandonbellflowertcg2,Brandon Bellflower,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,53,0.0,0.0,0.0,0.0,,6.0,10.0,8.0,0.8,3.0,3.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,brettpottsfjva,Brett Potts,53,7.0,3.0,3.0,0.0,1.0,26.0,15.0,11.0,0.733,13.0,28.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,brockrevels1nfr,Brock Revels,53,0.0,0.0,0.0,0.0,,8.0,5.0,4.0,0.8,2.0,5.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,caleblanouxyy0n,Caleb Lanoux,53,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,,0.0,2.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,dawsonpattersonv65q,Dawson Patterson,53,0.0,0.0,0.0,1.0,0.0,4.0,8.0,7.0,0.875,9.0,8.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,dustindoschergg5s,Dustin Doscher,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,eastonwillis12bk,Easton Willis,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,garrettbradleyvslp,Garrett Bradley,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,grantmoodyggof,Grant Moody,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,jaydenchanceq7x7,Jayden Chance,53,0.0,0.0,0.0,0.0,,6.0,6.0,4.0,0.667,6.0,10.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,joshmurdockjqw0,Josh Murdock,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Abraham Baldwin,abrahambaldwinagriculturalcollege,kentaviousvealv3s2,Kentavious Veal,53,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
