season,njcaa_season,team,team_id,player_id,player_name,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2017,2016-17,ASA Miami,asacollegemiami,alexalfonso0p63,Alex Alfonso,50,0.0,2.0,1.0,0.0,1.0,30.0,19.0,17.0,0.895,11.0,32.0
2017,2016-17,ASA Miami,asacollegemiami,alexandermartinezr583,Alexander Martinez,50,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,1.0
2017,2016-17,ASA Miami,asacollegemiami,andyescanov5w1,Andy Escano,50,10.0,2.0,4.0,0.0,1.0,57.0,34.0,24.0,0.706,12.0,52.0
2017,2016-17,ASA Miami,asacollegemiami,anthonyvazquez2vbw,Anthony Vazquez,50,14.0,6.0,2.0,0.0,1.0,73.0,34.0,27.0,0.794,25.0,49.0
2017,2016-17,ASA Miami,asacollegemiami,brandonvalentinufro,Brandon Valentin,50,6.0,2.0,3.0,0.0,1.0,21.0,29.0,23.0,0.793,33.0,21.0
2017,2016-17,ASA Miami,asacollegemiami,carlosbermudezlzrb,Carlos Bermudez,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,chrisvarelampv3,Chris Varela,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,conorkelly5kmb,Conor Kelly,50,0.0,0.0,1.0,0.0,1.0,17.0,6.0,6.0,1.0,5.0,12.0
2017,2016-17,ASA Miami,asacollegemiami,danielrodriguez9qr7,Daniel Rodriguez,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,davidconcepcionh8ak,David Concepcion,50,0.0,0.0,1.0,0.0,1.0,5.0,9.0,6.0,0.667,14.0,12.0
2017,2016-17,ASA Miami,asacollegemiami,erickdelgadodo7q,Erick Delgado,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,faridpajaro66y7,Farid Pajaro,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,franciscorodriguez9113,Francisco Rodriguez,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,jaymarkgarcialfsl,JayMark Garcia,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,jessecastrolx9x,Jesse Castro,50,0.0,0.0,0.0,0.0,,9.0,13.0,13.0,1.0,10.0,11.0
2017,2016-17,ASA Miami,asacollegemiami,jessedurannl10,Jesse Duran,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,jonathanreyesdiazfi7i,Jonathan Reyes-Diaz,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,josephsilva4apk,Joseph Silva,50,0.0,0.0,0.0,0.0,,4.0,2.0,1.0,0.5,1.0,2.0
2017,2016-17,ASA Miami,asacollegemiami,juanteixeiraxmei,Juan Teixeira,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,kennymorenocostaesza,Kenny Moreno-Costa,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,luismartinez1hct,Luis Martinez,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,mariolopezozge,Mario Lopez,50,4.0,4.0,4.0,1.0,0.889,41.0,18.0,14.0,0.778,15.0,23.0
2017,2016-17,ASA Miami,asacollegemiami,orlandoribalta2inh,Orlando Ribalta,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,patrickhaleypjp7,Patrick Haley,50,0.0,0.0,1.0,4.0,0.2,25.0,15.0,12.0,0.8,13.0,18.0
2017,2016-17,ASA Miami,asacollegemiami,peterbaldrichnwwt,Peter Baldrich,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA Miami,asacollegemiami,ralphfernandezerbq,Ralph Fernandez,50,9.0,3.0,5.0,0.0,1.0,50.0,40.0,26.0,0.65,28.0,33.0
2017,2016-17,ASA Miami,asacollegemiami,tonygonzalezjzki,Tony Gonzalez,50,0.0,0.0,0.0,0.0,,12.0,10.0,9.0,0.9,5.0,7.0
2017,2016-17,ASA Miami,asacollegemiami,victorhughesesyq,Victor Hughes,50,1.0,1.0,2.0,0.0,1.0,27.0,22.0,14.0,0.636,17.0,22.0
2017,2016-17,ASA New York,asabrooklynavengers,alfredoyanfuhg,Alfredo Yan,55,3.0,3.0,3.0,0.0,1.0,42.0,33.0,18.0,0.545,20.0,37.0
2017,2016-17,ASA New York,asabrooklynavengers,anthonydelacruzoegn,Anthony De La Cruz,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,blaylorgalice05hi,Blaylor Galice,55,7.0,3.0,3.0,0.0,1.0,33.0,21.0,18.0,0.857,23.0,44.0
2017,2016-17,ASA New York,asabrooklynavengers,carlosmartinezyq0x,Carlos Martinez,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,cesarcapelland4dm,Cesar Capellan,55,4.0,1.0,4.0,1.0,0.833,37.0,44.0,27.0,0.614,28.0,33.0
2017,2016-17,ASA New York,asabrooklynavengers,darlindivisionso1h,Darlin Division,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,darwintavarezl61x,Darwin Tavarez,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,davidtorresbloz,David Torres,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,eduardosanchezrlr7,Eduardo Sanchez,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,erickmirandalwl1,Erick Miranda,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,eurickperezx9fn,Eurick Perez,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,fabelsaneauxabvy,Fabel Saneaux,55,4.0,1.0,0.0,0.0,1.0,23.0,13.0,10.0,0.769,4.0,13.0
2017,2016-17,ASA New York,asabrooklynavengers,franciscoguerra6qbt,Francisco Guerra,55,0.0,0.0,0.0,0.0,,1.0,3.0,1.0,0.333,6.0,5.0
2017,2016-17,ASA New York,asabrooklynavengers,hendryarnaudptdh,Hendry Arnaud,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,jhoanrodriguezospe,Jhoan Rodriguez,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,josemezondclm,Jose Mezon,55,2.0,0.0,1.0,0.0,1.0,7.0,16.0,7.0,0.438,16.0,7.0
2017,2016-17,ASA New York,asabrooklynavengers,josepheneazu9u,Joseph Enea,55,0.0,0.0,0.0,0.0,,9.0,7.0,4.0,0.571,10.0,13.0
2017,2016-17,ASA New York,asabrooklynavengers,lesterperez97m2,Lester Perez,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,leurysdiaznl6m,Leurys Diaz,55,8.0,5.0,1.0,0.0,1.0,51.0,29.0,20.0,0.69,22.0,46.0
2017,2016-17,ASA New York,asabrooklynavengers,luismachado0a7s,Luis Machado,55,3.0,0.0,2.0,0.0,1.0,11.0,13.0,6.0,0.462,10.0,9.0
2017,2016-17,ASA New York,asabrooklynavengers,luisrosario0pl3,Luis Rosario,55,0.0,0.0,1.0,0.0,1.0,10.0,6.0,6.0,1.0,0.0,3.0
2017,2016-17,ASA New York,asabrooklynavengers,luissancheztejadal3yp,Luis Sanchez Tejada,55,7.0,7.0,2.0,0.0,1.0,30.0,18.0,8.0,0.444,17.0,85.0
2017,2016-17,ASA New York,asabrooklynavengers,manuelreyesvtwx,Manuel Reyes,55,0.0,0.0,0.0,0.0,,20.0,18.0,17.0,0.944,14.0,17.0
2017,2016-17,ASA New York,asabrooklynavengers,miguelmedinaze3w,Miguel Medina,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,misaelconstanzor4tw,Misael Constanzo,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,nestorfranciscod1wj,Nestor Francisco,55,0.0,0.0,1.0,0.0,1.0,13.0,13.0,11.0,0.846,12.0,15.0
2017,2016-17,ASA New York,asabrooklynavengers,octavioseverinoy3dr,Octavio Severino,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,oliverliranzozc7d,Oliver Liranzo,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,rafaelquezadavxey,Rafael Quezada,55,0.0,1.0,0.0,0.0,1.0,15.0,24.0,13.0,0.542,17.0,22.0
2017,2016-17,ASA New York,asabrooklynavengers,reynaldoguillena8ri,Reynaldo Guillen,55,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,ASA New York,asabrooklynavengers,stalindelarosaqxbl,Stalin De La Rosa,55,9.0,3.0,4.0,0.0,1.0,36.0,33.0,24.0,0.727,33.0,39.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,blakedurrencem363,Blake Durrence,62,4.0,3.0,0.0,0.0,1.0,28.0,9.0,6.0,0.667,10.0,19.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,blakehowelld4ts,Blake Howell,62,11.0,5.0,3.0,1.0,0.889,81.0,43.0,32.0,0.744,33.0,47.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,bovickersnfs4,Bo Vickers,62,7.0,2.0,5.0,3.0,0.7,67.0,41.0,27.0,0.659,22.0,40.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandavisoxui,Bran Davis,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandonsewells9zi,Brandon Sewell,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,brettusryzsoy,Brett Usry,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,bryceshupesw6c,Bryce Shupe,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,carltonreddinga70v,Carlton Redding,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,chandlerhymanksx0,Chandler Hyman,62,5.0,1.0,6.0,1.0,0.875,66.0,43.0,34.0,0.791,5.0,11.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,codychapmanmbn9,Cody Chapman,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2017,2016-17,Abraham Baldwin,abrahambaldwinagriculturalcollege,colbymelton5a7p,Colby Melton,62,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
