season,njcaa_season,team,team_id,player_id,player_name,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2016,2015-16,ASA New York,asabrooklynavengers,carlosmartinezzeij,Carlos Martinez,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,cesarcapellansmnw,Cesar Capellan,59,9.0,6.0,2.0,0.0,1.0,44.0,36.0,26.0,0.722,36.0,57.0
2016,2015-16,ASA New York,asabrooklynavengers,dilsonvasquezgbxg,Dilson Vasquez,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,diogenesespinalo3j0,Diogenes Espinal,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,endelmendezvykw,Endel Mendez,59,1.0,0.0,1.0,0.0,1.0,9.0,8.0,2.0,0.25,1.0,2.0
2016,2015-16,ASA New York,asabrooklynavengers,eurickperezq00g,Eurick Perez,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,felixhernandezppsj,Felix Hernandez,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,hendryarnaudyzeo,Hendry Arnaud,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,hensyzapatakpfk,Hensy Zapata,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,jeancbatista4ds2,Jean C Batista,59,8.0,5.0,0.0,0.0,1.0,32.0,29.0,24.0,0.828,29.0,49.0
2016,2015-16,ASA New York,asabrooklynavengers,jhonramirez86js,Jhon Ramirez,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,jhoscarlossurielxg32,Jhoscarlos Suriel,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,josephalmodovar8yqz,Joseph Almodovar,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,leurysdiazdk26,Leurys Diaz,59,3.0,2.0,1.0,0.0,1.0,21.0,16.0,13.0,0.812,15.0,21.0
2016,2015-16,ASA New York,asabrooklynavengers,luidinsonhidalgo03bv,Luidinson Hidalgo,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,luisjoseabreu3c6t,Luis Jose Abreu,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,luismachadowukf,Luis Machado,59,7.0,4.0,1.0,0.0,1.0,25.0,20.0,14.0,0.7,41.0,48.0
2016,2015-16,ASA New York,asabrooklynavengers,luisrosario2urd,Luis Rosario,59,0.0,3.0,2.0,2.0,0.714,13.0,14.0,12.0,0.857,9.0,19.0
2016,2015-16,ASA New York,asabrooklynavengers,manuelmesagwky,Manuel Mesa,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,manuelreyes4ual,Manuel Reyes,59,0.0,3.0,1.0,6.0,0.4,22.0,18.0,15.0,0.833,8.0,23.0
2016,2015-16,ASA New York,asabrooklynavengers,michaelhidalgomigl,Michael Hidalgo,59,5.0,2.0,1.0,0.0,1.0,52.0,31.0,23.0,0.742,29.0,29.0
2016,2015-16,ASA New York,asabrooklynavengers,oliverliranzofpxl,Oliver Liranzo,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,paulgarcia50gf,Paul Garcia,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,rafaelpena4syt,Rafael Pena,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,reynaldoguilleny79q,Reynaldo Guillen,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,rickyoterome1n,Ricky Otero,59,4.0,3.0,0.0,0.0,1.0,18.0,14.0,9.0,0.643,16.0,28.0
2016,2015-16,ASA New York,asabrooklynavengers,stalindelarosa4tti,Stalin DeLaRosa,59,10.0,4.0,2.0,0.0,1.0,45.0,54.0,37.0,0.685,39.0,59.0
2016,2015-16,ASA New York,asabrooklynavengers,williamrodriguezl7l2,William Rodriguez,59,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,ASA New York,asabrooklynavengers,yohanjoseluisfranco23nz,Yohanjoseluis Franco,59,0.0,2.0,0.0,2.0,0.5,14.0,12.0,9.0,0.75,9.0,9.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,austinguest68id,Austin Guest,57,0.0,0.0,0.0,8.0,0.0,17.0,8.0,6.0,0.75,7.0,25.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,blakejackson6sxx,Blake Jackson,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,blakesuggsnsr6,Blake Suggs,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandavisav2v,Bran Davis,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandonrobinsonm1ry,Brandon Robinson,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,bryceshupeyryl,Bryce Shupe,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,cainpeterson0tbj,Cain Peterson,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,calebslaughterbn95,Caleb Slaughter,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,caseymcgourkgnjh,Casey McGourk,57,0.0,0.0,0.0,0.0,,21.0,16.0,14.0,0.875,11.0,10.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,chandlerhymanggn1,Chandler Hyman,57,9.0,4.0,4.0,0.0,1.0,96.0,41.0,24.0,0.585,11.0,34.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,colbymeltonsqcu,Colby Melton,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,coopermayhallph5d,Cooper Mayhall,57,7.0,2.0,2.0,0.0,1.0,29.0,20.0,12.0,0.6,22.0,36.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,dakotasloanwzj8,Dakota Sloan,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,henryhoff73wh,Henry Hoff,57,0.0,1.0,0.0,0.0,1.0,13.0,11.0,8.0,0.727,11.0,10.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,hunterbramlett52i1,Hunter Bramlett,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,huntercaudelle7ko1,Hunter Caudelle,57,4.0,0.0,4.0,0.0,1.0,25.0,17.0,13.0,0.765,11.0,14.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,jarredspiveyfvj8,Jarred Spivey,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,jonathanaragon74ld,Jonathan Aragon,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,josephwatsongnb7,Joseph Watson,57,12.0,3.0,5.0,0.0,1.0,57.0,46.0,32.0,0.696,30.0,56.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,joshjackson510w,Josh Jackson,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,juanlander7y6s,Juan Lander,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,judsongeorgepwdk,Judson George,57,0.0,3.0,1.0,1.0,0.8,15.0,14.0,11.0,0.786,12.0,10.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,koleadamsake2,Kole Adams,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,matthewmeeks7gi1,Matthew Meeks,57,15.0,7.0,5.0,0.0,1.0,92.0,47.0,26.0,0.553,21.0,72.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,nickhigginbotham6j2z,Nick Higginbotham,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,prestonsparkscjwq,Preston Sparks,57,0.0,0.0,0.0,0.0,,33.0,25.0,12.0,0.48,7.0,11.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,sheridancoyfs8u,Sheridan Coy,57,7.0,5.0,4.0,0.0,1.0,52.0,41.0,29.0,0.707,25.0,60.0
2016,2015-16,Abraham Baldwin,abrahambaldwinagriculturalcollege,tristaindaughertyb98o,Tristain Daugherty,57,1.0,1.0,3.0,0.0,1.0,25.0,19.0,9.0,0.474,6.0,23.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,adamduvallmjxy,Adam DuVall,45,1.0,0.0,1.0,0.0,1.0,19.0,17.0,10.0,0.588,10.0,8.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,anthonysantiagorns1,Anthony Santiago,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,blaiseroushksm1,Blaise Roush,45,1.0,3.0,2.0,0.0,1.0,44.0,42.0,28.0,0.667,25.0,30.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,bradchurch34a7,Brad Church,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,bradygoodling6op4,Brady Goodling,45,0.0,0.0,0.0,0.0,,4.0,7.0,7.0,1.0,6.0,4.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,bradyhillegas6abv,Brady Hillegas,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,brandonmarkwoodc7qf,Brandon Markwood,45,1.0,2.0,5.0,0.0,1.0,36.0,26.0,24.0,0.923,32.0,21.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,camdenwoodwardl8yj,Camden Woodward,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,caseyelbinlu30,Casey Elbin,45,2.0,3.0,1.0,2.0,0.667,67.0,46.0,34.0,0.739,15.0,29.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,coltonsivic45l5,Colton Sivic,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,jakefodengt0d,Jake Foden,45,1.0,1.0,2.0,0.0,1.0,15.0,16.0,8.0,0.5,10.0,8.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,jordanmillerbmy7,Jordan Miller,45,0.0,0.0,3.0,0.0,1.0,14.0,15.0,13.0,0.867,8.0,6.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,kylekniselycalz,Kyle Knisely,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,markkambicr9r8,Mark Kambic,45,2.0,1.0,1.0,0.0,1.0,29.0,25.0,18.0,0.72,11.0,8.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,migueltorresg226,Miguel Torres,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,mikesantiagocaud,Mike Santiago,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,nathankerlinsopc,Nathan Kerlin,45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,oakleywhitesels9sz,Oakley Whitesel,45,1.0,2.0,2.0,0.0,1.0,30.0,25.0,18.0,0.72,8.0,14.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,ryanmyersxh23,Ryan Myers,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,samuelplafcanas36,Samuel Plafcan,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,trentoncreppagekj5m,Trenton Creppage,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,trentoneirichtszj,Trenton Eirich,45,1.0,3.0,4.0,1.0,0.875,91.0,81.0,55.0,0.679,22.0,56.0
2016,2015-16,Allegany Maryland,alleganycollegeofmaryland,trevorharmanbihd,Trevor Harman,45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,andrewjacobszp8r,Andrew Jacobs,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,angelmoralesjpna,Angel Morales,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,austinferris5qni,Austin Ferris,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,carmenjansantekcef,Carmen Jansante,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,christianhirtqzik,Christian Hirt,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,farissulaiman09u2,Faris Sulaiman,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,feliperamosg20w,Felipe Ramos,28,7.0,3.0,1.0,0.0,1.0,23.0,10.0,9.0,0.9,16.0,17.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,jamesweber9tr5,James Weber,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,jcbrush02tv,JC Brush,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,jordanoddikrlw,Jordan Oddi,28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,josephcinnelok302,Joseph Cinnelo,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,kevinperezxp0m,Kevin Perez,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,lukejansantexybh,Luke Jansante,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,malikclanaganvkfr,Malik Clanagan,28,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,nathenialvega2ali,Nathenial Vega,28,9.0,4.0,1.0,0.0,1.0,19.0,22.0,11.0,0.5,19.0,33.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,neilallen0lp4,Neil Allen,28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,nickimmekusvila,Nick Immekus,28,1.0,1.0,0.0,0.0,1.0,11.0,4.0,3.0,0.75,5.0,3.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,patrickauln8h3,Patrick Aul,28,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,robertbrunnerswgq,Robert Brunner,28,2.0,1.0,0.0,1.0,0.5,4.0,8.0,7.0,0.875,2.0,1.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,timpauleyjuka,Tim Pauley,28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,4.0
2016,2015-16,Allegheny County-South,ccofalleghenycountysouth,travisthomasxqof,Travis Thomas,28,4.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0
2016,2015-16,Allen County,allencountycommunitycollege,beauzeihen6jys,Beau Zeihen,57,1.0,3.0,2.0,4.0,0.556,39.0,28.0,22.0,0.786,15.0,32.0
2016,2015-16,Allen County,allencountycommunitycollege,benasletto83n,Ben Aslett,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,brettnicevywj,Brett Nice,57,11.0,4.0,6.0,0.0,1.0,47.0,51.0,32.0,0.627,31.0,53.0
2016,2015-16,Allen County,allencountycommunitycollege,caedenharris0l9u,Caeden Harris,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,calcastlewu95,Cal Castle,57,9.0,3.0,4.0,0.0,1.0,43.0,36.0,25.0,0.694,24.0,43.0
2016,2015-16,Allen County,allencountycommunitycollege,cameronpoperpyy,Cameron Pope,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,carsoncrows8yc,Carson Crow,57,0.0,0.0,0.0,0.0,,13.0,14.0,10.0,0.714,8.0,1.0
2016,2015-16,Allen County,allencountycommunitycollege,chandlercrow3p9q,Chandler Crow,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,chasebehler21hf,Chase Behler,57,0.0,0.0,1.0,0.0,1.0,10.0,12.0,10.0,0.833,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,chasegoodinggrtc,Chase Gooding,57,6.0,5.0,1.0,0.0,1.0,43.0,27.0,21.0,0.778,20.0,46.0
2016,2015-16,Allen County,allencountycommunitycollege,codywolfe5fd0,Cody Wolfe,57,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,2.0,5.0
2016,2015-16,Allen County,allencountycommunitycollege,danialwilsonihqp,Danial Wilson,57,2.0,0.0,0.0,1.0,0.0,35.0,34.0,27.0,0.794,33.0,15.0
2016,2015-16,Allen County,allencountycommunitycollege,dereksalleeuklj,Derek Sallee,57,0.0,0.0,0.0,0.0,,2.0,7.0,6.0,0.857,11.0,1.0
2016,2015-16,Allen County,allencountycommunitycollege,derrickweirppm2,Derrick Weir,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,dylanwarnerbzk8,Dylan Warner,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,fabiogonzaleze6io,Fabio Gonzalez,57,1.0,0.0,0.0,0.0,,5.0,8.0,4.0,0.5,9.0,10.0
2016,2015-16,Allen County,allencountycommunitycollege,gabegomeze3s8,Gabe Gomez,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,gunardrinnenwvz5,Gunar Drinnen,57,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allen County,allencountycommunitycollege,jakebutterfield23jc,Jake Butterfield,57,11.0,4.0,3.0,1.0,0.875,90.0,54.0,42.0,0.778,15.0,49.0
2016,2015-16,Allen County,allencountycommunitycollege,jeffthompsongk82,Jeff Thompson,57,0.0,0.0,0.0,0.0,,3.0,3.0,3.0,1.0,0.0,1.0
