season,njcaa_season,team,team_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2019,2018-19,Chattahoochee Valley,chattahoocheevalleycommunitycollege,57.0,36.0,20.0,9.0,387.0,401.0,279.0,202.0,210.0,439.0,22.0,0.643,4.698,112.0,1.579,9.326,0.512,4.884,10.209,2.09,6.488
2019,2018-19,Chattanooga State,chattanoogastatecommunitycollege,15.0,33.0,14.0,14.0,311.3,341.0,230.0,193.0,202.0,414.0,19.0,0.702,5.58,95.0,1.744,9.859,0.549,5.84,11.969,2.05,6.65
2019,2018-19,Chesapeake,chesapeakecollege,45.0,30.0,14.0,2.0,285.7,344.0,269.0,208.0,203.0,285.0,17.0,0.682,6.552,81.0,1.915,10.837,0.536,6.395,8.978,1.404,8.474
2019,2018-19,Chipola,chipolacollege,50.0,33.0,15.0,12.0,358.4,344.0,262.0,223.0,232.0,403.0,35.0,0.688,5.6,94.0,1.607,8.638,0.879,5.826,10.12,1.737,6.579
2019,2018-19,Cisco,ciscocollege,53.0,24.0,18.0,4.0,343.4,451.0,344.0,240.0,220.0,385.0,28.0,0.571,6.29,84.0,1.954,11.82,0.734,5.766,10.09,1.75,9.016
2019,2018-19,Clarendon,clarendoncollege,2.0,28.0,26.0,3.0,364.0,501.0,414.0,349.0,231.0,359.0,40.0,0.519,8.629,61.0,2.011,12.387,0.989,5.712,8.876,1.554,10.236
2019,2018-19,Clark State,clarkstatecommunitycollege,2.0,13.0,26.0,4.0,280.8,428.0,353.0,277.0,148.0,221.0,36.0,0.333,8.878,59.0,2.051,13.718,1.154,4.744,7.083,1.493,11.314
2019,2018-19,Cleveland State,clevelandstatecommunitycollege,47.0,27.0,20.0,5.0,322.9,360.0,206.0,158.0,150.0,331.0,29.0,0.574,4.404,120.0,1.579,10.034,0.808,4.181,9.226,2.207,5.742
2019,2018-19,Cloud County,cloudcountycommunitycollege,58.0,34.0,24.0,9.0,418.6,466.0,296.0,239.0,192.0,411.0,41.0,0.586,5.139,103.0,1.572,10.019,0.882,4.128,8.837,2.141,6.364
2019,2018-19,Coahoma,coahomacommunitycollege,41.0,10.0,25.0,5.0,285.2,324.0,262.0,232.0,223.0,261.0,30.0,0.286,7.321,72.0,1.918,10.224,0.947,7.037,8.236,1.17,8.268
2019,2018-19,Coastal Alabama - Bay Minette,coastalalabamasouth,54.0,23.0,31.0,4.0,348.1,452.0,349.0,265.0,198.0,216.0,44.0,0.426,6.851,77.0,1.867,11.686,1.138,5.119,5.585,1.091,9.023
2019,2018-19,Coastal Alabama - Brewton,coastalalabamaeast,48.0,19.0,29.0,4.0,294.8,400.0,307.0,224.0,159.0,225.0,22.0,0.396,6.839,77.0,1.896,12.212,0.672,4.854,6.869,1.415,9.372
2019,2018-19,Coastal Alabama - Monroeville,coastalalabamanorth,0.0,33.0,20.0,8.0,369.7,382.0,282.0,241.0,245.0,330.0,43.0,0.623,5.867,90.0,1.696,9.299,1.047,5.964,8.034,1.347,6.865
2019,2018-19,Coastal Bend,coastalbendcollege,8.0,27.0,31.0,17.0,416.6,440.0,339.0,274.0,248.0,383.0,36.0,0.466,5.919,89.0,1.651,9.506,0.778,5.358,8.274,1.544,7.324
2019,2018-19,Cochise,cochisecollege,57.0,42.0,15.0,9.0,410.2,419.0,249.0,207.0,201.0,468.0,19.0,0.737,4.542,116.0,1.511,9.193,0.417,4.41,10.268,2.328,5.463
2019,2018-19,Coffeyville,coffeyvillecommunitycollege,56.0,28.0,27.0,3.0,383.1,446.0,327.0,257.0,216.0,407.0,39.0,0.509,6.038,87.0,1.728,10.478,0.916,5.074,9.561,1.884,7.682
2019,2018-19,Colby,colbycommunitycollege,59.0,33.0,21.0,6.0,429.5,476.0,379.0,316.0,248.0,484.0,61.0,0.611,6.622,80.0,1.686,9.974,1.278,5.197,10.142,1.952,7.942
2019,2018-19,Colorado Northwestern,coloradonorthwesterncommunitycollege,43.0,8.0,34.0,3.0,282.6,397.0,301.0,253.0,181.0,162.0,25.0,0.19,8.057,66.0,2.045,12.643,0.796,5.764,5.159,0.895,9.586
2019,2018-19,Columbia State,columbiastatecommunitycollege,33.0,21.0,25.0,9.0,337.4,442.0,341.0,289.0,216.0,324.0,26.0,0.457,7.709,68.0,1.95,11.79,0.694,5.762,8.643,1.5,9.096
2019,2018-19,Connors State,connorsstatecollege,61.0,48.0,13.0,13.0,444.7,533.0,366.0,269.0,216.0,473.0,61.0,0.787,5.444,97.0,1.684,10.787,1.235,4.371,9.573,2.19,7.407
2019,2018-19,Copiah-Lincoln,copiahlincolncommunitycollege,40.0,20.0,20.0,6.0,278.1,331.0,262.0,195.0,131.0,259.0,43.0,0.5,6.311,84.0,1.661,10.712,1.392,4.239,8.382,1.977,8.479
2019,2018-19,Corning,corningcommunitycollege,2.0,9.0,12.0,1.0,234.5,332.0,299.0,205.0,158.0,136.0,11.0,0.429,7.868,67.0,2.09,12.742,0.422,6.064,5.22,0.861,11.475
2019,2018-19,Cowley,cowleycountycommunitycollege,61.0,45.0,11.0,6.0,439.0,419.0,280.0,239.0,209.0,589.0,30.0,0.804,4.9,108.0,1.431,8.59,0.615,4.285,12.075,2.818,5.74
2019,2018-19,Crowder,crowdercollege,62.0,47.0,15.0,12.0,434.4,463.0,311.0,262.0,244.0,547.0,35.0,0.758,5.428,97.0,1.628,9.593,0.725,5.055,11.333,2.242,6.443
2019,2018-19,Cuyahoga,cuyahogacommunitycollege,55.0,37.0,18.0,5.0,363.8,331.0,273.0,203.0,267.0,516.0,11.0,0.673,5.022,105.0,1.644,8.189,0.272,6.605,12.765,1.933,6.754
2019,2018-19,Dakota,dakotacollegeatbottineau,14.0,2.0,7.0,1.0,88.6,131.0,127.0,106.0,56.0,46.0,9.0,0.222,10.767,49.0,2.111,13.307,0.914,5.688,4.673,0.821,12.901
2019,2018-19,Dakota County Tech,dakotacountytechnicalcollege,49.0,33.0,16.0,6.0,320.1,309.0,195.0,134.0,149.0,324.0,17.0,0.673,3.768,140.0,1.431,8.688,0.478,4.189,9.11,2.174,5.483
2019,2018-19,Dallas College - Brookhaven,brookhavencollege,9.0,42.0,27.0,11.0,523.0,643.0,442.0,319.0,254.0,553.0,27.0,0.609,5.489,96.0,1.715,11.065,0.465,4.371,9.516,2.177,7.606
2019,2018-19,Dallas College - Cedar Valley,cedarvalleycollege,49.0,30.0,22.0,10.0,390.1,500.0,375.0,308.0,223.0,324.0,35.0,0.577,7.106,74.0,1.853,11.536,0.807,5.145,7.475,1.453,8.652
2019,2018-19,Dallas College - Eastfield,eastfieldcollege,37.0,26.0,22.0,6.0,372.9,407.0,348.0,296.0,284.0,426.0,31.0,0.542,7.144,74.0,1.853,9.823,0.748,6.854,10.282,1.5,8.399
2019,2018-19,Dallas College - Mountain View,mountainviewcollege,3.0,0.0,4.0,0.0,318.0,471.0,456.0,376.0,317.0,269.0,11.0,0.0,10.642,50.0,2.478,13.33,0.311,8.972,7.613,0.849,12.906
2019,2018-19,Dallas College - North Lake,northlakecollege,0.0,34.0,21.0,7.0,439.6,404.0,317.0,263.0,283.0,445.0,28.0,0.618,5.384,98.0,1.563,8.271,0.573,5.794,9.111,1.572,6.49
2019,2018-19,Dallas College - Richland,richlandcollege,53.0,23.0,29.0,13.0,378.1,480.0,354.0,337.0,224.0,366.0,56.0,0.442,8.022,66.0,1.862,11.426,1.333,5.332,8.712,1.634,8.426
2019,2018-19,Danville Area,danvilleareacommunitycollege,51.0,26.0,25.0,8.0,339.1,414.0,319.0,259.0,222.0,272.0,1.0,0.51,6.874,77.0,1.876,10.988,0.027,5.892,7.219,1.225,8.467
2019,2018-19,Dawson,dawsoncommunitycollege,40.0,12.0,27.0,0.0,259.2,367.0,302.0,232.0,146.0,211.0,32.0,0.308,8.056,66.0,1.979,12.743,1.111,5.069,7.326,1.445,10.486
2019,2018-19,Daytona State,daytonastatecollege,42.0,17.0,25.0,3.0,316.0,406.0,264.0,240.0,157.0,255.0,17.0,0.405,6.835,77.0,1.782,11.563,0.484,4.472,7.263,1.624,7.519
2019,2018-19,Delaware County,delawarecountycommunitycollege,27.0,3.0,25.0,0.0,194.0,319.0,362.0,299.0,171.0,116.0,26.0,0.107,13.871,38.0,2.526,14.799,1.206,7.933,5.381,0.678,16.794
2019,2018-19,Delaware Tech,delawaretechnicalcommunitycollege,37.0,21.0,14.0,7.0,241.6,239.0,218.0,140.0,156.0,265.0,31.0,0.6,5.215,101.0,1.635,8.903,1.155,5.811,9.872,1.699,8.121
2019,2018-19,Delgado,delgadocommunitycollege,4.0,34.0,13.0,11.0,319.2,368.0,213.0,182.0,107.0,264.0,26.0,0.723,5.132,103.0,1.488,10.376,0.733,3.017,7.444,2.467,6.006
2019,2018-19,Delta,deltacollege,56.0,29.0,26.0,8.0,381.0,453.0,390.0,267.0,249.0,371.0,32.0,0.527,6.307,84.0,1.843,10.701,0.756,5.882,8.764,1.49,9.213
2019,2018-19,Des Moines Area,desmoinesareacommunitycollege,48.0,37.0,15.0,9.0,368.1,382.0,258.0,199.0,232.0,377.0,29.0,0.712,4.866,108.0,1.668,9.34,0.709,5.672,9.218,1.625,6.308
2019,2018-19,Dodge City,dodgecitycommunitycollege,54.0,26.0,28.0,3.0,361.1,426.0,327.0,254.0,242.0,330.0,35.0,0.481,6.331,83.0,1.85,10.618,0.872,6.032,8.225,1.364,8.15
2019,2018-19,DuPage,collegeofdupage,35.0,26.0,16.0,9.0,273.0,267.0,200.0,127.0,176.0,243.0,0.0,0.619,4.187,126.0,1.623,8.802,0.0,5.802,8.011,1.381,6.593
2019,2018-19,Dutchess,dutchesscommunitycollege,27.0,11.0,16.0,3.0,183.6,256.0,226.0,156.0,128.0,127.0,15.0,0.407,7.647,69.0,2.092,12.549,0.735,6.275,6.225,0.992,11.078
2019,2018-19,Dyersburg State,dyersburgstatecommunitycollege,56.0,34.0,18.0,5.0,372.9,381.0,247.0,195.0,191.0,387.0,21.0,0.654,4.706,112.0,1.534,9.195,0.507,4.61,9.34,2.026,5.961
2019,2018-19,East Central (MS),eastcentralcommunitycollege,46.0,23.0,23.0,2.0,298.2,319.0,275.0,213.0,283.0,313.0,37.0,0.5,6.429,82.0,2.019,9.628,1.117,8.541,9.447,1.106,8.3
2019,2018-19,East Georgia State,eastgeorgiacollege,52.0,34.0,18.0,6.0,387.2,422.0,294.0,228.0,193.0,350.0,28.0,0.654,5.3,100.0,1.588,9.809,0.651,4.486,8.135,1.813,6.834
2019,2018-19,East Mississippi,eastmississippicommunitycollege,41.0,11.0,30.0,4.0,266.4,335.0,345.0,213.0,235.0,274.0,28.0,0.268,7.196,73.0,2.14,11.318,0.946,7.939,9.257,1.166,11.655
2019,2018-19,Eastern Arizona,easternarizonacollege,2.0,16.0,33.0,5.0,362.7,397.0,344.0,248.0,213.0,306.0,4.0,0.327,6.154,86.0,1.682,9.851,0.099,5.285,7.593,1.437,8.536
2019,2018-19,Eastern Florida State,easternfloridastatecollege,51.0,30.0,20.0,12.0,429.9,323.0,229.0,160.0,260.0,544.0,18.0,0.6,3.35,158.0,1.356,6.762,0.377,5.443,11.389,2.092,4.794
2019,2018-19,Eastern Gateway Community College,easterngatewaycommunitycollege,9.0,14.0,17.0,1.0,236.6,287.0,217.0,168.0,121.0,182.0,23.0,0.452,6.391,83.0,1.724,10.917,0.875,4.603,6.923,1.504,8.254
2019,2018-19,Eastern Oklahoma State,easternoklahomastatecollege,48.0,25.0,23.0,1.0,336.3,387.0,299.0,203.0,190.0,294.0,25.0,0.521,5.433,97.0,1.716,10.357,0.669,5.085,7.868,1.547,8.002
2019,2018-19,Edison State,edisoncommunitycollege,41.0,22.0,18.0,1.0,279.0,284.0,218.0,185.0,207.0,224.0,17.0,0.55,5.968,88.0,1.76,9.161,0.548,6.677,7.226,1.082,7.032
2019,2018-19,El Paso,elpasocommunitycollege,54.0,20.0,34.0,4.0,348.6,475.0,359.0,283.0,195.0,333.0,46.0,0.37,7.306,72.0,1.922,12.263,1.188,5.034,8.597,1.708,9.269
2019,2018-19,Elgin,elgincommunitycollege,45.0,19.0,26.0,7.0,288.4,405.0,323.0,250.0,180.0,224.0,17.0,0.422,7.802,68.0,2.028,12.639,0.531,5.617,6.99,1.244,10.08
2019,2018-19,Ellsworth,ellsworthcommunitycollege,54.0,10.0,44.0,3.0,346.3,566.0,489.0,398.0,232.0,296.0,62.0,0.185,10.344,51.0,2.304,14.71,1.611,6.029,7.693,1.276,12.709
2019,2018-19,Enterprise State,enterprisestatecommunitycollege,0.0,13.0,29.0,2.0,273.8,289.0,255.0,174.0,163.0,227.0,26.0,0.31,5.72,92.0,1.651,9.5,0.855,5.358,7.462,1.393,8.382
2019,2018-19,Erie,eriecommunitycollege,49.0,28.0,19.0,4.0,294.6,356.0,304.0,233.0,258.0,307.0,27.0,0.596,7.118,74.0,2.084,10.876,0.825,7.882,9.379,1.19,9.287
2019,2018-19,Fayetteville Tech,fayettevilletechnicalcommunitycollege,19.0,1.0,14.0,0.0,136.8,217.0,202.0,147.0,115.0,112.0,12.0,0.067,9.671,55.0,2.427,14.276,0.789,7.566,7.368,0.974,13.289
2019,2018-19,Finger Lakes,fingerlakescommunitycollege,60.0,39.0,21.0,2.0,410.5,346.0,232.0,166.0,198.0,426.0,15.0,0.65,3.639,145.0,1.325,7.586,0.329,4.341,9.34,2.152,5.086
2019,2018-19,Florence-Darlington Tech,florencedarlingtontechnicalcollege,55.0,41.0,13.0,10.0,373.0,334.0,226.0,158.0,217.0,433.0,12.0,0.759,3.812,138.0,1.477,8.059,0.29,5.236,10.448,1.995,5.453
2019,2018-19,Florida SouthWestern State,floridasouthwesternstatecollege,54.0,40.0,14.0,13.0,445.5,438.0,214.0,167.0,166.0,485.0,20.0,0.741,3.374,156.0,1.356,8.848,0.404,3.354,9.798,2.922,4.323
2019,2018-19,Florida State Jacksonville,floridastatecollegeatjacksonville,42.0,13.0,30.0,5.0,302.7,396.0,317.0,246.0,196.0,246.0,14.0,0.302,7.314,72.0,1.956,11.774,0.416,5.828,7.314,1.255,9.425
2019,2018-19,Fort Scott,fortscottcommunitycollege,58.0,36.0,20.0,8.0,372.0,422.0,340.0,249.0,237.0,428.0,33.0,0.643,6.024,88.0,1.772,10.21,0.798,5.734,10.355,1.806,8.226
2019,2018-19,Frank Phillips,frankphillipscollege,7.0,29.0,24.0,4.0,357.1,457.0,352.0,271.0,214.0,388.0,50.0,0.547,6.83,77.0,1.879,11.518,1.26,5.393,9.779,1.813,8.871
2019,2018-19,Frederick,frederickcommunitycollege,49.0,36.0,14.0,5.0,344.1,351.0,189.0,142.0,122.0,353.0,16.0,0.72,3.714,142.0,1.375,9.18,0.418,3.191,9.233,2.893,4.943
2019,2018-19,Frontier,frontiercommunitycollege,4.0,27.0,30.0,5.0,389.1,467.0,425.0,283.0,257.0,419.0,25.0,0.474,6.546,81.0,1.861,10.802,0.578,5.944,9.692,1.63,9.83
2019,2018-19,Fulton-Montgomery,fultonmontgomerycommunitycollege,25.0,7.0,17.0,1.0,148.9,252.0,226.0,174.0,137.0,111.0,8.0,0.292,10.517,50.0,2.612,15.232,0.484,8.281,6.709,0.81,13.66
2019,2018-19,Galveston,galvestoncollege,47.0,15.0,27.0,4.0,322.1,369.0,311.0,226.0,276.0,346.0,25.0,0.357,6.315,84.0,2.002,10.31,0.699,7.712,9.668,1.254,8.69
2019,2018-19,Garden City,gardencitycommunitycollege,51.0,26.0,27.0,2.0,380.5,496.0,359.0,276.0,178.0,362.0,36.0,0.491,6.528,81.0,1.771,11.732,0.852,4.21,8.562,2.034,8.491
2019,2018-19,Garrett,garrettcollege,53.0,29.0,25.0,11.0,340.2,406.0,295.0,202.0,192.0,300.0,10.0,0.537,5.344,99.0,1.758,10.741,0.265,5.079,7.937,1.562,7.804
