season,njcaa_season,team,team_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2016,2015-16,Chandler-Gilbert,chandlergilbertcommunitycollege,54.0,21.0,25.0,6.0,428.6,474.0,368.0,221.0,241.0,390.0,30.0,0.457,4.641,120.0,1.668,9.953,0.63,5.061,8.189,1.618,7.727
2016,2015-16,Chattahoochee Valley,chattahoocheevalleycommunitycollege,64.0,52.0,12.0,9.0,450.2,418.0,206.0,143.0,166.0,460.0,14.0,0.812,2.859,195.0,1.297,8.356,0.28,3.319,9.196,2.771,4.118
2016,2015-16,Chattanooga State,chattanoogastatecommunitycollege,23.0,34.0,15.0,10.0,331.5,322.0,204.0,165.0,173.0,307.0,24.0,0.694,4.48,125.0,1.493,8.742,0.652,4.697,8.335,1.775,5.538
2016,2015-16,Chesapeake,chesapeakecollege,54.0,31.0,22.0,2.0,349.4,392.0,262.0,191.0,144.0,282.0,25.0,0.585,4.92,113.0,1.534,10.097,0.644,3.709,7.264,1.958,6.749
2016,2015-16,Chipola,chipolacollege,56.0,39.0,15.0,8.0,418.1,461.0,288.0,221.0,205.0,446.0,41.0,0.722,4.757,117.0,1.593,9.923,0.883,4.413,9.601,2.176,6.199
2016,2015-16,Cisco,ciscocollege,8.0,46.0,15.0,7.0,432.9,529.0,357.0,288.0,226.0,487.0,32.0,0.754,5.988,93.0,1.744,10.998,0.665,4.699,10.125,2.155,7.422
2016,2015-16,Clarendon,clarendoncollege,5.0,32.0,18.0,1.0,380.5,591.0,414.0,346.0,190.0,336.0,59.0,0.64,8.184,68.0,2.053,13.979,1.396,4.494,7.947,1.768,9.792
2016,2015-16,Clark State,clarkstatecommunitycollege,8.0,0.0,8.0,0.0,31.6,77.0,80.0,58.0,42.0,34.0,3.0,0.0,16.519,34.0,3.766,21.93,0.854,11.962,9.684,0.81,22.785
2016,2015-16,Cleveland State,clevelandstatecommunitycollege,51.0,30.0,21.0,10.0,356.4,341.0,218.0,174.0,186.0,365.0,29.0,0.588,4.394,127.0,1.479,8.611,0.732,4.697,9.217,1.962,5.505
2016,2015-16,Cloud County,cloudcountycommunitycollege,53.0,6.0,40.0,2.0,341.7,508.0,455.0,359.0,290.0,354.0,44.0,0.13,9.456,59.0,2.335,13.38,1.159,7.638,9.324,1.221,11.984
2016,2015-16,Coahoma,coahomacommunitycollege,20.0,13.0,22.0,2.0,276.0,310.0,232.0,155.0,172.0,219.0,8.0,0.371,5.054,110.0,1.746,10.109,0.261,5.609,7.141,1.273,7.565
2016,2015-16,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,54.0,25.0,29.0,12.0,341.8,446.0,296.0,205.0,142.0,260.0,29.0,0.463,5.398,103.0,1.72,11.744,0.764,3.739,6.846,1.831,7.794
2016,2015-16,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,38.0,22.0,28.0,7.0,314.6,388.0,320.0,206.0,248.0,256.0,16.0,0.44,5.893,95.0,2.022,11.1,0.458,7.095,7.324,1.032,9.154
2016,2015-16,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,57.0,27.0,29.0,10.0,354.7,382.0,278.0,178.0,187.0,293.0,21.0,0.482,4.516,124.0,1.604,9.693,0.533,4.745,7.434,1.567,7.054
2016,2015-16,Coastal Bend,coastalbendcollege,30.0,14.0,16.0,1.0,195.5,187.0,160.0,105.0,169.0,183.0,11.0,0.467,4.834,115.0,1.821,8.609,0.506,7.78,8.425,1.083,7.366
2016,2015-16,Cochise,cochisecollege,61.0,36.0,25.0,6.0,459.9,453.0,319.0,240.0,242.0,501.0,23.0,0.59,4.697,119.0,1.511,8.865,0.45,4.736,9.804,2.07,6.243
2016,2015-16,Coffeyville,coffeyvillecommunitycollege,58.0,19.0,37.0,6.0,399.3,573.0,471.0,346.0,307.0,389.0,40.0,0.339,7.799,72.0,2.204,12.915,0.902,6.92,8.768,1.267,10.616
2016,2015-16,Colby,colbycommunitycollege,44.0,39.0,16.0,11.0,386.9,468.0,332.0,291.0,212.0,488.0,53.0,0.709,6.769,82.0,1.758,10.887,1.233,4.932,11.352,2.302,7.723
2016,2015-16,Colorado Northwestern,coloradonorthwesterncommunitycollege,50.0,21.0,29.0,3.0,338.3,476.0,334.0,242.0,199.0,236.0,29.0,0.42,6.438,87.0,1.995,12.663,0.772,5.294,6.278,1.186,8.886
2016,2015-16,Columbia State,columbiastatecommunitycollege,35.0,21.0,15.0,3.0,374.4,446.0,310.0,234.0,229.0,348.0,17.0,0.583,5.625,99.0,1.803,10.721,0.409,5.505,8.365,1.52,7.452
2016,2015-16,Columbia-Greene,columbiagreenecommunitycollege,23.0,7.0,17.0,1.0,150.4,201.0,165.0,125.0,56.0,102.0,11.0,0.292,7.48,75.0,1.709,12.028,0.658,3.351,6.104,1.821,9.874
2016,2015-16,Connors State,connorsstatecollege,58.0,47.0,11.0,9.0,395.5,374.0,242.0,187.0,201.0,413.0,34.0,0.81,4.255,131.0,1.454,8.511,0.774,4.574,9.398,2.055,5.507
2016,2015-16,Copiah-Lincoln,copiahlincolncommunitycollege,10.0,9.0,32.0,3.0,255.2,339.0,276.0,159.0,145.0,183.0,22.0,0.22,5.607,100.0,1.897,11.955,0.776,5.114,6.454,1.262,9.734
2016,2015-16,Corning,corningcommunitycollege,3.0,16.0,23.0,1.0,246.8,300.0,242.0,181.0,130.0,117.0,13.0,0.41,6.6,85.0,1.742,10.94,0.474,4.741,4.267,0.9,8.825
2016,2015-16,Cowley,cowleycountycommunitycollege,62.0,44.0,18.0,9.0,450.0,510.0,324.0,279.0,198.0,545.0,61.0,0.71,5.58,100.0,1.573,10.2,1.22,3.96,10.9,2.753,6.48
2016,2015-16,Crowder,crowdercollege,62.0,39.0,22.0,13.0,448.7,549.0,385.0,317.0,250.0,500.0,27.0,0.639,6.358,88.0,1.781,11.012,0.542,5.014,10.029,2.0,7.722
2016,2015-16,Cuyahoga,cuyahogacommunitycollege,61.0,47.0,14.0,13.0,411.9,373.0,223.0,150.0,193.0,365.0,3.0,0.77,3.277,170.0,1.374,8.15,0.066,4.217,7.975,1.891,4.873
2016,2015-16,Dakota,dakotacollegeatbottineau,22.0,3.0,23.0,0.0,145.1,271.0,294.0,204.0,123.0,97.0,13.0,0.115,12.653,44.0,2.715,16.809,0.806,7.629,6.017,0.789,18.236
2016,2015-16,Dakota County Tech,dakotacountytechnicalcollege,45.0,23.0,23.0,1.0,292.0,390.0,344.0,234.0,230.0,324.0,21.0,0.5,7.212,77.0,2.123,12.021,0.647,7.089,9.986,1.409,10.603
2016,2015-16,Dallas College - Brookhaven,brookhavencollege,7.0,31.0,25.0,8.0,412.8,505.0,286.0,226.0,170.0,427.0,14.0,0.554,4.927,113.0,1.635,11.01,0.305,3.706,9.31,2.512,6.235
2016,2015-16,Dallas College - Cedar Valley,cedarvalleycollege,50.0,18.0,35.0,3.0,358.1,470.0,358.0,275.0,197.0,279.0,22.0,0.34,6.911,81.0,1.863,11.812,0.553,4.951,7.012,1.416,8.997
2016,2015-16,Dallas College - Eastfield,eastfieldcollege,2.0,38.0,14.0,5.0,398.5,408.0,251.0,194.0,177.0,374.0,4.0,0.731,4.381,127.0,1.468,9.215,0.09,3.997,8.447,2.113,5.669
2016,2015-16,Dallas College - Mountain View,mountainviewcollege,0.0,7.0,20.0,2.0,259.9,376.0,304.0,224.0,145.0,203.0,8.0,0.259,7.757,72.0,2.005,13.02,0.277,5.021,7.03,1.4,10.527
2016,2015-16,Dallas College - North Lake,northlakecollege,2.0,24.0,16.0,6.0,321.0,360.0,283.0,201.0,170.0,231.0,25.0,0.6,5.636,99.0,1.651,10.093,0.701,4.766,6.477,1.359,7.935
2016,2015-16,Dallas College - Richland,richlandcollege,53.0,29.0,22.0,8.0,389.6,530.0,324.0,270.0,174.0,338.0,33.0,0.569,6.237,89.0,1.807,12.243,0.762,4.02,7.808,1.943,7.485
2016,2015-16,Danville,danvillecommunitycollege,2.0,38.0,15.0,7.0,369.4,448.0,306.0,253.0,210.0,296.0,0.0,0.717,6.164,91.0,1.781,10.915,0.0,5.116,7.212,1.41,7.455
2016,2015-16,Danville Area,danvilleareacommunitycollege,6.0,27.0,25.0,9.0,348.0,381.0,287.0,205.0,217.0,295.0,2.0,0.519,5.302,105.0,1.718,9.853,0.052,5.612,7.629,1.359,7.422
2016,2015-16,Darton State,dartonstatecollege,64.0,43.0,20.0,11.0,480.7,472.0,292.0,235.0,207.0,348.0,35.0,0.683,4.4,127.0,1.413,8.837,0.655,3.876,6.515,1.681,5.467
2016,2015-16,Dawson,dawsoncommunitycollege,4.0,26.0,20.0,2.0,298.1,334.0,268.0,197.0,196.0,249.0,4.0,0.565,5.948,94.0,1.778,10.084,0.121,5.917,7.518,1.27,8.091
2016,2015-16,Daytona State,daytonastatecollege,44.0,22.0,22.0,3.0,347.3,369.0,243.0,161.0,141.0,325.0,14.0,0.5,4.172,134.0,1.468,9.562,0.363,3.654,8.422,2.305,6.297
2016,2015-16,Dean,deancollege,33.0,17.0,17.0,3.0,233.2,276.0,189.0,136.0,128.0,207.0,13.0,0.5,5.249,106.0,1.732,10.652,0.502,4.94,7.989,1.617,7.294
2016,2015-16,Delaware County,delawarecountycommunitycollege,17.0,1.0,15.0,0.0,6.4,13.0,19.0,17.0,8.0,4.0,1.0,0.062,23.906,23.0,3.281,18.281,1.406,11.25,5.625,0.5,26.719
2016,2015-16,Delaware Tech,delawaretechnicalcommunitycollege,10.0,13.0,20.0,0.0,217.2,264.0,206.0,158.0,132.0,220.0,8.0,0.394,6.547,85.0,1.823,10.939,0.331,5.47,9.116,1.667,8.536
2016,2015-16,Delgado,delgadocommunitycollege,7.0,33.0,15.0,3.0,332.9,382.0,205.0,171.0,110.0,296.0,19.0,0.688,4.623,121.0,1.478,10.327,0.514,2.974,8.002,2.691,5.542
2016,2015-16,Delta,deltacollege,53.0,31.0,22.0,9.0,332.9,348.0,288.0,187.0,230.0,299.0,15.0,0.585,5.056,110.0,1.736,9.408,0.406,6.218,8.084,1.3,7.786
2016,2015-16,Des Moines Area,desmoinesareacommunitycollege,55.0,30.0,25.0,7.0,372.4,441.0,396.0,317.0,304.0,334.0,64.0,0.545,7.661,73.0,2.001,10.658,1.547,7.347,8.072,1.099,9.57
2016,2015-16,Dodge City,dodgecitycommunitycollege,59.0,41.0,18.0,16.0,416.6,505.0,317.0,258.0,148.0,399.0,44.0,0.695,5.574,100.0,1.567,10.91,0.951,3.197,8.62,2.696,6.848
2016,2015-16,DuPage,collegeofdupage,5.0,40.0,15.0,10.0,383.6,362.0,225.0,172.0,161.0,284.0,10.0,0.727,4.035,138.0,1.363,8.493,0.235,3.777,6.663,1.764,5.279
2016,2015-16,Dutchess,dutchesscommunitycollege,27.0,17.0,9.0,2.0,174.8,200.0,147.0,111.0,115.0,161.0,4.0,0.654,5.715,98.0,1.802,10.297,0.206,5.921,8.289,1.4,7.569
2016,2015-16,Dyersburg State,dyersburgstatecommunitycollege,52.0,39.0,12.0,5.0,364.5,365.0,241.0,199.0,183.0,430.0,30.0,0.765,4.914,114.0,1.503,9.012,0.741,4.519,10.617,2.35,5.951
2016,2015-16,East Central (MS),eastcentralcommunitycollege,53.0,37.0,17.0,17.0,382.0,463.0,328.0,238.0,260.0,359.0,29.0,0.685,5.607,100.0,1.893,10.908,0.683,6.126,8.458,1.381,7.728
2016,2015-16,East Georgia State,eastgeorgiacollege,56.0,28.0,29.0,8.0,407.5,382.0,300.0,222.0,277.0,354.0,24.0,0.491,4.903,114.0,1.617,8.437,0.53,6.118,7.818,1.278,6.626
2016,2015-16,East Mississippi,eastmississippicommunitycollege,44.0,16.0,28.0,4.0,295.7,389.0,324.0,217.0,176.0,263.0,12.0,0.364,6.605,84.0,1.911,11.84,0.365,5.357,8.005,1.494,9.861
2016,2015-16,Eastern Arizona,easternarizonacollege,55.0,26.0,30.0,7.0,395.9,448.0,333.0,255.0,207.0,292.0,8.0,0.464,5.797,96.0,1.654,10.184,0.182,4.706,6.638,1.411,7.57
2016,2015-16,Eastern Florida State,easternfloridastatecollege,49.0,28.0,13.0,9.0,406.4,351.0,217.0,156.0,162.0,393.0,20.0,0.683,3.455,161.0,1.262,7.773,0.443,3.588,8.703,2.426,4.806
2016,2015-16,Eastern Oklahoma State,easternoklahomastatecollege,4.0,30.0,31.0,9.0,418.6,575.0,459.0,342.0,260.0,387.0,68.0,0.492,7.353,76.0,1.995,12.363,1.462,5.59,8.321,1.488,9.869
2016,2015-16,Edison State,edisoncommunitycollege,36.0,18.0,25.0,1.0,256.5,256.0,298.0,222.0,234.0,236.0,22.0,0.419,7.789,72.0,1.91,8.982,0.772,8.211,8.281,1.009,10.456
2016,2015-16,El Paso,elpasocommunitycollege,55.0,12.0,43.0,1.0,344.5,640.0,564.0,470.0,267.0,271.0,66.0,0.218,12.279,45.0,2.633,16.72,1.724,6.975,7.08,1.015,14.734
2016,2015-16,Elgin,elgincommunitycollege,60.0,40.0,18.0,15.0,405.4,426.0,253.0,200.0,189.0,366.0,23.0,0.69,4.44,126.0,1.517,9.457,0.511,4.196,8.125,1.937,5.617
2016,2015-16,Ellsworth,ellsworthcommunitycollege,59.0,13.0,46.0,1.0,382.3,600.0,539.0,405.0,279.0,321.0,80.0,0.22,9.534,59.0,2.299,14.125,1.883,6.568,7.557,1.151,12.689
2016,2015-16,Enterprise State,enterprisestatecommunitycollege,26.0,4.0,16.0,1.0,193.6,256.0,156.0,131.0,71.0,113.0,2.0,0.2,6.09,92.0,1.689,11.901,0.093,3.301,5.253,1.592,7.252
2016,2015-16,Erie,eriecommunitycollege,48.0,19.0,29.0,3.0,293.3,346.0,298.0,229.0,173.0,284.0,26.0,0.396,7.027,79.0,1.77,10.617,0.798,5.309,8.715,1.642,9.144
2016,2015-16,Finger Lakes,fingerlakescommunitycollege,56.0,40.0,16.0,7.0,371.6,424.0,289.0,201.0,180.0,287.0,23.0,0.714,4.868,115.0,1.625,10.269,0.557,4.36,6.951,1.594,6.999
2016,2015-16,Florence-Darlington Tech,florencedarlingtontechnicalcollege,57.0,29.0,27.0,7.0,356.5,467.0,367.0,296.0,247.0,333.0,35.0,0.518,7.473,75.0,2.003,11.79,0.884,6.236,8.407,1.348,9.265
2016,2015-16,Florida SouthWestern State,floridasouthwesternstatecollege,50.0,22.0,26.0,2.0,394.4,449.0,291.0,217.0,177.0,371.0,20.0,0.458,4.952,113.0,1.587,10.246,0.456,4.039,8.466,2.096,6.64
2016,2015-16,Florida State Jacksonville,floridastatecollegeatjacksonville,41.0,14.0,27.0,6.0,323.1,440.0,297.0,226.0,156.0,211.0,32.0,0.341,6.295,89.0,1.845,12.256,0.891,4.345,5.877,1.353,8.273
2016,2015-16,Fort Scott,fortscottcommunitycollege,58.0,37.0,21.0,12.0,395.3,509.0,331.0,271.0,170.0,323.0,51.0,0.638,6.17,90.0,1.718,11.589,1.161,3.87,7.354,1.9,7.536
2016,2015-16,Frank Phillips,frankphillipscollege,55.0,12.0,41.0,2.0,354.6,623.0,513.0,441.0,210.0,247.0,63.0,0.226,11.193,50.0,2.349,15.812,1.599,5.33,6.269,1.176,13.02
2016,2015-16,Frederick,frederickcommunitycollege,56.0,37.0,20.0,4.0,389.6,364.0,273.0,215.0,217.0,450.0,26.0,0.649,4.967,112.0,1.491,8.409,0.601,5.013,10.395,2.074,6.306
2016,2015-16,Fulton-Montgomery,fultonmontgomerycommunitycollege,28.0,10.0,13.0,0.0,176.6,285.0,226.0,156.0,115.0,114.0,10.0,0.435,7.95,70.0,2.265,14.524,0.51,5.861,5.81,0.991,11.518
2016,2015-16,Galveston,galvestoncollege,11.0,33.0,24.0,13.0,397.9,416.0,277.0,209.0,233.0,338.0,17.0,0.579,4.727,118.0,1.631,9.409,0.385,5.27,7.645,1.451,6.265
2016,2015-16,Garden City,gardencitycommunitycollege,62.0,43.0,17.0,8.0,450.3,564.0,319.0,267.0,147.0,463.0,43.0,0.717,5.336,105.0,1.579,11.272,0.859,2.938,9.254,3.15,6.376
2016,2015-16,Garrett,garrettcollege,50.0,14.0,36.0,4.0,311.5,477.0,428.0,300.0,262.0,259.0,38.0,0.28,8.668,64.0,2.372,13.782,1.098,7.57,7.483,0.989,12.366
2016,2015-16,GateWay (AZ),gatewaycommunitycollegeaz,65.0,42.0,20.0,17.0,520.0,646.0,359.0,294.0,215.0,415.0,17.0,0.677,5.088,110.0,1.656,11.181,0.294,3.721,7.183,1.93,6.213
2016,2015-16,Genesee,geneseecommunitycollege,55.0,20.0,36.0,4.0,351.9,481.0,379.0,256.0,206.0,253.0,31.0,0.357,6.547,85.0,1.952,12.302,0.793,5.269,6.471,1.228,9.693
2016,2015-16,Georgia Highlands,georgiahighlandscollege,54.0,28.0,29.0,14.0,414.6,449.0,305.0,239.0,266.0,450.0,31.0,0.491,5.188,108.0,1.725,9.747,0.673,5.774,9.768,1.692,6.621
2016,2015-16,Glendale,glendalecommunitycollege,2.0,21.0,22.0,4.0,475.1,543.0,339.0,245.0,210.0,368.0,18.0,0.488,4.641,120.0,1.585,10.286,0.341,3.978,6.971,1.752,6.422
2016,2015-16,Globe Tech,globeinstituteoftechnology,34.0,16.0,14.0,3.0,225.20000000000002,241.0,230.0,158.0,147.0,229.0,12.0,0.533,6.314,88.0,1.723,9.631,0.48,5.875,9.152,1.558,9.192
2016,2015-16,Gordon State,gordonstatecollege,58.0,29.0,30.0,5.0,415.3,503.0,373.0,264.0,210.0,371.0,33.0,0.492,5.721,98.0,1.717,10.901,0.715,4.551,8.04,1.767,8.083
2016,2015-16,Grand Rapids,grandrapidscommunitycollege,44.0,20.0,24.0,5.0,263.7,366.0,275.0,194.0,136.0,260.0,7.0,0.455,6.621,84.0,1.904,12.491,0.239,4.642,8.874,1.912,9.386
2016,2015-16,Grayson,graysoncollege,1.0,35.0,9.0,4.0,390.0,426.0,303.0,250.0,205.0,438.0,45.0,0.795,5.769,97.0,1.618,9.831,1.038,4.731,10.108,2.137,6.992
