season,njcaa_season,team,team_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2013,2012-13,Atlantic Cape,atlanticcapecommunitycollege,1.0,0.0,1.0,0.0,59.6,118.0,76.0,53.0,31.0,34.0,7.0,0.0,8.003,55.0,2.5,17.819,1.057,4.681,5.134,1.097,11.477
2013,2012-13,Barton,bartoncommunitycollege,45.0,15.0,27.0,5.0,294.3,388.0,342.0,232.0,204.0,263.0,13.0,0.357,7.095,62.0,2.012,11.865,0.398,6.239,8.043,1.289,10.459
2013,2012-13,Baton Rouge,batonrougecommunitycollege,43.0,19.0,19.0,1.0,319.1,310.0,217.0,159.0,159.0,250.0,10.0,0.5,4.484,98.0,1.47,8.743,0.282,4.484,7.051,1.572,6.12
2013,2012-13,Bergen,bergencommunitycollege,35.0,17.0,15.0,5.0,249.6,337.0,237.0,171.0,135.0,202.0,4.0,0.531,6.166,71.0,1.891,12.151,0.144,4.868,7.284,1.496,8.546
2013,2012-13,Bismarck State,bismarckstatecollege,0.0,1.0,8.0,0.0,99.6,138.0,111.0,90.0,65.0,71.0,0.0,0.111,8.133,54.0,2.038,12.47,0.0,5.873,6.416,1.092,10.03
2013,2012-13,Black Hawk-Moline,blackhawkcollegemoline,46.0,35.0,17.0,8.0,352.3,337.0,173.0,102.0,119.0,307.0,4.0,0.673,2.606,168.0,1.294,8.609,0.102,3.04,7.843,2.58,4.42
2013,2012-13,Blinn,blinncollege,50.0,25.0,20.0,2.0,389.5,405.0,244.0,175.0,135.0,250.0,25.0,0.556,4.044,108.0,1.386,9.358,0.578,3.119,5.777,1.852,5.638
2013,2012-13,Borough of Manhattan,boroughofmanhattancommunitycollege,7.0,1.0,7.0,0.0,120.4,187.0,213.0,183.0,119.0,96.0,2.0,0.125,13.679,32.0,2.542,13.978,0.15,8.895,7.176,0.807,15.922
2013,2012-13,Bossier Parish,bossierparishcommunitycollege,4.0,20.0,24.0,6.0,380.3,442.0,268.0,215.0,204.0,259.0,11.0,0.455,5.088,86.0,1.699,10.46,0.26,4.828,6.129,1.27,6.342
2013,2012-13,Bronx,bronxcommunitycollege,1.0,13.0,19.0,2.0,216.0,319.0,296.0,259.0,140.0,149.0,8.0,0.406,10.792,41.0,2.125,13.292,0.333,5.833,6.208,1.064,12.333
2013,2012-13,Brookdale,brookdalecommunitycollege,42.0,24.0,9.0,0.0,262.4,214.0,126.0,75.0,137.0,256.0,3.0,0.727,2.572,170.0,1.338,7.34,0.103,4.699,8.78,1.869,4.322
2013,2012-13,Broward,browardcollege,50.0,27.0,22.0,9.0,404.9,453.0,266.0,206.0,170.0,273.0,6.0,0.551,4.579,96.0,1.539,10.069,0.133,3.779,6.068,1.606,5.913
2013,2012-13,Brown Mackie,brownmackiecollege,27.0,3.0,15.0,2.0,131.9,169.0,167.0,136.0,106.0,75.0,8.0,0.167,9.28,47.0,2.085,11.531,0.546,7.233,5.118,0.708,11.395
2013,2012-13,Brunswick,brunswickcommunitycollege,47.0,36.0,11.0,8.0,377.6,348.0,171.0,125.0,146.0,304.0,8.0,0.766,2.979,147.0,1.308,8.294,0.191,3.48,7.246,2.082,4.076
2013,2012-13,Bucks County,buckscountycommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2013,2012-13,Bunker Hill,bunkerhillcommunitycollege,26.0,13.0,15.0,0.0,181.2,206.0,207.0,163.0,128.0,173.0,5.0,0.464,8.096,54.0,1.843,10.232,0.248,6.358,8.593,1.352,10.281
2013,2012-13,Butler,butlercommunitycollegeks,44.0,24.0,21.0,10.0,342.9,418.0,273.0,225.0,133.0,234.0,28.0,0.533,5.906,74.0,1.607,10.971,0.735,3.491,6.142,1.759,7.165
2013,2012-13,CCBC Catonsville,ccbccatonsville,45.0,26.0,12.0,3.0,331.5,332.0,201.0,166.0,121.0,303.0,6.0,0.684,4.507,97.0,1.367,9.014,0.163,3.285,8.226,2.504,5.457
2013,2012-13,CCBC Dundalk,ccbcdundalk,4.0,27.0,17.0,0.0,339.4,331.0,244.0,168.0,141.0,211.0,6.0,0.614,4.455,98.0,1.391,8.777,0.159,3.739,5.595,1.496,6.47
2013,2012-13,CCBC Essex,ccbcessex,36.0,10.0,24.0,0.0,282.7,374.0,296.0,212.0,159.0,156.0,7.0,0.294,6.749,65.0,1.885,11.907,0.223,5.062,4.966,0.981,9.423
2013,2012-13,Calhoun,calhouncommunitycollege,38.0,19.0,21.0,1.0,291.5,307.0,166.0,128.0,141.0,186.0,6.0,0.475,3.952,111.0,1.537,9.479,0.185,4.353,5.743,1.319,5.125
2013,2012-13,Camden County,camdencountycollege,9.0,25.0,5.0,0.0,274.7,223.0,104.0,71.0,70.0,225.0,2.0,0.833,2.326,188.0,1.067,7.306,0.066,2.293,7.372,3.214,3.407
2013,2012-13,Carl Albert State,carlalbertstatecollege,35.0,8.0,7.0,1.0,236.9,289.0,178.0,152.0,134.0,223.0,20.0,0.533,5.775,76.0,1.786,10.979,0.76,5.091,8.472,1.664,6.762
2013,2012-13,Carl Sandburg,carlsandburgcollege,6.0,13.0,9.0,6.0,275.4,363.0,213.0,152.0,122.0,218.0,6.0,0.591,4.967,88.0,1.761,11.863,0.196,3.987,7.124,1.787,6.961
2013,2012-13,Catawba Valley,catawbavalleycommunitycollege,6.0,21.0,4.0,1.0,287.7,257.0,146.0,109.0,158.0,230.0,10.0,0.84,3.41,129.0,1.442,8.04,0.313,4.943,7.195,1.456,4.567
2013,2012-13,Cecil,cecilcollege,44.0,20.0,13.0,1.0,259.7,230.0,165.0,121.0,146.0,255.0,5.0,0.606,4.193,105.0,1.448,7.971,0.173,5.06,8.837,1.747,5.718
2013,2012-13,Central Alabama,centralalabamacommunitycollege,55.0,33.0,13.0,5.0,408.2,412.0,221.0,168.0,216.0,351.0,9.0,0.717,3.704,118.0,1.538,9.084,0.198,4.762,7.739,1.625,4.873
2013,2012-13,Central Arizona,centralarizonacollege,53.0,43.0,15.0,13.0,465.0,380.0,203.0,149.0,200.0,461.0,6.0,0.741,2.884,152.0,1.247,7.355,0.116,3.871,8.923,2.305,3.929
2013,2012-13,Central Florida,collegeofcentralflorida,10.0,26.0,22.0,6.0,413.1,421.0,238.0,181.0,163.0,338.0,0.0,0.542,3.943,111.0,1.414,9.172,0.0,3.551,7.364,2.074,5.185
2013,2012-13,Central Lakes,centrallakescollegebrainerd,7.0,6.0,2.0,2.0,114.4,113.0,78.0,56.0,40.0,71.0,2.0,0.75,4.406,99.0,1.337,8.89,0.157,3.147,5.586,1.775,6.136
2013,2012-13,Century,centurycollege,4.0,42.0,13.0,12.0,364.0,347.0,185.0,131.0,122.0,323.0,7.0,0.764,3.239,135.0,1.288,8.58,0.173,3.016,7.986,2.648,4.574
2013,2012-13,Chandler-Gilbert,chandlergilbertcommunitycollege,53.0,22.0,23.0,5.0,466.9,469.0,272.0,183.0,181.0,317.0,6.0,0.489,3.528,124.0,1.392,9.04,0.116,3.489,6.111,1.751,5.243
2013,2012-13,Chattahoochee Valley,chattahoocheevalleycommunitycollege,50.0,37.0,8.0,9.0,360.9,334.0,170.0,123.0,121.0,384.0,14.0,0.822,3.067,143.0,1.261,8.329,0.349,3.017,9.576,3.174,4.239
2013,2012-13,Chattanooga State,chattanoogastatecommunitycollege,21.0,35.0,14.0,4.0,358.6,367.0,222.0,185.0,138.0,303.0,15.0,0.714,4.643,94.0,1.408,9.211,0.376,3.463,7.605,2.196,5.572
2013,2012-13,Chesapeake,chesapeakecollege,46.0,26.0,18.0,5.0,313.4,362.0,236.0,179.0,138.0,224.0,7.0,0.591,5.14,85.0,1.595,10.396,0.201,3.963,6.433,1.623,6.777
2013,2012-13,Chipola,chipolacollege,44.0,20.0,9.0,5.0,353.6,332.0,187.0,154.0,189.0,332.0,15.0,0.69,3.92,112.0,1.473,8.45,0.382,4.811,8.45,1.757,4.76
2013,2012-13,Cisco,ciscocollege,1.0,31.0,11.0,1.0,317.8,356.0,194.0,153.0,118.0,282.0,7.0,0.738,4.333,101.0,1.492,10.082,0.198,3.342,7.986,2.39,5.494
2013,2012-13,Clarendon,clarendoncollege,51.0,15.0,15.0,5.0,200.9,301.0,215.0,179.0,87.0,113.0,21.0,0.5,8.019,55.0,1.931,13.484,0.941,3.897,5.062,1.299,9.632
2013,2012-13,Cleveland State,clevelandstatecommunitycollege,47.0,27.0,20.0,7.0,329.6,334.0,222.0,163.0,168.0,232.0,18.0,0.574,4.451,98.0,1.523,9.12,0.492,4.587,6.335,1.381,6.062
2013,2012-13,Cloud County,cloudcountycommunitycollege,50.0,16.0,29.0,2.0,345.5,457.0,313.0,275.0,191.0,251.0,15.0,0.356,7.164,61.0,1.876,11.904,0.391,4.975,6.538,1.314,8.153
2013,2012-13,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,40.0,32.0,8.0,0.0,280.8,261.0,132.0,99.0,110.0,220.0,17.0,0.8,3.173,138.0,1.321,8.365,0.545,3.526,7.051,2.0,4.231
2013,2012-13,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,40.0,19.0,25.0,2.0,316.4,401.0,240.0,180.0,112.0,255.0,11.0,0.432,5.12,86.0,1.621,11.406,0.313,3.186,7.253,2.277,6.827
2013,2012-13,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,50.0,9.0,14.0,1.0,363.2,360.0,251.0,179.0,195.61,200.0,288.0,0.391,4.436,99.0,1.53,8.921,7.137,4.847,4.956,1.022,6.22
2013,2012-13,Cochise,cochisecollege,69.0,52.0,19.0,11.0,564.2,562.0,260.0,200.0,185.0,471.0,9.0,0.732,3.19,137.0,1.324,8.965,0.144,2.951,7.513,2.546,4.147
2013,2012-13,Coffeyville,coffeyvillecommunitycollege,18.0,29.0,20.0,4.0,364.5,469.0,281.0,221.0,179.0,288.0,23.0,0.592,5.457,80.0,1.778,11.58,0.568,4.42,7.111,1.609,6.938
2013,2012-13,Colby,colbycommunitycollege,29.0,40.0,20.0,11.0,431.3,479.0,275.0,218.0,155.0,342.0,20.0,0.667,4.549,96.0,1.47,9.995,0.417,3.234,7.137,2.206,5.738
2013,2012-13,Columbia State,columbiastatecommunitycollege,53.0,34.0,17.0,0.0,361.1,393.0,222.0,170.0,186.0,302.0,22.0,0.667,4.237,103.0,1.603,9.795,0.548,4.636,7.527,1.624,5.533
2013,2012-13,Columbia-Greene,columbiagreenecommunitycollege,33.0,11.0,13.0,0.0,210.5,264.0,194.0,129.0,70.0,116.0,5.0,0.458,5.515,79.0,1.587,11.287,0.214,2.993,4.96,1.657,8.295
2013,2012-13,Connors State,connorsstatecollege,63.0,52.0,11.0,17.0,457.4,390.0,227.0,179.0,210.0,501.0,19.0,0.825,3.522,124.0,1.312,7.674,0.374,4.132,9.858,2.386,4.467
2013,2012-13,Copiah-Lincoln,copiahlincolncommunitycollege,2.0,6.0,5.0,1.0,80.2,87.0,62.0,40.0,38.0,67.0,5.0,0.545,4.489,98.0,1.559,9.763,0.561,4.264,7.519,1.763,6.958
2013,2012-13,Corning,corningcommunitycollege,0.0,1.0,12.0,0.0,166.4,270.0,296.0,183.0,117.0,114.0,3.0,0.077,9.898,44.0,2.326,14.603,0.162,6.328,6.166,0.974,16.01
2013,2012-13,Cowley,cowleycountycommunitycollege,53.0,39.0,8.0,6.0,381.9,338.0,177.0,137.0,130.0,333.0,12.0,0.83,3.229,136.0,1.225,7.965,0.283,3.064,7.848,2.562,4.171
2013,2012-13,Crowder,crowdercollege,8.0,46.0,11.0,13.0,412.4,403.0,221.0,184.0,131.0,454.0,28.0,0.807,4.016,109.0,1.295,8.795,0.611,2.859,9.908,3.466,4.823
2013,2012-13,Cuyahoga,cuyahogacommunitycollege,9.0,4.0,5.0,0.0,59.2,76.0,51.0,46.0,21.0,40.0,0.0,0.444,6.993,63.0,1.639,11.554,0.0,3.193,6.081,1.905,7.753
2013,2012-13,Dakota,dakotacollegeatbottineau,0.0,1.0,12.0,1.0,84.1,149.0,127.0,107.0,86.0,61.0,1.0,0.077,11.451,38.0,2.794,15.945,0.107,9.203,6.528,0.709,13.591
2013,2012-13,Dakota County Tech,dakotacountytechnicalcollege,9.0,7.0,11.0,0.0,157.2,146.0,96.0,54.0,72.0,164.0,0.0,0.389,3.092,142.0,1.387,8.359,0.0,4.122,9.389,2.278,5.496
2013,2012-13,Dallas College - Brookhaven,brookhavencollege,46.0,31.0,18.0,10.0,400.9,449.0,247.0,185.0,166.0,291.0,9.0,0.633,4.153,106.0,1.534,10.08,0.202,3.727,6.533,1.753,5.545
2013,2012-13,Dallas College - Cedar Valley,cedarvalleycollege,48.0,27.0,21.0,7.0,351.5,409.0,260.0,205.0,173.0,232.0,6.0,0.562,5.249,84.0,1.656,10.472,0.154,4.43,5.94,1.341,6.657
2013,2012-13,Dallas College - Eastfield,eastfieldcollege,7.0,30.0,22.0,1.0,394.7,408.0,273.0,203.0,205.0,318.0,0.0,0.577,4.629,95.0,1.553,9.303,0.0,4.674,7.251,1.551,6.225
2013,2012-13,Dallas College - Mountain View,mountainviewcollege,43.0,5.0,23.0,2.0,305.0,423.0,310.0,260.0,182.0,177.0,22.0,0.179,7.672,57.0,1.984,12.482,0.649,5.37,5.223,0.973,9.148
2013,2012-13,Dallas College - North Lake,northlakecollege,3.0,16.0,19.0,4.0,359.5,366.0,238.0,179.0,163.0,177.0,8.0,0.457,4.481,98.0,1.471,9.163,0.2,4.081,4.431,1.086,5.958
2013,2012-13,Dallas College - Richland,richlandcollege,53.0,27.0,30.0,11.0,404.3,446.0,333.0,270.0,195.0,345.0,15.0,0.474,6.01,73.0,1.585,9.928,0.334,4.341,7.68,1.769,7.413
2013,2012-13,Danville,danvillecommunitycollege,6.0,18.0,11.0,4.0,350.9,428.0,313.0,254.0,198.0,242.0,3.0,0.621,6.515,67.0,1.784,10.977,0.077,5.078,6.207,1.222,8.028
2013,2012-13,Danville Area,danvilleareacommunitycollege,53.0,34.0,19.0,3.0,382.9,417.0,225.0,189.0,149.0,269.0,25.0,0.642,4.442,99.0,1.478,9.802,0.588,3.502,6.323,1.805,5.289
2013,2012-13,Darton State,dartoncollege,54.0,42.0,14.0,13.0,428.2,418.0,195.0,147.0,148.0,291.0,10.0,0.75,3.09,142.0,1.322,8.786,0.21,3.111,6.116,1.966,4.099
2013,2012-13,Dawson,dawsoncommunitycollege,6.0,9.0,22.0,0.0,232.4,274.0,235.0,179.0,149.0,165.0,8.0,0.29,6.932,63.0,1.82,10.611,0.31,5.77,6.39,1.107,9.101
2013,2012-13,Daytona State,daytonastatecollege,17.0,14.0,22.0,4.0,329.4,371.0,240.0,139.0,176.0,256.0,8.0,0.389,3.798,115.0,1.661,10.137,0.219,4.809,6.995,1.455,6.557
2013,2012-13,Dean,deancollege,5.0,2.0,2.0,1.0,32.3,17.0,6.0,2.0,11.0,33.0,0.0,0.5,0.557,787.0,0.867,4.737,0.0,3.065,9.195,3.0,1.672
2013,2012-13,Delaware County,delawarecountycommunitycollege,9.0,0.0,3.0,0.0,75.7,96.0,113.0,61.0,38.0,43.0,3.0,0.0,7.252,60.0,1.77,11.413,0.357,4.518,5.112,1.132,13.435
2013,2012-13,Delgado,delgadocommunitycollege,55.0,43.0,11.0,4.0,374.9,357.0,161.0,131.0,138.0,285.0,9.0,0.796,3.145,139.0,1.32,8.57,0.216,3.313,6.842,2.065,3.865
2013,2012-13,Delta,deltacollege,18.0,23.0,18.0,6.0,283.0,267.0,192.0,140.0,190.0,224.0,4.0,0.561,4.452,98.0,1.615,8.491,0.127,6.042,7.124,1.179,6.106
2013,2012-13,Des Moines Area,desmoinesareacommunitycollege,55.0,44.0,11.0,15.0,380.0,365.0,203.0,161.0,177.0,341.0,4.0,0.8,3.813,115.0,1.426,8.645,0.095,4.192,8.076,1.927,4.808
2013,2012-13,Dodge City,dodgecitycommunitycollege,16.0,15.0,12.0,4.0,225.6,247.0,150.0,111.0,64.0,149.0,7.0,0.556,4.428,99.0,1.379,9.854,0.279,2.553,5.944,2.328,5.984
2013,2012-13,DuPage,collegeofdupage,6.0,15.0,17.0,2.0,235.9,306.0,221.0,176.0,104.0,120.0,12.0,0.469,6.715,65.0,1.738,11.674,0.458,3.968,4.578,1.154,8.432
2013,2012-13,Dutchess,dutchesscommunitycollege,28.0,7.0,15.0,1.0,194.4,234.0,190.0,178.0,113.0,116.0,8.0,0.318,8.241,53.0,1.785,10.833,0.37,5.231,5.37,1.027,8.796
2013,2012-13,Dyersburg State,dyersburgstatecommunitycollege,44.0,28.0,16.0,3.0,300.4,305.0,178.0,141.0,103.0,232.0,14.0,0.636,4.224,104.0,1.358,9.138,0.419,3.086,6.951,2.252,5.333
2013,2012-13,East Central (MS),eastcentralcommunitycollege,2.0,19.0,12.0,3.0,239.3,237.0,173.0,124.0,130.0,178.0,0.0,0.613,4.664,94.0,1.534,8.913,0.0,4.889,6.695,1.369,6.506
2013,2012-13,East Georgia State,eastgeorgiacollege,45.0,11.0,28.0,3.0,333.8,405.0,293.0,216.0,180.0,218.0,19.0,0.282,5.824,75.0,1.753,10.92,0.512,4.853,5.878,1.211,7.9
2013,2012-13,East Mississippi,eastmississippicommunitycollege,40.0,21.0,23.0,10.0,276.7,322.0,225.0,173.0,147.0,216.0,20.0,0.477,5.627,78.0,1.695,10.473,0.651,4.781,7.026,1.469,7.318
2013,2012-13,Eastern Arizona,easternarizonacollege,55.0,21.0,32.0,6.0,397.2,469.0,300.0,244.0,178.0,253.0,3.0,0.396,5.529,79.0,1.629,10.627,0.068,4.033,5.733,1.421,6.798
2013,2012-13,Eastern Florida State,brevardcommunitycollege,45.0,25.0,22.0,13.0,403.4,391.0,234.0,167.0,162.0,334.0,10.0,0.532,3.726,118.0,1.371,8.723,0.223,3.614,7.452,2.062,5.221
2013,2012-13,Eastern Oklahoma State,easternoklahomastatecollege,52.0,16.0,17.0,6.0,386.4,473.0,357.0,309.0,214.0,357.0,47.0,0.485,7.197,61.0,1.778,11.017,1.095,4.984,8.315,1.668,8.315
2013,2012-13,El Paso,elpasocommunitycollege,51.0,10.0,41.0,2.0,346.9,553.0,418.0,332.0,180.0,232.0,20.0,0.196,8.613,51.0,2.113,14.347,0.519,4.67,6.019,1.289,10.845
2013,2012-13,Elgin,elgincommunitycollege,47.0,21.0,12.0,3.0,318.2,370.0,225.0,135.0,123.0,298.0,10.0,0.636,3.818,115.0,1.549,10.465,0.283,3.479,8.429,2.423,6.364
2013,2012-13,Ellsworth,ellsworthcommunitycollege,47.0,16.0,29.0,5.0,317.8,421.0,289.0,215.0,130.0,213.0,27.0,0.356,6.089,72.0,1.734,11.923,0.765,3.682,6.032,1.638,8.184
2013,2012-13,Erie,eriecommunitycollege,51.0,39.0,20.0,3.0,398.8,385.0,259.0,175.0,196.0,399.0,9.0,0.661,3.949,111.0,1.457,8.689,0.203,4.423,9.005,2.036,5.845
2013,2012-13,Finger Lakes,fingerlakescommunitycollege,50.0,21.0,30.0,5.0,325.2,381.0,282.0,186.0,134.0,240.0,7.0,0.412,5.148,85.0,1.584,10.544,0.194,3.708,6.642,1.791,7.804
2013,2012-13,Florence-Darlington Tech,florencedarlingtontechnicalcollege,50.0,27.0,24.0,4.0,339.6,343.0,205.0,145.0,133.0,300.0,9.0,0.529,3.843,114.0,1.402,9.09,0.239,3.525,7.951,2.256,5.433
2013,2012-13,Florida State Jacksonville,floridastatecollegeatjacksonville,1.0,0.0,1.0,0.0,8.3,10.0,11.0,7.0,11.0,3.0,0.0,0.0,7.59,58.0,2.53,10.843,0.0,11.928,3.253,0.273,11.928
2013,2012-13,Fort Scott,fortscottcommunitycollege,56.0,40.0,16.0,7.0,388.8,360.0,192.0,140.0,197.0,341.0,7.0,0.714,3.241,135.0,1.433,8.333,0.162,4.56,7.894,1.731,4.444
2013,2012-13,Frank Phillips,frankphillipscollege,6.0,4.0,2.0,0.0,37.6,52.0,22.0,20.0,10.0,25.0,2.0,0.667,4.787,92.0,1.649,12.447,0.479,2.394,5.984,2.5,5.266
2013,2012-13,Frederick,frederickcommunitycollege,53.0,39.0,14.0,11.0,381.0,319.0,186.0,129.0,160.0,292.0,4.0,0.736,3.047,144.0,1.257,7.535,0.094,3.78,6.898,1.825,4.394
2013,2012-13,Galveston,galvestoncollege,10.0,25.0,16.0,2.0,343.0,343.0,177.0,135.0,130.0,223.0,6.0,0.61,3.542,124.0,1.379,9.0,0.157,3.411,5.851,1.715,4.644
2013,2012-13,Garden City,gardencitycommunitycollege,53.0,28.0,23.0,9.0,404.1,543.0,325.0,269.0,163.0,305.0,13.0,0.549,5.991,73.0,1.747,12.094,0.29,3.63,6.793,1.871,7.238
2013,2012-13,Garrett,garrettcollege,46.0,23.0,23.0,4.0,299.7,409.0,282.0,174.0,164.0,239.0,18.0,0.5,5.225,84.0,1.912,12.282,0.541,4.925,7.177,1.457,8.468
2013,2012-13,GateWay (AZ),gatewaycommunitycollegeaz,46.0,16.0,13.0,4.0,421.5,428.0,259.0,196.0,189.0,258.0,7.0,0.552,4.185,105.0,1.464,9.139,0.149,4.036,5.509,1.365,5.53
2013,2012-13,Genesee,geneseecommunitycollege,7.0,10.0,9.0,2.0,162.2,164.0,134.0,105.0,101.0,128.0,3.0,0.526,5.826,75.0,1.634,9.1,0.166,5.604,7.102,1.267,7.435
2013,2012-13,Georgia Perimeter,georgiaperimetercollege,48.0,36.0,16.0,10.0,393.9,357.0,184.0,131.0,157.0,387.0,3.0,0.692,2.993,146.0,1.305,8.157,0.069,3.587,8.842,2.465,4.204
2013,2012-13,Glen Oaks,glenoakscommunitycollege,9.0,1.0,4.0,0.0,67.5,75.0,55.0,42.0,40.0,34.0,3.0,0.2,5.6,78.0,1.704,10.0,0.4,5.333,4.533,0.85,7.333
2013,2012-13,Glendale,glendalecommunitycollege,5.0,10.0,31.0,3.0,426.8,464.0,307.0,208.0,189.0,305.0,7.0,0.244,4.386,100.0,1.53,9.784,0.148,3.985,6.432,1.614,6.474
2013,2012-13,Globe Tech,globeinstituteoftechnology,36.0,15.0,20.0,4.0,230.4,267.0,237.0,141.0,203.0,223.0,8.0,0.429,5.508,80.0,2.04,10.43,0.312,7.93,8.711,1.099,9.258
2013,2012-13,Gordon State,gordonstatecollege,39.0,29.0,25.0,11.0,407.5,409.0,245.0,183.0,181.0,377.0,14.0,0.537,4.042,108.0,1.448,9.033,0.309,3.998,8.326,2.083,5.411
2013,2012-13,Grand Rapids,grandrapidscommunitycollege,36.0,21.0,18.0,0.0,273.5,305.0,189.0,158.0,146.0,189.0,6.0,0.538,5.199,84.0,1.649,10.037,0.197,4.804,6.219,1.295,6.219
2013,2012-13,Grayson,graysoncountycollege,11.0,13.0,2.0,4.0,377.0,328.0,165.0,114.0,119.0,334.0,4.0,0.867,2.721,161.0,1.186,7.83,0.095,2.841,7.973,2.807,3.939
2013,2012-13,Guilford Tech,guilfordtechnicalcommunitycollege,43.0,18.0,22.0,8.0,276.1,298.0,222.0,176.0,154.0,214.0,7.0,0.45,5.737,76.0,1.637,9.714,0.228,5.02,6.976,1.39,7.237
2013,2012-13,Gulf Coast State,gulfcoaststatecollege,41.0,28.0,21.0,7.0,378.7,391.0,227.0,180.0,164.0,307.0,19.0,0.571,4.278,102.0,1.466,9.292,0.452,3.898,7.296,1.872,5.395
2013,2012-13,Hagerstown,hagerstowncommunitycollege,5.0,29.0,28.0,5.0,415.6,465.0,310.0,236.0,218.0,264.0,8.0,0.509,5.111,86.0,1.643,10.07,0.173,4.721,5.717,1.211,6.713
2013,2012-13,Harford,harfordcommunitycollege,55.0,33.0,19.0,11.0,390.5,408.0,249.0,184.0,220.0,358.0,15.0,0.635,4.241,103.0,1.608,9.403,0.346,5.07,8.251,1.627,5.739
2013,2012-13,Harper,harpercollege,40.0,13.0,8.0,1.0,264.5,344.0,228.0,139.0,78.0,167.0,7.0,0.619,4.73,93.0,1.595,11.705,0.238,2.654,5.682,2.141,7.758
2013,2012-13,Heartland,heartlandcommunitycollege,41.0,49.0,11.0,15.0,417.4,314.0,168.0,106.0,136.0,477.0,3.0,0.817,2.286,192.0,1.078,6.77,0.065,2.932,10.285,3.507,3.622
2013,2012-13,Henry Ford,henryfordcommunitycollege,3.0,7.0,25.0,0.0,223.6,331.0,311.0,245.0,170.0,166.0,10.0,0.219,9.861,44.0,2.241,13.323,0.403,6.843,6.682,0.976,12.518
2013,2012-13,Herkimer,herkimercountycommunitycollege,1.0,30.0,14.0,4.0,296.4,289.0,176.0,115.0,157.0,309.0,8.0,0.682,3.492,126.0,1.505,8.775,0.243,4.767,9.383,1.968,5.344
