season,njcaa_season,team,team_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2022,2021-22,Bryant & Stratton College (WI),bryantstrattoncollegewi,44.0,17.0,17.0,1.0,272.0,320.0,233.0,178.0,143.0,291.0,20.0,0.5,5.89,102.0,1.702,10.588,0.662,4.732,9.629,2.035,7.71
2022,2021-22,Butler,butlercommunitycollegeks,59.0,35.0,23.0,12.0,426.5,500.0,369.0,306.0,232.0,499.0,74.0,0.603,6.457,93.0,1.716,10.551,1.562,4.896,10.53,2.151,7.787
2022,2021-22,CC of Allegheny County,ccofalleghenycounty,5.0,16.0,8.0,1.0,170.1,189.0,149.0,126.0,146.0,131.0,4.0,0.667,6.667,90.0,1.969,10.0,0.212,7.725,6.931,0.897,7.884
2022,2021-22,CCBC Catonsville,ccbccatonsville,53.0,28.0,25.0,7.0,366.4,462.0,349.0,317.0,211.0,303.0,45.0,0.528,7.787,77.0,1.837,11.348,1.105,5.183,7.443,1.436,8.573
2022,2021-22,CCBC Dundalk,ccbcdundalk,32.0,10.0,21.0,1.0,181.6,294.0,307.0,220.0,183.0,176.0,19.0,0.323,10.903,55.0,2.627,14.57,0.942,9.069,8.722,0.962,15.215
2022,2021-22,CCBC Essex,ccbcessex,40.0,23.0,17.0,7.0,278.9,282.0,203.0,169.0,169.0,275.0,20.0,0.575,5.454,110.0,1.617,9.1,0.645,5.454,8.874,1.627,6.551
2022,2021-22,Caldwell Tech,caldwellcommunitycollegetechnicali,57.0,47.0,7.0,10.0,382.9,317.0,203.0,152.0,154.0,446.0,15.0,0.87,3.573,168.0,1.23,7.451,0.353,3.62,10.483,2.896,4.771
2022,2021-22,Calhoun,calhouncommunitycollege,50.0,15.0,24.0,10.0,316.1,373.0,387.0,268.0,260.0,364.0,8.0,0.385,7.63,79.0,2.003,10.62,0.228,7.403,10.364,1.4,11.019
2022,2021-22,Camden County,camdencountycollege,37.0,18.0,10.0,0.0,243.2,302.0,253.0,187.0,143.0,175.0,9.0,0.643,6.92,87.0,1.83,11.176,0.333,5.292,6.476,1.224,9.363
2022,2021-22,Camp,campcommunitycollege,49.0,21.0,29.0,6.0,374.0,491.0,362.0,282.0,224.0,402.0,35.0,0.42,6.786,88.0,1.912,11.816,0.842,5.39,9.674,1.795,8.711
2022,2021-22,Carl Albert State,carlalbertstatecollege,1.0,23.0,35.0,3.0,403.1,493.0,413.0,329.0,264.0,416.0,63.0,0.397,7.346,82.0,1.878,11.007,1.407,5.894,9.288,1.576,9.221
2022,2021-22,Carl Sandburg,carlsandburgcollege,33.0,26.0,23.0,7.0,314.1,406.0,331.0,241.0,183.0,330.0,5.0,0.531,6.905,87.0,1.875,11.633,0.143,5.244,9.456,1.803,9.484
2022,2021-22,Catawba Valley,catawbavalleycommunitycollege,62.0,35.0,25.0,9.0,440.4,435.0,349.0,229.0,246.0,610.0,40.0,0.583,4.68,128.0,1.546,8.89,0.817,5.027,12.466,2.48,7.132
2022,2021-22,Cayuga,cayugacommunitycollege,35.0,18.0,9.0,3.0,252.0,249.0,178.0,151.0,122.0,224.0,7.0,0.667,5.393,111.0,1.472,8.893,0.25,4.357,8.0,1.836,6.357
2022,2021-22,Cecil,cecilcollege,36.0,14.0,31.0,3.0,291.0,442.0,398.0,331.0,209.0,289.0,31.0,0.311,10.237,59.0,2.237,13.67,0.959,6.464,8.938,1.383,12.309
2022,2021-22,Central Alabama,centralalabamacommunitycollege,55.0,22.0,29.0,4.0,347.5,410.0,345.0,273.0,268.0,360.0,10.0,0.431,7.071,85.0,1.951,10.619,0.259,6.941,9.324,1.343,8.935
2022,2021-22,Central Arizona,centralarizonacollege,71.0,59.0,13.0,10.0,563.5,494.0,263.0,217.0,210.0,770.0,35.0,0.819,3.466,173.0,1.249,7.89,0.559,3.354,12.298,3.667,4.201
2022,2021-22,Central Florida,collegeofcentralflorida,64.0,47.0,17.0,14.0,474.5,477.0,353.0,275.0,299.0,618.0,39.0,0.734,5.216,115.0,1.635,9.047,0.74,5.671,11.722,2.067,6.695
2022,2021-22,Central Lakes,centrallakescollegebrainerd,43.0,28.0,15.0,5.0,273.5,282.0,160.0,118.0,100.0,259.0,16.0,0.651,3.883,154.0,1.397,9.28,0.527,3.291,8.523,2.59,5.265
2022,2021-22,Century,centurycollege,46.0,30.0,16.0,4.0,296.2,368.0,243.0,180.0,130.0,310.0,26.0,0.652,5.469,110.0,1.681,11.182,0.79,3.95,9.419,2.385,7.384
2022,2021-22,Chandler-Gilbert,chandlergilbertcommunitycollege,60.0,28.0,31.0,5.0,484.0,516.0,365.0,275.0,256.0,502.0,20.0,0.475,5.114,117.0,1.595,9.595,0.372,4.76,9.335,1.961,6.787
2022,2021-22,Chattahoochee Valley,chattahoocheevalleycommunitycollege,18.0,22.0,14.0,6.0,321.6,360.0,270.0,231.0,216.0,317.0,18.0,0.611,6.465,93.0,1.791,10.075,0.504,6.045,8.871,1.468,7.556
2022,2021-22,Chattanooga State,chattanoogastatecommunitycollege,24.0,38.0,14.0,7.0,359.0,380.0,261.0,218.0,207.0,394.0,22.0,0.731,5.465,110.0,1.635,9.526,0.552,5.189,9.877,1.903,6.543
2022,2021-22,Chesapeake,chesapeakecollege,41.0,25.0,15.0,5.0,269.9,323.0,262.0,212.0,142.0,237.0,28.0,0.625,7.069,85.0,1.723,10.771,0.934,4.735,7.903,1.669,8.737
2022,2021-22,Chipola,chipolacollege,56.0,41.0,14.0,8.0,422.3,372.0,250.0,177.0,221.0,507.0,40.0,0.745,3.772,159.0,1.404,7.928,0.852,4.71,10.805,2.294,5.328
2022,2021-22,Cisco,ciscocollege,56.0,27.0,16.0,5.0,356.6,461.0,330.0,272.0,205.0,442.0,0.0,0.628,6.865,87.0,1.868,11.635,0.0,5.174,11.155,2.156,8.329
2022,2021-22,Clarendon,clarendoncollege,56.0,12.0,43.0,1.0,356.0,595.0,595.0,471.0,307.0,450.0,56.0,0.218,11.907,50.0,2.534,15.042,1.416,7.761,11.376,1.466,15.042
2022,2021-22,Clark State,clarkstatecollege,10.0,29.0,13.0,8.0,272.8,317.0,229.0,156.0,157.0,297.0,16.0,0.69,5.147,117.0,1.738,10.458,0.528,5.18,9.798,1.892,7.555
2022,2021-22,Cleveland,clevelandcommunitycollege,52.0,14.0,15.0,4.0,366.7,390.0,325.0,272.0,280.0,500.0,31.0,0.483,6.676,90.0,1.827,9.572,0.761,6.872,12.272,1.786,7.977
2022,2021-22,Cleveland State,clevelandstatecommunitycollege,53.0,29.0,24.0,11.0,348.6,372.0,290.0,243.0,214.0,407.0,43.0,0.547,6.274,96.0,1.681,9.604,1.11,5.525,10.508,1.902,7.487
2022,2021-22,Cloud County,cloudcountycommunitycollege,60.0,42.0,18.0,13.0,420.2,404.0,303.0,242.0,219.0,570.0,41.0,0.7,5.183,116.0,1.483,8.653,0.878,4.691,12.208,2.603,6.49
2022,2021-22,Coahoma,coahomacommunitycollege,37.0,7.0,31.0,3.0,226.6,367.0,370.0,270.0,185.0,234.0,36.0,0.184,10.724,56.0,2.436,14.576,1.43,7.348,9.294,1.265,14.695
2022,2021-22,Coastal Alabama - Bay Minette,coastalalabamasouth,54.0,28.0,19.0,9.0,350.6,429.0,319.0,213.0,195.0,333.0,23.0,0.596,5.468,110.0,1.78,11.013,0.59,5.006,8.548,1.708,8.189
2022,2021-22,Coastal Alabama - Brewton,coastalalabamaeast,52.0,16.0,35.0,2.0,311.5,458.0,403.0,314.0,201.0,214.0,29.0,0.314,9.072,66.0,2.116,13.233,0.838,5.807,6.183,1.065,11.644
2022,2021-22,Coastal Alabama - Monroeville,coastalalabamanorth,53.0,33.0,19.0,10.0,322.3,361.0,306.0,254.0,248.0,301.0,26.0,0.635,7.093,85.0,1.89,10.081,0.726,6.925,8.405,1.214,8.545
2022,2021-22,Coastal Bend,coastalbendcollege,46.0,20.0,30.0,8.0,346.9,445.0,346.0,268.0,226.0,317.0,49.0,0.4,6.953,86.0,1.934,11.545,1.271,5.863,8.224,1.403,8.977
2022,2021-22,Cochise,cochisecollege,61.0,44.0,18.0,22.0,452.5,447.0,270.0,199.0,186.0,602.0,25.0,0.71,3.958,152.0,1.399,8.891,0.497,3.699,11.973,3.237,5.37
2022,2021-22,Coffeyville,coffeyvillecommunitycollege,55.0,28.0,23.0,9.0,378.1,396.0,310.0,245.0,247.0,411.0,40.0,0.549,5.832,103.0,1.701,9.426,0.952,5.879,9.783,1.664,7.379
2022,2021-22,Colby,colbycommunitycollege,56.0,37.0,21.0,10.0,407.2,455.0,364.0,271.0,230.0,488.0,48.0,0.638,5.99,100.0,1.682,10.056,1.061,5.083,10.786,2.122,8.045
2022,2021-22,Colorado Northwestern,coloradonorthwesterncommunitycollege,50.0,18.0,39.0,3.0,375.0,493.0,432.0,349.0,279.0,385.0,47.0,0.316,8.376,72.0,2.059,11.832,1.128,6.696,9.24,1.38,10.368
2022,2021-22,Columbia State,columbiastatecommunitycollege,48.0,32.0,19.0,9.0,370.9,382.0,281.0,203.0,176.0,467.0,48.0,0.627,4.926,122.0,1.504,9.269,1.165,4.271,11.332,2.653,6.819
2022,2021-22,Columbia-Greene,columbiagreenecommunitycollege,21.0,0.0,26.0,0.0,147.5,275.0,345.0,242.0,163.0,113.0,19.0,0.0,14.766,41.0,2.969,16.78,1.159,9.946,6.895,0.693,21.051
2022,2021-22,Community Christian (CA),communitychristiancollege,30.0,2.0,25.0,0.0,205.7,333.0,311.0,253.0,179.0,190.0,18.0,0.074,11.07,54.0,2.489,14.57,0.788,7.832,8.313,1.061,13.607
2022,2021-22,Connors State,connorsstatecollege,58.0,43.0,15.0,12.0,412.9,436.0,286.0,208.0,204.0,508.0,35.0,0.741,4.534,132.0,1.55,9.504,0.763,4.447,11.073,2.49,6.234
2022,2021-22,Copiah-Lincoln,copiahlincolncommunitycollege,42.0,12.0,29.0,3.0,246.2,368.0,344.0,273.0,209.0,251.0,37.0,0.293,9.98,60.0,2.344,13.452,1.353,7.64,9.175,1.201,12.575
2022,2021-22,Cowley,cowleycountycommunitycollege,65.0,54.0,11.0,15.0,476.6,446.0,281.0,249.0,202.0,569.0,60.0,0.831,4.702,128.0,1.36,8.422,1.133,3.815,10.745,2.817,5.306
2022,2021-22,Crowder,crowdercollege,67.0,54.0,13.0,10.0,477.5,478.0,299.0,260.0,222.0,600.0,65.0,0.806,4.901,122.0,1.466,9.009,1.225,4.184,11.309,2.703,5.636
2022,2021-22,Dakota,dakotacollegeatbottineau,0.0,2.0,1.0,1.0,18.5,37.0,38.0,26.0,17.0,14.0,0.0,0.667,12.649,47.0,2.919,18.0,0.0,8.27,6.811,0.824,18.486
2022,2021-22,Dakota County Tech,dakotacountytechnicalcollege,8.0,11.0,14.0,0.0,176.0,226.0,185.0,126.0,97.0,176.0,9.0,0.44,6.443,93.0,1.835,11.557,0.46,4.96,9.0,1.814,9.46
2022,2021-22,Dallas College - Brookhaven,brookhavencollege,43.0,18.0,12.0,2.0,297.4,373.0,302.0,215.0,174.0,257.0,36.0,0.6,6.506,92.0,1.839,11.288,1.089,5.266,7.777,1.477,9.139
2022,2021-22,Dallas College - Cedar Valley,dallascollegecedarvalley,53.0,29.0,25.0,6.0,396.3,491.0,425.0,329.0,249.0,381.0,48.0,0.537,7.472,80.0,1.867,11.151,1.09,5.655,8.653,1.53,9.652
2022,2021-22,Dallas College - Eastfield,dallascollegeeastfield,60.0,47.0,12.0,8.0,451.6,453.0,287.0,226.0,239.0,517.0,35.0,0.797,4.504,133.0,1.532,9.028,0.698,4.763,10.303,2.163,5.72
2022,2021-22,Dallas College - Mountain View,dallascollegemountainview,2.0,0.0,2.0,0.0,297.0,413.0,456.0,349.0,283.0,317.0,37.0,0.0,10.576,57.0,2.343,12.515,1.121,8.576,9.606,1.12,13.818
2022,2021-22,Dallas College - North Lake,dallascollegenorthlake,0.0,26.0,19.0,7.0,383.3,455.0,356.0,280.0,270.0,376.0,39.0,0.578,6.574,91.0,1.891,10.684,0.916,6.34,8.829,1.393,8.359
2022,2021-22,Dallas College - Richland,richlandcollege,60.0,37.0,14.0,16.0,432.4,471.0,352.0,282.0,274.0,529.0,57.0,0.725,5.87,102.0,1.723,9.803,1.186,5.703,11.011,1.931,7.327
2022,2021-22,Danville Area,danvilleareacommunitycollege,40.0,20.0,25.0,7.0,324.8,416.0,309.0,226.0,136.0,324.0,38.0,0.444,6.262,96.0,1.7,11.527,1.053,3.768,8.978,2.382,8.562
2022,2021-22,Dawson,dawsoncommunitycollege,0.0,16.0,15.0,1.0,234.2,240.0,222.0,152.0,159.0,234.0,15.0,0.516,5.841,103.0,1.704,9.223,0.576,6.11,8.992,1.472,8.531
2022,2021-22,Daytona State,daytonastatecollege,44.0,19.0,25.0,2.0,287.3,418.0,319.0,272.0,203.0,347.0,40.0,0.432,8.521,70.0,2.162,13.094,1.253,6.359,10.87,1.709,9.993
2022,2021-22,Delaware County,delawarecountycommunitycollege,3.0,0.0,4.0,0.0,31.6,90.0,112.0,80.0,47.0,26.0,5.0,0.0,22.785,26.0,4.335,25.633,1.424,13.386,7.405,0.553,31.899
2022,2021-22,Delaware Tech,delawaretechnicalcommunitycollege,39.0,32.0,9.0,5.0,283.0,273.0,177.0,145.0,142.0,255.0,25.0,0.78,4.611,130.0,1.466,8.682,0.795,4.516,8.11,1.796,5.629
2022,2021-22,Delgado,delgadocommunitycollege,4.0,31.0,16.0,5.0,351.3,389.0,235.0,187.0,144.0,316.0,19.0,0.66,4.791,125.0,1.517,9.966,0.487,3.689,8.096,2.194,6.02
2022,2021-22,Delta,deltacollege,44.0,17.0,23.0,6.0,283.1,352.0,273.0,195.0,143.0,206.0,19.0,0.425,6.199,97.0,1.748,11.19,0.604,4.546,6.549,1.441,8.679
2022,2021-22,Des Moines Area,desmoinesareacommunitycollege,58.0,35.0,22.0,12.0,406.2,432.0,344.0,275.0,250.0,454.0,48.0,0.614,6.093,98.0,1.679,9.572,1.064,5.539,10.059,1.816,7.622
2022,2021-22,Dodge City,dodgecitycommunitycollege,55.0,28.0,27.0,7.0,379.0,480.0,429.0,364.0,245.0,454.0,65.0,0.509,8.644,69.0,1.913,11.398,1.544,5.818,10.781,1.853,10.187
2022,2021-22,DuPage,collegeofdupage,43.0,27.0,16.0,3.0,294.6,342.0,251.0,185.0,186.0,260.0,11.0,0.628,5.652,106.0,1.792,10.448,0.336,5.682,7.943,1.398,7.668
2022,2021-22,Dutchess,dutchesscommunitycollege,23.0,2.0,21.0,0.0,121.2,228.0,275.0,195.0,129.0,84.0,8.0,0.087,14.48,41.0,2.946,16.931,0.594,9.579,6.238,0.651,20.421
2022,2021-22,Dyersburg State,dyersburgstatecommunitycollege,50.0,37.0,12.0,15.0,355.1,319.0,201.0,183.0,169.0,515.0,42.0,0.755,4.638,129.0,1.374,8.085,1.064,4.283,13.053,3.047,5.094
2022,2021-22,East Central (MO),eastcentralcollege,47.0,21.0,26.0,9.0,288.4,390.0,347.0,269.0,229.0,314.0,1.0,0.447,8.395,71.0,2.146,12.171,0.031,7.146,9.799,1.371,10.829
2022,2021-22,East Central (MS),eastcentralcommunitycollege,27.0,29.0,15.0,3.0,308.5,380.0,309.0,227.0,178.0,318.0,51.0,0.659,6.622,91.0,1.809,11.086,1.488,5.193,9.277,1.787,9.015
2022,2021-22,East Georgia State,eastgeorgiacollege,56.0,29.0,27.0,3.0,381.3,434.0,370.0,282.0,290.0,459.0,35.0,0.518,6.656,90.0,1.899,10.244,0.826,6.845,10.834,1.583,8.733
2022,2021-22,East Mississippi,eastmississippicommunitycollege,47.0,28.0,19.0,10.0,330.4,369.0,264.0,222.0,189.0,290.0,37.0,0.596,6.047,99.0,1.689,10.051,1.008,5.148,7.9,1.534,7.191
2022,2021-22,Eastern Arizona,easternarizonacollege,54.0,22.0,32.0,4.0,378.3,393.0,321.0,260.0,231.0,412.0,0.0,0.407,6.186,97.0,1.649,9.35,0.0,5.496,9.802,1.784,7.637
2022,2021-22,Eastern Florida State,easternfloridastatecollege,50.0,25.0,23.0,9.0,409.9,405.0,262.0,162.0,143.0,406.0,22.0,0.521,3.557,169.0,1.337,8.892,0.483,3.14,8.914,2.839,5.753
2022,2021-22,Eastern Oklahoma State,easternoklahomastatecollege,56.0,51.0,5.0,15.0,413.1,358.0,233.0,173.0,188.0,512.0,44.0,0.911,3.769,159.0,1.322,7.8,0.959,4.096,11.155,2.723,5.076
2022,2021-22,Edison State,edisoncommunitycollege,45.0,26.0,16.0,1.0,279.0,299.0,252.0,203.0,164.0,306.0,15.0,0.619,6.548,92.0,1.659,9.645,0.484,5.29,9.871,1.866,8.129
2022,2021-22,El Paso,elpasocommunitycollege,54.0,24.0,28.0,6.0,382.2,540.0,374.0,323.0,185.0,447.0,51.0,0.462,7.606,79.0,1.897,12.716,1.201,4.356,10.526,2.416,8.807
2022,2021-22,Elgin,elgincommunitycollege,44.0,23.0,21.0,6.0,286.6,358.0,289.0,237.0,196.0,300.0,27.0,0.523,7.442,81.0,1.933,11.242,0.848,6.155,9.421,1.531,9.075
2022,2021-22,Ellsworth,ellsworthcommunitycollege,50.0,11.0,35.0,5.0,307.5,505.0,519.0,438.0,292.0,274.0,54.0,0.239,12.82,47.0,2.592,14.78,1.58,8.546,8.02,0.938,15.19
2022,2021-22,Enterprise State,enterprisestatecommunitycollege,0.0,20.0,24.0,3.0,299.2,352.0,282.0,198.0,150.0,254.0,29.0,0.455,5.956,101.0,1.678,10.588,0.872,4.512,7.64,1.693,8.483
2022,2021-22,Erie,eriecommunitycollege,54.0,41.0,12.0,5.0,337.8,363.0,228.0,184.0,147.0,306.0,18.0,0.774,4.902,122.0,1.51,9.671,0.48,3.917,8.153,2.082,6.075
2022,2021-22,Fayetteville Tech,fayettevilletechnicalcommunitycollege,54.0,20.0,30.0,5.0,364.1,539.0,443.0,352.0,279.0,365.0,29.0,0.4,8.701,69.0,2.247,13.323,0.717,6.896,9.022,1.308,10.95
2022,2021-22,Finger Lakes,fingerlakescommunitycollege,57.0,36.0,19.0,12.0,362.3,326.0,218.0,131.0,161.0,375.0,8.0,0.655,3.254,184.0,1.344,8.098,0.199,3.999,9.315,2.329,5.415
2022,2021-22,Florence-Darlington Tech,florencedarlingtontechnicalcollege,62.0,48.0,13.0,13.0,415.9,399.0,270.0,205.0,197.0,491.0,31.0,0.787,4.436,135.0,1.433,8.634,0.671,4.263,10.625,2.492,5.843
2022,2021-22,Florida SouthWestern State,floridasouthwesternstatecollege,57.0,44.0,13.0,19.0,462.1,405.0,220.0,169.0,196.0,602.0,27.0,0.772,3.291,182.0,1.301,7.888,0.526,3.817,11.725,3.071,4.285
2022,2021-22,Florida State Jacksonville,floridastatecollegeatjacksonville,54.0,33.0,21.0,12.0,398.1,409.0,259.0,221.0,204.0,335.0,40.0,0.611,4.996,120.0,1.54,9.246,0.904,4.612,7.573,1.642,5.855
2022,2021-22,Fort Scott,fortscottcommunitycollege,22.0,32.0,26.0,10.0,385.4,450.0,379.0,299.0,265.0,419.0,48.0,0.552,6.982,86.0,1.855,10.509,1.121,6.188,9.785,1.581,8.851
2022,2021-22,Frank Phillips,frankphillipscollege,5.0,19.0,31.0,8.0,351.9,531.0,410.0,348.0,262.0,402.0,61.0,0.38,8.9,67.0,2.253,13.581,1.56,6.701,10.281,1.534,10.486
2022,2021-22,Frederick,frederickcommunitycollege,49.0,42.0,7.0,9.0,332.8,325.0,178.0,152.0,162.0,331.0,21.0,0.857,4.111,146.0,1.463,8.789,0.568,4.381,8.951,2.043,4.814
2022,2021-22,Frontier,frontiercommunitycollege,0.0,22.0,30.0,9.0,370.9,417.0,311.0,230.0,185.0,383.0,27.0,0.423,5.581,107.0,1.623,10.119,0.655,4.489,9.294,2.07,7.547
2022,2021-22,Galveston,galvestoncollege,53.0,19.0,30.0,6.0,343.1,446.0,350.0,263.0,209.0,326.0,28.0,0.388,6.899,87.0,1.909,11.699,0.734,5.482,8.551,1.56,9.181
2022,2021-22,Garden City,gardencitycommunitycollege,53.0,15.0,37.0,0.0,351.2,552.0,477.0,410.0,284.0,405.0,63.0,0.288,10.507,57.0,2.38,14.146,1.614,7.278,10.379,1.426,12.224
2022,2021-22,Garrett,garrettcollege,47.0,18.0,29.0,5.0,277.5,379.0,357.0,292.0,245.0,239.0,53.0,0.383,9.47,63.0,2.249,12.292,1.719,7.946,7.751,0.976,11.578
2022,2021-22,Gaston College,gastoncollege,50.0,40.0,6.0,7.0,370.2,342.0,219.0,183.0,174.0,475.0,30.0,0.87,4.449,135.0,1.394,8.314,0.729,4.23,11.548,2.73,5.324
2022,2021-22,GateWay (AZ),gatewaycommunitycollegeaz,54.0,21.0,33.0,9.0,427.1,535.0,414.0,320.0,275.0,424.0,29.0,0.389,6.743,89.0,1.897,11.274,0.611,5.795,8.935,1.542,8.724
2022,2021-22,Genesee,geneseecommunitycollege,17.0,14.0,13.0,0.0,238.1,235.0,210.0,146.0,165.0,271.0,9.0,0.519,5.519,109.0,1.68,8.883,0.34,6.237,10.244,1.642,7.938
2022,2021-22,Georgia Highlands,georgiahighlandscollege,56.0,45.0,11.0,12.0,398.9,406.0,269.0,206.0,188.0,415.0,39.0,0.804,4.648,129.0,1.489,9.16,0.88,4.242,9.363,2.207,6.069
