season,njcaa_season,team,team_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2024,2023-24,Camp,campcommunitycollege,3.0,2.0,2.0,0.0,46.7,46.0,110.0,83.0,336.48,170.0,50.0,0.5,15.996,40.0,8.19,8.865,9.636,64.846,32.762,0.505,21.199
2024,2023-24,Carl Albert State,carlalbertstatecollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Carl Sandburg,carlsandburgcollege,0.0,0.0,0.0,0.0,180.0,576.0,672.0,528.0,1132.32,384.0,240.0,,26.4,24.0,9.491,28.8,12.0,56.616,19.2,0.339,33.6
2024,2023-24,Catawba Valley,catawbavalleycommunitycollege,265.0,318.0,53.0,0.0,1939.8,1590.0,1431.0,1325.0,1418.28,1113.0,954.0,0.857,6.148,103.0,1.551,7.377,4.426,6.58,5.164,0.785,6.639
2024,2023-24,Cayuga,cayugacommunitycollege,0.0,0.0,0.0,0.0,160.6,330.0,286.0,286.0,183.26,154.0,44.0,,16.027,40.0,3.196,18.493,2.466,10.27,8.63,0.84,16.027
2024,2023-24,Cecil,cecilcollege,52.0,9.0,49.0,2.0,314.3,468.0,494.0,377.0,403.23,299.0,305.0,0.155,10.795,59.0,2.772,13.401,8.734,11.547,8.562,0.742,14.146
2024,2023-24,Central Alabama,centralalabamacommunitycollege,0.0,0.0,0.0,0.0,292.5,936.0,1092.0,858.0,1840.02,624.0,390.0,,26.4,24.0,9.491,28.8,12.0,56.616,19.2,0.339,33.6
2024,2023-24,Central Arizona,centralarizonacollege,59.0,44.0,13.0,8.0,456.0,324.0,217.0,148.0,303.91,276.0,548.0,0.772,2.921,218.0,1.377,6.395,10.816,5.998,5.447,0.908,4.283
2024,2023-24,Central Florida,collegeofcentralflorida,59.0,31.0,20.0,6.0,411.2,462.0,389.0,312.0,434.49,278.0,492.0,0.608,6.829,93.0,2.18,10.112,10.768,9.51,6.085,0.64,8.514
2024,2023-24,Central Lakes,centrallakescollegebrainerd,1.0,0.0,13.0,0.0,84.7,207.0,162.0,108.0,149.4,84.0,21.0,0.0,11.476,55.0,4.208,21.995,2.231,15.875,8.926,0.562,17.214
2024,2023-24,Century,centurycollege,69.0,49.0,19.0,0.0,303.09999999999997,331.0,385.0,303.0,231.63,244.0,303.0,0.721,8.997,71.0,1.856,9.828,8.997,6.878,7.245,1.053,11.432
2024,2023-24,Chandler-Gilbert,chandlergilbertcommunitycollege,0.0,0.0,0.0,0.0,285.0,912.0,1064.0,836.0,1792.84,608.0,380.0,,26.4,24.0,9.491,28.8,12.0,56.616,19.2,0.339,33.6
2024,2023-24,Chattahoochee Valley,chattahoocheevalleycommunitycollege,10.0,24.0,24.0,3.0,444.6,548.0,435.0,327.0,433.87,288.0,450.0,0.5,6.619,96.0,2.208,11.093,9.109,8.783,5.83,0.664,8.806
2024,2023-24,Chattanooga State,chattanoogastatecommunitycollege,24.0,36.0,14.0,8.0,392.0,383.0,276.0,236.0,280.33,235.0,372.0,0.72,5.418,117.0,1.692,8.793,8.541,6.436,5.395,0.838,6.337
2024,2023-24,Chesapeake,chesapeakecollege,0.0,0.0,0.0,0.0,307.7,985.0,1150.0,904.0,1935.8799999999999,656.0,410.0,,26.441,24.0,9.493,28.811,11.992,56.623,19.188,0.339,33.637
2024,2023-24,Chipola,chipolacollege,52.0,36.0,19.0,6.0,384.3,430.0,323.0,273.0,387.06,245.0,424.0,0.655,6.393,99.0,2.126,10.07,9.93,9.065,5.738,0.633,7.564
2024,2023-24,Cisco,ciscocollege,54.0,34.0,19.0,7.0,355.8,402.0,285.0,229.0,413.23,231.0,375.0,0.642,5.793,110.0,2.291,10.169,9.486,10.453,5.843,0.559,7.209
2024,2023-24,Clarendon,clarendoncollege,2.0,14.0,27.0,2.0,314.0,491.0,535.0,441.0,432.67,272.0,292.0,0.341,12.64,50.0,2.942,14.073,8.369,12.401,7.796,0.629,15.334
2024,2023-24,Clark State,clarkstatecollege,455.0,280.0,35.0,0.0,2852.5,2065.0,910.0,735.0,643.3,1295.0,4025.0,0.889,2.319,274.0,0.949,6.515,12.699,2.03,4.086,2.013,2.871
2024,2023-24,Cleveland,clevelandcommunitycollege,212.0,106.0,53.0,0.0,1022.9,1272.0,954.0,795.0,982.62,954.0,901.0,0.667,6.995,91.0,2.204,11.192,7.927,8.646,8.394,0.971,8.394
2024,2023-24,Cleveland State,clevelandstatecommunitycollege,57.0,38.0,20.0,9.0,409.3,432.0,310.0,261.0,380.95,225.0,526.0,0.655,5.739,111.0,1.986,9.499,11.566,8.377,4.947,0.591,6.817
2024,2023-24,Cloud County,cloudcountycommunitycollege,56.0,35.0,20.0,10.0,409.9,423.0,324.0,278.0,395.94,233.0,494.0,0.636,6.104,104.0,1.998,9.288,10.847,8.693,5.116,0.588,7.114
2024,2023-24,Coahoma,coahomacommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Coastal Alabama - North,coastalalabamanorth,0.0,72.0,0.0,72.0,864.0,1008.0,540.0,504.0,1149.12,540.0,1080.0,1.0,5.25,121.0,2.497,10.5,11.25,11.97,5.625,0.47,5.625
2024,2023-24,Coastal Alabama - South,coastalalabamasouth,55.0,23.0,26.0,2.0,375.0,470.0,366.0,304.0,348.93,247.0,293.0,0.469,7.296,87.0,2.184,11.28,7.032,8.374,5.928,0.708,8.784
2024,2023-24,Coastal Bend,coastalbendcollege,4.0,18.0,22.0,1.0,377.2,436.0,390.0,297.0,401.93,313.0,362.0,0.45,7.086,90.0,2.221,10.403,8.637,9.59,7.468,0.779,9.305
2024,2023-24,Cochise,cochisecollege,61.0,37.0,24.0,10.0,431.8,451.0,290.0,229.0,335.92,226.0,360.0,0.607,4.773,133.0,1.822,9.4,7.503,7.002,4.711,0.673,6.044
2024,2023-24,Coffeyville,coffeyvillecommunitycollege,59.0,28.0,29.0,7.0,383.6,515.0,388.0,309.0,419.51,258.0,370.0,0.491,7.25,88.0,2.436,12.083,8.681,9.843,6.053,0.615,9.103
2024,2023-24,Colby,colbycommunitycollege,44.0,12.0,40.0,3.0,395.7,569.0,536.0,457.0,451.54,337.0,312.0,0.231,10.394,61.0,2.579,12.942,7.096,10.27,7.665,0.746,12.191
2024,2023-24,Colorado Northwestern,coloradonorthwesterncommunitycollege,37.0,4.0,45.0,2.0,320.0,480.0,460.0,368.0,456.16,306.0,298.0,0.082,10.35,61.0,2.926,13.5,8.381,12.83,8.606,0.671,12.938
2024,2023-24,Columbia State,columbiastatecommunitycollege,49.0,36.0,21.0,8.0,416.4,503.0,353.0,313.0,434.81,296.0,425.0,0.632,6.765,94.0,2.252,10.872,9.186,9.398,6.398,0.681,7.63
2024,2023-24,Community Christian (CA),communitychristiancollege,18.0,2.0,12.0,0.0,106.5,238.0,256.0,223.0,163.54,116.0,53.0,0.143,18.845,34.0,3.77,20.113,4.479,13.82,9.803,0.709,21.634
2024,2023-24,Community Christian (Mich.),communitychristianmich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Connors State,connorsstatecollege,45.0,42.0,7.0,6.0,326.8,334.0,180.0,143.0,243.87,133.0,327.0,0.857,3.938,162.0,1.768,9.198,9.006,6.716,3.663,0.545,4.957
2024,2023-24,Copiah-Lincoln,copiahlincolncommunitycollege,0.0,0.0,0.0,0.0,247.5,792.0,924.0,726.0,1556.94,528.0,330.0,,26.4,24.0,9.491,28.8,12.0,56.616,19.2,0.339,33.6
2024,2023-24,Corning,corningcommunitycollege,30.0,21.0,9.0,0.0,367.6,511.0,396.0,337.0,455.09,327.0,233.0,0.7,8.251,77.0,2.628,12.511,5.705,11.142,8.006,0.719,9.695
2024,2023-24,Cowley,cowleycountycommunitycollege,62.0,41.0,19.0,15.0,451.4,479.0,347.0,320.0,454.95,255.0,474.0,0.683,6.38,100.0,2.069,9.55,9.451,9.071,5.084,0.561,6.918
2024,2023-24,Crowder,crowdercollege,64.0,49.0,15.0,6.0,457.2,462.0,320.0,249.0,298.08,239.0,543.0,0.766,4.902,130.0,1.662,9.094,10.689,5.868,4.705,0.802,6.299
2024,2023-24,Cuyahoga,cuyahogacommunitycollege,0.0,0.0,0.0,0.0,270.0,864.0,1008.0,792.0,1698.48,576.0,360.0,,26.4,24.0,9.491,28.8,12.0,56.616,19.2,0.339,33.6
2024,2023-24,Dakota County Tech,dakotacountytechnicalcollege,152.0,76.0,38.0,0.0,733.4,912.0,684.0,570.0,704.52,684.0,646.0,0.667,6.995,91.0,2.204,11.192,7.927,8.646,8.394,0.971,8.394
2024,2023-24,Dakota-Bottineau,dakotacollegeatbottineau,140.0,70.0,35.0,0.0,675.5,840.0,630.0,525.0,648.9,630.0,595.0,0.667,6.995,91.0,2.204,11.192,7.927,8.646,8.394,0.971,8.394
2024,2023-24,Dallas College - Brookhaven,dallascollegebrookhaven,0.0,10.0,10.0,10.0,203.0,260.0,260.0,190.0,333.4,140.0,120.0,0.5,8.424,76.0,2.923,11.527,5.32,14.781,6.207,0.42,11.527
2024,2023-24,Dallas College - Cedar Valley,dallascollegecedarvalley,127.0,66.0,36.0,0.0,891.4,1083.0,905.0,653.0,799.36,768.0,768.0,0.647,6.593,96.0,2.112,10.934,7.754,8.071,7.754,0.961,9.137
2024,2023-24,Dallas College - Eastfield,dallascollegeeastfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Dallas College - Mountain View,dallascollegemountainview,18.0,2.0,8.0,0.0,492.2,766.0,594.0,446.0,690.0600000000001,356.0,330.0,0.2,8.155,78.0,2.958,14.007,6.034,12.618,6.51,0.516,10.861
2024,2023-24,Dallas College - North Lake,dallascollegenorthlake,20.0,32.0,22.0,22.0,646.6,862.0,902.0,698.0,1275.98,578.0,434.0,0.593,9.715,65.0,3.306,11.998,6.041,17.76,8.045,0.453,12.555
2024,2023-24,Dallas College - Richland,dallascollegerichland,108.0,110.0,36.0,36.0,951.7,859.0,591.0,423.0,481.13,396.0,687.0,0.753,4.0,159.0,1.408,8.123,6.497,4.55,3.745,0.823,5.589
2024,2023-24,Danville Area,danvilleareacommunitycollege,390.0,240.0,30.0,0.0,2445.0,1770.0,780.0,630.0,551.4,1110.0,3450.0,0.889,2.319,274.0,0.949,6.515,12.699,2.03,4.086,2.013,2.871
2024,2023-24,Dawson,dawsoncommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Daytona State,daytonastatecollege,53.0,27.0,37.0,8.0,402.2,627.0,438.0,372.0,542.41,211.0,384.0,0.422,8.324,76.0,2.908,14.03,8.593,12.137,4.722,0.389,9.801
2024,2023-24,Delaware County,delawarecountycommunitycollege,19.0,1.0,13.0,0.0,134.2,239.0,240.0,159.0,164.73,66.0,92.0,0.071,10.663,60.0,3.008,16.028,6.17,11.047,4.426,0.401,16.095
2024,2023-24,Delaware Tech,delawaretechnicalcommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Delgado,delgadocommunitycollege,63.0,50.0,21.0,11.0,459.4,486.0,325.0,242.0,264.17,209.0,410.0,0.704,4.741,134.0,1.633,9.521,8.032,5.175,4.094,0.791,6.367
2024,2023-24,Delta,deltacollege,8.0,8.0,0.0,0.0,407.6,266.0,281.0,186.0,398.73,627.0,326.0,1.0,4.107,155.0,1.631,5.873,7.198,8.804,13.844,1.572,6.205
2024,2023-24,Des Moines Area,desmoinesareacommunitycollege,160.0,80.0,40.0,0.0,772.0,960.0,720.0,600.0,741.6,720.0,680.0,0.667,6.995,91.0,2.204,11.192,7.927,8.646,8.394,0.971,8.394
2024,2023-24,Dodge City,dodgecitycommunitycollege,59.0,36.0,23.0,9.0,418.0,483.0,359.0,310.0,448.08,262.0,442.0,0.61,6.675,95.0,2.227,10.4,9.517,9.648,5.641,0.585,7.73
2024,2023-24,DuPage,collegeofdupage,4.0,4.0,0.0,0.0,25.0,56.0,88.0,84.0,357.37,87.0,18.0,1.0,30.24,21.0,16.535,20.16,6.48,128.653,31.32,0.243,31.68
2024,2023-24,Dyersburg State,dyersburgstatecommunitycollege,53.0,9.0,15.0,7.0,384.8,448.0,348.0,287.0,279.21,245.0,387.0,0.375,6.713,95.0,1.89,10.478,9.051,6.53,5.73,0.877,8.139
2024,2023-24,East Central (MO),eastcentralcollege,80.0,40.0,20.0,0.0,386.0,480.0,360.0,300.0,370.8,360.0,340.0,0.667,6.995,91.0,2.204,11.192,7.927,8.646,8.394,0.971,8.394
2024,2023-24,East Central (MS),eastcentralcommunitycollege,338.0,208.0,26.0,0.0,2119.0,1534.0,676.0,546.0,477.88,962.0,2990.0,0.889,2.319,274.0,0.949,6.515,12.699,2.03,4.086,2.013,2.871
2024,2023-24,East Georgia State,eastgeorgiacollege,21.0,23.0,11.0,1.0,376.7,468.0,400.0,329.0,399.0,306.0,373.0,0.676,7.86,81.0,2.302,11.181,8.912,9.533,7.311,0.767,9.557
2024,2023-24,East Mississippi,eastmississippicommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Eastern Arizona,easternarizonacollege,0.0,16.0,13.0,5.0,269.2,330.0,279.0,223.0,270.21,183.0,232.0,0.552,7.455,85.0,2.23,11.033,7.756,9.034,6.118,0.677,9.328
2024,2023-24,Eastern Florida State,easternfloridastatecollege,50.0,23.0,23.0,10.0,340.1,374.0,247.0,199.0,246.49,162.0,325.0,0.5,5.266,121.0,1.824,9.897,8.6,6.523,4.287,0.657,6.536
2024,2023-24,Eastern Oklahoma State,easternoklahomastatecollege,51.0,13.0,36.0,6.0,349.5,456.0,483.0,355.0,448.6,298.0,292.0,0.265,9.142,70.0,2.588,11.742,7.519,11.552,7.674,0.664,12.438
2024,2023-24,Edison State,edisonstate,0.0,0.0,0.0,0.0,232.5,744.0,868.0,682.0,1462.58,496.0,310.0,,26.4,24.0,9.491,28.8,12.0,56.616,19.2,0.339,33.6
2024,2023-24,El Paso,elpasocommunitycollege,54.0,26.0,28.0,8.0,365.0,470.0,418.0,326.0,426.93,318.0,470.0,0.481,8.038,79.0,2.457,11.589,11.589,10.527,7.841,0.745,10.307
2024,2023-24,Elgin,elgincommunitycollege,0.0,0.0,0.0,0.0,217.5,696.0,812.0,638.0,1368.22,464.0,290.0,,26.4,24.0,9.491,28.8,12.0,56.616,19.2,0.339,33.6
2024,2023-24,Ellsworth,ellsworthcommunitycollege,172.0,86.0,43.0,0.0,829.9,1032.0,774.0,645.0,797.22,774.0,731.0,0.667,6.995,91.0,2.204,11.192,7.927,8.646,8.394,0.971,8.394
2024,2023-24,Enterprise State,enterprisestatecommunitycollege,390.0,240.0,30.0,0.0,2445.0,1770.0,780.0,630.0,551.4,1110.0,3450.0,0.889,2.319,274.0,0.949,6.515,12.699,2.03,4.086,2.013,2.871
2024,2023-24,Erie,eriecommunitycollege,28.0,70.0,42.0,0.0,329.0,406.0,238.0,210.0,237.3,70.0,210.0,0.625,5.745,111.0,1.955,11.106,5.745,6.491,1.915,0.295,6.511
2024,2023-24,Fayetteville Tech,fayettevilletechnicalcommunitycollege,130.0,156.0,26.0,0.0,951.6,780.0,702.0,650.0,695.76,546.0,468.0,0.857,6.148,103.0,1.551,7.377,4.426,6.58,5.164,0.785,6.639
2024,2023-24,Finger Lakes,fingerlakescommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Florence-Darlington Tech,florencedarlingtontechnicalcollege,63.0,57.0,11.0,21.0,456.6,468.0,292.0,205.0,393.7,230.0,496.0,0.838,4.041,157.0,1.887,9.225,9.777,7.76,4.534,0.584,5.756
2024,2023-24,Florida SouthWestern State,floridasouthwesternstatecollege,42.0,29.0,16.0,15.0,361.3,392.0,299.0,247.0,337.63,231.0,443.0,0.644,6.153,103.0,2.019,9.765,11.035,8.41,5.754,0.684,7.448
2024,2023-24,Florida State Jacksonville,floridastatecollegeatjacksonville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Fort Scott,fortscottcommunitycollege,57.0,39.0,19.0,17.0,401.3,465.0,362.0,317.0,432.61,283.0,387.0,0.672,7.109,89.0,2.237,10.429,8.679,9.702,6.347,0.654,8.119
2024,2023-24,Frank Phillips,frankphillipscollege,7.0,25.0,40.0,8.0,397.9,719.0,554.0,466.0,518.7,229.0,330.0,0.385,10.54,60.0,3.111,16.263,7.464,11.732,5.18,0.441,12.531
2024,2023-24,Frederick,frederickcommunitycollege,148.0,74.0,37.0,0.0,714.1,888.0,666.0,555.0,685.98,666.0,629.0,0.667,6.995,91.0,2.204,11.192,7.927,8.646,8.394,0.971,8.394
2024,2023-24,Frontier,frontiercommunitycollege,47.0,29.0,19.0,3.0,328.4,367.0,302.0,230.0,312.89,228.0,361.0,0.604,6.303,101.0,2.07,10.058,9.893,8.575,6.248,0.729,8.276
2024,2023-24,Galveston,galvestoncollege,72.0,38.0,29.0,9.0,489.5,499.0,334.0,255.0,379.8,258.0,502.0,0.567,4.688,136.0,1.795,9.175,9.23,6.983,4.744,0.679,6.141
2024,2023-24,Garden City,gardencitycommunitycollege,67.0,6.0,70.0,1.0,425.9,694.0,682.0,623.0,650.03,375.0,379.0,0.079,13.165,48.0,3.156,14.665,8.009,13.736,7.924,0.577,14.412
2024,2023-24,Garrett,garrettcollege,403.0,248.0,31.0,0.0,2526.5,1829.0,806.0,651.0,569.78,1147.0,3565.0,0.889,2.319,274.0,0.949,6.515,12.699,2.03,4.086,2.013,2.871
2024,2023-24,Gaston College,gastoncollege,87.0,75.0,12.0,8.0,551.1,492.0,288.0,216.0,301.82,176.0,571.0,0.862,3.527,180.0,1.44,8.035,9.325,4.929,2.874,0.583,4.703
2024,2023-24,GateWay (AZ),gatewaycommunitycollegeaz,160.0,192.0,32.0,0.0,1171.2,960.0,864.0,800.0,856.3199999999999,672.0,576.0,0.857,6.148,103.0,1.551,7.377,4.426,6.58,5.164,0.785,6.639
2024,2023-24,Genesee,geneseecommunitycollege,25.0,25.0,30.0,0.0,525.0,643.0,516.0,401.0,455.15,345.0,372.0,0.455,6.874,93.0,2.092,11.023,6.377,7.803,5.914,0.758,8.846
2024,2023-24,Georgia Highlands,georgiahighlandscollege,62.0,54.0,8.0,11.0,439.9,426.0,224.0,196.0,291.42,171.0,482.0,0.871,4.01,159.0,1.631,8.716,9.861,5.962,3.499,0.587,4.583
2024,2023-24,Glen Oaks,glenoakscommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Glendale,glendalecommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,0.0,68.0,0.0,,,0.0,,,,,,,
