date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Apr 15,home,Cochise,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arizona Western,arizonawesterncollege,joserosalesrodartekjpx,Jose Rosales-Rodarte,1.0,win,
Apr 19,home,Eastern Arizona,L,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arizona Western,arizonawesterncollege,joserosalesrodartekjpx,Jose Rosales-Rodarte,1.0,win,
Apr 19,home,Eastern Arizona,W,18-6,18.0,6.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Arizona Western,arizonawesterncollege,joserosalesrodartekjpx,Jose Rosales-Rodarte,12.0,win,20140419_xf2w
Apr 22,home,Pima,L,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arizona Western,arizonawesterncollege,joserosalesrodartekjpx,Jose Rosales-Rodarte,1.0,win,
Apr 22,home,Pima,W,17-8,17.0,8.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Arizona Western,arizonawesterncollege,joserosalesrodartekjpx,Jose Rosales-Rodarte,9.0,win,20140422_1ofo
Apr 26,home,Scottsdale,L,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arizona Western,arizonawesterncollege,joserosalesrodartekjpx,Jose Rosales-Rodarte,1.0,win,
Apr 26,home,Scottsdale,L,11-6,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arizona Western,arizonawesterncollege,joserosalesrodartekjpx,Jose Rosales-Rodarte,5.0,win,
Jan 31,home,Vernon,W,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,4.0,win,
Jan 31,home,Angelina,L,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,5.0,win,
Feb 1,home,Temple,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Feb 1,home,Navarro,W,3-0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
Feb 2,home,Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
Feb 2,home,Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
Feb 2,home,Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
Feb 2,home,Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
Feb 12,home,Angelina,L,7-5,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Feb 12,home,Angelina,W,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,11.0,win,
Feb 14,home,Temple,L,10-8,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Feb 14,home,Temple,W,13-7,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,6.0,win,
Feb 21,home,Laredo,W,2-0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Feb 21,home,Laredo,W,14-0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,14.0,win,
Feb 22,home,Laredo,W,8-0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,8.0,win,
Feb 22,home,Laredo,W,10-0,10.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,10.0,win,20140222_fedl
Feb 28,home,Blinn,W,8-0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,8.0,win,
Feb 28,home,Blinn,W,8-5,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
Mar 1,home,Blinn,W,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Mar 1,home,Blinn,L,8-5,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
Mar 6,home,Galveston,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Mar 6,home,Galveston,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Mar 7,home,South Suburban,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Mar 8,home,Galveston,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Mar 8,home,Galveston,W,6-4,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Mar 10,home,South Suburban,W,15-4,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,11.0,win,
Mar 13,home,Wharton County,W,7-1,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,6.0,win,
Mar 13,home,Wharton County,W,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,4.0,win,
Mar 15,home,Wharton County,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Mar 15,home,Wharton County,W,9-4,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,5.0,win,
Mar 20,home,San Jacinto,W,2-0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Mar 20,home,San Jacinto,L,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Mar 22,home,San Jacinto,W,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
Mar 22,home,San Jacinto,W,15-7,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,8.0,win,
Mar 26,home,Coastal Bend,W,11-1,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,10.0,win,
Mar 26,home,Coastal Bend,W,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,9.0,win,
Mar 29,home,Laredo,W,8-1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,7.0,win,
Mar 29,home,Laredo,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,10.0,win,
Mar 30,home,Laredo,L,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Mar 30,home,Laredo,W,16-4,16.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,12.0,win,
Apr 4,home,Blinn,W,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Apr 4,home,Blinn,W,6-0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,6.0,win,
Apr 5,home,Blinn,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Apr 5,home,Blinn,W,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,9.0,win,
Apr 10,home,Galveston,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Apr 10,home,Galveston,W,8-1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,7.0,win,
Apr 12,home,Galveston,L,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Apr 12,home,Galveston,L,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Apr 14,home,texas lutheran college,W,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,4.0,win,
Apr 14,home,texas lutheran college,L,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
Apr 24,home,Wharton County,W,10-4,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,6.0,win,
Apr 24,home,Wharton County,L,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
Apr 26,home,Wharton County,W,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,5.0,win,
Apr 26,home,Wharton County,W,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,5.0,win,
Apr 26,home,Wharton County,W,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,5.0,win,
Apr 26,home,Wharton County,W,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,5.0,win,
May 1,home,San Jacinto,W,2-0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,2.0,win,
May 1,home,San Jacinto,W,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,5.0,win,
May 3,home,San Jacinto,L,5-2,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
May 3,home,San Jacinto,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
May 11,home,Blinn,L,6-3,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,3.0,win,
May 12,home,Panola,W,10-9,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,1.0,win,
May 16,home,Blinn,W,12-4,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,8.0,win,
May 17,home,Blinn,L,12-4,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Alvin,alvincommunitycollege,stevenellisweoe,steven ellis,8.0,win,
Mar 1,home,Delta,W,17-0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,17.0,win,
Mar 1,home,Jackson,L,4-2,4.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,2.0,win,20140301_zoku
Mar 2,home,Jackson,W,10-4,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,6.0,win,
Mar 2,home,Delta,W,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,3.0,win,
Mar 3,home,Delta,W,10-9,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,
Mar 4,home,Jackson,L,9-2,9.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,7.0,win,20140304_pv6n
Mar 5,home,Delgado,L,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,
Mar 5,home,Delgado,L,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,
Mar 7,home,Jackson,W,8-3,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,5.0,win,
Mar 14,home,Ulster County,W,8-0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,8.0,win,
Mar 14,home,Ulster County,W,9-2,9.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,7.0,win,20140314_221m
Mar 16,home,Bronx,W,12-3,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,9.0,win,
Mar 16,home,Bronx,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,
Mar 21,home,Nassau,W,9-2,9.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,7.0,win,20140321_mnv7
Mar 22,home,Queensborough,W,12-0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,12.0,win,
Mar 22,home,Queensborough,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,10.0,win,
Mar 23,home,Bergen,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,
Mar 23,home,Bergen,L,10-8,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,2.0,win,
Mar 27,home,RCSJ Cumberland,L,13-5,13.0,5.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,8.0,win,20140327_dl0l
Apr 1,home,Ulster County,L,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,2.0,win,
Apr 2,home,Globe Tech,W,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,5.0,win,
Apr 3,home,Globe Tech,L,4-3,4.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,20140403_wxcf
Apr 5,home,Globe Tech,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,
Apr 5,home,Globe Tech,L,10-2,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,8.0,win,
Apr 6,home,Suffolk County,W,7-3,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,4.0,win,
Apr 6,home,Suffolk County,L,8-4,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,4.0,win,
Apr 10,home,Monroe College,W,3-0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,3.0,win,
Apr 10,home,Monroe College,W,4-2,4.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,2.0,win,20140410_vazp
Apr 11,home,Monroe College,L,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,
Apr 11,home,Monroe College,L,6-3,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,3.0,win,
Apr 14,home,Monroe College,W,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,
Apr 19,home,Hofstra JV,W,6-2,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,4.0,win,
Apr 19,home,Hofstra JV,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,10.0,win,
Apr 21,home,Bronx,W,17-1,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,16.0,win,
Apr 22,home,Rockland,W,16-10,16.0,10.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,6.0,win,20140422_l7c7
Apr 24,home,Globe Tech,W,6-3,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,3.0,win,
Apr 26,home,RCSJ Gloucester,W,7-5,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,2.0,win,
Apr 26,home,RCSJ Gloucester,L,10-6,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,4.0,win,
May 1,home,Lackawanna,L,6-4,6.0,4.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,2.0,win,20140501_u8ke
May 3,home,Morris,W,14-2,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,12.0,win,
May 3,home,Morris,L,9-7,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,2.0,win,
May 9,home,Monroe College,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,2.0,win,
May 9,home,Monroe College,W,8-7,8.0,7.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,1.0,win,20140509_u7xm
May 16,home,USC Sumter,L,14-3,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,11.0,win,
May 17,home,Harford,L,10-6,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,jesusreyesljip,Jesus Reyes,4.0,win,
Mar 1,home,Delta,W,17-0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,17.0,win,
Mar 1,home,Jackson,L,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,2.0,win,
Mar 2,home,Jackson,W,10-4,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,6.0,win,
Mar 2,home,Delta,W,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,3.0,win,
Mar 3,home,Delta,W,10-9,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,1.0,win,
Mar 4,home,Jackson,L,9-2,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,7.0,win,
Mar 5,home,Delgado,L,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,1.0,win,
Mar 5,home,Delgado,L,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,1.0,win,
Mar 7,home,Jackson,W,8-3,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,5.0,win,
Mar 14,home,Ulster County,W,8-0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,8.0,win,
Mar 14,home,Ulster County,W,9-2,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,ASA New York,asabrooklynavengers,eduardohiraldodq7f,Eduardo Hiraldo,7.0,win,
