date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Mar 12,home,Black Hawk-Moline,W,8-6,8.0,6.0,,,,4.0,1.0,1.0,1.0,,,0.0,,,,,,,,2.0,1.0,,,,,4.0,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,20200312_we7m,2.0,win,20200312_we7m
Mar 13,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 13,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 13,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 13,home,Black Hawk-Moline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 17,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 19,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 28,home,Chipola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 28,home,Chipola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 28,home,Chipola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 28,home,Chipola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Mar 31,home,Pensacola State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 2,home,Pensacola State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 11,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 11,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 11,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 11,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 17,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 22,home,Chipola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 24,home,Pensacola State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Apr 29,home,Northwest Florida State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Gulf Coast State,gulfcoaststatecollege,reidhalfacrezv3a,Reid Halfacre,2.0,win,,2.0,win,
Feb 3,home,Thomas JV,L,10-9,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,1.0,win,,1.0,win,
Feb 3,home,Thomas JV,W,11-7,11.0,7.0,,,,4.0,1.0,1.0,,,,0.0,,2.0,,,,,,1.0,0.0,,,,,4.0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,4.0,win,20200203_mkwt,4.0,win,20200203_mkwt
Feb 8,home,St. Petersburg,L,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,5.0,win,,5.0,win,
Feb 9,home,St. Petersburg,L,9-2,9.0,2.0,,,,3.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,3.0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,7.0,win,20200209_p0f4,7.0,win,20200209_p0f4
Feb 10,home,Tallahassee,L,5-2,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,3.0,win,,3.0,win,
Feb 17,home,florida southern JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,2.0,win,,2.0,win,
Feb 17,home,florida southern JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,2.0,win,,2.0,win,
Feb 17,home,florida southern JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,2.0,win,,2.0,win,
Feb 17,home,florida southern JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,2.0,win,,2.0,win,
Feb 19,home,Abraham Baldwin,W,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,5.0,win,,5.0,win,
Feb 23,home,Ed Waters JV,W,8-6,8.0,6.0,,,,3.0,1.0,1.0,,,,0.0,,,,,1.0,,,1.0,0.0,,,,,4.0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,2.0,win,20200223_0eas,2.0,win,20200223_0eas
Feb 24,home,South Georgia State,W,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,1.0,win,,1.0,win,
Feb 24,home,South Georgia State,L,7-4,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,3.0,win,,3.0,win,
Feb 28,home,USC Sumter,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,1.0,win,,1.0,win,
Feb 29,home,USC Sumter,L,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,1.0,win,,1.0,win,
Feb 29,home,USC Sumter,L,4-2,4.0,2.0,,,,2.0,0.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,,,,2.0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,2.0,win,20200229_bzwi,2.0,win,20200229_bzwi
Mar 3,home,Eastern Florida State,L,9-3,9.0,3.0,,,,5.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,,6.0,2.0,,,,,5.0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,6.0,win,20200303_atj6,6.0,win,20200303_atj6
Mar 9,home,Central Florida,W,4-3,4.0,3.0,,,,4.0,0.0,2.0,,,,0.0,,2.0,,,,,,2.0,0.0,,,,,4.0,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,1.0,win,20200309_8mkc,1.0,win,20200309_8mkc
Mar 14,home,Lake-Sumter State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Mar 20,home,Seminole State (FL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Mar 23  #,home,Seminole State (FL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Mar 27,home,Daytona State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Mar 30,home,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Apr 3,home,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Apr 6,home,St. Johns River State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Apr 10,home,St. Johns River State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Apr 13,home,Central Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Apr 15,home,Lake-Sumter State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Apr 18,home,Daytona State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Florida State Jacksonville,floridastatecollegeatjacksonville,diegomendozautyk,Diego Mendoza,8.0,win,,8.0,win,
Mar 7,home,Lake Land,W,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,5.0,win,,5.0,win,
Mar 7,home,Lake Land,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Mar 12,home,Shawnee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Mar 18,home,Vincennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Mar 26,home,Southeastern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Mar 31,home,Rend Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Mar 31,home,Rend Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Mar 31,home,Rend Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Mar 31,home,Rend Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 2,home,John A. Logan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 8,home,Danville Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 10,home,Lincoln Trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 10,home,Lincoln Trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 10,home,Lincoln Trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 10,home,Lincoln Trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 16,home,Southwestern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 21,home,Wabash Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 21,home,Wabash Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 21,home,Wabash Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 21,home,Wabash Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 25,home,Frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 25,home,Frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 25,home,Frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 25,home,Frontier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Apr 30,home,Kaskaskia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,jordankistlerrb3b,Jordan Kistler,2.0,win,,2.0,win,
Jan 30,home,St. Johns River State,L,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Jan 30,home,St. Johns River State,L,5-1,5.0,1.0,4.0,win,20200130_fcep,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 2,home,St. Johns River State,L,9-1,9.0,1.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 2,home,St. Johns River State,L,11-2,11.0,2.0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 5,home,Florida State Jacksonville,L,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 8,home,Wallace-Dothan,L,10-0,10.0,0.0,10.0,win,20200208_shy3,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 8,home,Wallace-Dothan,W,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 10,home,Thomas University JV,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 10,home,Thomas University JV,W,12-2,12.0,2.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 12,home,Wallace-Dothan,L,19-6,19.0,6.0,13.0,win,20200212_n6yk,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 14,home,Santa Fe,L,12-2,12.0,2.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 15,home,Central Florida,L,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 15,home,Central Florida,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 19,home,Florida State Jacksonville,L,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 22,home,Santa Fe,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 22,home,Santa Fe,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 22,home,Santa Fe,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
Feb 22,home,Santa Fe,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,brandondumass4i7,Brandon Dumas,,,,,,
