date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 26,away,St. Charles,W,10-4,10.0,10.0,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,johnbastarcheotxi,John Bastarche
Apr 28,home,St. Charles,W,10-8,10.0,10.0,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,johnbastarcheotxi,John Bastarche
Apr 28,home,St. Charles,W,15-10,15.0,15.0,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,johnbastarcheotxi,John Bastarche
May 1,away,Neosho County,L,12-7,12.0,12.0,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,johnbastarcheotxi,John Bastarche
May 1,away,Neosho County,L,21-9,21.0,21.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,27.0,1.0,0.0,1.0,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,johnbastarcheotxi,John Bastarche
May 5,away,Mineral Area,L,9-6,9.0,9.0,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,johnbastarcheotxi,John Bastarche
May 5,home,Mineral Area,L,18-4,18.0,18.0,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,johnbastarcheotxi,John Bastarche
Jan 27,away,Chipola,L,4-2,4.0,4.0,,,,,,,,,,,,,2018,2017-18,div1,Wallace-Dothan,wallacecommunitycollegedothan,willlumpkincykz,Will Lumpkin
Jan 30,away,Andrew,L,12-11,12.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,2018,2017-18,div1,Wallace-Dothan,wallacecommunitycollegedothan,willlumpkincykz,Will Lumpkin
Feb 6,home,Abraham Baldwin,W,5-4,5.0,5.0,,,,,,,,,,,,,2018,2017-18,div1,Wallace-Dothan,wallacecommunitycollegedothan,willlumpkincykz,Will Lumpkin
Feb 6,home,Abraham Baldwin,W,16-3,16.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,2018,2017-18,div1,Wallace-Dothan,wallacecommunitycollegedothan,willlumpkincykz,Will Lumpkin
Feb 8,away,Chipola,W,4-3,4.0,4.0,,,,,,,,,,,,,2018,2017-18,div1,Wallace-Dothan,wallacecommunitycollegedothan,willlumpkincykz,Will Lumpkin
Feb 14,away,Point University JV,W,6-3,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,2018,2017-18,div1,Wallace-Dothan,wallacecommunitycollegedothan,willlumpkincykz,Will Lumpkin
