date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Apr 7,home,Cowley,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Independence,independencecommunitycollege,robelinbautistahwk5,Robelin Bautista,1.0,win,,1.0,win,
Apr 7,home,Cowley,W,13-3,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Independence,independencecommunitycollege,robelinbautistahwk5,Robelin Bautista,10.0,win,,10.0,win,
Apr 16,home,Coffeyville,W,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Independence,independencecommunitycollege,robelinbautistahwk5,Robelin Bautista,9.0,win,,9.0,win,
Apr 16,home,Coffeyville,L,9-7,9.0,7.0,,,,0.0,1.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2016,2015-16,div1,Independence,independencecommunitycollege,robelinbautistahwk5,Robelin Bautista,2.0,win,20160416_usvq,2.0,win,20160416_usvq
Apr 23,home,Neosho County,W,7-4,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Independence,independencecommunitycollege,robelinbautistahwk5,Robelin Bautista,3.0,win,,3.0,win,
Apr 23,home,Neosho County,L,12-9,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Independence,independencecommunitycollege,robelinbautistahwk5,Robelin Bautista,3.0,win,,3.0,win,
Apr 28,home,Labette,W,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Independence,independencecommunitycollege,robelinbautistahwk5,Robelin Bautista,1.0,win,,1.0,win,
Apr 28,home,Labette,W,17-8,17.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Independence,independencecommunitycollege,robelinbautistahwk5,Robelin Bautista,9.0,win,,9.0,win,
Feb 16,home,Pensacola State,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,1.0,win,,1.0,win,
Feb 26,home,Wallace State,L,14-9,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,5.0,win,,5.0,win,
Feb 27,home,Wallace State,L,8-6,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,2.0,win,,2.0,win,
Feb 27,home,Wallace State,L,11-4,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,7.0,win,,7.0,win,
Mar 4,home,Springhill College JV,W,11-1,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,10.0,win,,10.0,win,
Mar 13,home,Coastal Alabama - Brewton,W,11-5,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,6.0,win,,6.0,win,
Mar 13,home,Coastal Alabama - Brewton,W,9-5,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,4.0,win,,4.0,win,
Mar 25,home,Lurleen B. Wallace,L,9-6,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,3.0,win,,3.0,win,
Mar 25,home,Lurleen B. Wallace,L,7-3,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,4.0,win,,4.0,win,
Apr 2,home,Wallace-Selma,W,8-1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,7.0,win,,7.0,win,
Apr 2,home,Wallace-Selma,W,11-4,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,7.0,win,,7.0,win,
Apr 7,home,Coastal Alabama - Monroeville,L,10-1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,9.0,win,,9.0,win,
Apr 7,home,Coastal Alabama - Monroeville,L,6-2,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,4.0,win,,4.0,win,
Apr 17,home,Enterprise State,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,10.0,win,,10.0,win,
Apr 17,home,Enterprise State,W,8-5,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,3.0,win,,3.0,win,
Apr 19,home,Delgado,W,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,1.0,win,,1.0,win,
Apr 19,home,Delgado,L,8-1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,7.0,win,,7.0,win,
Apr 23,home,Wallace-Dothan,W,7-4,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,3.0,win,,3.0,win,
Apr 23,home,Wallace-Dothan,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,1.0,win,,1.0,win,
Apr 29,home,Bishop State,L,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,3.0,win,,3.0,win,
Apr 29,home,Bishop State,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,10.0,win,,10.0,win,
May 7,home,Chattahoochee Valley,L,10-1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,9.0,win,,9.0,win,
May 7,home,Chattahoochee Valley,L,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,jonathanwhitenjzw,Jonathan White,1.0,win,,1.0,win,
Feb 6,home,Northeast Mississippi,W,6-5,6.0,5.0,1.0,win,20160206_gmcv,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 6,home,Northeast Mississippi,W,16-13,16.0,13.0,3.0,win,20160206_3zhc,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,3.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 12,home,Northeast Mississippi,W,10-4,10.0,4.0,6.0,win,20160212_srwg,4.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,5.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 12,home,Northeast Mississippi,L,4-2,4.0,2.0,2.0,win,20160212_v3dk,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 16,home,Lawson State,L,7-6,7.0,6.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 20,home,Gordon State,W,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 20,home,Chipola,W,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 21,home,Chipola,L,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 21,home,Chipola,W,18-4,18.0,4.0,14.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 23,home,Wabash Valley,L,8-6,8.0,6.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 28,home,Calhoun,L,5-2,5.0,2.0,3.0,win,20160228_o64j,4.0,0.0,1.0,,,,0.0,,1.0,,1.0,,,,1.0,0.0,,,,,4.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 28,home,Martin Methodist,,,,,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 28,home,Martin Methodist,,,,,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 28,home,Martin Methodist,,,,,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Feb 28,home,Martin Methodist,,,,,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 2,home,Wallace State,W,7-5,7.0,5.0,2.0,win,20160302_9uca,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 2,home,Wallace State,L,6-2,6.0,2.0,4.0,win,20160302_5w3e,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,3.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 5,home,Walters State,L,9-4,9.0,4.0,5.0,win,20160305_9kwl,2.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,,,1.0,,3.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 5,home,Walters State,L,6-5,6.0,5.0,1.0,win,20160305_t6wt,3.0,1.0,3.0,1.0,,,0.0,,,,,,,,4.0,1.0,,,,,3.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 6,home,Walters State,W,5-4,5.0,4.0,1.0,win,20160306_luaw,2.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,1.0,1.0,1.0,2.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 8,home,Wabash Valley,W,10-7,10.0,7.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 8,home,Wabash Valley,L,5-1,5.0,1.0,4.0,win,20160308_xaev,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,3.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 11,home,Motlow State,W,5-4,5.0,4.0,1.0,win,20160311_hdgu,0.0,1.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,1.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 12,home,Motlow State,W,8-6,8.0,6.0,2.0,win,20160312_tx7o,3.0,2.0,1.0,,,,0.0,,,,,,,1.0,1.0,0.0,,1.0,1.0,1.0,4.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 12,home,Motlow State,L,13-3,13.0,3.0,10.0,win,20160312_hdp4,5.0,1.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,1.0,2.0,0.5,5.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 16,home,Joliet,W,12-2,12.0,2.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 16,home,Joliet,L,9-3,9.0,3.0,6.0,win,20160316_0tbe,4.0,2.0,1.0,,,,0.0,,,1.0,,,,,1.0,0.0,,,,,4.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 17,home,Joliet,W,15-9,15.0,9.0,6.0,win,20160317_xa2h,5.0,2.0,2.0,,,,1.0,,,1.0,,,,,2.0,0.0,,,,,5.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 18,home,Jackson State,W,8-7,8.0,7.0,1.0,win,20160318_bcm1,5.0,2.0,2.0,,,,0.0,,,,,,,,2.0,0.0,,1.0,2.0,0.5,5.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 19,home,Jackson State,W,6-2,6.0,2.0,4.0,win,20160319_bynf,4.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,2.0,0.0,,,,,5.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 19,home,Jackson State,L,2-1,2.0,1.0,1.0,win,20160319_5gaj,3.0,0.0,0.0,,,,0.0,,3.0,,,,,,0.0,0.0,,,,,3.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 21,home,Lawson State,W,11-5,11.0,5.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 25,home,Dyersburg State,L,2-1,2.0,1.0,1.0,win,20160325_8l9j,1.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,,,,,2.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 25,home,Dyersburg State,L,2-1,2.0,1.0,1.0,win,20160325_seeg,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,2.0,,3.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 26,home,Dyersburg State,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Mar 29,home,Calhoun,W,7-6,7.0,6.0,1.0,win,20160329_5t13,2.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,2.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 1,home,Roane State,W,5-4,5.0,4.0,1.0,win,20160401_8hdl,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 2,home,Roane State,W,16-7,16.0,7.0,9.0,win,20160402_nn37,0.0,1.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,1.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 2,home,Roane State,W,3-2,3.0,2.0,1.0,win,20160402_x3se,1.0,0.0,1.0,,,,1.0,,,,,,,,1.0,0.0,,,,,1.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 5,home,Snead State,W,6-5,6.0,5.0,1.0,win,20160405_egt3,2.0,0.0,0.0,,,,1.0,,,,,,,,0.0,0.0,,,,,2.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 8,home,Volunteer State,L,9-4,9.0,4.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 9,home,Volunteer State,W,5-0,5.0,0.0,5.0,win,20160409_zty9,1.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,1.0,,1.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 9,home,Volunteer State,W,5-1,5.0,1.0,4.0,win,20160409_j402,3.0,1.0,1.0,1.0,,,0.0,1.0,2.0,1.0,,,,,2.0,1.0,,,,,4.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 13,home,Wallace State,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 13,home,Wallace State,L,13-3,13.0,3.0,10.0,win,20160413_7o9b,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 15,home,Cleveland State,L,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 16,home,Cleveland State,W,5-4,5.0,4.0,1.0,win,20160416_dxd3,1.0,1.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,1.0,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 16,home,Cleveland State,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
Apr 20,home,Jackson State,W,14-10,14.0,10.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Columbia State,columbiastatecommunitycollege,taylormckinneycw8j,Taylor Mckinney,,,,,,
