date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Apr 28,home,Wallace-Dothan,W,5-4,5.0,4.0,,,,3.0,0.0,0.0,,,,0.0,,2.0,,,,,,0.0,0.0,,,,,3.0,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,paulhegeman2wvj,Paul Hegeman,1.0,win,20220428_6v3m,1.0,win,20220428_6v3m
Apr 28,home,Wallace-Dothan,W,6-3,6.0,3.0,,,,3.0,0.0,1.0,,,,2.0,,,,,,,,1.0,0.0,,,,,3.0,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,paulhegeman2wvj,Paul Hegeman,3.0,win,20220428_hpvq,3.0,win,20220428_hpvq
May 7,home,Pearl River,L,7-3,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,paulhegeman2wvj,Paul Hegeman,4.0,win,,4.0,win,
May 7,home,Pearl River,L,13-0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,paulhegeman2wvj,Paul Hegeman,13.0,win,,13.0,win,
May 13,home,Lawson State,L,11-5,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Chattahoochee Valley,chattahoocheevalleycommunitycollege,paulhegeman2wvj,Paul Hegeman,6.0,win,,6.0,win,
Feb 26,home,Treasure Valley,W,11-1,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,10.0,win,,10.0,win,
Feb 26,home,Treasure Valley,W,6-0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,6.0,win,,6.0,win,
Mar 31,home,Colorado Northwestern,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,10.0,win,,10.0,win,
Apr 1,home,Colorado Northwestern,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,10.0,win,,10.0,win,
Apr 1,home,Colorado Northwestern,L,9-8,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,1.0,win,,1.0,win,
Apr 2,home,Colorado Northwestern,W,11-3,11.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,8.0,win,20220402_n3dg,8.0,win,20220402_n3dg
Apr 7,home,Utah State Eastern,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,1.0,win,,1.0,win,
Apr 8,home,Utah State Eastern,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,2.0,win,,2.0,win,
Apr 8,home,Utah State Eastern,W,9-2,9.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,7.0,win,20220408_p2n9,7.0,win,20220408_p2n9
Apr 9,home,Utah State Eastern,W,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,9.0,win,,9.0,win,
Apr 14,home,Southern Nevada,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,1.0,win,,1.0,win,
Apr 15,home,Southern Nevada,L,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,1.0,win,,1.0,win,
Apr 15,home,Southern Nevada,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,2.0,win,,2.0,win,
Apr 16,home,Southern Nevada,W,5-2,5.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,3.0,win,20220416_0kro,3.0,win,20220416_0kro
Apr 21,home,Salt Lake,L,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,5.0,win,,5.0,win,
Apr 22,home,Salt Lake,L,7-3,7.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,4.0,win,20220422_htrt,4.0,win,20220422_htrt
Apr 22,home,Salt Lake,W,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,2.0,win,,2.0,win,
Apr 23,home,Salt Lake,W,7-6,7.0,6.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,1.0,win,20220423_tyqq,1.0,win,20220423_tyqq
Apr 28,home,Community Christian (CA),W,11-0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,11.0,win,,11.0,win,
Apr 29,home,Community Christian (CA),W,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,5.0,win,,5.0,win,
Apr 29,home,Community Christian (CA),W,13-0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,13.0,win,,13.0,win,
Apr 30,home,Community Christian (CA),W,15-7,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,joshtrentaduel4vm,Josh Trentadue,8.0,win,,8.0,win,
Feb 20,home,Cowley,L,9-2,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,7.0,win,,7.0,win,
Feb 28,home,Metropolitan,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,2.0,win,,2.0,win,
Feb 28,home,Metropolitan,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,1.0,win,,1.0,win,
Mar 4,home,Carl Albert State,L,5-2,5.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,1.0,,,,,0.0,0.0,,,1.0,,0.0,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,3.0,win,20220304_xaiq,3.0,win,20220304_xaiq
Mar 5,home,Carl Albert State,L,6-2,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,4.0,win,,4.0,win,
Mar 5,home,Carl Albert State,W,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,9.0,win,,9.0,win,
Mar 13,home,Seminole State (OK),W,10-7,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,3.0,win,,3.0,win,
Mar 17,home,Connors State,L,13-4,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,9.0,win,,9.0,win,
Mar 25,home,Eastern Oklahoma State,L,9-3,9.0,3.0,,,,2.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,2.0,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,6.0,win,20220325_g1sd,6.0,win,20220325_g1sd
Mar 26,home,Eastern Oklahoma State,L,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,1.0,win,,1.0,win,
Mar 26,home,Eastern Oklahoma State,L,17-11,17.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,6.0,win,,6.0,win,
Mar 29,home,Evangel College,W,11-1,11.0,1.0,,,,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,2.0,1.0,,,,,1.0,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,10.0,win,20220329_y3mp,10.0,win,20220329_y3mp
Mar 29,home,Evangel College,W,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,10.0,win,,10.0,win,
Apr 1,home,Rose State,W,7-6,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,1.0,win,,1.0,win,
Apr 2,home,Rose State,W,9-6,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,3.0,win,,3.0,win,
Apr 2,home,Rose State,W,11-3,11.0,3.0,,,,1.0,1.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,1.0,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,8.0,win,20220402_6q39,8.0,win,20220402_6q39
Apr 23,home,Connors State,L,13-3,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,10.0,win,,10.0,win,
Apr 23,home,Connors State,L,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,simongoehlerzhld,Simon Goehler,11.0,win,,11.0,win,
Feb 26,home,Treasure Valley,W,11-1,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,jaceleatham7237,Jace Leatham,10.0,win,,10.0,win,
Feb 26,home,Treasure Valley,W,6-0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,jaceleatham7237,Jace Leatham,6.0,win,,6.0,win,
Mar 31,home,Colorado Northwestern,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,jaceleatham7237,Jace Leatham,10.0,win,,10.0,win,
Apr 1,home,Colorado Northwestern,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,jaceleatham7237,Jace Leatham,10.0,win,,10.0,win,
Apr 1,home,Colorado Northwestern,L,9-8,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,jaceleatham7237,Jace Leatham,1.0,win,,1.0,win,
Apr 2,home,Colorado Northwestern,W,11-3,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,jaceleatham7237,Jace Leatham,8.0,win,,8.0,win,
Apr 7,home,Utah State Eastern,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Southern Idaho,collegeofsouthernidaho,jaceleatham7237,Jace Leatham,1.0,win,,1.0,win,
