date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Mar 16,home,San Jacinto,L,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,2.0,win,,2.0,win,
Mar 16,home,San Jacinto,L,10-7,10.0,7.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,3.0,win,20190316_t0c3,3.0,win,20190316_t0c3
Mar 19,home,Angelina,L,14-9,14.0,9.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,5.0,win,20190319_4rco,5.0,win,20190319_4rco
Mar 21,home,Alvin,L,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,9.0,win,,9.0,win,
Mar 23,home,Alvin,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,1.0,win,,1.0,win,
Mar 23,home,Alvin,L,5-2,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,3.0,win,,3.0,win,
Mar 26,home,Coastal Bend,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,1.0,win,,1.0,win,
Mar 29,home,Laredo,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,1.0,win,,1.0,win,
Mar 29,home,Laredo,L,6-3,6.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,3.0,win,20190329_4ton,3.0,win,20190329_4ton
Mar 30,home,Laredo,L,5-2,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,3.0,win,,3.0,win,
Mar 30,home,Laredo,W,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,2.0,win,,2.0,win,
Apr 2,home,Angelina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,2.0,win,,2.0,win,
Apr 4,home,Blinn,L,7-3,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,4.0,win,,4.0,win,
Apr 5,home,Blinn,L,11-1,11.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,10.0,win,20190405_yz8n,10.0,win,20190405_yz8n
Apr 5,home,Blinn,L,2-0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,2.0,win,,2.0,win,
Apr 8,home,Blinn,L,9-1,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,8.0,win,,8.0,win,
Apr 11,home,Wharton County,L,11-1,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,10.0,win,,10.0,win,
Apr 11,home,Wharton County,W,21-7,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,14.0,win,,14.0,win,
Apr 13,home,Wharton County,L,7-0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,7.0,win,,7.0,win,
Apr 13,home,Wharton County,W,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,1.0,win,,1.0,win,
Apr 20,home,Baton Rouge,L,9-1,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,8.0,win,,8.0,win,
Apr 20,home,Baton Rouge,L,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,9.0,win,,9.0,win,
Apr 25,home,San Jacinto,L,10-6,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,4.0,win,,4.0,win,
Apr 25,home,San Jacinto,L,13-3,13.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,10.0,win,20190425_b830,10.0,win,20190425_b830
Apr 27,home,San Jacinto,L,7-1,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,6.0,win,,6.0,win,
Apr 27,home,San Jacinto,L,7-3,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,4.0,win,,4.0,win,
May 2,home,Alvin,L,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,3.0,win,,3.0,win,
May 2,home,Alvin,L,18-13,18.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,5.0,win,,5.0,win,
May 4,home,Alvin,W,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,5.0,win,,5.0,win,
May 4,home,Alvin,L,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Galveston,galvestoncollege,ryankuboshs3j2,Ryan Kubosh,2.0,win,,2.0,win,
Oct 6  #,home,Slammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,,,,2.0,win,
Oct 8  #,home,Western Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,,,,2.0,win,
Oct 20  #,home,Cage Rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,,,,2.0,win,
Feb 1,home,Garden City,L,14-4,14.0,4.0,,,,1.0,2.0,0.0,,,,0.0,1.0,,1.0,,,,,0.0,0.0,,,,,2.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,10.0,win,20190201_m0dx,10.0,win,20190201_m0dx
Feb 1,home,Garden City,L,13-9,13.0,9.0,,,,4.0,3.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,6.0,2.0,,,,,4.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,4.0,win,20190201_wa9x,4.0,win,20190201_wa9x
Feb 2,home,Garden City,L,14-3,14.0,3.0,,,,3.0,0.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,,,,3.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,11.0,win,20190202_i4s2,11.0,win,20190202_i4s2
Feb 2,home,Garden City,W,6-5,6.0,5.0,,,,6.0,1.0,3.0,1.0,,,0.0,,1.0,2.0,,,,,4.0,1.0,,,,,6.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,1.0,win,20190202_03op,1.0,win,20190202_03op
Mar 20,home,Western Nebraska,L,10-8,10.0,8.0,,,,4.0,2.0,2.0,,,,0.0,,1.0,1.0,,,,,2.0,0.0,,,,,4.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,2.0,win,20190320_bwlz,2.0,win,20190320_bwlz
Mar 20,home,Western Nebraska,W,3-2,3.0,2.0,,,,3.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,3.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,1.0,win,20190320_m4hf,1.0,win,20190320_m4hf
Mar 24,home,Otero,W,12-3,12.0,3.0,,,,4.0,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,,,5.0,1.0,,,,,5.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,9.0,win,20190324_l7o4,9.0,win,20190324_l7o4
Mar 25,home,Otero,W,5-4,5.0,4.0,,,,4.0,0.0,0.0,,,,0.0,,4.0,,,,,,0.0,0.0,,,,,4.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,1.0,win,20190325_5rkx,1.0,win,20190325_5rkx
Mar 25,home,Otero,W,15-1,15.0,1.0,,,,2.0,2.0,1.0,,,,0.0,1.0,1.0,,,1.0,,,1.0,0.0,,,,,4.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,14.0,win,20190325_fwus,14.0,win,20190325_fwus
Apr 9,home,Southeast,W,12-3,12.0,3.0,,,,2.0,2.0,0.0,,,,1.0,2.0,1.0,2.0,,,,,0.0,0.0,,,,,4.0,2019,2018-19,div1,Northeastern,northeasternjuniorcollege,carterallen9im5,Carter Allen,9.0,win,20190409_aza2,9.0,win,20190409_aza2
