date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Mar 24,home,Redlands,W,15-5,15.0,5.0,10.0,win,20180324_qrl2,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Mar 28,home,Grayson,L,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Mar 28,home,Grayson,W,12-9,12.0,9.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Mar 30,home,Grayson,L,7-5,7.0,5.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Mar 30,home,Grayson,W,12-4,12.0,4.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 4,home,Ranger,W,17-4,17.0,4.0,13.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 4,home,Ranger,L,14-12,14.0,12.0,2.0,win,20180404_53eu,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 8,home,Ranger,W,12-6,12.0,6.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 8,home,Ranger,W,14-6,14.0,6.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 11,home,Hill,W,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 11,home,Hill,W,11-3,11.0,3.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 14,home,Hill,W,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 14,home,Hill,L,11-9,11.0,9.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 18,home,McLennan,L,12-2,12.0,2.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 18,home,McLennan,W,11-7,11.0,7.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 20,home,McLennan,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 20,home,McLennan,W,6-3,6.0,3.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 25,home,Weatherford,W,1-0,1.0,0.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 25,home,Weatherford,W,17-11,17.0,11.0,6.0,win,20180425_mhxi,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 28,home,Weatherford,W,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
Apr 28,home,Weatherford,W,8-1,8.0,1.0,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
May 2,home,Vernon,W,15-0,15.0,0.0,15.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
May 2,home,Vernon,W,16-2,16.0,2.0,14.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Cisco,ciscocollege,ryankotulekzepb,Ryan Kotulek,,,,,,
