date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Apr 2,home,Frank Phillips,W,8-4,8.0,4.0,,,,5.0,1.0,3.0,1.0,,,3.0,,1.0,,,,,,4.0,1.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,4.0,win,20170402_os92,4.0,win,20170402_os92
Apr 3,home,Frank Phillips,W,17-6,17.0,6.0,,,,3.0,2.0,2.0,1.0,,,2.0,2.0,,,,,,,3.0,1.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,11.0,win,20170403_wtt0,11.0,win,20170403_wtt0
Apr 3,home,Frank Phillips,W,7-5,7.0,5.0,,,,3.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,,,1.0,,6.0,2.0,,,,,4.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,2.0,win,20170403_6c22,2.0,win,20170403_6c22
Apr 7,home,Western Texas,W,11-1,11.0,1.0,,,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,0.0,,,,,3.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,10.0,win,20170407_su8a,10.0,win,20170407_su8a
Apr 7,home,Western Texas,W,7-6,7.0,6.0,,,,6.0,1.0,3.0,1.0,,,0.0,,,,,,,,4.0,1.0,,,,,6.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,20170407_8btf,1.0,win,20170407_8btf
Apr 8,home,Western Texas,W,10-5,10.0,5.0,,,,5.0,1.0,2.0,,,,1.0,,,,,,,,2.0,0.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,5.0,win,20170408_eub0,5.0,win,20170408_eub0
Apr 8,home,Western Texas,L,5-4,5.0,4.0,,,,4.0,0.0,1.0,,,,0.0,,2.0,,,,,,1.0,0.0,,,,,4.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,20170408_9cbf,1.0,win,20170408_9cbf
Apr 11,home,Western Texas,L,9-7,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,2.0,win,,2.0,win,
Apr 14,home,New Mexico Military,W,21-6,21.0,6.0,,,,3.0,1.0,2.0,,,1.0,2.0,1.0,,,,,,,5.0,1.0,,,,,4.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,15.0,win,20170414_vh7s,15.0,win,20170414_vh7s
Apr 14,home,New Mexico Military,W,17-4,17.0,4.0,,,,5.0,2.0,2.0,,,2.0,7.0,,,,,,,,8.0,2.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,13.0,win,20170414_vpi5,13.0,win,20170414_vpi5
Apr 15,home,New Mexico Military,W,11-8,11.0,8.0,,,,3.0,3.0,2.0,,,,3.0,1.0,,1.0,,,,,2.0,0.0,,,,,4.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,3.0,win,20170415_migm,3.0,win,20170415_migm
Apr 15,home,New Mexico Military,W,14-4,14.0,4.0,,,,4.0,1.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,10.0,win,20170415_ijuz,10.0,win,20170415_ijuz
Apr 18,home,New Mexico,L,10-9,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,,1.0,win,
Apr 21,home,Odessa,W,3-2,3.0,2.0,,,,2.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,20170421_e8yd,1.0,win,20170421_e8yd
Apr 21,home,Odessa,L,13-7,13.0,7.0,,,,5.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,6.0,win,20170421_al4d,6.0,win,20170421_al4d
Apr 22,home,Odessa,L,3-2,3.0,2.0,,,,1.0,0.0,0.0,,,,0.0,2.0,1.0,,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,20170422_nsvr,1.0,win,20170422_nsvr
Apr 22,home,Odessa,W,5-4,5.0,4.0,,,,5.0,1.0,2.0,1.0,,,0.0,,1.0,,,,,,3.0,1.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,20170422_zu6t,1.0,win,20170422_zu6t
Apr 25,home,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,,1.0,win,
Apr 28,home,Luna,W,14-4,14.0,4.0,,,,3.0,1.0,1.0,,,,2.0,,1.0,,,,,,1.0,0.0,,,,,3.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,10.0,win,20170428_nhs9,10.0,win,20170428_nhs9
Apr 28,home,Luna,L,12-6,12.0,6.0,,,,3.0,1.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,6.0,win,20170428_yywo,6.0,win,20170428_yywo
Apr 29,home,Luna,W,5-2,5.0,2.0,,,,3.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,3.0,win,20170429_9tfa,3.0,win,20170429_9tfa
Apr 29,home,Luna,W,21-12,21.0,12.0,,,,4.0,5.0,3.0,,,1.0,3.0,1.0,,1.0,,1.0,,,6.0,1.0,,,,,6.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,9.0,win,20170429_uhb5,9.0,win,20170429_uhb5
May 5,home,New Mexico,L,4-3,4.0,3.0,,,,2.0,0.0,1.0,,,,0.0,1.0,,,,,,,1.0,0.0,,,,,3.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,20170505_sbtk,1.0,win,20170505_sbtk
May 5,home,New Mexico,L,10-4,10.0,4.0,,,,1.0,1.0,0.0,,,,1.0,1.0,,,,,1.0,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,6.0,win,20170505_86ld,6.0,win,20170505_86ld
May 6,home,New Mexico,W,7-4,7.0,4.0,,,,3.0,0.0,0.0,,,,0.0,1.0,2.0,,,,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,3.0,win,20170506_y1qq,3.0,win,20170506_y1qq
May 6,home,New Mexico,W,9-8,9.0,8.0,,,,4.0,1.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,5.0,1.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,20170506_kr1o,1.0,win,20170506_kr1o
May 12,home,McLennan,L,10-2,10.0,2.0,,,,3.0,0.0,2.0,,,,1.0,1.0,1.0,,,,,,2.0,0.0,,,,,4.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,8.0,win,20170512_2ce2,8.0,win,20170512_2ce2
May 13,home,Midland,L,8-7,8.0,7.0,,,,3.0,1.0,0.0,,,,1.0,1.0,,,,,1.0,,0.0,0.0,,,,,5.0,2017,2016-17,div1,Howard (TX),howardcollege,dougfacendozyfz,Doug Facendo,1.0,win,20170513_f1vw,1.0,win,20170513_f1vw
Feb 10,home,Marshalltown,L,6-5,6.0,5.0,,,,4.0,1.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170210_7x5a,1.0,win,20170210_7x5a
Feb 10,home,Marshalltown,L,13-0,13.0,0.0,,,,2.0,0.0,1.0,,,,0.0,1.0,,,,,,,1.0,0.0,,,,,3.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,13.0,win,20170210_h0qo,13.0,win,20170210_h0qo
Feb 11,home,Marshalltown,W,11-1,11.0,1.0,,,,3.0,1.0,0.0,,,,0.0,,2.0,1.0,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,10.0,win,20170211_7z48,10.0,win,20170211_7z48
Feb 11,home,Marshalltown,L,7-6,7.0,6.0,,,,1.0,2.0,1.0,,,1.0,1.0,3.0,,1.0,,,,,4.0,1.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170211_p0c6,1.0,win,20170211_p0c6
Feb 14,home,Wallace State,L,12-11,12.0,11.0,,,,5.0,1.0,2.0,1.0,,,2.0,,2.0,,,,,,3.0,1.0,,,,,5.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170214_fh08,1.0,win,20170214_fh08
Feb 14,home,Wallace State,L,7-0,7.0,0.0,,,,2.0,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,7.0,win,20170214_dsia,7.0,win,20170214_dsia
Feb 24,home,Morton,W,5-1,5.0,1.0,,,,3.0,0.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,,,,3.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,4.0,win,20170224_156g,4.0,win,20170224_156g
Feb 24,home,Morton,W,16-6,16.0,6.0,,,,4.0,2.0,3.0,1.0,,1.0,6.0,,,,,,,,7.0,2.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,10.0,win,20170224_b5dv,10.0,win,20170224_b5dv
Feb 25,home,Morton,W,8-2,8.0,2.0,,,,4.0,1.0,0.0,,,,0.0,,1.0,1.0,,,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,6.0,win,20170225_jggb,6.0,win,20170225_jggb
Feb 25,home,Morton,W,5-2,5.0,2.0,,,,1.0,0.0,0.0,,,,0.0,2.0,,1.0,,1.0,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,3.0,win,20170225_bcay,3.0,win,20170225_bcay
Mar 3,home,Chattanooga State,W,4-2,4.0,2.0,,,,4.0,2.0,2.0,,,,0.0,,1.0,1.0,,,,,2.0,0.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,2.0,win,20170303_vrkq,2.0,win,20170303_vrkq
Mar 4,home,Chattanooga State,L,4-1,4.0,1.0,,,,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,3.0,win,20170304_9x3w,3.0,win,20170304_9x3w
Mar 4,home,Chattanooga State,W,5-4,5.0,4.0,,,,3.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,4.0,1.0,,,,,3.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170304_nrgk,1.0,win,20170304_nrgk
Mar 7,home,Lawson State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,,1.0,win,
Mar 7,home,Lawson State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,,1.0,win,
Mar 7,home,Lawson State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,,1.0,win,
Mar 7,home,Lawson State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,,1.0,win,
Mar 17,home,Roane State,W,13-3,13.0,3.0,,,,4.0,1.0,1.0,,,1.0,3.0,,2.0,,,,,,4.0,1.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,10.0,win,20170317_vl4z,10.0,win,20170317_vl4z
Mar 18,home,Roane State,W,10-9,10.0,9.0,,,,4.0,0.0,0.0,,,,1.0,,,,,,,,0.0,0.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170318_6rtm,1.0,win,20170318_6rtm
Mar 18,home,Roane State,W,9-3,9.0,3.0,,,,2.0,1.0,2.0,,,1.0,2.0,2.0,,1.0,,,,,5.0,1.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,6.0,win,20170318_8jeu,6.0,win,20170318_8jeu
Mar 20,home,Martin Methodist JV,W,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,9.0,win,,9.0,win,
Mar 20,home,Martin Methodist JV,W,11-1,11.0,1.0,,,,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,9.0,3.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,10.0,win,20170320_issu,10.0,win,20170320_issu
Apr 7,home,Jackson State,L,6-2,6.0,2.0,,,,3.0,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,2.0,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,4.0,win,20170407_zyhr,4.0,win,20170407_zyhr
Apr 8,home,Jackson State,L,11-7,11.0,7.0,,,,3.0,2.0,2.0,,,2.0,5.0,1.0,1.0,,,,,,8.0,2.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,4.0,win,20170408_qpvk,4.0,win,20170408_qpvk
Apr 8,home,Jackson State,L,7-6,7.0,6.0,,,,2.0,0.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,0.0,,1.0,1.0,1.0,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170408_9uv4,1.0,win,20170408_9uv4
Apr 11,home,Calhoun,W,15-5,15.0,5.0,,,,1.0,1.0,0.0,,,,0.0,2.0,,,,,,,0.0,0.0,,,,,3.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,10.0,win,20170411_pq32,10.0,win,20170411_pq32
Apr 13,home,Volunteer State,W,7-5,7.0,5.0,,,,5.0,0.0,1.0,1.0,,,1.0,,,,,,,,2.0,1.0,,2.0,2.0,1.0,5.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,2.0,win,20170413_r6ak,2.0,win,20170413_r6ak
Apr 14,home,Volunteer State,L,5-4,5.0,4.0,,,,3.0,1.0,2.0,1.0,,,0.0,,,,,,,,3.0,1.0,,,1.0,,3.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170414_pwgl,1.0,win,20170414_pwgl
Apr 14,home,Volunteer State,W,5-4,5.0,4.0,,,,3.0,2.0,2.0,2.0,,,0.0,1.0,1.0,,,,,,4.0,2.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170414_sihf,1.0,win,20170414_sihf
May 9,home,Chattanooga State,L,6-5,6.0,5.0,,,,2.0,1.0,2.0,1.0,,,0.0,1.0,,,,,1.0,,3.0,1.0,,,,,4.0,2017,2016-17,div1,Motlow State,motlowstatecommunitycollege,jacobfreelandj447,Jacob Freeland,1.0,win,20170509_ctes,1.0,win,20170509_ctes
Jan 28  #,home,Lindsey Wilson College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,,,,5.0,win,
Feb 15,home,Wabash Valley,L,8-2,8.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,6.0,win,20170215_iaxu,6.0,win,20170215_iaxu
Feb 15,home,Wabash Valley,L,11-0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,11.0,win,,11.0,win,
Feb 21,home,Martin Methodist,W,8-5,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,3.0,win,,3.0,win,
Feb 25,home,Frontier,W,10-4,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,6.0,win,,6.0,win,
Feb 25,home,Frontier,W,8-1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,7.0,win,,7.0,win,
Feb 26,home,Frontier,W,22-4,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,18.0,win,,18.0,win,
Feb 26,home,Frontier,W,13-5,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,8.0,win,,8.0,win,
Mar 8,home,Motlow State,W,10-9,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,1.0,win,,1.0,win,
Mar 9,home,Grand Rapids,L,13-9,13.0,9.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,4.0,win,20170309_qltw,4.0,win,20170309_qltw
Mar 10,home,Jackson State,L,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,3.0,win,,3.0,win,
Mar 10,home,Jackson State,L,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,2.0,win,,2.0,win,
Mar 11,home,Jackson State,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,1.0,win,,1.0,win,
Mar 15,home,Joliet,W,11-10,11.0,10.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,1.0,win,20170315_qvhn,1.0,win,20170315_qvhn
Mar 16,home,Joliet,W,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,1.0,win,,1.0,win,
Mar 16,home,Joliet,W,8-5,8.0,5.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,3.0,win,20170316_e9e9,3.0,win,20170316_e9e9
Mar 24,home,Cleveland State,W,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,1.0,win,,1.0,win,
Mar 24,home,Cleveland State,W,9-3,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,6.0,win,,6.0,win,
Mar 25,home,Cleveland State,L,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,1.0,win,,1.0,win,
Mar 28,home,Calhoun,W,9-3,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,6.0,win,,6.0,win,
Mar 31,home,Motlow State,L,13-5,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,8.0,win,,8.0,win,
Apr 1,home,Motlow State,W,6-4,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,2.0,win,,2.0,win,
Apr 1,home,Motlow State,W,10-4,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,6.0,win,,6.0,win,
Apr 4,home,Snead State,W,5-3,5.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,2.0,win,20170404_pwl7,2.0,win,20170404_pwl7
Apr 11,home,Wallace State,L,12-10,12.0,10.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,2.0,win,20170411_nrv3,2.0,win,20170411_nrv3
Apr 11,home,Wallace State,L,14-1,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,13.0,win,,13.0,win,
Apr 13,home,Walters State,L,12-2,12.0,2.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,10.0,win,20170413_c4ym,10.0,win,20170413_c4ym
Apr 14,home,Walters State,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,1.0,win,,1.0,win,
Apr 14,home,Walters State,W,11-7,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Columbia State,columbiastatecommunitycollege,dustybaker5f3g,Dusty Baker,4.0,win,,4.0,win,
