date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Apr 27,home,Vernon,W,13-3,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,palmerwenzelydwt,Palmer Wenzel,10.0,win,,10.0,win,
Apr 27,home,Vernon,W,10-3,10.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2016,2015-16,div1,McLennan,mclennancommunitycollege,palmerwenzelydwt,Palmer Wenzel,7.0,win,20160427_ldpz,7.0,win,20160427_ldpz
May 4,home,North Central Texas,W,10-0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,palmerwenzelydwt,Palmer Wenzel,10.0,win,,10.0,win,
May 4,home,North Central Texas,W,11-7,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,McLennan,mclennancommunitycollege,palmerwenzelydwt,Palmer Wenzel,4.0,win,,4.0,win,
Feb 6,home,Northern Oklahoma Enid,L,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 6,home,Northern Oklahoma Enid,L,9-3,9.0,3.0,6.0,win,20160206_5sie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 7,home,Northern Oklahoma Enid,L,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 15,home,Fort Scott,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 15,home,Fort Scott,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 15,home,Fort Scott,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 15,home,Fort Scott,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 16,home,Fort Scott,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 16,home,Fort Scott,L,6-1,6.0,1.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 20,home,Highland (KS),L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 20,home,North Iowa Area,L,6-0,6.0,0.0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 21,home,North Iowa Area,L,10-3,10.0,3.0,7.0,win,20160221_axe5,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 21,home,Highland (KS),W,9-8,9.0,8.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 27,home,McCook,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 27,home,McCook,W,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 5,home,Barton,L,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 5,home,Barton,L,10-1,10.0,1.0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 6,home,Barton,L,15-4,15.0,4.0,11.0,win,20160306_nb5g,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 6,home,Barton,L,15-7,15.0,7.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 12,home,Dodge City,L,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 12,home,Dodge City,L,15-14,15.0,14.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 13,home,Dodge City,L,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 13,home,Dodge City,W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 19,home,Garden City,L,11-3,11.0,3.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 19,home,Garden City,L,13-1,13.0,1.0,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 20,home,Garden City,L,17-4,17.0,4.0,13.0,win,20160320_x77e,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 20,home,Garden City,L,9-7,9.0,7.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 25,home,Hutchinson,L,8-1,8.0,1.0,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 25,home,Hutchinson,L,15-3,15.0,3.0,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 26,home,Hutchinson,L,12-7,12.0,7.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 26,home,Hutchinson,L,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 30,home,Hastings College JV,W,10-8,10.0,8.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Mar 30,home,Hastings College JV,W,15-1,15.0,1.0,14.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 2,home,Pratt,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 2,home,Pratt,L,12-8,12.0,8.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 3,home,Pratt,W,9-5,9.0,5.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 3,home,Pratt,L,13-6,13.0,6.0,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 9,home,Seward County,L,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 9,home,Seward County,L,11-9,11.0,9.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 10,home,Seward County,L,9-5,9.0,5.0,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 10,home,Seward County,L,19-9,19.0,9.0,10.0,win,20160410_7ryl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 13,home,Hastings College JV,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 13,home,Hastings College JV,W,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 15,home,Colby,L,5-0,5.0,0.0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 15,home,Colby,L,13-1,13.0,1.0,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 16,home,Colby,W,14-5,14.0,5.0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 16,home,Colby,L,18-7,18.0,7.0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 23,home,MCC-Longview,L,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 23,home,MCC-Longview,L,18-7,18.0,7.0,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 24,home,MCC-Longview,L,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Apr 24,home,MCC-Longview,L,11-4,11.0,4.0,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
May 1,home,Butler,L,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
May 1,home,Butler,L,1-0,1.0,0.0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
May 2,home,Butler,L,8-0,8.0,0.0,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
May 2,home,Butler,L,9-7,9.0,7.0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2016,2015-16,div1,Cloud County,cloudcountycommunitycollege,aaronstarnes1b1j,Aaron Starnes,,,,,,
Feb 20,home,Colby,W,4-3,4.0,3.0,,,,3.0,1.0,2.0,1.0,,,0.0,,,,,,,,3.0,1.0,,,,,3.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,1.0,win,20160220_pdhz,1.0,win,20160220_pdhz
Feb 20,home,Colby,L,2-1,2.0,1.0,,,,2.0,0.0,2.0,1.0,,,0.0,2.0,,1.0,,,,,3.0,1.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,1.0,win,20160220_ge26,1.0,win,20160220_ge26
Feb 21,home,Seward County,L,2-0,2.0,0.0,,,,3.0,0.0,1.0,1.0,,,0.0,,,,,,,,2.0,1.0,,,,,3.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,2.0,win,20160221_01ry,2.0,win,20160221_01ry
Feb 21,home,Seward County,W,4-1,4.0,1.0,,,,5.0,1.0,2.0,,,,0.0,,,,,,,,2.0,0.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,3.0,win,20160221_ew9z,3.0,win,20160221_ew9z
Feb 26,home,Weatherford,L,9-7,9.0,7.0,,,,4.0,1.0,1.0,,,,0.0,,3.0,,,1.0,,,1.0,0.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,2.0,win,20160226_m94u,2.0,win,20160226_m94u
Feb 27,home,Weatherford,W,14-9,14.0,9.0,,,,3.0,3.0,2.0,,,1.0,2.0,1.0,,,,,,,5.0,1.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,5.0,win,20160227_gx03,5.0,win,20160227_gx03
Feb 27,home,Weatherford,L,14-10,14.0,10.0,,,,4.0,2.0,1.0,,,,0.0,1.0,1.0,,,1.0,,,1.0,0.0,,,,,6.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,4.0,win,20160227_og20,4.0,win,20160227_og20
Mar 6,home,Clarendon,W,24-12,24.0,12.0,,,,4.0,2.0,2.0,1.0,,,0.0,1.0,1.0,,,1.0,,,3.0,1.0,,,,,6.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,12.0,win,20160306_o3zj,12.0,win,20160306_o3zj
Mar 8,home,Western Texas,W,12-2,12.0,2.0,,,,3.0,4.0,2.0,,1.0,,0.0,1.0,,,,1.0,,,4.0,1.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,10.0,win,20160308_3zcs,10.0,win,20160308_3zcs
Mar 16,home,Odessa,L,13-9,13.0,9.0,,,,5.0,1.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,4.0,win,20160316_3758,4.0,win,20160316_3758
Mar 18,home,Howard (TX),L,4-2,4.0,2.0,,,,4.0,0.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,2.0,win,20160318_c737,2.0,win,20160318_c737
Mar 18,home,Howard (TX),W,9-7,9.0,7.0,,,,4.0,3.0,3.0,,,,0.0,1.0,1.0,,,,,,3.0,0.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,2.0,win,20160318_u0rq,2.0,win,20160318_u0rq
Mar 23,home,Howard (TX),W,13-12,13.0,12.0,,,,4.0,4.0,2.0,,,,0.0,2.0,,1.0,,,,,2.0,0.0,,,,,6.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,1.0,win,20160323_86or,1.0,win,20160323_86or
Apr 2,home,Western Texas,W,12-2,12.0,2.0,,,,4.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,4.0,1.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,10.0,win,20160402_iqsz,10.0,win,20160402_iqsz
Apr 2,home,Western Texas,W,10-0,10.0,0.0,,,,3.0,0.0,0.0,,,,0.0,,3.0,,,,,,0.0,0.0,,,,,3.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,10.0,win,20160402_u4ty,10.0,win,20160402_u4ty
Apr 6,home,Western Texas,L,8-6,8.0,6.0,,,,4.0,0.0,0.0,,,,1.0,1.0,2.0,,,,,,0.0,0.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,2.0,win,20160406_o3xu,2.0,win,20160406_o3xu
Apr 8,home,Odessa,W,8-2,8.0,2.0,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,2.0,1.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,6.0,win,20160408_8qav,6.0,win,20160408_8qav
Apr 8,home,Odessa,W,12-2,12.0,2.0,,,,3.0,2.0,2.0,,,,1.0,,,,,,,,2.0,0.0,,,,,3.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,10.0,win,20160408_fpje,10.0,win,20160408_fpje
Apr 23,home,New Mexico,L,6-4,6.0,4.0,,,,4.0,1.0,1.0,,,1.0,2.0,,,,,,,,4.0,1.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,2.0,win,20160423_qydu,2.0,win,20160423_qydu
Apr 23,home,New Mexico,W,12-11,12.0,11.0,,,,4.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,2.0,1.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,1.0,win,20160423_2ixh,1.0,win,20160423_2ixh
May 3,home,Howard (TX),L,17-6,17.0,6.0,,,,4.0,1.0,2.0,,,,0.0,,,,,,,,2.0,0.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,11.0,win,20160503_sfza,11.0,win,20160503_sfza
May 6,home,Clarendon,L,11-10,11.0,10.0,,,,5.0,2.0,5.0,,,,1.0,,,,,,,,5.0,0.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,1.0,win,20160506_27sq,1.0,win,20160506_27sq
May 6,home,Clarendon,W,17-7,17.0,7.0,,,,4.0,4.0,4.0,2.0,1.0,,2.0,,,,,,,,8.0,3.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,10.0,win,20160506_2m5w,10.0,win,20160506_2m5w
May 7,home,Clarendon,W,15-1,15.0,1.0,,,,4.0,2.0,2.0,,,,0.0,,1.0,,,,,,2.0,0.0,,,,,4.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,14.0,win,20160507_rgw5,14.0,win,20160507_rgw5
May 7,home,Clarendon,W,11-5,11.0,5.0,,,,4.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,,3.0,1.0,,,,,5.0,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI,6.0,win,20160507_6n6j,6.0,win,20160507_6n6j
