date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Mar 4,home,Bishop State,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 4,home,Bishop State,W,5-0,5.0,0.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 6,home,Southwest Mississippi,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 6,home,Pensacola State,W,6-5,6.0,5.0,1.0,win,20140306_vvqc,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20140306_vvqc,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 8,home,Black Hawk-Moline,L,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 8,home,Black Hawk-Moline,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 12,home,Lurleen B. Wallace,W,8-2,8.0,2.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 12,home,Lurleen B. Wallace,W,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 13,home,Kankakee,W,7-3,7.0,3.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 13,home,Kankakee,W,4-3,4.0,3.0,1.0,win,20140313_bmk6,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20140313_bmk6,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 15,home,Enterprise State,W,16-2,16.0,2.0,14.0,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 15,home,Enterprise State,W,12-3,12.0,3.0,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 18,home,Wallace-Dothan,W,13-2,13.0,2.0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 18,home,Wallace-Dothan,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 20,home,Coastal Alabama - Brewton,L,13-12,13.0,12.0,1.0,win,20140320_sz9m,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20140320_sz9m,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 22,home,Coastal Alabama - Brewton,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 22,home,Coastal Alabama - Brewton,L,12-2,12.0,2.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 24,home,Pasco-Hernando State,L,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 25,home,Philadelphia Phillies A,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 30,home,Coastal Alabama - Monroeville,W,7-2,7.0,2.0,5.0,win,20140330_hs60,0.0,0.0,0.0,,,,0.0,,,,,5.0,win,20140330_hs60,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 30,home,Coastal Alabama - Monroeville,L,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 31,home,Coastal Alabama - Monroeville,L,10-5,10.0,5.0,5.0,win,20140331_uody,0.0,0.0,0.0,,,,0.0,,,,,5.0,win,20140331_uody,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 3,home,Bishop State,W,11-0,11.0,0.0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 8,home,Bishop State,W,13-0,13.0,0.0,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 8,home,Bishop State,W,7-0,7.0,0.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 9,home,Delgado,W,9-2,9.0,2.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 9,home,Delgado,W,7-6,7.0,6.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 17,home,Lurleen B. Wallace,W,13-3,13.0,3.0,10.0,win,20140417_haqm,0.0,0.0,0.0,,,,0.0,,,,,10.0,win,20140417_haqm,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 21,home,Lurleen B. Wallace,L,5-2,5.0,2.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 21,home,Lurleen B. Wallace,W,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 22,home,Delgado,L,4-3,4.0,3.0,1.0,win,20140422_x3em,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20140422_x3em,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 22,home,Delgado,L,9-7,9.0,7.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 24,home,Enterprise State,W,14-1,14.0,1.0,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 26,home,Enterprise State,W,12-2,12.0,2.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Apr 26,home,Enterprise State,W,11-4,11.0,4.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
May 1,home,Wallace-Dothan,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
May 3,home,Wallace-Dothan,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
May 3,home,Wallace-Dothan,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
May 10,home,Southern Union State,W,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
May 12,home,Shelton State,W,10-3,10.0,3.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
May 12,home,Chattahoochee Valley,L,14-4,14.0,4.0,10.0,win,20140512_qm6w,0.0,0.0,0.0,,,,0.0,,,,,10.0,win,20140512_qm6w,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
May 13,home,Coastal Alabama - Monroeville,L,12-4,12.0,4.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2014,2013-14,div1,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,garrettkirklandzfhw,Garrett Kirkland,,,
Mar 4,home,Fontbonne,,,,,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 4,home,Fontbonne,,,,,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 4,home,Fontbonne,,,,,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 4,home,Fontbonne,,,,,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 11,home,Jefferson (MO),L,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 11,home,Jefferson (MO),L,20-1,20.0,1.0,19.0,win,,,,,,,,,,,,,19.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 20,home,Three Rivers,L,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 20,home,Three Rivers,W,9-8,9.0,8.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 25,home,Lewis & Clark,W,12-3,12.0,3.0,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Mar 25,home,Lewis & Clark,W,8-6,8.0,6.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 5,home,St. Louis,L,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 5,home,St. Louis,W,8-5,8.0,5.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 10,home,North Central Missouri,L,7-4,7.0,4.0,3.0,win,20140410_ifux,0.0,0.0,0.0,,,,0.0,,,,,3.0,win,20140410_ifux,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 10,home,North Central Missouri,W,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 17,home,Fontbonne JV,W,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 17,home,Fontbonne JV,W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 24,home,Mineral Area,L,6-0,6.0,0.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 24,home,Mineral Area,L,13-3,13.0,3.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 26,home,Mineral Area,L,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Apr 26,home,Mineral Area,L,10-2,10.0,2.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
May 1,home,MCC-Maple Woods,L,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
May 1,home,MCC-Maple Woods,L,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,St. Charles,stcharlescommunitycollege,djscottnpzm,D.J. Scott,,,
Feb 8,home,Barton,W,2-1,2.0,1.0,1.0,win,20140208_08re,2.0,0.0,1.0,,,,0.0,,,1.0,,1.0,win,20140208_08re,,,,1.0,0.0,,,,,2.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Feb 8,home,Barton,W,3-0,3.0,0.0,3.0,win,20140208_y9xy,2.0,0.0,1.0,,,,0.0,,,,,3.0,win,20140208_y9xy,,,,1.0,0.0,,,,,2.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Feb 9,home,Butler,W,10-4,10.0,4.0,6.0,win,20140209_gbam,3.0,2.0,3.0,,,,1.0,,,1.0,,6.0,win,20140209_gbam,,,,3.0,0.0,,,,,3.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Feb 9,home,Butler,L,8-7,8.0,7.0,1.0,win,20140209_xs87,3.0,2.0,2.0,,,,0.0,,,,,1.0,win,20140209_xs87,,,,2.0,0.0,,,,,3.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Feb 22,home,Ranger,L,6-3,6.0,3.0,3.0,win,20140222_4bf9,3.0,0.0,0.0,,,,0.0,,2.0,,,3.0,win,20140222_4bf9,,,,0.0,0.0,,,,,3.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Feb 22,home,Ranger,L,8-1,8.0,1.0,7.0,win,20140222_nera,2.0,0.0,1.0,,,,0.0,1.0,,1.0,,7.0,win,20140222_nera,,,,1.0,0.0,,,,,3.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Feb 28,home,Odessa,W,2-0,2.0,0.0,2.0,win,20140228_o9p1,2.0,0.0,0.0,,,,0.0,1.0,,,,2.0,win,20140228_o9p1,,,,0.0,0.0,,,,,3.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Feb 28,home,Odessa,L,15-13,15.0,13.0,2.0,win,20140228_2rrz,6.0,1.0,2.0,,,,0.0,,,,,2.0,win,20140228_2rrz,,,,2.0,0.0,,,,,6.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Mar 6,home,Howard (TX),W,1-0,1.0,0.0,1.0,win,20140306_t2bz,2.0,0.0,0.0,,,,0.0,1.0,,,,1.0,win,20140306_t2bz,,,,0.0,0.0,,,,,3.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Mar 6,home,Howard (TX),W,4-3,4.0,3.0,1.0,win,20140306_e331,4.0,0.0,3.0,1.0,,,2.0,,,2.0,,1.0,win,20140306_e331,,,,4.0,1.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Mar 28,home,Clarendon,W,7-6,7.0,6.0,1.0,win,20140328_iebs,4.0,0.0,1.0,,,,0.0,,,,1.0,1.0,win,20140328_iebs,,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Mar 28,home,Clarendon,W,7-3,7.0,3.0,4.0,win,20140328_nnjc,5.0,1.0,2.0,1.0,,,0.0,,,,,4.0,win,20140328_nnjc,,,,3.0,1.0,,,,,5.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Mar 29,home,Clarendon,L,6-3,6.0,3.0,3.0,win,20140329_vk4f,4.0,0.0,0.0,,,,0.0,,1.0,,,3.0,win,20140329_vk4f,,,,0.0,0.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Mar 29,home,Clarendon,L,10-2,10.0,2.0,8.0,win,20140329_c45m,4.0,0.0,1.0,,,,0.0,,1.0,,,8.0,win,20140329_c45m,,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 4,home,El Paso,W,8-1,8.0,1.0,7.0,win,20140404_t6vs,4.0,1.0,3.0,,,,0.0,,,,,7.0,win,20140404_t6vs,,,,3.0,0.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 4,home,El Paso,W,15-14,15.0,14.0,1.0,win,20140404_7h5p,4.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,win,20140404_7h5p,,,1.0,2.0,0.0,,,,,5.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 6,home,El Paso,W,5-2,5.0,2.0,3.0,win,20140406_8bhx,4.0,2.0,1.0,,,,0.0,,,1.0,,3.0,win,20140406_8bhx,,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 6,home,El Paso,L,22-5,22.0,5.0,17.0,win,20140406_yj30,4.0,0.0,1.0,,,,1.0,,1.0,,,17.0,win,20140406_yj30,,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 11,home,Luna,W,7-6,7.0,6.0,1.0,win,20140411_161v,4.0,0.0,0.0,,,,0.0,,1.0,,,1.0,win,20140411_161v,,,,0.0,0.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 11,home,Luna,W,9-5,9.0,5.0,4.0,win,20140411_kiiv,5.0,1.0,1.0,,,,0.0,,,,,4.0,win,20140411_kiiv,,,,1.0,0.0,,,,,5.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 12,home,Luna,L,5-3,5.0,3.0,2.0,win,20140412_k3qk,3.0,1.0,1.0,1.0,,,1.0,,,,,2.0,win,20140412_k3qk,,,,2.0,1.0,,,,,3.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 12,home,Luna,L,10-8,10.0,8.0,2.0,win,20140412_dynw,5.0,0.0,1.0,,,,0.0,,,,,2.0,win,20140412_dynw,,,,1.0,0.0,,,,,5.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 22,home,Odessa,W,6-4,6.0,4.0,2.0,win,20140422_bgcw,4.0,1.0,1.0,1.0,,,0.0,,,,,2.0,win,20140422_bgcw,,,,2.0,1.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 25,home,New Mexico,L,8-5,8.0,5.0,3.0,win,20140425_6722,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,3.0,win,20140425_6722,,,,1.0,0.0,,,,,4.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
Apr 25,home,New Mexico,L,9-6,9.0,6.0,3.0,win,20140425_d811,5.0,0.0,2.0,,,,0.0,,,,,3.0,win,20140425_d811,,,,2.0,0.0,,,,,5.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
May 2,home,Midland,L,14-1,14.0,1.0,13.0,win,20140502_0v7m,3.0,0.0,0.0,,,,0.0,,1.0,,,13.0,win,20140502_0v7m,,,,0.0,0.0,,,,,3.0,2014,2013-14,div1,Western Texas,westerntexascollege,franciscomartinezw7yr,Francisco Martinez,,,
