date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff_x,game_win_loss_x,game_id_x,game_score_diff_y,game_win_loss_y,game_id_y
Mar 2,home,Maryville (Tenn.),W,14-4,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,10.0,win,,10.0,win,
Mar 2,home,Maryville (Tenn.),W,17-7,17.0,7.0,,,,1.0,2.0,0.0,,,,0.0,2.0,1.0,,,,,,0.0,0.0,,,,,3.0,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,10.0,win,20220302_36jn,10.0,win,20220302_36jn
Mar 9,home,BCA,W,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,10.0,win,,10.0,win,
Mar 9,home,BCA,W,8-2,8.0,2.0,,,,1.0,1.0,0.0,,,,0.0,3.0,,,,,,,0.0,0.0,,,1.0,,4.0,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,6.0,win,20220309_6c5b,6.0,win,20220309_6c5b
Mar 11,home,Jackson State,W,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,2.0,win,,2.0,win,
Mar 11,home,Jackson State,W,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,3.0,win,,3.0,win,
Mar 12,home,Jackson State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,3.0,win,,3.0,win,
Mar 25,home,Motlow State,L,13-2,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,11.0,win,,11.0,win,
Mar 26,home,Motlow State,L,11-8,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,3.0,win,,3.0,win,
Mar 26,home,Motlow State,W,4-3,4.0,3.0,,,,3.0,0.0,0.0,,,,0.0,,2.0,,,,,,0.0,0.0,,,1.0,,3.0,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,1.0,win,20220326_r7m6,1.0,win,20220326_r7m6
Apr 1,home,Chattanooga State,L,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,1.0,win,,1.0,win,
Apr 2,home,Chattanooga State,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,2.0,win,,2.0,win,
Apr 2,home,Chattanooga State,L,18-8,18.0,8.0,,,,1.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,1.0,,1.0,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,10.0,win,20220402_5uzf,10.0,win,20220402_5uzf
Apr 6,home,Wallace State,L,11-8,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,3.0,win,,3.0,win,
Apr 15,home,Walters State,L,4-0,4.0,0.0,,,,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,1.0,1.0,1.0,3.0,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,4.0,win,20220415_9hf5,4.0,win,20220415_9hf5
Apr 15,home,Walters State,L,10-0,10.0,0.0,,,,2.0,0.0,1.0,,,,0.0,,,,,,,,1.0,0.0,,1.0,,,2.0,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,10.0,win,20220415_qquy,10.0,win,20220415_qquy
Apr 16,home,Walters State,L,9-1,9.0,1.0,,,,3.0,0.0,0.0,,,,0.0,,1.0,,,,,,0.0,0.0,,1.0,1.0,1.0,3.0,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,8.0,win,20220416_rfhd,8.0,win,20220416_rfhd
Apr 19,home,BCA,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,1.0,win,,1.0,win,
Apr 19,home,BCA,W,7-0,7.0,0.0,,,,2.0,0.0,1.0,1.0,,,0.0,1.0,,,,1.0,,,2.0,1.0,,1.0,,,4.0,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,7.0,win,20220419_87ip,7.0,win,20220419_87ip
Apr 28,home,Southwest Tennessee,W,15-7,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,8.0,win,,8.0,win,
Apr 29,home,Southwest Tennessee,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,1.0,win,,1.0,win,
Apr 29,home,Southwest Tennessee,L,1-0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,yosuanyherrera0qkw,Yosuany Herrera,1.0,win,,1.0,win,
Sep 28  #,home,Cloud County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,,,,5.0,win,
Feb 19,home,Western Nebraska,W,11-1,11.0,1.0,,,,1.0,1.0,0.0,,,,0.0,2.0,1.0,,,,,,0.0,0.0,,,,,3.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,10.0,win,20220219_oxtt,10.0,win,20220219_oxtt
Feb 19,home,Western Nebraska,W,12-2,12.0,2.0,,,,1.0,1.0,0.0,,,,0.0,1.0,1.0,,,,,,0.0,0.0,,,,,2.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,10.0,win,20220219_ezj9,10.0,win,20220219_ezj9
Feb 20,home,Western Nebraska,W,8-0,8.0,0.0,,,,4.0,0.0,1.0,1.0,,,1.0,,3.0,,,,,,2.0,1.0,,,,,4.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,8.0,win,20220220_zf2i,8.0,win,20220220_zf2i
Feb 20,home,Western Nebraska,W,13-6,13.0,6.0,,,,5.0,1.0,3.0,,,,2.0,,,1.0,,,,,3.0,0.0,,,,,5.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,7.0,win,20220220_5jpr,7.0,win,20220220_5jpr
Feb 24,home,Cowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,7.0,win,,7.0,win,
Mar 7,home,Tabor College JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,4.0,win,,4.0,win,
Mar 13,home,Pratt,W,6-4,6.0,4.0,,,,3.0,0.0,1.0,,,,1.0,,2.0,,,,,,1.0,0.0,,,,,3.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,2.0,win,20220313_mbv7,2.0,win,20220313_mbv7
Mar 13,home,Pratt,L,18-11,18.0,11.0,,,,2.0,0.0,0.0,,,,0.0,,2.0,,,,,,0.0,0.0,,,,,2.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,7.0,win,20220313_17qu,7.0,win,20220313_17qu
Mar 19,home,Dodge City,W,9-1,9.0,1.0,,,,3.0,0.0,1.0,,,,1.0,1.0,,,,,,,1.0,0.0,,,,,4.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,8.0,win,20220319_aglj,8.0,win,20220319_aglj
Mar 19,home,Dodge City,W,24-3,24.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,21.0,win,,21.0,win,
Mar 21,home,Tabor College JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,21.0,win,,21.0,win,
Mar 21,home,Tabor College JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,21.0,win,,21.0,win,
Mar 21,home,Tabor College JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,21.0,win,,21.0,win,
Mar 21,home,Tabor College JV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,21.0,win,,21.0,win,
Mar 24,home,Butler,W,2-1,2.0,1.0,,,,3.0,0.0,1.0,,,,0.0,,1.0,,,,,,1.0,0.0,,,,,3.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,1.0,win,20220324_xq6r,1.0,win,20220324_xq6r
Mar 24,home,Butler,W,12-2,12.0,2.0,,,,5.0,1.0,2.0,1.0,,,1.0,,,,,,,,3.0,1.0,,1.0,2.0,0.5,5.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,10.0,win,20220324_q0i1,10.0,win,20220324_q0i1
Mar 28,home,Kansas Wesleyan University JV,W,10-4,10.0,4.0,,,,3.0,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,1.0,2.0,0.5,4.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,6.0,win,20220328_3c02,6.0,win,20220328_3c02
Mar 28,home,Kansas Wesleyan University JV,W,20-8,20.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,12.0,win,,12.0,win,
Apr 2,home,Garden City,W,5-4,5.0,4.0,,,,3.0,0.0,1.0,,,,1.0,1.0,2.0,,,,,,1.0,0.0,,,,,4.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,1.0,win,20220402_w9fu,1.0,win,20220402_w9fu
Apr 2,home,Garden City,W,12-5,12.0,5.0,,,,4.0,2.0,2.0,,1.0,,0.0,1.0,,,,,,,4.0,1.0,,1.0,1.0,1.0,5.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,7.0,win,20220402_h9cw,7.0,win,20220402_h9cw
Apr 5,home,Hesston,W,13-3,13.0,3.0,,,,1.0,0.0,1.0,,1.0,,2.0,,,,,,,,3.0,1.0,,,,,1.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,10.0,win,20220405_q10r,10.0,win,20220405_q10r
Apr 7,home,Hutchinson,W,4-2,4.0,2.0,,,,2.0,0.0,0.0,,,,1.0,,,,,,1.0,,0.0,0.0,,1.0,2.0,0.5,3.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,2.0,win,20220407_umti,2.0,win,20220407_umti
Apr 7,home,Hutchinson,W,11-6,11.0,6.0,,,,4.0,0.0,1.0,,,,2.0,,,,,,,1.0,1.0,0.0,2.0,3.0,1.0,3.0,5.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,5.0,win,20220407_8lsl,5.0,win,20220407_8lsl
Apr 11,home,Bethany College Jv,W,10-0,10.0,0.0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,4.0,1.0,,,1.0,,3.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,10.0,win,20220411_2nh1,10.0,win,20220411_2nh1
Apr 11,home,Bethany College Jv,W,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,11.0,win,,11.0,win,
Apr 16,home,Seward County,W,6-2,6.0,2.0,,,,2.0,0.0,0.0,,,,0.0,1.0,,,,,,,0.0,0.0,,1.0,1.0,1.0,3.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,4.0,win,20220416_5yf9,4.0,win,20220416_5yf9
Apr 16,home,Seward County,W,4-3,4.0,3.0,,,,4.0,0.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,2.0,,5.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,1.0,win,20220416_dou1,1.0,win,20220416_dou1
Apr 23,home,Coffeyville,W,12-11,12.0,11.0,,,,4.0,2.0,1.0,,,,0.0,1.0,1.0,,,,,,1.0,0.0,,,2.0,,5.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,1.0,win,20220423_aqqe,1.0,win,20220423_aqqe
Apr 23,home,Coffeyville,L,5-4,5.0,4.0,,,,1.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,1.0,,1.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,1.0,win,20220423_xew0,1.0,win,20220423_xew0
Apr 28,home,Cloud County,W,6-0,6.0,0.0,,,,3.0,0.0,0.0,,,,0.0,,,1.0,,,,,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,6.0,win,20220428_bq0m,6.0,win,20220428_bq0m
Apr 28,home,Cloud County,W,11-6,11.0,6.0,,,,4.0,1.0,1.0,,,1.0,2.0,1.0,,,,,,,4.0,1.0,,1.0,2.0,0.5,5.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,5.0,win,20220428_gbar,5.0,win,20220428_gbar
May 6,home,Colby,W,6-5,6.0,5.0,,,,3.0,0.0,1.0,,,,1.0,,,,1.0,,,,1.0,0.0,,,2.0,,3.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,1.0,win,20220506_g5hb,1.0,win,20220506_g5hb
May 6,home,Colby,W,18-10,18.0,10.0,,,,4.0,0.0,1.0,,1.0,,2.0,1.0,3.0,,,1.0,,,3.0,1.0,,,,,6.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,8.0,win,20220506_dpj6,8.0,win,20220506_dpj6
May 11,home,Labette,W,7-2,7.0,2.0,,,,2.0,1.0,0.0,,,,0.0,2.0,1.0,,,,,,0.0,0.0,,1.0,,,4.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,5.0,win,20220511_orsm,5.0,win,20220511_orsm
May 12,home,Labette,W,18-8,18.0,8.0,,,,3.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,4.0,1.0,,,2.0,,5.0,2022,2021-22,div1,Barton,bartoncommunitycollege,connorallenzxmc,Connor Allen,10.0,win,20220512_sq3p,10.0,win,20220512_sq3p
Feb 6,home,Calhoun,W,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,3.0,win,,3.0,win,
Feb 6,home,Calhoun,L,2-0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,2.0,win,,2.0,win,
Feb 12,home,Wallace-Dothan,W,6-4,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,2.0,win,,2.0,win,
Feb 12,home,Lawson State,W,9-3,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,6.0,win,,6.0,win,
Feb 25,home,Snead State,L,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,5.0,win,,5.0,win,
Feb 25,home,Snead State,L,12-0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,12.0,win,,12.0,win,
Feb 26,home,Snead State,L,8-4,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,4.0,win,,4.0,win,
Feb 26,home,Snead State,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,1.0,win,,1.0,win,
Mar 4,home,Central Alabama,L,6-4,6.0,4.0,,,,3.0,0.0,0.0,,,,0.0,,2.0,,,,,,0.0,0.0,,,,,3.0,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,2.0,win,20220304_dy09,2.0,win,20220304_dy09
Mar 4,home,Central Alabama,W,13-7,13.0,7.0,,,,3.0,1.0,0.0,,,,0.0,,2.0,,,,,,0.0,0.0,,,,,3.0,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,6.0,win,20220304_41ri,6.0,win,20220304_41ri
Mar 13,home,Chattahoochee Valley,W,8-2,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,6.0,win,,6.0,win,
Mar 13,home,Chattahoochee Valley,L,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,3.0,win,,3.0,win,
Mar 16,home,Andrew,L,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,5.0,win,,5.0,win,
Mar 16,home,Andrew,W,15-5,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,10.0,win,,10.0,win,
Mar 26,home,Wallace-Dothan,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,1.0,win,,1.0,win,
Mar 26,home,Wallace-Dothan,W,7-6,7.0,6.0,,,,1.0,0.0,0.0,,,,0.0,,1.0,,,,,1.0,0.0,0.0,,,,,2.0,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,1.0,win,20220326_sb9l,1.0,win,20220326_sb9l
Mar 31,home,Coastal Alabama - Brewton,W,2-0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,2.0,win,,2.0,win,
Mar 31,home,Coastal Alabama - Brewton,W,6-2,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,4.0,win,,4.0,win,
Apr 8,home,Coastal Alabama - Bay Minette,L,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,1.0,win,,1.0,win,
Apr 8,home,Coastal Alabama - Bay Minette,W,7-4,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,3.0,win,,3.0,win,
Apr 15,home,Wallace-Selma,L,7-1,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,6.0,win,,6.0,win,
Apr 15,home,Wallace-Selma,W,13-8,13.0,8.0,,,,0.0,1.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,5.0,win,20220415_66cw,5.0,win,20220415_66cw
Apr 23,home,Bishop State,W,7-6,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,1.0,win,,1.0,win,
Apr 23,home,Bishop State,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,2.0,win,,2.0,win,
Apr 28,home,Enterprise State,W,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,1.0,win,,1.0,win,
Apr 28,home,Enterprise State,W,2-1,2.0,1.0,,,,1.0,0.0,0.0,,,,0.0,,,,,1.0,,,0.0,0.0,,,,,2.0,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,1.0,win,20220428_3l75,1.0,win,20220428_3l75
May 7,home,Coastal Alabama - Monroeville,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,1.0,win,,1.0,win,
May 7,home,Coastal Alabama - Monroeville,W,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Lurleen B. Wallace,lurleenbwallacecommunitycollege,willaaron4v2r,Will Aaron,4.0,win,,4.0,win,
